SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0
1591	0.99	0	0.0054	0.0019	0	0.0047	0	0	0	0.26
1592	0.62	0	0.21	5.2e-06	0	0.18	7.6e-05	0	0	0.26
1593	0.6	0.098	0.16	0	0	0.14	0.00014	0	0	0.26
1594	0.79	0.0036	0.075	0.0056	0	0.065	0.058	0	0	0.26
1595	0.35	0.12	0.15	0	0	0.13	0.24	0	0	0.26
1596	0.92	0	0.041	0.0011	0	0.035	2.9e-05	0	0	0.26
1597	0.95	0	0.024	6.3e-05	0	0.021	0	0	0	0.26
1598	0.95	0	0.0095	0.032	0	0.0082	7.4e-06	0	0	0.26
1599	0.83	6.2e-06	0.081	0.0035	0	0.071	0.013	0	0	0.26
1600	0.38	0	0.33	0	0	0.29	9.2e-05	0	0	0.26
1601	0.8	0.037	0.059	0	0	0.051	0.048	0	0	0.26
1602	0.92	0	0.016	0.046	0	0.014	0.00023	0	0	0.26
1603	0.76	0	0.12	0.0009	0	0.1	0.014	0	0	0.26
1604	0.81	0.0052	0.068	0.0074	0	0.059	0.053	0	0	0.26
1605	0.1	0.14	0.33	0	0	0.29	0.13	0	2	0.31
1606	0.96	0	0.02	0.0031	0	0.017	8e-06	0	0	0.26
1607	0.79	0.026	0.077	0	0	0.066	0.045	0	0	0.26
1608	0.2	0	0.39	0	0	0.33	0.084	0	2	0.31
1609	0.82	0	0.095	5.7e-05	0	0.082	3.7e-05	0	0	0.26
1610	0.021	0	0.0042	0	0	0.0036	0.97	0	6	0.42
1611	0.88	0	0.063	0.0012	0	0.055	0.0004	0	0	0.26
1612	0.96	0	0.022	0.0017	0	0.019	2.4e-06	0	0	0.26
1613	0.54	0	0.22	0.0001	0	0.19	0.045	0	0	0.26
1614	0	0	0	0	1	0	0	0	4	0.029
1615	0	0	0	0	4e-05	0	0	1	7	0
1616	0.82	0	0.095	0.00027	0	0.082	0.00055	0	0	0.26
1617	0.46	0.059	0.16	0	0	0.13	0.19	0	0	0.26
1618	0.95	0.006	0.023	0	0	0.02	0.0048	0	0	0.26
1619	0.92	0.01	0.04	0	0	0.034	8.2e-05	0	0	0.26
1620	0.15	0.13	0.3	0	0	0.26	0.16	0	2	0.31
1621	0.91	0	0.047	0.0024	0	0.041	0.00046	0	0	0.26
1622	0.97	0	0.0063	0.021	0	0.0054	0	0	0	0.26
1623	0.88	3.5e-05	0.054	0.0097	0	0.047	0.013	0	0	0.26
1624	0.89	0.014	0.048	0	0	0.042	0.006	0	0	0.26
1625	0	0	0	0	0.00096	0	0	1	7	0
1626	0.97	0	0.00044	0.025	0	0.00038	0	0	0	0.26
1627	0.94	0	0.022	0.019	0	0.019	0.00034	0	0	0.26
1628	0.95	0	0.02	0.0085	0	0.017	4e-05	0	0	0.26
1629	0.97	0	0.0084	0.016	0	0.0073	1.8e-06	0	0	0.26
1630	0.89	0	0.0063	0.098	0	0.0055	1e-05	0	0	0.26
1631	1	0	0.00025	0.0013	0	0.00021	0	0	0	0.26
1632	0.85	0	0.076	0.0027	0	0.066	0.0052	0	0	0.26
1633	0.47	0	0.28	5.9e-06	0	0.24	0.0021	0	0	0.26
1634	0.85	1.1e-05	0.069	0.0056	0	0.06	0.011	0	0	0.26
1635	0.95	0	0.024	0.0046	0	0.021	2.6e-05	0	0	0.26
1636	0.42	0	0.31	5.7e-06	0	0.27	0.0063	0	0	0.26
1637	0.43	0	0.28	2.2e-05	0	0.25	0.036	0	0	0.26
1638	0	0	0	0	0.0094	0	0	0.99	7	0
1639	4.8e-06	4.1e-05	0.0023	0	0	0.002	1	0	6	0.42
1640	0.99	0	0.004	0.0074	0	0.0034	0	0	0	0.26
1641	0.85	0	0.075	0.0028	0	0.065	0.0054	0	0	0.26
1642	0.0049	0	0.22	0	0	0.19	0.59	0	6	0.42
1643	0.96	0	0.017	0.0039	0	0.014	2.9e-06	0	0	0.26
1644	0.85	0.048	0.046	0	0	0.04	0.014	0	0	0.26
1645	0.93	0.039	0.016	0	0	0.014	8e-05	0	0	0.26
1646	0.98	0	0.00056	0.015	0	0.00049	0	0	0	0.26
1647	0.94	0	0.0079	0.042	0	0.0069	5.2e-06	0	0	0.26
1648	0.94	0	0.027	0.0059	0	0.024	7.5e-05	0	0	0.26
1649	0.95	0	0.024	0.0084	0	0.021	7.4e-05	0	0	0.26
1650	0.055	0	0.26	0	0	0.23	0.46	0	6	0.42
1651	0.73	0.029	0.083	0	0	0.072	0.083	0	0	0.26
1652	0.56	0	0.00062	0.44	0	0.00053	0	0	0	0.26
1653	0.5	0.071	0.19	0	0	0.17	0.076	0	0	0.26
1654	0.93	0.0089	0.035	0	0	0.03	0.00022	0	0	0.26
1655	0.47	0.083	0.23	0	0	0.2	0.025	0	0	0.26
1656	0.96	0	0.021	0.0019	0	0.018	4.3e-06	0	0	0.26
1657	0.9	0.013	0.049	0	0	0.042	4.6e-05	0	0	0.26
1658	0.31	0	0.37	0	0	0.32	7e-05	0	2	0.31
1659	0.2	0.8	2.8e-05	0	0	2.4e-05	0	0	1	0.58
1660	0.96	0	0.024	0.00017	0	0.02	0	0	0	0.26
1661	0.97	0	0.013	0.0051	0	0.011	0	0	0	0.26
1662	0.96	0.0073	0.016	0	0	0.014	0.0024	0	0	0.26
1663	0.81	4.2e-05	0.088	0.0035	0	0.076	0.025	0	0	0.26
1664	0.92	0	0.042	0.0035	0	0.036	0.00027	0	0	0.26
1665	0	0	0	0	0	0	0	1	7	0
1666	0.98	0	0.008	0.0017	0	0.0069	0	0	0	0.26
1667	0.91	0	0.048	0.00041	0	0.041	1.3e-05	0	0	0.26
1668	0.97	0	0.016	0.00035	0	0.014	0	0	0	0.26
1669	0.98	0	0.008	0.0028	0	0.0069	0	0	0	0.26
1670	0.86	0	3e-05	0.14	0	2.6e-05	0	0	0	0.26
1671	0.84	0	0.0025	0.15	0	0.0021	0	0	0	0.26
1672	0.79	0	0.11	0	0	0.097	0	0	0	0.26
1673	0.45	0.13	0.18	0	0	0.15	0.088	0	0	0.26
1674	0.92	0	0.034	0.014	0	0.029	0.001	0	0	0.26
1675	0.99	0	0.0022	0.008	0	0.0019	0	0	0	0.26
1676	0.85	0	0.0011	0.15	0	0.00092	0	0	0	0.26
1677	0.41	0.16	0.23	0	0	0.2	0.0073	0	0	0.26
1678	0.53	3.5e-05	0.19	0.00022	0	0.17	0.11	0	0	0.26
1679	0	0	0	0	0	0	0	1	7	0
1680	0.92	0	0.038	0.0075	0	0.033	0.00061	0	0	0.26
1681	0.76	0.058	0.094	0	0	0.082	0.0012	0	0	0.26
1682	0.89	0	0.06	0.00056	0	0.052	7.8e-05	0	0	0.26
1683	0.79	0.012	0.068	0.0064	0	0.059	0.061	0	0	0.26
1684	0.8	0.00062	0.083	0.0049	0	0.072	0.044	0	0	0.26
1685	0.31	0	0.37	0	0	0.32	0.001	0	2	0.31
