SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5
953	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
954	0	0	0	0	0.039	0	0	0.96	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
955	0	0	0	0	1	0	0	0.0021	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
956	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
957	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
958	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.44	0.79	0	0	0	0
959	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
960	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1	0.03	0	0.11	0.054	0.14	0
961	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
962	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
963	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
964	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
965	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
966	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
967	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
968	0.00057	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
969	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
971	0	0	0	0	0	0	0	0	1.2e-05	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
972	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
973	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.73	0.31	0.49	0.51	0.33	0.7
974	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
975	0	6.8e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
976	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
977	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
978	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
979	0	0	0	0	0	0	0	0	0	0	0	9.5e-05	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
980	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.73	0.31	0.49	0.51	0.33	0.7
981	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
982	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.73	0.31	0.49	0.51	0.33	0.7
983	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
984	0	0	0	0	1	0	0	0.003	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
985	0	0	0	0	0.00036	0	0	1	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
986	0	0	0	0	0.99	0	0	0.0082	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
987	0	0	0	0	1	0	0	9.7e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
988	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
989	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
990	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
992	0	0.00013	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
993	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
995	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
996	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
997	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
999	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1000	0	0	0	0	1	0	0	0.0016	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1001	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1002	0	0	0	0	0.084	0.87	0	0.044	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
1003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1004	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1005	0	0	0	0	1	0	0	0.0003	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1006	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1007	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1008	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1009	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1010	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1011	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1012	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1013	0	0	0	0	1	0	0	9.1e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1014	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1015	3.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1016	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1017	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1018	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
1019	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
1020	0	0	0	0	1	0	0	1.6e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1021	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1022	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1023	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1024	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1025	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1026	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1027	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1028	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1030	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1031	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.73	0.31	0.49	0.51	0.33	0.7
1032	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1033	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
1034	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1035	0	0.99	0	0	0	0	0	0	0	0	0.0082	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1036	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.44	0.79	0	0	0	0
1037	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.73	0.31	0.49	0.51	0.33	0.7
1038	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1039	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1040	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1041	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1042	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.73	0.31	0.49	0.51	0.33	0.7
1043	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1044	0	0	0	0	1	0	0	0.00024	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1045	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
1047	0	1.8e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1048	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1049	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1050	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1051	0	0	6.1e-06	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1053	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1054	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1055	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1056	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
1057	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1058	0	0	0	0	1	0	0	1.8e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1059	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1060	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1061	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
1062	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
1063	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1064	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1065	0	0	0	0	0.24	0.66	0	0.1	0	0	0	2.2e-06	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
1066	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1067	0	0	0	0	0.00061	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1068	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1069	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1070	0	0	0	0	0.8	0.00054	0	0.2	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1071	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1072	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1073	0.00046	0	0	0	0.093	0	0	0	0	0	0	0	0	0	0.91	0	14	0.03	0	0	0	0	0
1074	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1075	5.6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1076	0	0	0	0	0.00061	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1077	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1078	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1079	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1080	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
1081	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1082	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1083	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-05	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
1084	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1086	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1087	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
1089	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1090	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1091	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1092	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1093	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1094	8.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1095	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1096	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1097	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1098	0	0	0	0	0.98	0	0	0.02	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1099	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1100	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1102	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1103	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1104	0	0	0	0	1	0	0	1.3e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1105	0	0	0	0	1	0	0	1.9e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1106	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1107	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1108	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1109	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1110	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1111	0	0	0	0	1	0	0	1.7e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1112	0	0	0	0	0	1	0	4.1e-06	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
1113	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1114	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1115	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
1116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1117	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1118	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1120	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1e-06	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
1121	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1122	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
1123	0	0	0	0	1	0	0	0.0044	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1124	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
1125	0	0	0	0	1	0	0	0.00066	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1127	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1128	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1129	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1130	0	0	0	0	0	1	0	1.8e-05	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
1131	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1132	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1133	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1134	0	0	0	0	1	0	0	0.0031	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1136	0	0	0	0	1	0	0	0.00026	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1137	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.41	0.38	0.054	0	0	0
1138	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1139	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1140	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1141	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1142	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1143	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1144	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1145	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
1146	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1147	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
1148	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1149	0	0	0	0	1	0	0	0.00024	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1150	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1151	0	0	0	0	1	0	0	0.00022	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1152	0	0	0	0	1	0	0	0.0037	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1153	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1154	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033	0	0.97	15	0.73	0.69	0.16	0.054	0.047	0.038
1156	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1157	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
1158	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
1159	0	0	0	0	1	0	0	2.2e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1160	0	0	0	0	0.98	1.1e-05	0	0.02	0	0	0	0.00017	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1161	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
1162	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1163	0	0	0	0	1	0	0	0.00066	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1164	0	0	0	0	1	0	0	0.00085	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1166	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1167	0	0	0	0	1	0	0	0.0049	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1168	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1170	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1171	0	0	0	0	1	0	0	2.4e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1172	0	0	0	0	1	0	0	0.0032	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1173	0	0	0	0	1	0	0	0.0016	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
1176	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
1177	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
1178	0	0	0	0	1	5.6e-05	0	0.0046	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1179	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1182	0	0	0	0	0.0097	0.96	0	0.031	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
1183	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1184	4.9e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1185	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1186	0	1	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1187	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1189	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1190	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1191	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
