SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5
1276	0.17	0	0	0	0	0.83	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1277	0.051	0	0	0	0	0.95	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1278	0.0051	9e-06	0	0.089	0	0.91	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1279	0.85	0	0.15	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1280	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1281	0.053	0.00017	0.00022	0.15	0	0.79	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1282	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
1283	0	0	0.9	0	0.097	0	0	0	2	0	0	0.054	0.11	0.093	0
1284	0.9	0	0.1	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1285	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
1286	0	0	0.51	0.00063	0.49	0	0	7.5e-06	2	0	0	0.054	0.11	0.093	0
1287	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1288	0	0	0.25	0	0.75	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1289	0.0022	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1290	1	0.00018	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1291	0.058	0	0	0	0	0.94	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1292	0.92	0	0.075	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1293	0.0059	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1294	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
1295	0	0	0	0.0019	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1296	0	0	0	0.0023	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1297	0	0	0	0.0011	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1298	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
1299	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
1300	0	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
1301	0.011	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
