SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
859	0.008	0.018	0.041	0.008	0.008	0	0.87	0.008	0	0	0.00077	0.041	0	0	6	0.071
860	0.086	0.038	0.013	0.086	0.086	0	0.52	0.086	0.006	0	0.056	0.013	0	0.0086	6	0.071
861	0.0013	5.8e-05	0	0.0013	0.0013	0.084	8.9e-05	0.0013	0.33	0.084	0.009	0	0	0.48	13	0.16
862	0	0	0	0	0	0.015	0	0	0.4	0.015	0	0	0	0.57	13	0.16
863	0.12	0.017	0.00022	0.12	0.12	7e-06	0.056	0.12	0.097	7e-06	0.2	0.00022	0	0.14	10	0.12
864	0.021	0.02	0.07	0.021	0.021	0	0.75	0.021	0.00028	0	0.0072	0.07	0	0.00041	6	0.071
865	0.098	0.029	0.0096	0.098	0.098	2.2e-05	0.33	0.098	0.05	2.2e-05	0.11	0.0096	0	0.073	6	0.071
866	0.16	0.028	0.00016	0.16	0.16	0.0095	0.08	0.16	0.02	0.0095	0.17	0.00016	0	0.028	10	0.12
867	0.035	0.0025	1.1e-05	0.035	0.035	0.001	0.0045	0.035	0.3	0.001	0.12	1.1e-05	0	0.43	13	0.16
868	0	0	0	0	0	0.016	0	0	0.4	0.016	0	0	0	0.57	13	0.16
869	0	0	0	0	0	0.022	0	0	0.39	0.022	0	0	0	0.56	13	0.16
870	0.095	0.014	0.00038	0.095	0.095	8.2e-05	0.057	0.095	0.15	8.2e-05	0.18	0.00038	0	0.22	13	0.16
871	0	0	0	0	0	0.03	0	0	0.38	0.03	0	0	0	0.56	13	0.16
872	0.0016	1.9e-05	0	0.0016	0.0016	0.0099	3.3e-06	0.0016	0.39	0.0099	0.023	0	0	0.56	13	0.16
873	0	0	0	0	0	0.027	0	0	0.39	0.027	0	0	0	0.56	13	0.16
874	0	0	0	0	0	0.49	0	0	0.01	0.49	0	0	0	0.015	5	0.24
875	0.034	0.0038	0.00016	0.034	0.034	0.0067	0.016	0.034	0.3	0.0067	0.1	0.00016	0	0.43	13	0.16
876	0.0022	4.4e-06	0	0.0022	0.0022	0	0	0.0022	0.38	0	0.062	0	0	0.55	13	0.16
877	0.024	0.0012	0	0.024	0.024	0.00098	0.0013	0.024	0.32	0.00098	0.11	0	0	0.47	13	0.16
878	0.028	0.056	0.0025	0.028	0.028	0	0.82	0.028	0	0	0.0016	0.0025	0	0	6	0.071
879	0.05	0.036	0.021	0.05	0.05	0	0.7	0.05	0.0005	0	0.018	0.021	0	0.00072	6	0.071
880	0.13	0.031	0.0025	0.13	0.13	0	0.22	0.13	0.039	0	0.14	0.0025	0	0.057	6	0.071
881	0.012	0.00041	0	0.012	0.012	0.0018	0.00026	0.012	0.36	0.0018	0.074	0	0	0.52	13	0.16
882	0.055	0.0062	0.00014	0.055	0.055	0.00097	0.022	0.055	0.25	0.00097	0.14	0.00014	0	0.36	13	0.16
883	0	0	0	0	0	0.17	0	0	0.27	0.17	0	0	0	0.39	13	0.16
884	2.1e-06	0	0	2.1e-06	2.1e-06	0.073	0	2.1e-06	0.35	0.073	0.00054	0	0	0.5	13	0.16
885	0.029	0.034	0.012	0.029	0.029	0.05	0.72	0.029	1.7e-05	0.05	0.0051	0.012	0	2.5e-05	6	0.071
886	0.17	0.041	0.00028	0.17	0.17	0	0.14	0.17	0.0033	0	0.12	0.00028	0	0.0048	0	0.11
887	0.074	0.035	0.021	0.074	0.074	0	0.56	0.074	0.0046	0	0.05	0.021	0	0.0067	6	0.071
888	0.039	0.0018	0	0.039	0.039	0.00035	0.0014	0.039	0.27	0.00035	0.17	0	0	0.39	13	0.16
889	6.5e-05	0	0	6.5e-05	6.5e-05	0.00076	0	6.5e-05	0.41	0.00076	0.007	0	0	0.59	13	0.16
890	0.13	0.032	0.0032	0.13	0.13	2.7e-06	0.24	0.13	0.028	2.7e-06	0.14	0.0032	0	0.04	6	0.071
891	0.092	0.019	0.0033	0.092	0.092	0.00069	0.15	0.092	0.12	0.00069	0.16	0.0033	0	0.17	13	0.16
892	0.083	0.011	0.00043	0.083	0.083	0.00067	0.049	0.083	0.17	0.00067	0.19	0.00043	0	0.25	13	0.16
893	0.022	0.0025	0.00022	0.022	0.022	0.078	0.013	0.022	0.27	0.078	0.076	0.00022	0	0.39	13	0.16
894	0.094	0.031	0.014	0.094	0.094	1.8e-05	0.4	0.094	0.028	1.8e-05	0.1	0.014	0	0.04	6	0.071
895	0.051	0.0021	0	0.051	0.051	5.6e-05	0.0012	0.051	0.23	5.6e-05	0.22	0	0	0.34	13	0.16
896	0.058	0.0082	0.00072	0.058	0.058	0.0063	0.046	0.058	0.23	0.0063	0.15	0.00072	0	0.33	13	0.16
897	0.11	0.021	0.0019	0.11	0.11	0.00011	0.14	0.11	0.088	0.00011	0.18	0.0019	0	0.13	10	0.12
898	9e-05	0	0	9e-05	9e-05	0.056	0	9e-05	0.36	0.056	0.0048	0	0	0.52	13	0.16
899	0.0079	0.022	0.022	0.0079	0.0079	0	0.9	0.0079	0	0	0.0005	0.022	0	0	6	0.071
900	0.028	0.0015	2e-06	0.028	0.028	0.00089	0.0017	0.028	0.31	0.00089	0.12	2e-06	0	0.45	13	0.16
901	0.01	0.019	0.034	0.01	0.01	0.046	0.78	0.01	0	0.046	0.0012	0.034	0	3.6e-06	6	0.071
902	0.079	0.038	0.011	0.079	0.079	0.037	0.5	0.079	0.0032	0.037	0.045	0.011	0	0.0046	6	0.071
903	0.049	0.032	0.021	0.049	0.049	0.042	0.62	0.049	0.00086	0.042	0.021	0.021	0	0.0012	6	0.071
904	9.4e-05	0.002	0.14	9.4e-05	9.4e-05	0.024	0.66	9.4e-05	0	0.024	0	0.14	0	0	6	0.071
905	0.073	0.01	0.00054	0.073	0.073	0.0017	0.049	0.073	0.19	0.0017	0.17	0.00054	0	0.28	13	0.16
906	0.065	0.014	0.004	0.065	0.065	0.012	0.13	0.065	0.18	0.012	0.12	0.004	0	0.26	13	0.16
907	0.007	0.0088	0.16	0.007	0.007	0.027	0.58	0.007	0.00014	0.027	0.0024	0.16	0	0.00021	6	0.071
908	0.096	0.023	0.0068	0.096	0.096	0.00032	0.23	0.096	0.084	0.00032	0.14	0.0068	0	0.12	6	0.071
909	0.019	0.00066	0	0.019	0.019	0.0015	0.0004	0.019	0.33	0.0015	0.12	0	0	0.47	13	0.16
910	0.092	0.023	0.0089	0.092	0.092	0.00038	0.26	0.092	0.08	0.00038	0.14	0.0089	0	0.12	6	0.071
911	0.076	0.013	0.0016	0.076	0.076	0.0023	0.084	0.076	0.18	0.0023	0.16	0.0016	0	0.25	13	0.16
912	0.036	0.00079	0	0.036	0.036	1.9e-05	0.00018	0.036	0.26	1.9e-05	0.22	0	0	0.38	13	0.16
913	0.15	0.027	0.00025	0.15	0.15	0.01	0.089	0.15	0.028	0.01	0.18	0.00025	0	0.04	10	0.12
914	0.11	0.061	0.001	0.11	0.11	0.039	0.39	0.11	0.00011	0.039	0.028	0.001	0	0.00015	6	0.071
915	0.14	0.042	0.0015	0.14	0.14	0.024	0.25	0.14	0.0062	0.024	0.095	0.0015	0	0.009	6	0.071
916	0.11	0.014	0.00012	0.11	0.11	0.0045	0.039	0.11	0.11	0.0045	0.21	0.00012	0	0.16	10	0.12
917	0.19	0.019	2.5e-06	0.19	0.19	0.0027	0.015	0.19	0.0072	0.0027	0.2	2.5e-06	0	0.01	10	0.12
918	0.08	0.01	0.00022	0.08	0.08	0.004	0.037	0.08	0.18	0.004	0.17	0.00022	0	0.27	13	0.16
919	0.038	0.0037	6e-05	0.038	0.038	0.0034	0.011	0.038	0.29	0.0034	0.12	6e-05	0	0.42	13	0.16
920	0.012	0.019	0.045	0.012	0.012	0.043	0.75	0.012	1.3e-05	0.043	0.0022	0.045	0	1.8e-05	6	0.071
921	0.084	0.018	0.0037	0.084	0.084	0.013	0.16	0.084	0.13	0.013	0.14	0.0037	0	0.19	13	0.16
922	0.034	0.024	0.044	0.034	0.034	0.04	0.65	0.034	0.0012	0.04	0.016	0.044	0	0.0017	6	0.071
