SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
713	0.029	0.032	0	0.011	0	0.011	0.81	0.0076	0.033	0	0	0.00084	0	0.00048	0.0017	0	0.029	0.029	6	0.16
714	0.031	0.031	0	0.0053	0	0.0053	0.82	0.0036	0.035	0	0	0.0009	0	0.00025	0.0013	0	0.031	0.031	6	0.16
715	0.12	0.43	0	0	0	0	0.046	0	0.13	0	0	0.00052	0	0.0032	0.03	0	0.12	0.12	1	0.11
716	0.013	0.17	0.014	0	0.014	0	0.0033	0	0.015	0	0.014	3.4e-05	0	0.61	0.12	0	0.013	0.013	13	0.071
717	0.008	0.19	0.0039	0	0.0039	0	0.00029	0	0.0092	0	0.0039	8.9e-06	0	0.59	0.17	0	0.008	0.008	13	0.071
718	0.0026	0.051	0.053	0	0.053	0	0.00047	0	0.003	0	0.053	5.5e-06	0	0.71	0.064	0	0.0026	0.0026	13	0.071
719	0.042	0.065	4.4e-06	0.0059	4.4e-06	0.0059	0.74	0.0041	0.048	0	4.4e-06	0.00094	0	0.0024	0.005	0	0.042	0.042	6	0.16
720	0.0039	0.00066	0	0.017	0	0.017	0.94	0.012	0.0045	0	0	0.00041	0	0	2.4e-06	0	0.0039	0.0039	6	0.16
721	0.07	0.36	0.00086	4e-06	0.00086	4e-06	0.11	2.7e-06	0.081	0	0.00086	0.00046	0	0.15	0.092	0	0.07	0.07	1	0.11
722	0.056	0.18	0.0014	0.0041	0.0014	0.0041	0.45	0.0028	0.064	0	0.0014	0.00078	0	0.083	0.038	0	0.056	0.056	6	0.16
723	0.00086	0.00021	0	0.26	0	0.26	0.31	0.18	0.00099	0	0	9.5e-05	0	0	1.8e-06	0	0.00086	0.00086	6	0.16
724	0.0077	0.0013	0	0.00069	0	0.00069	0.96	0.00047	0.0089	0	0	0.00065	0	0	3.4e-06	0	0.0077	0.0077	6	0.16
725	0.00046	0.021	0.05	0	0.05	0	9.3e-06	0	0.00053	0	0.05	0	0	0.78	0.05	0	0.00046	0.00046	13	0.071
726	0.033	0.54	4.8e-05	0	4.8e-05	0	0.00087	0	0.038	0	4.8e-05	3.7e-05	0	0.13	0.19	0	0.033	0.033	1	0.11
727	0.062	0.15	0.00011	0.0018	0.00011	0.0018	0.54	0.0012	0.071	0	0.00011	0.00095	0	0.021	0.021	0	0.062	0.062	6	0.16
728	0.098	0.28	1e-05	7.4e-06	1e-05	7.4e-06	0.27	5e-06	0.11	0	1e-05	0.00095	0	0.013	0.029	0	0.098	0.098	1	0.11
729	0.00017	0.013	0.048	0	0.048	0	1e-06	0	0.0002	0	0.048	0	0	0.8	0.043	0	0.00017	0.00017	13	0.071
730	0.044	0.35	0.0024	0	0.0024	0	0.025	0	0.05	0	0.0024	0.00018	0	0.3	0.13	0	0.044	0.044	1	0.11
731	0.044	0.066	2.5e-06	0.0038	2.5e-06	0.0038	0.73	0.0026	0.051	0	2.5e-06	0.00097	0	0.0019	0.0046	0	0.044	0.044	6	0.16
732	0.11	0.28	2.5e-06	2.2e-06	2.5e-06	2.2e-06	0.25	1.5e-06	0.12	0	2.5e-06	0.001	0	0.0064	0.023	0	0.11	0.11	1	0.11
733	0.029	0.27	0.0061	0	0.0061	0	0.015	0	0.033	0	0.0061	0.00011	0	0.44	0.13	0	0.029	0.029	13	0.071
734	0.067	0.23	0.00089	0.00064	0.00089	0.00064	0.35	0.00044	0.077	0	0.00089	0.00077	0	0.086	0.049	0	0.067	0.067	6	0.16
735	0.076	0.19	4.6e-05	0.00028	4.6e-05	0.00028	0.45	0.00019	0.087	0	4.6e-05	0.00099	0	0.018	0.024	0	0.076	0.076	6	0.16
736	0.067	0.23	0.00083	0.00072	0.00083	0.00072	0.36	0.00049	0.077	0	0.00083	0.00078	0	0.081	0.047	0	0.067	0.067	6	0.16
737	0.054	0.11	5.3e-05	0.0021	5.3e-05	0.0021	0.63	0.0014	0.062	0	5.3e-05	0.00095	0	0.012	0.014	0	0.054	0.054	6	0.16
738	0	0	0	0.023	0	0.023	0.94	0.016	0	0	0	0	0	0	0	0	0	0	6	0.16
739	0.064	0.31	0.002	1.9e-05	0.002	1.9e-05	0.15	1.3e-05	0.073	0	0.002	0.00051	0	0.18	0.085	0	0.064	0.064	1	0.11
740	0.065	0.15	4.2e-05	0.001	4.2e-05	0.001	0.54	0.00068	0.075	0	4.2e-05	0.001	0	0.014	0.018	0	0.065	0.065	6	0.16
741	0.0011	9.5e-05	0	0.055	0	0.055	0.85	0.038	0.0013	0	0	0.00021	0	0	0	0	0.0011	0.0011	6	0.16
742	0.00044	0.00014	0	0.11	0	0.11	0.71	0.073	0.0005	0	0	4.1e-05	0	0	0	0	0.00044	0.00044	6	0.16
743	0	0	0	0.2	0	0.2	0.47	0.13	0	0	0	0	0	0	0	0	0	0	6	0.16
744	0	0	0	0.04	0	0.04	0.89	0.027	0	0	0	0	0	0	0	0	0	0	6	0.16
745	0.0039	0.001	0	0.072	0	0.072	0.79	0.049	0.0044	0	0	0.00034	0	0	8.2e-06	0	0.0039	0.0039	6	0.16
746	0.029	0.03	0	0.0086	0	0.0086	0.83	0.0059	0.033	0	0	0.00085	0	0.00031	0.0014	0	0.029	0.029	6	0.16
747	0	0	0	0.34	0	0.34	0.089	0.23	0	0	0	0	0	0	0	0	0	0	3	0.24
748	0	0	0	0.031	0	0.031	0.92	0.021	0	0	0	0	0	0	0	0	0	0	6	0.16
749	0	0	0	0.069	0	0.069	0.81	0.047	0	0	0	0	0	0	0	0	0	0	6	0.16
750	0.016	0.021	2.3e-06	0.031	2.3e-06	0.031	0.83	0.021	0.019	0	2.3e-06	0.00048	0	0.00086	0.0016	0	0.016	0.016	6	0.16
751	0	0	0	0.037	0	0.037	0.9	0.026	0	0	0	0	0	0	0	0	0	0	6	0.16
752	1.8e-05	0	0	0.29	0	0.29	0.23	0.2	2.1e-05	0	0	1.3e-05	0	0	0	0	1.8e-05	1.8e-05	3	0.24
753	0.053	0.16	0.00029	0.0011	0.00029	0.0011	0.55	0.00073	0.061	0	0.00029	0.00071	0	0.038	0.027	0	0.053	0.053	6	0.16
754	0.043	0.16	0.0038	0.0037	0.0038	0.0037	0.47	0.0025	0.049	0	0.0038	0.00055	0	0.13	0.042	0	0.043	0.043	6	0.16
755	0.017	0.16	0.022	0	0.022	0	0.012	0	0.019	0	0.022	7e-05	0	0.59	0.1	0	0.017	0.017	13	0.071
756	0.027	0.28	0.005	0	0.005	0	0.01	0	0.031	0	0.005	9e-05	0	0.44	0.14	0	0.027	0.027	13	0.071
757	0.063	0.28	0.0025	0.0001	0.0025	0.0001	0.19	6.9e-05	0.072	0	0.0025	0.00055	0	0.18	0.079	0	0.063	0.063	1	0.11
758	0.0056	0.0016	0	0.033	0	0.033	0.89	0.023	0.0065	0	0	0.00044	0	0	1.3e-05	0	0.0056	0.0056	6	0.16
759	0.049	0.37	0.0017	0	0.0017	0	0.03	0	0.056	0	0.0017	0.00021	0	0.26	0.13	0	0.049	0.049	1	0.11
760	4.3e-06	0	0	0.29	0	0.29	0.23	0.2	4.9e-06	0	0	9.5e-06	0	0	0	0	4.3e-06	4.3e-06	3	0.24
761	0.044	0.095	0.00011	0.013	0.00011	0.013	0.66	0.0092	0.051	0	0.00011	0.00085	0	0.015	0.013	0	0.044	0.044	6	0.16
762	0.081	0.41	0.00018	0	0.00018	0	0.08	0	0.093	0	0.00018	0.00046	0	0.082	0.086	0	0.081	0.081	1	0.11
763	0.002	0.001	0	0.25	0	0.25	0.31	0.17	0.0023	0	0	0.00013	0	3.9e-06	2.5e-05	0	0.002	0.002	6	0.16
764	0.029	0.035	0	0.014	0	0.014	0.8	0.0099	0.034	0	0	0.00082	0	0.00073	0.0021	0	0.029	0.029	6	0.16
765	0.037	0.28	0.0067	1e-06	0.0067	1e-06	0.035	0	0.042	0	0.0067	0.00018	0	0.4	0.12	0	0.037	0.037	13	0.071
766	3.9e-06	0.00079	0.15	0	0.15	0	0	0	4.5e-06	0	0.15	0	0	0.54	0.0081	0	3.9e-06	3.9e-06	13	0.071
767	0.021	0.2	0.015	0	0.015	0	0.015	0	0.025	0	0.015	9e-05	0	0.54	0.11	0	0.021	0.021	13	0.071
768	0.064	0.18	0.00032	0.0039	0.00032	0.0039	0.47	0.0027	0.073	0	0.00032	0.00088	0	0.042	0.031	0	0.064	0.064	6	0.16
769	0.069	0.42	0.00041	0	0.00041	0	0.05	0	0.079	0	0.00041	0.00033	0	0.13	0.11	0	0.069	0.069	1	0.11
770	0	0	0	0.0071	0	0.0071	0.98	0.0049	0	0	0	0	0	0	0	0	0	0	6	0.16
771	0.024	0.21	0.015	0	0.015	0	0.021	0	0.027	0	0.015	0.00011	0	0.52	0.11	0	0.024	0.024	13	0.071
772	0.028	0.033	0	0.016	0	0.016	0.8	0.011	0.033	0	0	0.00081	0	0.00067	0.0019	0	0.028	0.028	6	0.16
773	0.0084	0.11	0.03	0	0.03	0	0.003	0	0.0097	0	0.03	2.5e-05	0	0.67	0.093	0	0.0084	0.0084	13	0.071
774	2.4e-05	0.0028	0.11	0	0.11	0	0	0	2.8e-05	0	0.11	0	0	0.66	0.017	0	2.4e-05	2.4e-05	13	0.071
775	0.0038	0.073	0.035	0	0.035	0	0.00059	0	0.0044	0	0.035	7.7e-06	0	0.72	0.082	0	0.0038	0.0038	13	0.071
776	0.06	0.099	1.9e-06	0.00064	1.9e-06	0.00064	0.64	0.00044	0.069	0	1.9e-06	0.0011	0	0.0023	0.0068	0	0.06	0.06	6	0.16
777	0.069	0.38	0.00071	1.2e-06	0.00071	1.2e-06	0.079	0	0.079	0	0.00071	0.0004	0	0.15	0.1	0	0.069	0.069	1	0.11
778	0.022	0.022	0	0.025	0	0.025	0.82	0.017	0.025	0	0	0.00073	0	0.00029	0.001	0	0.022	0.022	6	0.16
779	0.03	0.38	0.00098	0	0.00098	0	0.0036	0	0.034	0	0.00098	6.1e-05	0	0.31	0.18	0	0.03	0.03	1	0.11
780	0.017	0.2	0.011	0	0.011	0	0.0059	0	0.02	0	0.011	5.3e-05	0	0.56	0.13	0	0.017	0.017	13	0.071
781	0.041	0.055	0	0.0035	0	0.0035	0.76	0.0024	0.047	0	0	0.00097	0	0.001	0.0033	0	0.041	0.041	6	0.16
782	0.0042	0.0012	0	0.072	0	0.072	0.79	0.049	0.0048	0	0	0.00035	0	0	1e-05	0	0.0042	0.0042	6	0.16
783	0.065	0.054	0	1.5e-05	0	1.5e-05	0.68	1e-05	0.074	0	0	0.0014	0	3.1e-05	0.00095	0	0.065	0.065	6	0.16
784	0	0	0	0.087	0	0.087	0.77	0.059	0	0	0	0	0	0	0	0	0	0	6	0.16
785	0.0055	0.0018	0	0.054	0	0.054	0.83	0.037	0.0064	0	0	0.00041	0	0	1.9e-05	0	0.0055	0.0055	6	0.16
786	0.0059	0.001	0	0.0029	0	0.0029	0.97	0.002	0.0068	0	0	0.00054	0	0	3.1e-06	0	0.0059	0.0059	6	0.16
787	0.069	0.49	0.00011	0	0.00011	0	0.023	0	0.079	0	0.00011	0.00024	0	0.09	0.11	0	0.069	0.069	1	0.11
788	0.0044	0.083	0.03	0	0.03	0	0.00065	0	0.005	0	0.03	8.7e-06	0	0.72	0.089	0	0.0044	0.0044	13	0.071
789	0	0	0	0.086	0	0.086	0.77	0.059	0	0	0	0	0	0	0	0	0	0	6	0.16
790	0.053	0.19	0.0034	0.0037	0.0034	0.0037	0.38	0.0025	0.061	0	0.0034	0.00068	0	0.14	0.049	0	0.053	0.053	6	0.16
791	0.044	0.083	3.4e-05	0.01	3.4e-05	0.01	0.69	0.0068	0.05	0	3.4e-05	0.00089	0	0.0077	0.0091	0	0.044	0.044	6	0.16
792	0.01	0.0034	0	0.0028	0	0.0028	0.95	0.0019	0.012	0	0	0.00064	0	0	2.8e-05	0	0.01	0.01	6	0.16
793	0.0035	0.00065	0	0.02	0	0.02	0.93	0.014	0.0041	0	0	0.00038	0	0	2.9e-06	0	0.0035	0.0035	6	0.16
794	0.055	0.11	4.6e-06	0.00066	4.6e-06	0.00066	0.65	0.00045	0.064	0	4.6e-06	0.00086	0	0.004	0.0093	0	0.055	0.055	6	0.16
795	0.0023	0.048	0.045	0.029	0.045	0.029	0.00052	0.02	0.0027	0	0.045	4.6e-06	0	0.67	0.061	0	0.0023	0.0023	13	0.071
796	0.01	0.014	4.9e-06	0.11	4.9e-06	0.11	0.66	0.072	0.012	0	4.9e-06	0.00033	0	0.00092	0.0012	0	0.01	0.01	6	0.16
797	0.097	0.15	0	7.3e-05	0	7.3e-05	0.44	5e-05	0.11	0	0	0.0011	0	0.0004	0.0056	0	0.097	0.097	6	0.16
798	0.045	0.11	8.3e-05	0.0035	8.3e-05	0.0035	0.67	0.0024	0.051	0	8.3e-05	0.00072	0	0.015	0.014	0	0.045	0.045	6	0.16
799	0.0094	0.097	0.04	0.027	0.04	0.027	0.011	0.019	0.011	0	0.04	4.1e-05	0	0.58	0.073	0	0.0094	0.0094	13	0.071
800	0.061	0.18	0.00019	0.0031	0.00019	0.0031	0.49	0.0021	0.07	0	0.00019	0.00073	0	0.035	0.03	0	0.061	0.061	6	0.16
801	0.092	0.16	0	0.0001	0	0.0001	0.45	7e-05	0.11	0	0	0.0011	0	0.0006	0.0064	0	0.092	0.092	6	0.16
802	0.038	0.087	9.7e-05	0.0065	9.7e-05	0.0065	0.71	0.0044	0.044	0	9.7e-05	0.00068	0	0.014	0.012	0	0.038	0.038	6	0.16
803	0.11	0.4	0	0.0012	0	0.0012	0.11	0.0008	0.12	0	0	0.00057	0	0.0086	0.038	0	0.11	0.11	1	0.11
804	2.1e-06	4e-05	0.00046	5.4e-05	0.00046	5.4e-05	1	3.7e-05	2.4e-06	0	0.00046	0	0	0.0016	6.8e-05	0	2.1e-06	2.1e-06	6	0.16
805	0	0.00019	0.038	0.025	0.038	0.025	0	0.017	0	0	0.038	0	0	0.81	0.0093	0	0	0	13	0.071
806	0.019	0.29	0.0019	0.027	0.0019	0.027	0.0027	0.019	0.022	0	0.0019	3.4e-05	0	0.39	0.16	0	0.019	0.019	13	0.071
807	0.0018	0.051	0.025	0.033	0.025	0.033	0.00012	0.023	0.002	0	0.025	2e-06	0	0.7	0.075	0	0.0018	0.0018	13	0.071
808	0.095	0.47	3.8e-06	0.0021	3.8e-06	0.0021	0.057	0.0014	0.11	0	3.8e-06	0.00039	0	0.017	0.058	0	0.095	0.095	1	0.11
809	0.014	0.0023	0	3.3e-06	0	3.3e-06	0.94	2.2e-06	0.016	0	0	0.0008	0	0	3.6e-06	0	0.014	0.014	6	0.16
810	4.1e-06	0.0018	0.03	0.03	0.03	0.03	0	0.021	4.7e-06	0	0.03	0	0	0.8	0.023	0	4.1e-06	4.1e-06	13	0.071
811	8.4e-05	0	0	0.095	0	0.095	0.74	0.065	9.6e-05	0	0	5.5e-05	0	0	0	0	8.4e-05	8.4e-05	6	0.16
812	0.0051	0.0021	0	0.034	0	0.034	0.89	0.023	0.0059	0	0	0.00033	0	0	2.9e-05	0	0.0051	0.0051	6	0.16
813	0.00012	0.01	0.047	0.029	0.047	0.029	0	0.02	0.00014	0	0.047	0	0	0.73	0.036	0	0.00012	0.00012	13	0.071
814	0.0038	0.003	0	0.18	0	0.18	0.51	0.12	0.0044	0	0	0.00018	0	4.4e-05	0.00013	0	0.0038	0.0038	6	0.16
815	0.0044	0.00083	0	0.002	0	0.002	0.98	0.0014	0.005	0	0	0.00038	0	0	3e-06	0	0.0044	0.0044	6	0.16
816	0.011	0.12	0.025	0.029	0.025	0.029	0.0087	0.02	0.013	0	0.025	4e-05	0	0.58	0.089	0	0.011	0.011	13	0.071
817	0.083	0.58	0	0.00099	0	0.00099	0.0071	0.00068	0.096	0	0	0.00015	0	0.0054	0.056	0	0.083	0.083	1	0.11
818	0.0042	0.00044	0	9.6e-05	0	9.6e-05	0.98	6.6e-05	0.0048	0	0	0.00044	0	0	0	0	0.0042	0.0042	6	0.16
819	0.022	0.022	0	0.0029	0	0.0029	0.88	0.002	0.026	0	0	0.00065	0	0.00015	0.00087	0	0.022	0.022	6	0.16
820	0.087	0.14	0	7.9e-05	0	7.9e-05	0.5	5.4e-05	0.1	0	0	0.0011	0	0.00046	0.0053	0	0.087	0.087	6	0.16
821	0.043	0.21	0.0074	0.015	0.0074	0.015	0.22	0.01	0.049	0	0.0074	0.00038	0	0.26	0.072	0	0.043	0.043	13	0.071
822	0.088	0.33	3.6e-05	0.0029	3.6e-05	0.0029	0.21	0.002	0.1	0	3.6e-05	0.00065	0	0.029	0.048	0	0.088	0.088	1	0.11
823	0.06	0.2	0.00042	0.0044	0.00042	0.0044	0.45	0.003	0.068	0	0.00042	0.00068	0	0.056	0.038	0	0.06	0.06	6	0.16
824	0.01	0.012	0	0.084	0	0.084	0.72	0.058	0.012	0	0	0.00036	0	0.00046	0.00082	0	0.01	0.01	6	0.16
825	0.089	0.15	0	0.00011	0	0.00011	0.47	7.3e-05	0.1	0	0	0.0011	0	0.00065	0.0064	0	0.089	0.089	6	0.16
826	0.076	0.11	0	6.1e-05	0	6.1e-05	0.57	4.1e-05	0.087	0	0	0.0011	0	0.00033	0.0039	0	0.076	0.076	6	0.16
827	0.02	0.021	0	0.0061	0	0.0061	0.88	0.0042	0.023	0	0	0.0006	0	0.00021	0.00093	0	0.02	0.02	6	0.16
828	0.076	0.22	4e-05	0.0019	4e-05	0.0019	0.41	0.0013	0.087	0	4e-05	0.00079	0	0.02	0.03	0	0.076	0.076	6	0.16
829	0.048	0.07	0	0.00033	0	0.00033	0.73	0.00023	0.055	0	0	0.00088	0	0.00088	0.0039	0	0.048	0.048	6	0.16
830	0.014	0.006	0	0.00034	0	0.00034	0.93	0.00024	0.017	0	0	0.00064	0	0	5.6e-05	0	0.014	0.014	6	0.16
831	0.069	0.43	0.00021	0.0088	0.00021	0.0088	0.059	0.006	0.079	0	0.00021	0.0003	0	0.1	0.1	0	0.069	0.069	1	0.11
832	0.036	0.044	0	0.00061	0	0.00061	0.8	0.00041	0.041	0	0	0.0008	0	0.00038	0.002	0	0.036	0.036	6	0.16
833	0.01	0.17	0.0075	0.032	0.0075	0.032	0.0019	0.022	0.012	0	0.0075	2e-05	0	0.55	0.13	0	0.01	0.01	13	0.071
834	0.0013	0.00014	0	0.018	0	0.018	0.95	0.012	0.0015	0	0	0.00021	0	0	0	0	0.0013	0.0013	6	0.16
835	0.05	0.22	0.0037	0.012	0.0037	0.012	0.28	0.0079	0.057	0	0.0037	0.00047	0	0.19	0.066	0	0.05	0.05	6	0.16
836	0.058	0.53	4.2e-05	0.0079	4.2e-05	0.0079	0.011	0.0054	0.067	0	4.2e-05	0.00014	0	0.075	0.13	0	0.058	0.058	1	0.11
837	0.011	0.013	2.3e-06	0.089	2.3e-06	0.089	0.7	0.061	0.012	0	2.3e-06	0.00035	0	0.0006	0.00096	0	0.011	0.011	6	0.16
838	0.051	0.073	0	0.00022	0	0.00022	0.71	0.00015	0.058	0	0	0.00092	0	0.00072	0.0037	0	0.051	0.051	6	0.16
839	0.002	0.0005	0	0.095	0	0.095	0.74	0.065	0.0022	0	0	0.00019	0	0	4e-06	0	0.002	0.002	6	0.16
840	0.03	0.077	0.00066	0.027	0.00066	0.027	0.68	0.018	0.035	0	0.00066	0.00055	0	0.032	0.015	0	0.03	0.03	6	0.16
841	0.11	0.41	0	0.00078	0	0.00078	0.085	0.00054	0.13	0	0	0.00054	0	0.0051	0.033	0	0.11	0.11	1	0.11
842	0.021	0.66	0	0.0061	0	0.0061	3.8e-05	0.0041	0.024	0	0	6.3e-06	0	0.036	0.2	0	0.021	0.021	1	0.11
843	0.028	0.17	0.02	0.021	0.02	0.021	0.1	0.015	0.032	0	0.02	0.00021	0	0.41	0.08	0	0.028	0.028	13	0.071
844	0.048	0.23	0.0046	0.013	0.0046	0.013	0.24	0.009	0.055	0	0.0046	0.00043	0	0.22	0.072	0	0.048	0.048	6	0.16
845	0.012	0.009	0	0.021	0	0.021	0.89	0.014	0.013	0	0	0.00046	0	5.3e-05	0.0003	0	0.012	0.012	6	0.16
846	0.099	0.15	0	4.8e-05	0	4.8e-05	0.44	3.3e-05	0.11	0	0	0.0012	0	0.00024	0.0044	0	0.099	0.099	6	0.16
847	0.083	0.13	0	8.2e-05	0	8.2e-05	0.52	5.4e-05	0.096	0	0	0.0011	0	0.00047	0.0051	0	0.083	0.083	6	0.16
848	0.019	0.2	0.0099	0.028	0.0099	0.028	0.013	0.019	0.022	0	0.0099	6.6e-05	0	0.49	0.12	0	0.019	0.019	13	0.071
849	0.045	0.094	2.6e-05	0.0023	2.6e-05	0.0023	0.7	0.0016	0.051	0	2.6e-05	0.00075	0	0.008	0.011	0	0.045	0.045	6	0.16
850	0	0.00038	0.17	0.012	0.17	0.012	0	0.0085	0	0	0.17	0	0	0.46	0.0052	0	0	0	13	0.071
851	0.011	0.0085	0	0.019	0	0.019	0.89	0.013	0.013	0	0	0.00046	0	4.2e-05	0.00027	0	0.011	0.011	6	0.16
852	0.087	0.32	4.3e-05	0.003	4.3e-05	0.003	0.23	0.002	0.1	0	4.3e-05	0.00066	0	0.031	0.048	0	0.087	0.087	1	0.11
853	0.041	0.23	0.0094	7.8e-05	0.0094	7.8e-05	0.16	5.4e-05	0.047	0	0.0094	0.00032	0	0.33	0.087	0	0.041	0.041	13	0.071
854	0.028	0.34	0.0019	0	0.0019	0	0.0074	0	0.032	0	0.0019	6.7e-05	0	0.37	0.16	0	0.028	0.028	13	0.071
855	0	0	0	0.081	0	0.081	0.78	0.055	0	0	0	0	0	0	0	0	0	0	6	0.16
856	0.0038	0.0008	0	0.006	0	0.006	0.97	0.0041	0.0044	0	0	0.00034	0	0	3.6e-06	0	0.0038	0.0038	6	0.16
857	0	0	0	0.038	0	0.038	0.9	0.026	0	0	0	0	0	0	0	0	0	0	6	0.16
858	0.024	0.021	0	0.0012	0	0.0012	0.87	0.00081	0.028	0	0	0.0007	0	7.3e-05	0.00065	0	0.024	0.024	6	0.16
859	0.00029	0.021	0.028	0	0.028	0	0	0	0.00034	0	0.028	0	0	0.83	0.061	0	0.00029	0.00029	13	0.071
860	0.022	0.23	0.0091	0	0.0091	0	0.014	0	0.025	0	0.0091	7.5e-05	0	0.51	0.13	0	0.022	0.022	13	0.071
861	0.0035	0.0035	0	0.065	0	0.065	0.81	0.045	0.0041	0	0	0.00014	0	8.8e-05	0.0002	0	0.0035	0.0035	6	0.16
862	0	0	0	0.012	0	0.012	0.97	0.0081	0	0	0	0	0	0	0	0	0	0	6	0.16
863	0.08	0.32	0.00015	5.4e-06	0.00015	5.4e-06	0.23	3.7e-06	0.092	0	0.00015	0.00061	0	0.055	0.058	0	0.08	0.08	1	0.11
864	0.0028	0.055	0.048	0	0.048	0	0.00067	0	0.0032	0	0.048	5.6e-06	0	0.72	0.068	0	0.0028	0.0028	13	0.071
865	0.044	0.26	0.0066	1.7e-05	0.0066	1.7e-05	0.12	1.2e-05	0.05	0	0.0066	0.00029	0	0.32	0.098	0	0.044	0.044	13	0.071
866	0.071	0.45	0.00011	0.0077	0.00011	0.0077	0.049	0.0052	0.081	0	0.00011	0.00029	0	0.082	0.1	0	0.071	0.071	1	0.11
867	0.047	0.091	7.5e-06	0.00079	7.5e-06	0.00079	0.7	0.00054	0.054	0	7.5e-06	0.0008	0	0.0043	0.0083	0	0.047	0.047	6	0.16
868	0	0	0	0.013	0	0.013	0.97	0.0086	0	0	0	0	0	0	0	0	0	0	6	0.16
869	0	0	0	0.018	0	0.018	0.95	0.012	0	0	0	0	0	0	0	0	0	0	6	0.16
870	0.07	0.25	0.00026	6.3e-05	0.00026	6.3e-05	0.36	4.3e-05	0.08	0	0.00026	0.00068	0	0.055	0.046	0	0.07	0.07	6	0.16
871	0	0	0	0.023	0	0.023	0.94	0.016	0	0	0	0	0	0	0	0	0	0	6	0.16
872	0.009	0.0043	0	0.0078	0	0.0078	0.94	0.0053	0.01	0	0	0.00045	0	3.3e-06	6.6e-05	0	0.009	0.009	6	0.16
873	0	0	0	0.022	0	0.022	0.94	0.015	0	0	0	0	0	0	0	0	0	0	6	0.16
874	0	0	0	0.36	0	0.36	0.024	0.25	0	0	0	0	0	0	0	0	0	0	3	0.24
875	0.039	0.09	0.00011	0.0052	0.00011	0.0052	0.7	0.0035	0.045	0	0.00011	0.00068	0	0.015	0.013	0	0.039	0.039	6	0.16
876	0.024	0.0059	0	0	0	0	0.89	0	0.027	0	0	0.001	0	0	1.5e-05	0	0.024	0.024	6	0.16
877	0.041	0.062	0	0.00074	0	0.00074	0.76	0.00051	0.047	0	0	0.0008	0	0.0013	0.004	0	0.041	0.041	6	0.16
878	0.00056	0.07	0.0016	0	0.0016	0	0	0	0.00065	0	0.0016	0	0	0.75	0.18	0	0.00056	0.00056	13	0.071
879	0.0069	0.13	0.014	0	0.014	0	0.0012	0	0.008	0	0.014	1.2e-05	0	0.68	0.12	0	0.0069	0.0069	13	0.071
880	0.056	0.34	0.0018	0	0.0018	0	0.095	0	0.064	0	0.0018	0.00032	0	0.22	0.11	0	0.056	0.056	1	0.11
881	0.029	0.032	0	0.0014	0	0.0014	0.84	0.00094	0.033	0	0	0.00073	0	0.00026	0.0014	0	0.029	0.029	6	0.16
882	0.055	0.14	9.7e-05	0.00074	9.7e-05	0.00074	0.59	0.00051	0.063	0	9.7e-05	0.00076	0	0.021	0.021	0	0.055	0.055	6	0.16
883	0	0	0	0.13	0	0.13	0.64	0.091	0	0	0	0	0	0	0	0	0	0	6	0.16
884	0.00021	5.8e-06	0	0.057	0	0.057	0.85	0.039	0.00024	0	0	8.9e-05	0	0	0	0	0.00021	0.00021	6	0.16
885	0.0019	0.076	0.0082	0.038	0.0082	0.038	3.9e-05	0.026	0.0022	0	0.0082	0	0	0.68	0.11	0	0.0019	0.0019	13	0.071
886	0.05	0.48	0.0002	0	0.0002	0	0.0084	0	0.058	0	0.0002	0.00013	0	0.15	0.15	0	0.05	0.05	1	0.11
887	0.02	0.2	0.014	0	0.014	0	0.011	0	0.022	0	0.014	7.5e-05	0	0.55	0.12	0	0.02	0.02	13	0.071
888	0.065	0.1	0	0.00026	0	0.00026	0.62	0.00018	0.075	0	0	0.0012	0	0.0013	0.0057	0	0.065	0.065	6	0.16
889	0.0028	0.00018	0	0.0006	0	0.0006	0.99	0.00041	0.0032	0	0	0.00044	0	0	0	0	0.0028	0.0028	6	0.16
890	0.056	0.34	0.0022	2.1e-06	0.0022	2.1e-06	0.067	1.4e-06	0.064	0	0.0022	0.00032	0	0.24	0.11	0	0.056	0.056	1	0.11
891	0.062	0.24	0.0022	0.00053	0.0022	0.00053	0.28	0.00036	0.071	0	0.0022	0.00066	0	0.14	0.062	0	0.062	0.062	6	0.16
892	0.071	0.22	0.00029	0.00051	0.00029	0.00051	0.4	0.00035	0.082	0	0.00029	0.00087	0	0.047	0.037	0	0.071	0.071	6	0.16
893	0.029	0.058	0.00015	0.059	0.00015	0.059	0.64	0.041	0.034	0	0.00015	0.00066	0	0.012	0.0083	0	0.029	0.029	6	0.16
894	0.039	0.25	0.0097	1.4e-05	0.0097	1.4e-05	0.066	9.5e-06	0.045	0	0.0097	0.00025	0	0.39	0.1	0	0.039	0.039	13	0.071
895	0.081	0.13	0	4.1e-05	0	4.1e-05	0.53	2.8e-05	0.093	0	0	0.0013	0	0.0011	0.0067	0	0.081	0.081	6	0.16
896	0.056	0.15	0.00049	0.0048	0.00049	0.0048	0.53	0.0033	0.064	0	0.00049	0.00085	0	0.044	0.027	0	0.056	0.056	6	0.16
