SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
749	0	0	0	0	0.82	0	0	0	0.066	0	0.066	0	0	0	0	0	0.043	4	0.16
750	0.0068	0.0068	6.7e-06	0	0.85	0.00087	0	0.0068	0.03	0	0.03	0.0065	0.0068	0.037	0.0015	0.00039	0.019	4	0.16
751	0	0	0	0	0.91	0	0	0	0.036	0	0.036	0	0	0	0	0	0.023	4	0.16
752	0	0	0	0	0.24	0	0	0	0.29	0	0.29	0	0	4.1e-05	4.3e-05	0	0.18	8	0.24
753	0.05	0.05	0.00087	0	0.58	0.039	0	0.05	0.001	0	0.001	0.048	0.05	0.12	0.0023	0.0068	0.00067	4	0.16
754	0.05	0.05	0.011	0	0.49	0.13	0	0.05	0.0036	0	0.0036	0.048	0.05	0.097	0.0018	0.011	0.0023	4	0.16
755	0.052	0.052	0.065	0	0.012	0.6	0	0.052	0	0	0	0.051	0.052	0.038	0.00023	0.026	0	5	0.071
756	0.088	0.088	0.015	0	0.01	0.44	0	0.088	0	0	0	0.085	0.088	0.06	0.00029	0.035	0	5	0.071
757	0.09	0.09	0.0072	0	0.2	0.19	0	0.09	9.9e-05	0	9.9e-05	0.087	0.09	0.14	0.0018	0.02	6.4e-05	4	0.16
758	0.0005	0.0005	0	0	0.9	0	0	0.0005	0.032	0	0.032	0.00049	0.0005	0.012	0.0014	3.2e-06	0.02	4	0.16
759	0.11	0.11	0.0048	0	0.031	0.26	0	0.11	0	0	0	0.11	0.11	0.11	0.00067	0.032	0	5	0.071
760	0	0	0	0	0.24	0	0	0	0.29	0	0.29	0	0	9.9e-06	3.2e-05	0	0.18	8	0.24
761	0.031	0.031	0.00034	0	0.69	0.016	0	0.031	0.013	0	0.013	0.03	0.031	0.1	0.0028	0.0033	0.0085	4	0.16
762	0.13	0.13	0.00052	0	0.081	0.081	0	0.13	0	0	0	0.12	0.13	0.18	0.0015	0.021	0	13	0.12
763	0.00033	0.00033	0	0	0.33	4e-06	0	0.00033	0.25	0	0.25	0.00032	0.00033	0.0046	0.00044	6.5e-06	0.16	4	0.16
764	0.011	0.011	2.7e-06	0	0.84	0.00075	0	0.011	0.014	0	0.014	0.011	0.011	0.067	0.0027	0.00052	0.0091	4	0.16
765	0.087	0.087	0.02	0	0.035	0.4	0	0.087	1e-06	0	1e-06	0.084	0.087	0.081	0.00059	0.03	0	5	0.071
766	0.00025	0.00025	0.44	0	0	0.56	0	0.00025	0	0	0	0.00025	0.00025	8.9e-06	0	0.002	0	5	0.071
767	0.064	0.064	0.043	0	0.015	0.55	0	0.064	0	0	0	0.062	0.064	0.048	0.00029	0.029	0	5	0.071
768	0.059	0.059	0.00094	0	0.49	0.044	0	0.059	0.0039	0	0.0039	0.057	0.059	0.15	0.0029	0.0079	0.0025	4	0.16
769	0.13	0.13	0.0011	0	0.05	0.13	0	0.13	0	0	0	0.13	0.13	0.15	0.001	0.026	0	13	0.12
770	0	0	0	0	0.98	0	0	0	0.0067	0	0.0067	0	0	0	0	0	0.0043	4	0.16
771	0.065	0.065	0.044	0	0.021	0.53	0	0.065	0	0	0	0.063	0.065	0.053	0.00036	0.028	0	5	0.071
772	0.011	0.011	2.4e-06	0	0.84	0.00068	0	0.011	0.015	0	0.015	0.01	0.011	0.064	0.0027	0.00048	0.0099	4	0.16
773	0.036	0.036	0.088	0	0.0032	0.69	0	0.036	0	0	0	0.035	0.036	0.019	8.4e-05	0.024	0	5	0.071
774	0.00091	0.00091	0.31	0	0	0.68	0	0.00091	0	0	0	0.00088	0.00091	5.5e-05	0	0.0043	0	5	0.071
775	0.024	0.024	0.1	0	0.00061	0.75	0	0.024	0	0	0	0.023	0.024	0.0087	2.5e-05	0.021	0	5	0.071
776	0.033	0.033	5.9e-06	0	0.69	0.0024	0	0.033	0.00065	0	0.00065	0.032	0.033	0.14	0.0037	0.0018	0.00042	4	0.16
777	0.12	0.12	0.002	0	0.08	0.15	0	0.12	1.1e-06	0	1.1e-06	0.12	0.12	0.15	0.0013	0.024	0	13	0.12
778	0.007	0.007	0	0	0.85	0.00029	0	0.007	0.024	0	0.024	0.0068	0.007	0.05	0.0024	0.00026	0.015	4	0.16
779	0.12	0.12	0.0028	0	0.0035	0.3	0	0.12	0	0	0	0.11	0.12	0.064	0.00019	0.042	0	5	0.071
780	0.064	0.064	0.032	0	0.0061	0.57	0	0.064	0	0	0	0.062	0.064	0.039	0.00017	0.032	0	5	0.071
781	0.018	0.018	2.8e-06	0	0.8	0.0011	0	0.018	0.0035	0	0.0035	0.017	0.018	0.095	0.0032	0.00083	0.0023	4	0.16
782	0.00037	0.00037	0	0	0.81	0	0	0.00037	0.069	0	0.069	0.00036	0.00037	0.0093	0.0011	2.6e-06	0.044	4	0.16
783	0.018	0.018	0	0	0.75	3.4e-05	0	0.018	1.6e-05	0	1.6e-05	0.018	0.018	0.16	0.005	0.00025	1e-05	4	0.16
784	0	0	0	0	0.78	0	0	0	0.083	0	0.083	0	0	0	0	0	0.053	4	0.16
785	0.00057	0.00057	0	0	0.85	0	0	0.00057	0.051	0	0.051	0.00055	0.00057	0.012	0.0013	4.7e-06	0.033	4	0.16
786	0.00032	0.00032	0	0	0.98	0	0	0.00032	0.0027	0	0.0027	0.00031	0.00032	0.013	0.0017	0	0.0017	4	0.16
787	0.15	0.15	0.00029	0	0.022	0.086	0	0.15	0	0	0	0.14	0.15	0.14	0.00073	0.026	0	0	0.11
788	0.027	0.027	0.089	0	0.00068	0.75	0	0.027	0	0	0	0.026	0.027	0.01	2.9e-05	0.023	0	5	0.071
789	0	0	0	0	0.78	0	0	0	0.083	0	0.083	0	0	0	0	0	0.053	4	0.16
790	0.061	0.061	0.0099	0	0.4	0.14	0	0.061	0.0036	0	0.0036	0.059	0.061	0.12	0.0023	0.012	0.0023	4	0.16
791	0.027	0.027	0.0001	0	0.73	0.008	0	0.027	0.0099	0	0.0099	0.026	0.027	0.1	0.0029	0.0023	0.0063	4	0.16
792	0.0011	0.0011	0	0	0.96	0	0	0.0011	0.0027	0	0.0027	0.001	0.0011	0.023	0.0021	7e-06	0.0017	4	0.16
793	0.0002	0.0002	0	0	0.94	0	0	0.0002	0.019	0	0.019	0.0002	0.0002	0.0078	0.0012	0	0.012	4	0.16
794	0.036	0.036	1.4e-05	0	0.68	0.0042	0	0.036	0.00066	0	0.00066	0.034	0.036	0.13	0.0029	0.0024	0.00043	4	0.16
795	0.016	0.016	0.13	0	0.00055	0.69	0	0.016	0.029	0	0.029	0.015	0.016	0.0054	1.5e-05	0.016	0.019	5	0.071
796	0.0043	0.0043	1.4e-05	0	0.68	0.00094	0	0.0043	0.1	0	0.1	0.0042	0.0043	0.023	0.0011	0.00029	0.066	4	0.16
797	0.054	0.054	0	0	0.49	0.00044	0	0.054	7.8e-05	0	7.8e-05	0.052	0.054	0.24	0.004	0.0015	5e-05	4	0.16
798	0.034	0.034	0.00024	0	0.7	0.016	0	0.034	0.0035	0	0.0035	0.033	0.034	0.1	0.0024	0.0036	0.0022	4	0.16
799	0.031	0.031	0.12	0	0.012	0.6	0	0.031	0.027	0	0.027	0.03	0.031	0.021	0.00013	0.018	0.017	5	0.071
800	0.06	0.06	0.00055	0	0.51	0.036	0	0.06	0.0031	0	0.0031	0.058	0.06	0.14	0.0024	0.0077	0.002	4	0.16
801	0.053	0.053	0	0	0.51	0.00066	0	0.053	0.00011	0	0.00011	0.052	0.053	0.22	0.0039	0.0017	6.9e-05	4	0.16
802	0.028	0.028	0.00029	0	0.74	0.014	0	0.028	0.0064	0	0.0064	0.027	0.028	0.087	0.0022	0.003	0.0041	4	0.16
803	0.13	0.13	4.5e-06	0	0.11	0.0087	0	0.13	0.0011	0	0.0011	0.12	0.13	0.24	0.0018	0.0095	0.00072	13	0.12
804	1.2e-05	1.2e-05	0.0013	0	1	0.0015	0	1.2e-05	5.1e-05	0	5.1e-05	1.2e-05	1.2e-05	4.5e-06	0	1.6e-05	3.3e-05	4	0.16
805	6e-05	6e-05	0.11	0	0	0.82	0	6e-05	0.025	0	0.025	5.8e-05	6e-05	0	0	0.0023	0.016	5	0.071
806	0.09	0.09	0.0054	0	0.0028	0.39	0	0.09	0.026	0	0.026	0.087	0.09	0.042	0.00011	0.04	0.017	5	0.071
807	0.017	0.017	0.076	0	0.00013	0.73	0	0.017	0.033	0	0.033	0.016	0.017	0.004	6.8e-06	0.019	0.021	5	0.071
808	0.14	0.14	1.1e-05	0	0.056	0.016	0	0.14	0.002	0	0.002	0.14	0.14	0.2	0.0012	0.014	0.0013	13	0.12
809	0.00072	0.00072	0	0	0.96	0	0	0.00072	3.2e-06	0	3.2e-06	0.0007	0.00072	0.03	0.0026	0	2e-06	4	0.16
810	0.00059	0.00059	0.088	0	0	0.82	0	0.00059	0.03	0	0.03	0.00057	0.00059	9.2e-06	0	0.0058	0.019	5	0.071
811	0	0	0	0	0.76	0	0	0	0.092	0	0.092	0	0	0.00019	0.00018	0	0.059	4	0.16
812	0.00065	0.00065	0	0	0.9	0	0	0.00065	0.032	0	0.032	0.00063	0.00065	0.011	0.001	7.2e-06	0.021	4	0.16
813	0.0032	0.0032	0.14	0	0	0.76	0	0.0032	0.029	0	0.029	0.0031	0.0032	0.00028	0	0.0092	0.019	5	0.071
814	0.00096	0.00096	0	0	0.53	4.6e-05	0	0.00096	0.17	0	0.17	0.00093	0.00096	0.0087	0.0006	3.4e-05	0.11	4	0.16
815	0.00026	0.00026	0	0	0.98	0	0	0.00026	0.0019	0	0.0019	0.00025	0.00026	0.0096	0.0012	0	0.0012	4	0.16
816	0.04	0.04	0.074	0	0.0091	0.6	0	0.04	0.029	0	0.029	0.038	0.04	0.025	0.00013	0.023	0.018	5	0.071
817	0.16	0.16	0	0	0.0064	0.0048	0	0.16	0.00085	0	0.00085	0.16	0.16	0.16	0.00044	0.012	0.00055	13	0.12
818	0.00014	0.00014	0	0	0.99	0	0	0.00014	9.1e-05	0	9.1e-05	0.00013	0.00014	0.0092	0.0014	0	5.8e-05	4	0.16
819	0.007	0.007	0	0	0.9	0.00016	0	0.007	0.0029	0	0.0029	0.0068	0.007	0.05	0.0021	0.00022	0.0018	4	0.16
820	0.047	0.047	0	0	0.55	0.0005	0	0.047	8.3e-05	0	8.3e-05	0.045	0.047	0.21	0.0039	0.0014	5.3e-05	4	0.16
821	0.066	0.066	0.022	0	0.23	0.26	0	0.066	0.015	0	0.015	0.064	0.066	0.096	0.0013	0.018	0.0093	5	0.071
822	0.11	0.11	0.00011	0	0.22	0.03	0	0.11	0.0028	0	0.0028	0.1	0.11	0.2	0.0021	0.012	0.0018	4	0.16
823	0.064	0.064	0.0012	0	0.47	0.057	0	0.064	0.0044	0	0.0044	0.062	0.064	0.14	0.0022	0.0096	0.0028	4	0.16
824	0.0038	0.0038	4.1e-06	0	0.74	0.00046	0	0.0038	0.082	0	0.082	0.0037	0.0038	0.023	0.0012	0.0002	0.052	4	0.16
825	0.052	0.052	0	0	0.52	0.00071	0	0.052	0.00011	0	0.00011	0.05	0.052	0.22	0.0038	0.0017	7.2e-05	4	0.16
826	0.037	0.037	0	0	0.63	0.00035	0	0.037	6.3e-05	0	6.3e-05	0.035	0.037	0.18	0.0039	0.001	4e-05	4	0.16
827	0.0066	0.0066	0	0	0.9	0.00021	0	0.0066	0.0059	0	0.0059	0.0064	0.0066	0.045	0.002	0.00023	0.0038	4	0.16
828	0.073	0.073	0.00012	0	0.43	0.021	0	0.073	0.0019	0	0.0019	0.071	0.073	0.17	0.0026	0.0075	0.0012	4	0.16
829	0.023	0.023	0	0	0.77	0.00091	0	0.023	0.00033	0	0.00033	0.022	0.023	0.11	0.0029	0.00099	0.00021	4	0.16
830	0.0019	0.0019	0	0	0.96	0	0	0.0019	0.00033	0	0.00033	0.0018	0.0019	0.032	0.0021	1.4e-05	0.00021	4	0.16
831	0.13	0.13	0.00057	0	0.059	0.099	0	0.13	0.0082	0	0.0082	0.13	0.13	0.15	0.00094	0.024	0.0053	13	0.12
832	0.014	0.014	0	0	0.84	0.0004	0	0.014	0.0006	0	0.0006	0.014	0.014	0.082	0.0027	0.00051	0.00038	4	0.16
833	0.055	0.055	0.022	0	0.002	0.56	0	0.055	0.032	0	0.032	0.053	0.055	0.023	6.6e-05	0.033	0.02	5	0.071
834	4.2e-05	4.2e-05	0	0	0.95	0	0	4.2e-05	0.017	0	0.017	4.1e-05	4.2e-05	0.0029	0.00066	0	0.011	4	0.16
835	0.071	0.071	0.011	0	0.29	0.19	0	0.071	0.011	0	0.011	0.068	0.071	0.11	0.0015	0.017	0.0073	4	0.16
836	0.15	0.15	0.00011	0	0.011	0.07	0	0.15	0.007	0	0.007	0.15	0.15	0.12	0.0004	0.028	0.0045	0	0.11
837	0.0041	0.0041	6.6e-06	0	0.73	0.00061	0	0.0041	0.086	0	0.086	0.0039	0.0041	0.024	0.0011	0.00024	0.055	4	0.16
838	0.024	0.024	0	0	0.76	0.00075	0	0.024	0.00023	0	0.00023	0.023	0.024	0.12	0.0031	0.00096	0.00014	4	0.16
839	0.00016	0.00016	0	0	0.75	0	0	0.00016	0.091	0	0.091	0.00015	0.00016	0.0044	0.00061	0	0.058	4	0.16
840	0.025	0.025	0.0019	0	0.7	0.033	0	0.025	0.026	0	0.026	0.024	0.025	0.068	0.0018	0.0037	0.017	4	0.16
841	0.13	0.13	0	0	0.087	0.0052	0	0.13	0.00076	0	0.00076	0.13	0.13	0.25	0.0017	0.0083	0.00048	13	0.12
842	0.18	0.18	0	0	3.3e-05	0.031	0	0.18	0.0049	0	0.0049	0.17	0.18	0.039	1.7e-05	0.042	0.0032	0	0.11
843	0.055	0.055	0.059	0	0.11	0.42	0	0.055	0.021	0	0.021	0.053	0.055	0.063	0.00068	0.02	0.013	5	0.071
844	0.073	0.073	0.014	0	0.24	0.22	0	0.073	0.013	0	0.013	0.07	0.073	0.11	0.0014	0.018	0.0082	4	0.16
845	0.0028	0.0028	0	0	0.9	5.3e-05	0	0.0028	0.02	0	0.02	0.0027	0.0028	0.026	0.0015	7.5e-05	0.013	4	0.16
846	0.051	0.051	0	0	0.5	0.00026	0	0.051	5.1e-05	0	5.1e-05	0.049	0.051	0.24	0.0042	0.0012	3.3e-05	4	0.16
847	0.044	0.044	0	0	0.57	0.00051	0	0.044	8.6e-05	0	8.6e-05	0.043	0.044	0.2	0.0039	0.0014	5.3e-05	4	0.16
848	0.063	0.063	0.029	0	0.013	0.5	0	0.063	0.027	0	0.027	0.061	0.063	0.042	0.00021	0.029	0.017	5	0.071
849	0.03	0.03	7.6e-05	0	0.73	0.0082	0	0.03	0.0023	0	0.0023	0.029	0.03	0.1	0.0025	0.0027	0.0015	4	0.16
850	0.00012	0.00012	0.49	0	0	0.48	0	0.00012	0.012	0	0.012	0.00012	0.00012	3.2e-06	0	0.0013	0.0079	2	0.053
851	0.0027	0.0027	0	0	0.91	4.2e-05	0	0.0027	0.018	0	0.018	0.0026	0.0027	0.025	0.0015	6.7e-05	0.012	4	0.16
852	0.1	0.1	0.00013	0	0.24	0.031	0	0.1	0.0029	0	0.0029	0.1	0.1	0.2	0.0022	0.012	0.0019	4	0.16
853	0.073	0.073	0.028	0	0.16	0.33	0	0.073	7.6e-05	0	7.6e-05	0.07	0.073	0.092	0.001	0.022	4.9e-05	5	0.071
854	0.1	0.1	0.0054	0	0.0074	0.37	0	0.1	0	0	0	0.1	0.1	0.061	0.00021	0.04	0	5	0.071
855	0	0	0	0	0.8	0	0	0	0.077	0	0.077	0	0	0	0	0	0.049	4	0.16
856	0.00025	0.00025	0	0	0.97	0	0	0.00025	0.0057	0	0.0057	0.00024	0.00025	0.0084	0.0011	0	0.0037	4	0.16
857	0	0	0	0	0.91	0	0	0	0.036	0	0.036	0	0	3e-06	0	0	0.023	4	0.16
858	0.0068	0.0068	0	0	0.91	7.5e-05	0	0.0068	0.0012	0	0.0012	0.0066	0.0068	0.054	0.0023	0.00016	0.00074	4	0.16
859	0.0068	0.0068	0.083	0	0	0.87	0	0.0068	0	0	0	0.0066	0.0068	0.00068	0	0.016	0	5	0.071
860	0.072	0.072	0.027	0	0.015	0.52	0	0.072	0	0	0	0.07	0.072	0.049	0.00024	0.032	0	5	0.071
861	0.0011	0.0011	0	0	0.82	8.8e-05	0	0.0011	0.063	0	0.063	0.001	0.0011	0.0078	0.00045	4.9e-05	0.04	4	0.16
862	0	0	0	0	0.97	0	0	0	0.011	0	0.011	0	0	0	0	0	0.0072	4	0.16
863	0.1	0.1	0.00043	0	0.24	0.056	0	0.1	5.2e-06	0	5.2e-06	0.099	0.1	0.18	0.002	0.014	3.4e-06	4	0.16
864	0.018	0.018	0.14	0	0.0007	0.75	0	0.018	0	0	0	0.017	0.018	0.0063	1.8e-05	0.017	0	5	0.071
865	0.082	0.082	0.019	0	0.12	0.33	0	0.082	1.7e-05	0	1.7e-05	0.08	0.082	0.097	0.00096	0.024	1.1e-05	5	0.071
866	0.14	0.14	0.00031	0	0.048	0.079	0	0.14	0.0071	0	0.0071	0.13	0.14	0.15	0.00088	0.024	0.0045	13	0.12
867	0.029	0.029	2.2e-05	0	0.73	0.0045	0	0.029	0.00079	0	0.00079	0.028	0.029	0.11	0.0027	0.0021	0.0005	4	0.16
868	0	0	0	0	0.97	0	0	0	0.012	0	0.012	0	0	0	0	0	0.0077	4	0.16
869	0	0	0	0	0.96	0	0	0	0.017	0	0.017	0	0	0	0	0	0.011	4	0.16
870	0.08	0.08	0.00077	0	0.37	0.057	0	0.08	6.2e-05	0	6.2e-05	0.078	0.08	0.16	0.0022	0.012	4e-05	4	0.16
871	0	0	0	0	0.94	0	0	0	0.022	0	0.022	0	0	0	0	0	0.014	4	0.16
872	0.0014	0.0014	0	0	0.95	3.3e-06	0	0.0014	0.0074	0	0.0074	0.0013	0.0014	0.02	0.0015	1.6e-05	0.0048	4	0.16
873	0	0	0	0	0.95	0	0	0	0.02	0	0.02	0	0	0	0	0	0.013	4	0.16
874	0	0	0	0	0.026	0	0	0	0.37	0	0.37	0	0	0	0	0	0.24	8	0.24
875	0.029	0.029	0.00032	0	0.73	0.016	0	0.029	0.0051	0	0.0051	0.028	0.029	0.089	0.0022	0.0032	0.0033	4	0.16
876	0.0019	0.0019	0	0	0.93	0	0	0.0019	0	0	0	0.0018	0.0019	0.054	0.0033	3.7e-06	0	4	0.16
877	0.02	0.02	2.9e-06	0	0.8	0.0013	0	0.02	0.00074	0	0.00074	0.019	0.02	0.093	0.0027	0.001	0.00047	4	0.16
878	0.024	0.024	0.0051	0	0	0.83	0	0.024	0	0	0	0.023	0.024	0.0014	0	0.048	0	5	0.071
879	0.042	0.042	0.042	0	0.0012	0.7	0	0.042	0	0	0	0.041	0.042	0.016	4.1e-05	0.03	0	5	0.071
880	0.11	0.11	0.005	0	0.096	0.22	0	0.11	0	0	0	0.1	0.11	0.12	0.001	0.026	0	5	0.071
881	0.01	0.01	0	0	0.88	0.00026	0	0.01	0.0013	0	0.0013	0.0099	0.01	0.065	0.0024	0.00035	0.00086	4	0.16
882	0.046	0.046	0.00029	0	0.61	0.022	0	0.046	0.00073	0	0.00073	0.045	0.046	0.12	0.0025	0.0052	0.00047	4	0.16
883	0	0	0	0	0.66	0	0	0	0.13	0	0.13	0	0	0	0	0	0.083	4	0.16
884	0	0	0	0	0.86	0	0	0	0.055	0	0.055	0	0	0.00047	0.00029	0	0.035	4	0.16
885	0.025	0.025	0.025	0	4.2e-05	0.72	0	0.025	0.038	0	0.038	0.024	0.025	0.0045	4.4e-06	0.029	0.024	5	0.071
886	0.14	0.14	0.00055	0	0.008	0.14	0	0.14	0	0	0	0.14	0.14	0.1	0.00038	0.034	0	0	0.11
887	0.063	0.063	0.041	0	0.011	0.56	0	0.063	0	0	0	0.061	0.063	0.044	0.00024	0.029	0	5	0.071
888	0.033	0.033	1.9e-06	0	0.67	0.0014	0	0.033	0.00026	0	0.00026	0.032	0.033	0.15	0.004	0.0015	0.00017	4	0.16
889	5.5e-05	5.5e-05	0	0	0.99	0	0	5.5e-05	0.00057	0	0.00057	5.3e-05	5.5e-05	0.006	0.0014	0	0.00037	4	0.16
890	0.11	0.11	0.0064	0	0.068	0.24	0	0.11	2e-06	0	2e-06	0.1	0.11	0.12	0.001	0.027	1.3e-06	5	0.071
891	0.078	0.078	0.0066	0	0.3	0.15	0	0.078	0.00052	0	0.00052	0.076	0.078	0.14	0.0022	0.016	0.00033	4	0.16
892	0.071	0.071	0.00086	0	0.42	0.049	0	0.071	0.00051	0	0.00051	0.068	0.071	0.16	0.0029	0.0095	0.00033	4	0.16
893	0.019	0.019	0.00044	0	0.67	0.013	0	0.019	0.059	0	0.059	0.018	0.019	0.067	0.0022	0.0021	0.038	4	0.16
894	0.079	0.079	0.028	0	0.068	0.39	0	0.079	1.3e-05	0	1.3e-05	0.077	0.079	0.088	0.00082	0.026	8.6e-06	5	0.071
895	0.044	0.044	0	0	0.58	0.0012	0	0.044	4.3e-05	0	4.3e-05	0.043	0.044	0.19	0.0044	0.0018	2.7e-05	4	0.16
896	0.05	0.05	0.0015	0	0.56	0.046	0	0.05	0.0048	0	0.0048	0.048	0.05	0.13	0.0028	0.0069	0.0031	4	0.16
897	0.094	0.094	0.0039	0	0.22	0.14	0	0.094	8e-05	0	8e-05	0.091	0.094	0.16	0.002	0.018	5.1e-05	4	0.16
898	7.6e-05	7.6e-05	0	0	0.88	0	0	7.6e-05	0.042	0	0.042	7.3e-05	7.6e-05	0.0042	0.00087	0	0.027	4	0.16
899	0.0067	0.0067	0.045	0	0	0.9	0	0.0067	0	0	0	0.0065	0.0067	0.00044	0	0.019	0	5	0.071
900	0.024	0.024	4e-06	0	0.77	0.0017	0	0.024	0.00067	0	0.00067	0.023	0.024	0.1	0.0028	0.0013	0.00043	4	0.16
901	0.0088	0.0088	0.068	0	6.1e-06	0.78	0	0.0088	0.035	0	0.035	0.0085	0.0088	0.0011	0	0.016	0.022	5	0.071
902	0.066	0.066	0.021	0	0.0079	0.5	0	0.066	0.028	0	0.028	0.064	0.066	0.039	0.00016	0.031	0.018	5	0.071
903	0.042	0.042	0.041	0	0.0021	0.62	0	0.042	0.032	0	0.032	0.04	0.042	0.018	5.8e-05	0.027	0.02	5	0.071
904	8e-05	8e-05	0.29	0	0	0.66	0	8e-05	0.018	0	0.018	7.7e-05	8e-05	0	0	0.0017	0.012	5	0.071
905	0.062	0.062	0.0011	0	0.48	0.049	0	0.062	0.0012	0	0.0012	0.06	0.062	0.15	0.0029	0.0085	0.0008	4	0.16
906	0.055	0.055	0.008	0	0.45	0.13	0	0.055	0.009	0	0.009	0.054	0.055	0.11	0.0018	0.011	0.0058	4	0.16
907	0.0059	0.0059	0.33	0	0.00036	0.58	0	0.0059	0.02	0	0.02	0.0057	0.0059	0.0021	7e-06	0.0074	0.013	5	0.071
908	0.081	0.081	0.014	0	0.21	0.23	0	0.081	0.00024	0	0.00024	0.079	0.081	0.13	0.0017	0.019	0.00016	5	0.071
909	0.016	0.016	0	0	0.81	0.0004	0	0.016	0.0012	0	0.0012	0.016	0.016	0.1	0.0036	0.00055	0.00074	4	0.16
910	0.078	0.078	0.018	0	0.2	0.26	0	0.078	0.00029	0	0.00029	0.076	0.078	0.12	0.0016	0.02	0.00018	5	0.071
911	0.065	0.065	0.0031	0	0.43	0.084	0	0.065	0.0018	0	0.0018	0.062	0.065	0.14	0.0026	0.011	0.0011	4	0.16
912	0.031	0.031	0	0	0.65	0.00018	0	0.031	1.5e-05	0	1.5e-05	0.03	0.031	0.19	0.0049	0.00068	9.5e-06	4	0.16
913	0.13	0.13	0.00049	0	0.068	0.089	0	0.13	0.0075	0	0.0075	0.13	0.13	0.15	0.001	0.023	0.0048	13	0.12
914	0.091	0.091	0.002	0	0.00026	0.39	0	0.091	0.029	0	0.029	0.088	0.091	0.024	2.8e-05	0.051	0.019	5	0.071
915	0.11	0.11	0.003	0	0.015	0.25	0	0.11	0.018	0	0.018	0.11	0.11	0.082	0.00035	0.035	0.012	5	0.071
916	0.096	0.096	0.00024	0	0.27	0.039	0	0.096	0.0034	0	0.0034	0.093	0.096	0.18	0.0022	0.012	0.0022	4	0.16
917	0.16	0.16	4.9e-06	0	0.017	0.015	0	0.16	0.002	0	0.002	0.15	0.16	0.17	0.00066	0.016	0.0013	13	0.12
918	0.068	0.068	0.00044	0	0.45	0.037	0	0.068	0.003	0	0.003	0.066	0.068	0.15	0.0024	0.0086	0.0019	4	0.16
919	0.033	0.033	0.00012	0	0.71	0.011	0	0.033	0.0025	0	0.0025	0.031	0.033	0.1	0.0025	0.0031	0.0016	4	0.16
920	0.011	0.011	0.091	0	3.1e-05	0.75	0	0.011	0.033	0	0.033	0.01	0.011	0.0019	2.3e-06	0.016	0.021	5	0.071
921	0.071	0.071	0.0075	0	0.32	0.16	0	0.071	0.0098	0	0.0098	0.069	0.071	0.12	0.0017	0.015	0.0063	4	0.16
922	0.029	0.029	0.089	0	0.003	0.65	0	0.029	0.03	0	0.03	0.028	0.029	0.014	5.7e-05	0.021	0.019	5	0.071
