SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0
804	1.2e-05	1.2e-05	1.2e-05	6.8e-05	0.00065	1.2e-05	0.58	0	0.0015	1.7e-05	4.8e-06	0.00065	6.8e-05	0.41	1.2e-05	6	0.16
805	5.8e-05	5.8e-05	5.8e-05	0.033	0.056	5.8e-05	0	0	0.82	0.0024	0	0.056	0.033	0	5.8e-05	8	0.071
806	0.088	0.088	0.088	0.035	0.0027	0.088	0.0016	0	0.39	0.042	0.046	0.0027	0.035	0.0011	0.088	8	0.071
807	0.016	0.016	0.016	0.044	0.038	0.016	7.6e-05	0	0.73	0.02	0.0044	0.038	0.044	5.4e-05	0.016	8	0.071
808	0.14	0.14	0.14	0.0026	5.3e-06	0.14	0.033	0	0.016	0.014	0.22	5.3e-06	0.0026	0.023	0.14	10	0.12
809	0.0007	0.0007	0.0007	4.2e-06	0	0.0007	0.56	0	0	0	0.033	0	4.2e-06	0.4	0.0007	6	0.16
810	0.00057	0.00057	0.00057	0.039	0.044	0.00057	0	0	0.82	0.006	9.9e-06	0.044	0.039	0	0.00057	8	0.071
811	0	0	0	0.12	0	0	0.44	0	0	0	0.0002	0	0.12	0.31	0	6	0.16
812	0.00063	0.00063	0.00063	0.043	0	0.00063	0.53	0	0	7.4e-06	0.012	0	0.043	0.37	0.00063	6	0.16
813	0.0031	0.0031	0.0031	0.038	0.069	0.0031	0	0	0.76	0.0095	0.00031	0.069	0.038	0	0.0031	8	0.071
814	0.00093	0.00093	0.00093	0.23	0	0.00093	0.31	0	4.6e-05	3.5e-05	0.0094	0	0.23	0.22	0.00093	6	0.16
815	0.00025	0.00025	0.00025	0.0025	0	0.00025	0.58	0	0	0	0.01	0	0.0025	0.41	0.00025	6	0.16
816	0.038	0.038	0.038	0.038	0.037	0.038	0.0053	0	0.6	0.023	0.027	0.037	0.038	0.0038	0.038	8	0.071
817	0.16	0.16	0.16	0.0011	0	0.16	0.0038	0	0.0048	0.013	0.18	0	0.0011	0.0027	0.16	10	0.12
818	0.00013	0.00013	0.00013	0.00012	0	0.00013	0.58	0	0	0	0.01	0	0.00012	0.41	0.00013	6	0.16
819	0.0068	0.0068	0.0068	0.0038	0	0.0068	0.53	0	0.00016	0.00022	0.054	0	0.0038	0.37	0.0068	6	0.16
820	0.045	0.045	0.045	0.00011	0	0.045	0.32	0	0.0005	0.0014	0.23	0	0.00011	0.23	0.045	6	0.16
821	0.064	0.064	0.064	0.019	0.011	0.064	0.14	0	0.26	0.019	0.1	0.011	0.019	0.096	0.064	8	0.071
822	0.1	0.1	0.1	0.0037	5.3e-05	0.1	0.13	0	0.03	0.012	0.21	5.3e-05	0.0037	0.091	0.1	10	0.12
823	0.062	0.062	0.062	0.0058	0.00062	0.062	0.27	0	0.057	0.0098	0.15	0.00062	0.0058	0.19	0.062	6	0.16
824	0.0037	0.0037	0.0037	0.11	2.1e-06	0.0037	0.43	0	0.00047	0.00021	0.025	2.1e-06	0.11	0.31	0.0037	6	0.16
825	0.05	0.05	0.05	0.00015	0	0.05	0.3	0	0.0007	0.0018	0.23	0	0.00015	0.21	0.05	6	0.16
826	0.035	0.035	0.035	8.3e-05	0	0.035	0.37	0	0.00035	0.0011	0.2	0	8.3e-05	0.26	0.035	6	0.16
827	0.0064	0.0064	0.0064	0.0078	0	0.0064	0.53	0	0.00021	0.00024	0.049	0	0.0078	0.37	0.0064	6	0.16
828	0.071	0.071	0.071	0.0025	5.9e-05	0.071	0.25	0	0.021	0.0077	0.19	5.9e-05	0.0025	0.18	0.071	6	0.16
829	0.022	0.022	0.022	0.00044	0	0.022	0.45	0	0.00092	0.001	0.12	0	0.00044	0.32	0.022	6	0.16
830	0.0019	0.0019	0.0019	0.00044	0	0.0019	0.56	0	0	1.4e-05	0.035	0	0.00044	0.4	0.0019	6	0.16
831	0.13	0.13	0.13	0.011	0.00029	0.13	0.034	0	0.099	0.025	0.16	0.00029	0.011	0.024	0.13	10	0.12
832	0.014	0.014	0.014	0.00079	0	0.014	0.49	0	0.0004	0.00053	0.089	0	0.00079	0.35	0.014	6	0.16
833	0.053	0.053	0.053	0.042	0.011	0.053	0.0012	0	0.57	0.034	0.025	0.011	0.042	0.00084	0.053	8	0.071
834	4.1e-05	4.1e-05	4.1e-05	0.022	0	4.1e-05	0.56	0	0	0	0.0032	0	0.022	0.39	4.1e-05	6	0.16
835	0.069	0.069	0.069	0.015	0.0055	0.069	0.17	0	0.19	0.017	0.12	0.0055	0.015	0.12	0.069	8	0.071
836	0.15	0.15	0.15	0.0093	5.5e-05	0.15	0.0063	0	0.07	0.029	0.13	5.5e-05	0.0093	0.0045	0.15	0	0.11
837	0.004	0.004	0.004	0.11	3.3e-06	0.004	0.42	0	0.00062	0.00025	0.026	3.3e-06	0.11	0.3	0.004	6	0.16
838	0.023	0.023	0.023	0.0003	0	0.023	0.44	0	0.00075	0.00099	0.13	0	0.0003	0.31	0.023	6	0.16
839	0.00015	0.00015	0.00015	0.12	0	0.00015	0.44	0	0	0	0.0047	0	0.12	0.31	0.00015	6	0.16
840	0.024	0.024	0.024	0.035	0.00096	0.024	0.41	0	0.033	0.0038	0.074	0.00096	0.035	0.29	0.024	6	0.16
841	0.13	0.13	0.13	0.001	0	0.13	0.051	0	0.0052	0.0085	0.27	0	0.001	0.036	0.13	10	0.12
842	0.17	0.17	0.17	0.0066	0	0.17	2e-05	0	0.031	0.044	0.043	0	0.0066	1.4e-05	0.17	0	0.11
843	0.053	0.053	0.053	0.028	0.029	0.053	0.062	0	0.42	0.021	0.068	0.029	0.028	0.044	0.053	8	0.071
844	0.07	0.07	0.07	0.017	0.0067	0.07	0.14	0	0.22	0.019	0.12	0.0067	0.017	0.1	0.07	8	0.071
845	0.0027	0.0027	0.0027	0.027	0	0.0027	0.53	0	5.3e-05	7.8e-05	0.028	0	0.027	0.37	0.0027	6	0.16
846	0.049	0.049	0.049	6.7e-05	0	0.049	0.29	0	0.00026	0.0012	0.26	0	6.7e-05	0.2	0.049	6	0.16
847	0.043	0.043	0.043	0.00011	0	0.043	0.33	0	0.00051	0.0014	0.22	0	0.00011	0.24	0.043	6	0.16
848	0.061	0.061	0.061	0.036	0.014	0.061	0.0077	0	0.5	0.03	0.046	0.014	0.036	0.0055	0.061	8	0.071
849	0.029	0.029	0.029	0.003	3.8e-05	0.029	0.43	0	0.0083	0.0027	0.11	3.8e-05	0.003	0.3	0.029	6	0.16
850	0.00012	0.00012	0.00012	0.016	0.24	0.00012	0	0	0.48	0.0014	3.5e-06	0.24	0.016	0	0.00012	8	0.071
851	0.0026	0.0026	0.0026	0.024	0	0.0026	0.53	0	4.2e-05	6.9e-05	0.027	0	0.024	0.38	0.0026	6	0.16
852	0.1	0.1	0.1	0.0038	6.3e-05	0.1	0.14	0	0.031	0.012	0.21	6.3e-05	0.0038	0.098	0.1	10	0.12
853	0.07	0.07	0.07	0.0001	0.014	0.07	0.096	0	0.33	0.022	0.1	0.014	0.0001	0.068	0.07	8	0.071
854	0.1	0.1	0.1	0	0.0027	0.1	0.0044	0	0.37	0.041	0.067	0.0027	0	0.0031	0.1	8	0.071
855	0	0	0	0.1	0	0	0.47	0	0	0	0	0	0.1	0.33	0	6	0.16
856	0.00024	0.00024	0.00024	0.0076	0	0.00024	0.57	0	0	0	0.0091	0	0.0076	0.4	0.00024	6	0.16
857	0	0	0	0.047	0	0	0.53	0	0	0	3.3e-06	0	0.047	0.38	0	6	0.16
858	0.0066	0.0066	0.0066	0.0015	0	0.0066	0.53	0	7.5e-05	0.00017	0.059	0	0.0015	0.38	0.0066	6	0.16
859	0.0066	0.0066	0.0066	0	0.041	0.0066	0	0	0.87	0.016	0.00073	0.041	0	0	0.0066	8	0.071
860	0.07	0.07	0.07	0	0.013	0.07	0.0086	0	0.52	0.033	0.053	0.013	0	0.0061	0.07	8	0.071
861	0.0011	0.0011	0.0011	0.083	0	0.0011	0.48	0	8.9e-05	5e-05	0.0085	0	0.083	0.34	0.0011	6	0.16
862	0	0	0	0.015	0	0	0.57	0	0	0	0	0	0.015	0.4	0	6	0.16
863	0.099	0.099	0.099	6.9e-06	0.00022	0.099	0.14	0	0.056	0.015	0.19	0.00022	6.9e-06	0.099	0.099	10	0.12
864	0.017	0.017	0.017	0	0.071	0.017	0.00041	0	0.75	0.018	0.0068	0.071	0	0.00029	0.017	8	0.071
865	0.08	0.08	0.08	2.2e-05	0.0096	0.08	0.072	0	0.33	0.025	0.11	0.0096	2.2e-05	0.051	0.08	8	0.071
866	0.13	0.13	0.13	0.0094	0.00016	0.13	0.028	0	0.08	0.025	0.16	0.00016	0.0094	0.02	0.13	10	0.12
867	0.028	0.028	0.028	0.001	1.1e-05	0.028	0.43	0	0.0045	0.0022	0.12	1.1e-05	0.001	0.3	0.028	6	0.16
868	0	0	0	0.016	0	0	0.57	0	0	0	0	0	0.016	0.4	0	6	0.16
869	0	0	0	0.022	0	0	0.56	0	0	0	0	0	0.022	0.4	0	6	0.16
870	0.078	0.078	0.078	8.2e-05	0.00039	0.078	0.22	0	0.057	0.012	0.17	0.00039	8.2e-05	0.15	0.078	6	0.16
871	0	0	0	0.029	0	0	0.55	0	0	0	0	0	0.029	0.39	0	6	0.16
872	0.0013	0.0013	0.0013	0.0098	0	0.0013	0.56	0	3.3e-06	1.7e-05	0.022	0	0.0098	0.39	0.0013	6	0.16
873	0	0	0	0.027	0	0	0.55	0	0	0	0	0	0.027	0.39	0	6	0.16
874	0	0	0	0.49	0	0	0.015	0	0	0	0	0	0.49	0.011	0	3	0.24
875	0.028	0.028	0.028	0.0067	0.00016	0.028	0.43	0	0.016	0.0033	0.096	0.00016	0.0067	0.3	0.028	6	0.16
876	0.0018	0.0018	0.0018	0	0	0.0018	0.55	0	0	3.8e-06	0.058	0	0	0.39	0.0018	6	0.16
877	0.019	0.019	0.019	0.00098	0	0.019	0.47	0	0.0013	0.001	0.1	0	0.00098	0.33	0.019	6	0.16
878	0.023	0.023	0.023	0	0.0025	0.023	0	0	0.83	0.049	0.0015	0.0025	0	0	0.023	8	0.071
879	0.041	0.041	0.041	0	0.021	0.041	0.00071	0	0.7	0.031	0.017	0.021	0	0.0005	0.041	8	0.071
880	0.1	0.1	0.1	0	0.0025	0.1	0.056	0	0.22	0.027	0.13	0.0025	0	0.04	0.1	8	0.071
881	0.0099	0.0099	0.0099	0.0018	0	0.0099	0.51	0	0.00026	0.00036	0.07	0	0.0018	0.36	0.0099	6	0.16
882	0.045	0.045	0.045	0.00097	0.00014	0.045	0.36	0	0.022	0.0054	0.13	0.00014	0.00097	0.25	0.045	6	0.16
883	0	0	0	0.17	0	0	0.38	0	0	0	0	0	0.17	0.27	0	6	0.16
884	0	0	0	0.072	0	0	0.5	0	0	0	0.00051	0	0.072	0.35	0	6	0.16
885	0.024	0.024	0.024	0.05	0.012	0.024	2.4e-05	0	0.72	0.03	0.0048	0.012	0.05	1.7e-05	0.024	8	0.071
886	0.14	0.14	0.14	0	0.00028	0.14	0.0047	0	0.14	0.036	0.11	0.00028	0	0.0034	0.14	8	0.071
887	0.061	0.061	0.061	0	0.021	0.061	0.0067	0	0.56	0.03	0.048	0.021	0	0.0047	0.061	8	0.071
888	0.032	0.032	0.032	0.00035	0	0.032	0.39	0	0.0014	0.0015	0.17	0	0.00035	0.28	0.032	6	0.16
889	5.3e-05	5.3e-05	5.3e-05	0.00076	0	5.3e-05	0.58	0	0	0	0.0066	0	0.00076	0.41	5.3e-05	6	0.16
890	0.1	0.1	0.1	2.6e-06	0.0032	0.1	0.04	0	0.24	0.028	0.13	0.0032	2.6e-06	0.028	0.1	8	0.071
891	0.076	0.076	0.076	0.00069	0.0033	0.076	0.17	0	0.15	0.016	0.15	0.0033	0.00069	0.12	0.076	6	0.16
892	0.068	0.068	0.068	0.00067	0.00043	0.068	0.25	0	0.049	0.0097	0.18	0.00043	0.00067	0.17	0.068	6	0.16
893	0.018	0.018	0.018	0.077	0.00022	0.018	0.39	0	0.013	0.0022	0.072	0.00022	0.077	0.28	0.018	6	0.16
894	0.077	0.077	0.077	1.8e-05	0.014	0.077	0.04	0	0.4	0.027	0.095	0.014	1.8e-05	0.028	0.077	8	0.071
895	0.042	0.042	0.042	5.6e-05	0	0.042	0.34	0	0.0012	0.0018	0.21	0	5.6e-05	0.24	0.042	6	0.16
896	0.048	0.048	0.048	0.0063	0.00072	0.048	0.32	0	0.046	0.0071	0.14	0.00072	0.0063	0.23	0.048	6	0.16
897	0.091	0.091	0.091	0.00011	0.0019	0.091	0.13	0	0.14	0.019	0.17	0.0019	0.00011	0.09	0.091	10	0.12
898	7.4e-05	7.4e-05	7.4e-05	0.056	0	7.4e-05	0.52	0	0	0	0.0045	0	0.056	0.37	7.4e-05	6	0.16
899	0.0065	0.0065	0.0065	0	0.022	0.0065	0	0	0.9	0.019	0.00047	0.022	0	0	0.0065	8	0.071
900	0.023	0.023	0.023	0.00089	2e-06	0.023	0.45	0	0.0017	0.0013	0.11	2e-06	0.00089	0.32	0.023	6	0.16
901	0.0085	0.0085	0.0085	0.046	0.034	0.0085	3.6e-06	0	0.78	0.017	0.0012	0.034	0.046	0	0.0085	8	0.071
902	0.065	0.065	0.065	0.037	0.011	0.065	0.0046	0	0.5	0.032	0.043	0.011	0.037	0.0033	0.065	8	0.071
903	0.04	0.04	0.04	0.042	0.021	0.04	0.0012	0	0.62	0.028	0.02	0.021	0.042	0.00088	0.04	8	0.071
904	7.7e-05	7.7e-05	7.7e-05	0.024	0.14	7.7e-05	0	0	0.66	0.0017	0	0.14	0.024	0	7.7e-05	8	0.071
905	0.06	0.06	0.06	0.0017	0.00054	0.06	0.28	0	0.049	0.0088	0.16	0.00054	0.0017	0.2	0.06	6	0.16
906	0.054	0.054	0.054	0.012	0.004	0.054	0.26	0	0.13	0.012	0.11	0.004	0.012	0.19	0.054	6	0.16
907	0.0057	0.0057	0.0057	0.027	0.16	0.0057	0.00021	0	0.58	0.0076	0.0022	0.16	0.027	0.00015	0.0057	8	0.071
908	0.079	0.079	0.079	0.00032	0.0068	0.079	0.12	0	0.23	0.02	0.14	0.0068	0.00032	0.085	0.079	8	0.071
909	0.016	0.016	0.016	0.0015	0	0.016	0.47	0	0.0004	0.00057	0.11	0	0.0015	0.33	0.016	6	0.16
910	0.076	0.076	0.076	0.00038	0.0089	0.076	0.12	0	0.26	0.02	0.13	0.0089	0.00038	0.081	0.076	8	0.071
911	0.063	0.063	0.063	0.0023	0.0016	0.063	0.25	0	0.084	0.011	0.15	0.0016	0.0023	0.18	0.063	6	0.16
912	0.03	0.03	0.03	1.9e-05	0	0.03	0.38	0	0.00018	0.00069	0.21	0	1.9e-05	0.27	0.03	6	0.16
913	0.13	0.13	0.13	0.0099	0.00025	0.13	0.04	0	0.089	0.024	0.17	0.00025	0.0099	0.028	0.13	10	0.12
914	0.089	0.089	0.089	0.039	0.001	0.089	0.00015	0	0.39	0.053	0.026	0.001	0.039	0.00011	0.089	8	0.071
915	0.11	0.11	0.11	0.024	0.0015	0.11	0.0089	0	0.25	0.036	0.09	0.0015	0.024	0.0063	0.11	8	0.071
916	0.093	0.093	0.093	0.0044	0.00012	0.093	0.16	0	0.039	0.012	0.2	0.00012	0.0044	0.11	0.093	10	0.12
917	0.15	0.15	0.15	0.0026	2.4e-06	0.15	0.01	0	0.015	0.017	0.19	2.4e-06	0.0026	0.0072	0.15	10	0.12
918	0.066	0.066	0.066	0.004	0.00022	0.066	0.26	0	0.037	0.0089	0.16	0.00022	0.004	0.19	0.066	6	0.16
919	0.032	0.032	0.032	0.0034	6e-05	0.032	0.42	0	0.011	0.0032	0.11	6e-05	0.0034	0.29	0.032	6	0.16
920	0.01	0.01	0.01	0.043	0.045	0.01	1.8e-05	0	0.75	0.016	0.002	0.045	0.043	1.3e-05	0.01	8	0.071
921	0.069	0.069	0.069	0.013	0.0037	0.069	0.19	0	0.16	0.016	0.13	0.0037	0.013	0.13	0.069	6	0.16
922	0.028	0.028	0.028	0.039	0.044	0.028	0.0017	0	0.65	0.021	0.015	0.044	0.039	0.0012	0.028	8	0.071
