SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
725	0.005	0	0.005	9.7e-06	0	0	0	0.83	0.14	0.001	0.005	0.0048	0.005	0.005	0.005	0	7	0.071
726	0.12	0	0.12	0.00081	0	0	0	0.12	0.00012	0.067	0.12	0.11	0.12	0.12	0.12	0	7	0.071
727	0.037	0.00066	0.037	0.57	0.00066	0.0012	0.0012	0.023	0.0003	0.14	0.037	0.036	0.037	0.037	0.037	0.0012	3	0.16
728	0.068	2.7e-06	0.068	0.29	2.7e-06	4.7e-06	4.7e-06	0.014	2.9e-05	0.23	0.068	0.066	0.068	0.068	0.068	4.7e-06	3	0.16
729	0.003	0	0.003	1.1e-06	0	0	0	0.85	0.13	0.00038	0.003	0.0029	0.003	0.003	0.003	0	7	0.071
730	0.08	0	0.08	0.026	0	0	0	0.31	0.0064	0.095	0.08	0.078	0.08	0.08	0.08	0	7	0.071
731	0.016	0.0014	0.016	0.78	0.0014	0.0024	0.0024	0.002	7e-06	0.1	0.016	0.015	0.016	0.016	0.016	0.0024	3	0.16
732	0.068	0	0.068	0.27	0	1.4e-06	1.4e-06	0.0071	7e-06	0.25	0.068	0.066	0.068	0.068	0.068	1.4e-06	3	0.16
733	0.063	0	0.063	0.015	0	0	0	0.46	0.017	0.064	0.063	0.062	0.063	0.063	0.063	0	7	0.071
734	0.055	0.00023	0.055	0.37	0.00023	0.0004	0.0004	0.092	0.0025	0.15	0.055	0.054	0.055	0.055	0.055	0.0004	3	0.16
735	0.047	0.0001	0.047	0.48	0.0001	0.00018	0.00018	0.019	0.00013	0.17	0.047	0.046	0.047	0.047	0.047	0.00018	3	0.16
736	0.054	0.00026	0.054	0.38	0.00026	0.00045	0.00045	0.087	0.0023	0.15	0.054	0.052	0.054	0.054	0.054	0.00045	3	0.16
737	0.027	0.00076	0.027	0.67	0.00076	0.0013	0.0013	0.013	0.00015	0.12	0.027	0.027	0.027	0.027	0.027	0.0013	3	0.16
738	0	0.008	0	0.94	0.008	0.014	0.014	0	0	0	0	0	0	0	0	0.014	3	0.16
739	0.072	6.6e-06	0.072	0.16	6.6e-06	1.2e-05	1.2e-05	0.19	0.0055	0.14	0.072	0.07	0.072	0.072	0.072	1.2e-05	7	0.071
740	0.036	0.00036	0.036	0.58	0.00036	0.00064	0.00064	0.015	0.00012	0.15	0.036	0.035	0.036	0.036	0.036	0.00064	3	0.16
741	2.2e-05	0.019	2.2e-05	0.86	0.019	0.034	0.034	0	0	0.0024	2.2e-05	2.1e-05	2.2e-05	2.2e-05	2.2e-05	0.034	3	0.16
742	3.2e-05	0.037	3.2e-05	0.73	0.037	0.065	0.065	0	0	0.00096	3.2e-05	3.1e-05	3.2e-05	3.2e-05	3.2e-05	0.065	3	0.16
743	0	0.07	0	0.49	0.07	0.12	0.12	0	0	0	0	0	0	0	0	0.12	3	0.16
744	0	0.014	0	0.9	0.014	0.024	0.024	0	0	0	0	0	0	0	0	0.024	3	0.16
745	0.00024	0.025	0.00024	0.81	0.025	0.044	0.044	0	0	0.0085	0.00024	0.00023	0.00024	0.00024	0.00024	0.044	3	0.16
746	0.0071	0.0031	0.0071	0.86	0.0031	0.0054	0.0054	0.00033	0	0.065	0.0071	0.0069	0.0071	0.0071	0.0071	0.0054	3	0.16
747	0	0.12	0	0.095	0.12	0.22	0.22	0	0	0	0	0	0	0	0	0.22	5	0.24
748	0	0.011	0	0.92	0.011	0.019	0.019	0	0	0	0	0	0	0	0	0.019	3	0.16
749	0	0.024	0	0.83	0.024	0.042	0.042	0	0	0	0	0	0	0	0	0.042	3	0.16
750	0.005	0.011	0.005	0.85	0.011	0.019	0.019	0.0009	6.2e-06	0.036	0.005	0.0049	0.005	0.005	0.005	0.019	3	0.16
751	0	0.013	0	0.91	0.013	0.023	0.023	0	0	0	0	0	0	0	0	0.023	3	0.16
752	0	0.1	0	0.24	0.1	0.18	0.18	0	0	4.1e-05	0	0	0	0	0	0.18	3	0.16
753	0.037	0.00038	0.037	0.58	0.00038	0.00067	0.00067	0.041	0.00081	0.12	0.037	0.036	0.037	0.037	0.037	0.00067	3	0.16
754	0.037	0.0013	0.037	0.49	0.0013	0.0023	0.0023	0.14	0.01	0.096	0.037	0.036	0.037	0.037	0.037	0.0023	3	0.16
755	0.039	0	0.039	0.012	0	0	0	0.62	0.061	0.037	0.039	0.038	0.039	0.039	0.039	0	7	0.071
756	0.065	0	0.065	0.01	0	0	0	0.46	0.014	0.06	0.065	0.064	0.065	0.065	0.065	0	7	0.071
757	0.067	3.6e-05	0.067	0.2	3.6e-05	6.3e-05	6.3e-05	0.19	0.0068	0.14	0.067	0.065	0.067	0.067	0.067	6.3e-05	3	0.16
758	0.00037	0.011	0.00037	0.9	0.011	0.02	0.02	0	0	0.012	0.00037	0.00036	0.00037	0.00037	0.00037	0.02	3	0.16
759	0.085	0	0.085	0.031	0	0	0	0.27	0.0045	0.11	0.085	0.083	0.085	0.085	0.085	0	7	0.071
760	0	0.1	0	0.24	0.1	0.18	0.18	0	0	9.8e-06	0	0	0	0	0	0.18	3	0.16
761	0.023	0.0048	0.023	0.69	0.0048	0.0085	0.0085	0.016	0.00032	0.1	0.023	0.022	0.023	0.023	0.023	0.0085	3	0.16
762	0.095	0	0.095	0.081	0	0	0	0.084	0.00049	0.17	0.095	0.092	0.095	0.095	0.095	0	9	0.12
763	0.00024	0.092	0.00024	0.33	0.092	0.16	0.16	4.2e-06	0	0.0045	0.00024	0.00024	0.00024	0.00024	0.00024	0.16	3	0.16
764	0.0084	0.0052	0.0084	0.84	0.0052	0.0091	0.0091	0.00078	2.5e-06	0.066	0.0084	0.0081	0.0084	0.0084	0.0084	0.0091	3	0.16
765	0.064	0	0.064	0.035	0	0	0	0.42	0.018	0.081	0.064	0.063	0.064	0.064	0.064	0	7	0.071
766	0.00019	0	0.00019	0	0	0	0	0.58	0.41	8.9e-06	0.00019	0.00018	0.00019	0.00019	0.00019	0	7	0.071
767	0.047	0	0.047	0.015	0	0	0	0.57	0.04	0.048	0.047	0.046	0.047	0.047	0.047	0	7	0.071
768	0.044	0.0014	0.044	0.49	0.0014	0.0025	0.0025	0.045	0.00088	0.15	0.044	0.043	0.044	0.044	0.044	0.0025	3	0.16
769	0.096	0	0.096	0.05	0	0	0	0.13	0.0011	0.15	0.096	0.093	0.096	0.096	0.096	0	9	0.12
770	0	0.0024	0	0.98	0.0024	0.0043	0.0043	0	0	0	0	0	0	0	0	0.0043	3	0.16
771	0.048	0	0.048	0.021	0	0	0	0.55	0.041	0.053	0.048	0.047	0.048	0.048	0.048	0	7	0.071
772	0.0079	0.0056	0.0079	0.84	0.0056	0.0099	0.0099	0.00071	2.2e-06	0.064	0.0079	0.0077	0.0079	0.0079	0.0079	0.0099	3	0.16
773	0.027	0	0.027	0.0032	0	0	0	0.71	0.082	0.019	0.027	0.026	0.027	0.027	0.027	0	7	0.071
774	0.00067	0	0.00067	0	0	0	0	0.7	0.29	5.4e-05	0.00067	0.00065	0.00067	0.00067	0.00067	0	7	0.071
775	0.017	0	0.017	0.00061	0	0	0	0.77	0.096	0.0086	0.017	0.017	0.017	0.017	0.017	0	7	0.071
776	0.024	0.00024	0.024	0.69	0.00024	0.00041	0.00041	0.0025	5.5e-06	0.14	0.024	0.024	0.024	0.024	0.024	0.00041	3	0.16
777	0.088	0	0.088	0.08	0	0	0	0.15	0.0019	0.15	0.088	0.086	0.088	0.088	0.088	0	7	0.071
778	0.0052	0.0088	0.0052	0.85	0.0088	0.015	0.015	0.00031	0	0.049	0.0052	0.0051	0.0052	0.0052	0.0052	0.015	3	0.16
779	0.088	0	0.088	0.0036	0	0	0	0.32	0.0026	0.064	0.088	0.085	0.088	0.088	0.088	0	7	0.071
780	0.048	0	0.048	0.0062	0	0	0	0.59	0.03	0.038	0.048	0.046	0.048	0.048	0.048	0	7	0.071
781	0.013	0.0013	0.013	0.8	0.0013	0.0022	0.0022	0.0011	2.6e-06	0.094	0.013	0.013	0.013	0.013	0.013	0.0022	3	0.16
782	0.00028	0.025	0.00028	0.81	0.025	0.044	0.044	0	0	0.0092	0.00028	0.00027	0.00028	0.00028	0.00028	0.044	3	0.16
783	0.014	5.7e-06	0.014	0.75	5.7e-06	1e-05	1e-05	3.5e-05	0	0.15	0.014	0.013	0.014	0.014	0.014	1e-05	3	0.16
784	0	0.03	0	0.78	0.03	0.053	0.053	0	0	0	0	0	0	0	0	0.053	3	0.16
785	0.00042	0.019	0.00042	0.85	0.019	0.033	0.033	0	0	0.012	0.00042	0.00041	0.00042	0.00042	0.00042	0.033	3	0.16
786	0.00023	0.00099	0.00023	0.98	0.00099	0.0017	0.0017	0	0	0.013	0.00023	0.00023	0.00023	0.00023	0.00023	0.0017	3	0.16
787	0.11	0	0.11	0.022	0	0	0	0.089	0.00027	0.14	0.11	0.1	0.11	0.11	0.11	0	9	0.12
788	0.02	0	0.02	0.00068	0	0	0	0.77	0.082	0.0098	0.02	0.019	0.02	0.02	0.02	0	7	0.071
789	0	0.03	0	0.78	0.03	0.053	0.053	0	0	0	0	0	0	0	0	0.053	3	0.16
790	0.045	0.0013	0.045	0.4	0.0013	0.0023	0.0023	0.15	0.0093	0.12	0.045	0.044	0.045	0.045	0.045	0.0023	3	0.16
791	0.02	0.0036	0.02	0.73	0.0036	0.0063	0.0063	0.0083	9.5e-05	0.099	0.02	0.019	0.02	0.02	0.02	0.0063	3	0.16
792	0.00079	0.00097	0.00079	0.96	0.00097	0.0017	0.0017	0	0	0.023	0.00079	0.00077	0.00079	0.00079	0.00079	0.0017	3	0.16
793	0.00015	0.0069	0.00015	0.94	0.0069	0.012	0.012	0	0	0.0077	0.00015	0.00015	0.00015	0.00015	0.00015	0.012	3	0.16
794	0.026	0.00024	0.026	0.68	0.00024	0.00042	0.00042	0.0043	1.3e-05	0.13	0.026	0.026	0.026	0.026	0.026	0.00042	3	0.16
795	0.011	0.011	0.011	0.00055	0.011	0.019	0.019	0.71	0.12	0.0053	0.011	0.011	0.011	0.011	0.011	0.019	7	0.071
796	0.0032	0.037	0.0032	0.68	0.037	0.066	0.066	0.00097	1.3e-05	0.023	0.0032	0.0031	0.0032	0.0032	0.0032	0.066	3	0.16
797	0.039	2.8e-05	0.039	0.49	2.8e-05	4.9e-05	4.9e-05	0.00046	0	0.23	0.039	0.038	0.039	0.039	0.039	4.9e-05	3	0.16
798	0.025	0.0013	0.025	0.7	0.0013	0.0022	0.0022	0.016	0.00023	0.1	0.025	0.024	0.025	0.025	0.025	0.0022	3	0.16
799	0.023	0.0097	0.023	0.012	0.0097	0.017	0.017	0.62	0.11	0.021	0.023	0.023	0.023	0.023	0.023	0.017	7	0.071
800	0.044	0.0011	0.044	0.51	0.0011	0.0019	0.0019	0.038	0.00051	0.14	0.044	0.043	0.044	0.044	0.044	0.0019	3	0.16
801	0.039	3.9e-05	0.039	0.51	3.9e-05	6.8e-05	6.8e-05	0.00068	0	0.22	0.039	0.038	0.039	0.039	0.039	6.8e-05	3	0.16
802	0.021	0.0023	0.021	0.74	0.0023	0.0041	0.0041	0.015	0.00027	0.086	0.021	0.02	0.021	0.021	0.021	0.0041	3	0.16
803	0.093	0.00041	0.093	0.11	0.00041	0.00071	0.00071	0.0089	4.2e-06	0.23	0.093	0.091	0.093	0.093	0.093	0.00071	9	0.12
804	9.1e-06	1.8e-05	9.1e-06	1	1.8e-05	3.2e-05	3.2e-05	0.0016	0.0012	4.4e-06	9.1e-06	8.9e-06	9.1e-06	9.1e-06	9.1e-06	3.2e-05	3	0.16
805	4.4e-05	0.0088	4.4e-05	0	0.0088	0.015	0.015	0.83	0.1	0	4.4e-05	4.2e-05	4.4e-05	4.4e-05	4.4e-05	0.015	7	0.071
806	0.067	0.0097	0.067	0.0028	0.0097	0.017	0.017	0.41	0.0051	0.042	0.067	0.066	0.067	0.067	0.067	0.017	7	0.071
807	0.012	0.012	0.012	0.00013	0.012	0.021	0.021	0.75	0.07	0.004	0.012	0.012	0.012	0.012	0.012	0.021	7	0.071
808	0.1	0.00071	0.1	0.055	0.00071	0.0012	0.0012	0.016	9.9e-06	0.2	0.1	0.1	0.1	0.1	0.1	0.0012	9	0.12
809	0.00054	0	0.00054	0.97	0	2e-06	2e-06	0	0	0.03	0.00054	0.00052	0.00054	0.00054	0.00054	2e-06	3	0.16
810	0.00043	0.011	0.00043	0	0.011	0.019	0.019	0.84	0.081	8.9e-06	0.00043	0.00042	0.00043	0.00043	0.00043	0.019	7	0.071
811	0	0.033	0	0.76	0.033	0.058	0.058	0	0	0.00018	0	0	0	0	0	0.058	3	0.16
812	0.00048	0.012	0.00048	0.9	0.012	0.021	0.021	0	0	0.011	0.00048	0.00047	0.00048	0.00048	0.00048	0.021	3	0.16
813	0.0024	0.01	0.0024	0	0.01	0.018	0.018	0.78	0.13	0.00028	0.0024	0.0023	0.0024	0.0024	0.0024	0.018	7	0.071
814	0.00071	0.063	0.00071	0.53	0.063	0.11	0.11	4.7e-05	0	0.0086	0.00071	0.00069	0.00071	0.00071	0.00071	0.11	3	0.16
815	0.00019	0.00069	0.00019	0.98	0.00069	0.0012	0.0012	0	0	0.0095	0.00019	0.00019	0.00019	0.00019	0.00019	0.0012	3	0.16
816	0.029	0.01	0.029	0.0091	0.01	0.018	0.018	0.62	0.069	0.024	0.029	0.028	0.029	0.029	0.029	0.018	7	0.071
817	0.12	0.0003	0.12	0.0063	0.0003	0.00053	0.00053	0.0049	0	0.16	0.12	0.12	0.12	0.12	0.12	0.00053	9	0.12
818	0.0001	3.3e-05	0.0001	0.99	3.3e-05	5.8e-05	5.8e-05	0	0	0.0091	0.0001	9.9e-05	0.0001	0.0001	0.0001	5.8e-05	3	0.16
819	0.0052	0.001	0.0052	0.91	0.001	0.0018	0.0018	0.00016	0	0.05	0.0052	0.0051	0.0052	0.0052	0.0052	0.0018	3	0.16
820	0.034	3e-05	0.034	0.55	3e-05	5.3e-05	5.3e-05	0.00052	0	0.21	0.034	0.034	0.034	0.034	0.034	5.3e-05	3	0.16
821	0.049	0.0053	0.049	0.23	0.0053	0.0093	0.0093	0.27	0.02	0.095	0.049	0.048	0.049	0.049	0.049	0.0093	7	0.071
822	0.078	0.001	0.078	0.22	0.001	0.0018	0.0018	0.031	9.9e-05	0.2	0.078	0.076	0.078	0.078	0.078	0.0018	3	0.16
823	0.047	0.0016	0.047	0.47	0.0016	0.0028	0.0028	0.059	0.0012	0.13	0.047	0.046	0.047	0.047	0.047	0.0028	3	0.16
824	0.0028	0.03	0.0028	0.74	0.03	0.052	0.052	0.00048	3.9e-06	0.023	0.0028	0.0027	0.0028	0.0028	0.0028	0.052	3	0.16
825	0.038	4.1e-05	0.038	0.52	4.1e-05	7.1e-05	7.1e-05	0.00073	0	0.21	0.038	0.037	0.038	0.038	0.038	7.1e-05	3	0.16
826	0.027	2.1e-05	0.027	0.63	2.1e-05	4e-05	4e-05	0.00037	0	0.18	0.027	0.026	0.027	0.027	0.027	4e-05	3	0.16
827	0.0049	0.0021	0.0049	0.91	0.0021	0.0038	0.0038	0.00022	0	0.045	0.0049	0.0047	0.0049	0.0049	0.0049	0.0038	3	0.16
828	0.054	0.0007	0.054	0.43	0.0007	0.0012	0.0012	0.022	0.00011	0.17	0.054	0.052	0.054	0.054	0.054	0.0012	3	0.16
829	0.017	0.00012	0.017	0.77	0.00012	0.00021	0.00021	0.00095	0	0.11	0.017	0.017	0.017	0.017	0.017	0.00021	3	0.16
830	0.0014	0.00012	0.0014	0.96	0.00012	0.00021	0.00021	0	0	0.032	0.0014	0.0014	0.0014	0.0014	0.0014	0.00021	3	0.16
831	0.096	0.003	0.096	0.059	0.003	0.0052	0.0052	0.1	0.00054	0.15	0.096	0.094	0.096	0.096	0.096	0.0052	9	0.12
832	0.011	0.00022	0.011	0.84	0.00022	0.00038	0.00038	0.00041	0	0.081	0.011	0.01	0.011	0.011	0.011	0.00038	3	0.16
833	0.04	0.012	0.04	0.002	0.012	0.02	0.02	0.59	0.021	0.023	0.04	0.039	0.04	0.04	0.04	0.02	7	0.071
834	3.1e-05	0.0061	3.1e-05	0.95	0.0061	0.011	0.011	0	0	0.0029	3.1e-05	3e-05	3.1e-05	3.1e-05	3.1e-05	0.011	3	0.16
835	0.052	0.0041	0.052	0.29	0.0041	0.0072	0.0072	0.2	0.01	0.11	0.052	0.051	0.052	0.052	0.052	0.0072	3	0.16
836	0.11	0.0025	0.11	0.011	0.0025	0.0045	0.0045	0.072	0.0001	0.12	0.11	0.11	0.11	0.11	0.11	0.0045	9	0.12
837	0.003	0.031	0.003	0.73	0.031	0.055	0.055	0.00064	6.2e-06	0.024	0.003	0.0029	0.003	0.003	0.003	0.055	3	0.16
838	0.018	8.2e-05	0.018	0.76	8.2e-05	0.00014	0.00014	0.00078	0	0.12	0.018	0.017	0.018	0.018	0.018	0.00014	3	0.16
839	0.00012	0.033	0.00012	0.75	0.033	0.058	0.058	0	0	0.0043	0.00012	0.00011	0.00012	0.00012	0.00012	0.058	3	0.16
840	0.018	0.0095	0.018	0.7	0.0095	0.017	0.017	0.034	0.0018	0.067	0.018	0.018	0.018	0.018	0.018	0.017	3	0.16
841	0.095	0.00027	0.095	0.086	0.00027	0.00048	0.00048	0.0053	0	0.24	0.095	0.093	0.095	0.095	0.095	0.00048	9	0.12
842	0.13	0.0018	0.13	3.3e-05	0.0018	0.0032	0.0032	0.032	0	0.039	0.13	0.13	0.13	0.13	0.13	0.0032	0	0.11
843	0.041	0.0076	0.041	0.11	0.0076	0.013	0.013	0.44	0.055	0.062	0.041	0.04	0.041	0.041	0.041	0.013	7	0.071
844	0.054	0.0047	0.054	0.25	0.0047	0.0082	0.0082	0.23	0.013	0.11	0.054	0.052	0.054	0.054	0.054	0.0082	3	0.16
845	0.0021	0.0074	0.0021	0.91	0.0074	0.013	0.013	5.5e-05	0	0.025	0.0021	0.002	0.0021	0.0021	0.0021	0.013	3	0.16
846	0.038	1.8e-05	0.038	0.5	1.8e-05	3.2e-05	3.2e-05	0.00027	0	0.24	0.038	0.037	0.038	0.038	0.038	3.2e-05	3	0.16
847	0.033	3e-05	0.033	0.57	3e-05	5.3e-05	5.3e-05	0.00053	0	0.2	0.033	0.032	0.033	0.033	0.033	5.3e-05	3	0.16
848	0.047	0.0099	0.047	0.013	0.0099	0.017	0.017	0.52	0.027	0.042	0.047	0.046	0.047	0.047	0.047	0.017	7	0.071
849	0.022	0.00083	0.022	0.73	0.00083	0.0015	0.0015	0.0085	7.1e-05	0.1	0.022	0.022	0.022	0.022	0.022	0.0015	3	0.16
850	9.2e-05	0.0045	9.2e-05	0	0.0045	0.008	0.008	0.5	0.47	3.2e-06	9.2e-05	9e-05	9.2e-05	9.2e-05	9.2e-05	0.008	7	0.071
851	0.002	0.0066	0.002	0.91	0.0066	0.012	0.012	4.3e-05	0	0.025	0.002	0.0019	0.002	0.002	0.002	0.012	3	0.16
852	0.076	0.001	0.076	0.24	0.001	0.0018	0.0018	0.032	0.00012	0.19	0.076	0.074	0.076	0.076	0.076	0.0018	3	0.16
853	0.054	2.8e-05	0.054	0.16	2.8e-05	4.9e-05	4.9e-05	0.35	0.026	0.091	0.054	0.052	0.054	0.054	0.054	4.9e-05	7	0.071
854	0.078	0	0.078	0.0075	0	0	0	0.38	0.0051	0.061	0.078	0.076	0.078	0.078	0.078	0	7	0.071
855	0	0.028	0	0.8	0.028	0.049	0.049	0	0	0	0	0	0	0	0	0.049	3	0.16
856	0.00018	0.0021	0.00018	0.98	0.0021	0.0036	0.0036	0	0	0.0083	0.00018	0.00018	0.00018	0.00018	0.00018	0.0036	3	0.16
857	0	0.013	0	0.91	0.013	0.023	0.023	0	0	3e-06	0	0	0	0	0	0.023	3	0.16
858	0.005	0.00042	0.005	0.91	0.00042	0.00073	0.00073	7.7e-05	0	0.054	0.005	0.0049	0.005	0.005	0.005	0.00073	3	0.16
859	0.005	0	0.005	0	0	0	0	0.89	0.077	0.00066	0.005	0.0048	0.005	0.005	0.005	0	7	0.071
860	0.053	0	0.053	0.015	0	0	0	0.54	0.025	0.048	0.053	0.052	0.053	0.053	0.053	0	7	0.071
861	0.0008	0.023	0.0008	0.82	0.023	0.04	0.04	9.2e-05	0	0.0077	0.0008	0.00078	0.0008	0.0008	0.0008	0.04	3	0.16
862	0	0.004	0	0.97	0.004	0.0071	0.0071	0	0	0	0	0	0	0	0	0.0071	3	0.16
863	0.076	0	0.076	0.24	0	3.3e-06	3.3e-06	0.058	0.0004	0.18	0.076	0.074	0.076	0.076	0.076	3.3e-06	3	0.16
864	0.013	0	0.013	0.0007	0	0	0	0.77	0.13	0.0062	0.013	0.013	0.013	0.013	0.013	0	7	0.071
865	0.061	6.1e-06	0.061	0.12	6.1e-06	1.1e-05	1.1e-05	0.34	0.018	0.096	0.061	0.059	0.061	0.061	0.061	1.1e-05	7	0.071
866	0.1	0.0026	0.1	0.048	0.0026	0.0045	0.0045	0.082	0.00029	0.15	0.1	0.098	0.1	0.1	0.1	0.0045	9	0.12
867	0.022	0.00029	0.022	0.74	0.00029	0.0005	0.0005	0.0047	2.1e-05	0.11	0.022	0.021	0.022	0.022	0.022	0.0005	3	0.16
868	0	0.0043	0	0.97	0.0043	0.0076	0.0076	0	0	0	0	0	0	0	0	0.0076	3	0.16
869	0	0.0061	0	0.96	0.0061	0.011	0.011	0	0	0	0	0	0	0	0	0.011	3	0.16
870	0.059	2.3e-05	0.059	0.37	2.3e-05	3.9e-05	3.9e-05	0.059	0.00072	0.16	0.059	0.058	0.059	0.059	0.059	3.9e-05	3	0.16
871	0	0.0081	0	0.94	0.0081	0.014	0.014	0	0	0	0	0	0	0	0	0.014	3	0.16
872	0.001	0.0027	0.001	0.95	0.0027	0.0047	0.0047	3.4e-06	0	0.02	0.001	0.00098	0.001	0.001	0.001	0.0047	3	0.16
873	0	0.0074	0	0.95	0.0074	0.013	0.013	0	0	0	0	0	0	0	0	0.013	3	0.16
874	0	0.13	0	0.026	0.13	0.24	0.24	0	0	0	0	0	0	0	0	0.24	5	0.24
875	0.021	0.0018	0.021	0.73	0.0018	0.0032	0.0032	0.016	0.0003	0.088	0.021	0.021	0.021	0.021	0.021	0.0032	3	0.16
876	0.0014	0	0.0014	0.94	0	0	0	0	0	0.053	0.0014	0.0014	0.0014	0.0014	0.0014	0	3	0.16
877	0.015	0.00027	0.015	0.8	0.00027	0.00047	0.00047	0.0013	2.8e-06	0.092	0.015	0.014	0.015	0.015	0.015	0.00047	3	0.16
878	0.018	0	0.018	0	0	0	0	0.87	0.0048	0.0014	0.018	0.018	0.018	0.018	0.018	0	7	0.071
879	0.031	0	0.031	0.0012	0	0	0	0.73	0.039	0.016	0.031	0.03	0.031	0.031	0.031	0	7	0.071
880	0.079	0	0.079	0.097	0	0	0	0.23	0.0047	0.12	0.079	0.077	0.079	0.079	0.079	0	7	0.071
881	0.0076	0.00049	0.0076	0.88	0.00049	0.00086	0.00086	0.00027	0	0.064	0.0076	0.0074	0.0076	0.0076	0.0076	0.00086	3	0.16
882	0.034	0.00027	0.034	0.61	0.00027	0.00047	0.00047	0.022	0.00027	0.12	0.034	0.033	0.034	0.034	0.034	0.00047	3	0.16
883	0	0.047	0	0.66	0.047	0.082	0.082	0	0	0	0	0	0	0	0	0.082	3	0.16
884	0	0.02	0	0.86	0.02	0.035	0.035	0	0	0.00046	0	0	0	0	0	0.035	3	0.16
885	0.018	0.014	0.018	4.2e-05	0.014	0.024	0.024	0.74	0.023	0.0044	0.018	0.018	0.018	0.018	0.018	0.024	7	0.071
886	0.11	0	0.11	0.0081	0	0	0	0.15	0.00052	0.1	0.11	0.1	0.11	0.11	0.11	0	7	0.071
887	0.046	0	0.046	0.011	0	0	0	0.58	0.039	0.044	0.046	0.045	0.046	0.046	0.046	0	7	0.071
888	0.025	9.6e-05	0.025	0.68	9.6e-05	0.00017	0.00017	0.0015	1.8e-06	0.15	0.025	0.024	0.025	0.025	0.025	0.00017	3	0.16
889	4e-05	0.00021	4e-05	0.99	0.00021	0.00036	0.00036	0	0	0.006	4e-05	3.9e-05	4e-05	4e-05	4e-05	0.00036	3	0.16
890	0.079	0	0.079	0.068	0	1.3e-06	1.3e-06	0.25	0.006	0.12	0.079	0.077	0.079	0.079	0.079	1.3e-06	7	0.071
891	0.058	0.00019	0.058	0.3	0.00019	0.00033	0.00033	0.15	0.0062	0.14	0.058	0.056	0.058	0.058	0.058	0.00033	3	0.16
892	0.052	0.00018	0.052	0.42	0.00018	0.00032	0.00032	0.051	0.0008	0.16	0.052	0.051	0.052	0.052	0.052	0.00032	3	0.16
893	0.014	0.021	0.014	0.67	0.021	0.037	0.037	0.013	0.00041	0.066	0.014	0.013	0.014	0.014	0.014	0.037	3	0.16
894	0.059	4.9e-06	0.059	0.068	4.9e-06	8.6e-06	8.6e-06	0.41	0.027	0.087	0.059	0.057	0.059	0.059	0.059	8.6e-06	7	0.071
895	0.032	1.5e-05	0.032	0.58	1.5e-05	2.7e-05	2.7e-05	0.0013	0	0.19	0.032	0.032	0.032	0.032	0.032	2.7e-05	3	0.16
896	0.037	0.0017	0.037	0.56	0.0017	0.003	0.003	0.048	0.0014	0.13	0.037	0.036	0.037	0.037	0.037	0.003	3	0.16
897	0.069	2.9e-05	0.069	0.22	2.9e-05	5.1e-05	5.1e-05	0.14	0.0036	0.15	0.069	0.067	0.069	0.069	0.069	5.1e-05	3	0.16
898	5.6e-05	0.015	5.6e-05	0.88	0.015	0.027	0.027	0	0	0.0041	5.6e-05	5.5e-05	5.6e-05	5.6e-05	5.6e-05	0.027	3	0.16
899	0.0049	0	0.0049	0	0	0	0	0.92	0.041	0.00043	0.0049	0.0048	0.0049	0.0049	0.0049	0	7	0.071
900	0.017	0.00024	0.017	0.77	0.00024	0.00043	0.00043	0.0018	3.8e-06	0.1	0.017	0.017	0.017	0.017	0.017	0.00043	3	0.16
901	0.0064	0.012	0.0064	6.1e-06	0.012	0.022	0.022	0.8	0.063	0.0011	0.0064	0.0062	0.0064	0.0064	0.0064	0.022	7	0.071
902	0.049	0.01	0.049	0.0079	0.01	0.018	0.018	0.52	0.02	0.039	0.049	0.048	0.049	0.049	0.049	0.018	7	0.071
903	0.031	0.012	0.031	0.0021	0.012	0.02	0.02	0.64	0.039	0.018	0.031	0.03	0.031	0.031	0.031	0.02	7	0.071
904	5.9e-05	0.0065	5.9e-05	0	0.0065	0.011	0.011	0.68	0.27	0	5.9e-05	5.7e-05	5.9e-05	5.9e-05	5.9e-05	0.011	7	0.071
905	0.046	0.00045	0.046	0.48	0.00045	0.0008	0.0008	0.05	0.001	0.15	0.046	0.045	0.046	0.046	0.046	0.0008	3	0.16
906	0.041	0.0033	0.041	0.45	0.0033	0.0057	0.0057	0.13	0.0075	0.1	0.041	0.04	0.041	0.041	0.041	0.0057	3	0.16
907	0.0044	0.0074	0.0044	0.00036	0.0074	0.013	0.013	0.6	0.31	0.0021	0.0044	0.0043	0.0044	0.0044	0.0044	0.013	7	0.071
908	0.06	8.9e-05	0.06	0.21	8.9e-05	0.00016	0.00016	0.24	0.013	0.12	0.06	0.058	0.06	0.06	0.06	0.00016	7	0.071
909	0.012	0.00042	0.012	0.81	0.00042	0.00074	0.00074	0.00041	0	0.1	0.012	0.012	0.012	0.012	0.012	0.00074	3	0.16
910	0.058	0.0001	0.058	0.2	0.0001	0.00018	0.00018	0.27	0.017	0.12	0.058	0.056	0.058	0.058	0.058	0.00018	7	0.071
911	0.048	0.00064	0.048	0.43	0.00064	0.0011	0.0011	0.087	0.0029	0.14	0.048	0.046	0.048	0.048	0.048	0.0011	3	0.16
