SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
587	0.00028	1.8e-05	0.00013	0.5	1.8e-05	0.5	1.8e-05	1.8e-05	0.00013	0.00013	0.00013	1.8e-05	1.8e-05	0	1.8e-05	0.0033	0	1.8e-05	1.8e-05	1.8e-05	3	0.16
588	0	0.053	0	0.022	0.052	0.022	0.053	0.053	0	0	0	0.053	0.053	0.011	0.053	0.083	0.33	0.053	0.053	0.053	16	0.071
589	0	0.07	0	0.00092	0.069	0.00092	0.07	0.07	0	0	0	0.07	0.07	0.001	0.07	0.053	0.24	0.07	0.07	0.07	16	0.071
590	0	0.019	0	0.00047	0.019	0.00047	0.019	0.019	0	0	0	0.019	0.019	0.059	0.019	0.012	0.74	0.019	0.019	0.019	16	0.071
591	0.063	0	0.029	0.41	0	0.41	0	0	0.029	0.029	0.029	0	0	0	0	3.9e-05	0	0	0	0	3	0.16
592	0.074	0.0013	0.035	0.38	0.0013	0.38	0.0013	0.0013	0.035	0.035	0.035	0.0013	0.0013	0	0.0013	0.02	5.9e-05	0.0013	0.0013	0.0013	3	0.16
593	0.012	0.021	0.0056	0.31	0.021	0.31	0.021	0.021	0.0056	0.0056	0.0056	0.021	0.021	0.0014	0.021	0.092	0.04	0.021	0.021	0.021	3	0.16
594	9.3e-05	0.024	4.3e-05	0.3	0.024	0.3	0.024	0.024	4.3e-05	4.3e-05	4.3e-05	0.024	0.024	2.7e-06	0.024	0.16	0.0023	0.024	0.024	0.024	3	0.16
595	1.1e-06	0.033	0	0.011	0.033	0.011	0.033	0.033	0	0	0	0.033	0.033	0.05	0.033	0.043	0.56	0.033	0.033	0.033	16	0.071
596	0.0006	0.0061	0.00028	0.43	0.006	0.43	0.0061	0.0061	0.00028	0.00028	0.00028	0.0061	0.0061	0	0.0061	0.077	9e-05	0.0061	0.0061	0.0061	3	0.16
597	0	0.071	0	0.014	0.07	0.014	0.071	0.071	0	0	0	0.071	0.071	0.0011	0.071	0.11	0.15	0.071	0.071	0.071	16	0.071
598	0.00012	0.00014	5.6e-05	0.49	0.00014	0.49	0.00014	0.00014	5.6e-05	5.6e-05	5.6e-05	0.00014	0.00014	0	0.00014	0.013	0	0.00014	0.00014	0.00014	3	0.16
599	0	0.036	0	0.14	0.035	0.14	0.036	0.036	0	0	0	0.036	0.036	0	0.036	0.37	1.7e-05	0.036	0.036	0.036	15	0.12
600	2.1e-05	0.02	9.6e-06	0.31	0.02	0.31	0.02	0.02	9.6e-06	9.6e-06	9.6e-06	0.02	0.02	0	0.02	0.17	0.00046	0.02	0.02	0.02	3	0.16
601	0	0.00013	0	0	0.00013	0	0.00013	0.00013	0	0	0	0.00013	0.00013	0.29	0.00013	4.1e-06	0.71	0.00013	0.00013	0.00013	16	0.071
602	0.0013	0.02	0.00059	0.34	0.02	0.34	0.02	0.02	0.00059	0.00059	0.00059	0.02	0.02	3.4e-05	0.02	0.12	0.0065	0.02	0.02	0.02	3	0.16
603	0.015	0.016	0.0068	0.35	0.016	0.35	0.016	0.016	0.0068	0.0068	0.0068	0.016	0.016	0.00044	0.016	0.084	0.019	0.016	0.016	0.016	3	0.16
604	0.16	1.2e-05	0.077	0.26	1.2e-05	0.26	1.2e-05	1.2e-05	0.077	0.077	0.077	1.2e-05	1.2e-05	0	1.2e-05	0.0013	0	1.2e-05	1.2e-05	1.2e-05	3	0.16
605	0	0.073	0	0.013	0.072	0.013	0.073	0.073	0	0	0	0.073	0.073	0	0.073	0.25	0.00057	0.073	0.073	0.073	15	0.12
606	0	0.065	0	0.0028	0.064	0.0028	0.065	0.065	0	0	0	0.065	0.065	0.0024	0.065	0.063	0.28	0.065	0.065	0.065	16	0.071
607	3.7e-05	0.043	1.7e-05	0.19	0.042	0.19	0.043	0.043	1.7e-05	1.7e-05	1.7e-05	0.043	0.043	5.8e-05	0.043	0.18	0.016	0.043	0.043	0.043	3	0.16
608	0	0.0025	0	1e-05	0.0024	1e-05	0.0025	0.0025	0	0	0	0.0025	0.0025	0.26	0.0025	0.00076	0.71	0.0025	0.0025	0.0025	16	0.071
609	0	0.072	0	0.036	0.071	0.036	0.072	0.072	0	0	0	0.072	0.072	2.3e-05	0.072	0.19	0.021	0.072	0.072	0.072	15	0.12
610	9.1e-05	0.049	4.2e-05	0.099	0.048	0.099	0.049	0.049	4.2e-05	4.2e-05	4.2e-05	0.049	0.049	0.0069	0.049	0.12	0.19	0.049	0.049	0.049	16	0.071
611	0.00013	0.0026	6.1e-05	0.46	0.0026	0.46	0.0026	0.0026	6.1e-05	6.1e-05	6.1e-05	0.0026	0.0026	0	0.0026	0.059	3e-06	0.0026	0.0026	0.0026	3	0.16
612	0	0.03	0	0.0059	0.029	0.0059	0.03	0.03	0	0	0	0.03	0.03	0.054	0.03	0.033	0.6	0.03	0.03	0.03	16	0.071
613	0.0027	0.018	0.0012	0.35	0.017	0.35	0.018	0.018	0.0012	0.0012	0.0012	0.018	0.018	4.5e-05	0.018	0.1	0.0066	0.018	0.018	0.018	3	0.16
614	0	0.0013	0	0	0.0013	0	0.0013	0.0013	0	0	0	0.0013	0.0013	0.13	0.0013	0.00012	0.86	0.0013	0.0013	0.0013	16	0.071
615	6.7e-05	0.043	3.1e-05	0.19	0.043	0.19	0.043	0.043	3.1e-05	3.1e-05	3.1e-05	0.043	0.043	0.00015	0.043	0.17	0.025	0.043	0.043	0.043	3	0.16
616	6.8e-06	0.017	3.2e-06	0.33	0.017	0.33	0.017	0.017	3.2e-06	3.2e-06	3.2e-06	0.017	0.017	0	0.017	0.18	0.00013	0.017	0.017	0.017	3	0.16
617	0	0.013	0	0.00057	0.013	0.00057	0.013	0.013	0	0	0	0.013	0.013	0.11	0.013	0.009	0.75	0.013	0.013	0.013	16	0.071
618	7.9e-06	0.0098	3.7e-06	0.38	0.0096	0.38	0.0098	0.0098	3.7e-06	3.7e-06	3.7e-06	0.0098	0.0098	0	0.0098	0.14	2.2e-05	0.0098	0.0098	0.0098	3	0.16
619	3.7e-05	0.04	1.7e-05	0.043	0.039	0.043	0.04	0.04	1.7e-05	1.7e-05	1.7e-05	0.04	0.04	0.034	0.04	0.073	0.41	0.04	0.04	0.04	16	0.071
620	0.00016	0.041	7.5e-05	0.2	0.04	0.2	0.041	0.041	7.5e-05	7.5e-05	7.5e-05	0.041	0.041	0.0003	0.041	0.15	0.033	0.041	0.041	0.041	3	0.16
621	0.00086	0.036	0.0004	0.22	0.036	0.22	0.036	0.036	0.0004	0.0004	0.0004	0.036	0.036	0.0013	0.036	0.13	0.059	0.036	0.036	0.036	3	0.16
622	0.002	0.03	0.00095	0.26	0.03	0.26	0.03	0.03	0.00095	0.00095	0.00095	0.03	0.03	0.001	0.03	0.12	0.046	0.03	0.03	0.03	3	0.16
623	0.038	0.012	0.018	0.35	0.011	0.35	0.012	0.012	0.018	0.018	0.018	0.012	0.012	0.0004	0.012	0.064	0.014	0.012	0.012	0.012	3	0.16
624	0	0.07	0	0.043	0.069	0.043	0.07	0.07	0	0	0	0.07	0.07	0.00026	0.07	0.16	0.061	0.07	0.07	0.07	15	0.12
625	0	0.0095	0	1.2e-05	0.0094	1.2e-05	0.0095	0.0095	0	0	0	0.0095	0.0095	0.051	0.0095	0.0026	0.85	0.0095	0.0095	0.0095	16	0.071
626	0.012	0.00092	0.0055	0.47	0.0009	0.47	0.00092	0.00092	0.0055	0.0055	0.0055	0.00092	0.00092	0	0.00092	0.022	3.8e-06	0.00092	0.00092	0.00092	3	0.16
627	0	0.061	0	0.062	0.06	0.062	0.061	0.061	0	0	0	0.061	0.061	0	0.061	0.27	0.0013	0.061	0.061	0.061	15	0.12
628	0.0015	0.021	0.00069	0.33	0.02	0.33	0.021	0.021	0.00069	0.00069	0.00069	0.021	0.021	4.9e-05	0.021	0.12	0.0078	0.021	0.021	0.021	3	0.16
629	0.00056	0.015	0.00026	0.37	0.015	0.37	0.015	0.015	0.00026	0.00026	0.00026	0.015	0.015	2.2e-06	0.015	0.11	0.0014	0.015	0.015	0.015	3	0.16
630	0.00086	0.036	0.0004	0.22	0.036	0.22	0.036	0.036	0.0004	0.0004	0.0004	0.036	0.036	0.0013	0.036	0.13	0.059	0.036	0.036	0.036	3	0.16
631	0.013	0.00016	0.0063	0.48	0.00016	0.48	0.00016	0.00016	0.0063	0.0063	0.0063	0.00016	0.00016	0	0.00016	0.0088	0	0.00016	0.00016	0.00016	3	0.16
632	0.01	0.018	0.0047	0.34	0.018	0.34	0.018	0.018	0.0047	0.0047	0.0047	0.018	0.018	0.0004	0.018	0.091	0.019	0.018	0.018	0.018	3	0.16
633	0.053	0.00063	0.025	0.41	0.00062	0.41	0.00063	0.00063	0.025	0.025	0.025	0.00063	0.00063	0	0.00063	0.015	5.1e-06	0.00063	0.00063	0.00063	3	0.16
634	0.13	7.2e-05	0.058	0.32	7.1e-05	0.32	7.2e-05	7.2e-05	0.058	0.058	0.058	7.2e-05	7.2e-05	0	7.2e-05	0.0037	0	7.2e-05	7.2e-05	7.2e-05	3	0.16
635	0	0.041	0	0.012	0.041	0.012	0.041	0.041	0	0	0	0.041	0.041	0.028	0.041	0.055	0.48	0.041	0.041	0.041	16	0.071
636	5.2e-06	0.057	2.4e-06	0.11	0.056	0.11	0.057	0.057	2.4e-06	2.4e-06	2.4e-06	0.057	0.057	0.00013	0.057	0.18	0.031	0.057	0.057	0.057	15	0.12
637	0.056	4.1e-05	0.026	0.42	4.1e-05	0.42	4.1e-05	4.1e-05	0.026	0.026	0.026	4.1e-05	4.1e-05	0	4.1e-05	0.0035	0	4.1e-05	4.1e-05	4.1e-05	3	0.16
638	3.3e-05	0.045	1.5e-05	0.053	0.045	0.053	0.045	0.045	1.5e-05	1.5e-05	1.5e-05	0.045	0.045	0.02	0.045	0.089	0.33	0.045	0.045	0.045	16	0.071
639	0.0031	0.028	0.0014	0.27	0.028	0.27	0.028	0.028	0.0014	0.0014	0.0014	0.028	0.028	0.0012	0.028	0.11	0.046	0.028	0.028	0.028	3	0.16
640	0.0033	0.012	0.0015	0.39	0.012	0.39	0.012	0.012	0.0015	0.0015	0.0015	0.012	0.012	7.5e-06	0.012	0.087	0.0021	0.012	0.012	0.012	3	0.16
641	0.31	3.8e-06	0.14	0.062	3.8e-06	0.062	3.8e-06	3.8e-06	0.14	0.14	0.14	3.8e-06	3.8e-06	0	3.8e-06	0.00029	0	3.8e-06	3.8e-06	3.8e-06	0	0.24
642	0	0.073	0	0.031	0.072	0.031	0.073	0.073	0	0	0	0.073	0.073	4.4e-06	0.073	0.2	0.0097	0.073	0.073	0.073	15	0.12
643	4.7e-06	0.053	2.2e-06	0.13	0.052	0.13	0.053	0.053	2.2e-06	2.2e-06	2.2e-06	0.053	0.053	3.8e-05	0.053	0.2	0.016	0.053	0.053	0.053	15	0.12
644	0.0025	0.034	0.0011	0.22	0.033	0.22	0.034	0.034	0.0011	0.0011	0.0011	0.034	0.034	0.0052	0.034	0.11	0.11	0.034	0.034	0.034	3	0.16
645	4.5e-06	0.0008	2.1e-06	0.47	0.00079	0.47	0.0008	0.0008	2.1e-06	2.1e-06	2.1e-06	0.0008	0.0008	0	0.0008	0.045	0	0.0008	0.0008	0.0008	3	0.16
646	0	0.0013	0	1.9e-06	0.0013	1.9e-06	0.0013	0.0013	0	0	0	0.0013	0.0013	0.3	0.0013	0.00029	0.69	0.0013	0.0013	0.0013	16	0.071
647	7.3e-06	6.3e-05	3.4e-06	0.49	6.2e-05	0.49	6.3e-05	6.3e-05	3.4e-06	3.4e-06	3.4e-06	6.3e-05	6.3e-05	0	6.3e-05	0.012	0	6.3e-05	6.3e-05	6.3e-05	3	0.16
648	3.7e-06	0.035	1.7e-06	0.017	0.034	0.017	0.035	0.035	1.7e-06	1.7e-06	1.7e-06	0.035	0.035	0.048	0.035	0.05	0.52	0.035	0.035	0.035	16	0.071
649	3.8e-05	0.052	1.7e-05	0.085	0.052	0.085	0.052	0.052	1.7e-05	1.7e-05	1.7e-05	0.052	0.052	0.005	0.052	0.12	0.18	0.052	0.052	0.052	16	0.071
650	0.03	0.012	0.014	0.00017	0.012	0.00017	0.012	0.012	0.014	0.014	0.014	0.012	0.012	0.069	0.012	0.0063	0.72	0.012	0.012	0.012	16	0.071
651	0.041	9.6e-05	0.019	0.44	9.4e-05	0.44	9.6e-05	9.6e-05	0.019	0.019	0.019	9.6e-05	9.6e-05	0	9.6e-05	0.0014	8.2e-06	9.6e-05	9.6e-05	9.6e-05	3	0.16
652	0.04	0.00051	0.019	0.44	0.0005	0.44	0.00051	0.00051	0.019	0.019	0.019	0.00051	0.00051	0	0.00051	0.0064	5.8e-05	0.00051	0.00051	0.00051	3	0.16
653	0.13	0	0.061	0.31	0	0.31	0	0	0.061	0.061	0.061	0	0	0	0	4.4e-06	0	0	0	0	3	0.16
654	0.02	0	0.0091	0.47	0	0.47	0	0	0.0091	0.0091	0.0091	0	0	0	0	0	0	0	0	0	3	0.16
655	0.05	0.00053	0.023	0.42	0.00053	0.42	0.00053	0.00053	0.023	0.023	0.023	0.00053	0.00053	0	0.00053	0.012	6.4e-06	0.00053	0.00053	0.00053	3	0.16
656	0.00028	0.075	0.00013	0.013	0.074	0.013	0.075	0.075	0.00013	0.00013	0.00013	0.075	0.075	0	0.075	0.22	0.0016	0.075	0.075	0.075	15	0.12
657	0.00097	0.022	0.00045	0.32	0.022	0.32	0.022	0.022	0.00045	0.00045	0.00045	0.022	0.022	3e-05	0.022	0.12	0.0065	0.022	0.022	0.022	3	0.16
658	0.041	4.7e-05	0.019	0.44	4.6e-05	0.44	4.7e-05	4.7e-05	0.019	0.019	0.019	4.7e-05	4.7e-05	0	4.7e-05	0.00078	2.8e-06	4.7e-05	4.7e-05	4.7e-05	3	0.16
659	0.1	5.1e-05	0.047	0.35	5e-05	0.35	5.1e-05	5.1e-05	0.047	0.047	0.047	5.1e-05	5.1e-05	0	5.1e-05	0.0028	0	5.1e-05	5.1e-05	5.1e-05	3	0.16
660	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.16
661	0.009	0.0027	0.0042	0.45	0.0027	0.45	0.0027	0.0027	0.0042	0.0042	0.0042	0.0027	0.0027	0	0.0027	0.037	9.5e-05	0.0027	0.0027	0.0027	3	0.16
662	0.017	0	0.008	0.48	0	0.48	0	0	0.008	0.008	0.008	0	0	0	0	0	0	0	0	0	3	0.16
663	0.035	2.7e-06	0.016	0.45	2.6e-06	0.45	2.7e-06	2.7e-06	0.016	0.016	0.016	2.7e-06	2.7e-06	0	2.7e-06	0.00013	0	2.7e-06	2.7e-06	2.7e-06	3	0.16
664	0.00022	0.01	0.0001	0.41	0.01	0.41	0.01	0.01	0.0001	0.0001	0.0001	0.01	0.01	0	0.01	0.086	0.00052	0.01	0.01	0.01	3	0.16
665	0	0.061	0	0.091	0.06	0.091	0.061	0.061	0	0	0	0.061	0.061	0.0002	0.061	0.16	0.046	0.061	0.061	0.061	15	0.12
666	0.002	4.4e-05	0.00095	0.49	4.4e-05	0.49	4.4e-05	4.4e-05	0.00095	0.00095	0.00095	4.4e-05	4.4e-05	0	4.4e-05	0.0044	0	4.4e-05	4.4e-05	4.4e-05	3	0.16
667	0	0.0046	0	0	0.0046	0	0.0046	0.0046	0	0	0	0.0046	0.0046	0.034	0.0046	0.0005	0.92	0.0046	0.0046	0.0046	16	0.071
668	0.016	0	0.0073	0.48	0	0.48	0	0	0.0073	0.0073	0.0073	0	0	0	0	0	0	0	0	0	3	0.16
669	0.056	0.00033	0.026	0.42	0.00032	0.42	0.00033	0.00033	0.026	0.026	0.026	0.00033	0.00033	0	0.00033	0.004	4.5e-05	0.00033	0.00033	0.00033	3	0.16
670	2.1e-05	0.0092	9.7e-06	0.4	0.009	0.4	0.0092	0.0092	9.7e-06	9.7e-06	9.7e-06	0.0092	0.0092	0	0.0092	0.1	8e-05	0.0092	0.0092	0.0092	3	0.16
671	3.3e-05	0.053	1.5e-05	0.081	0.052	0.081	0.053	0.053	1.5e-05	1.5e-05	1.5e-05	0.053	0.053	0.0054	0.053	0.12	0.18	0.053	0.053	0.053	16	0.071
672	0	0.02	0	0.0013	0.02	0.0013	0.02	0.02	0	0	0	0.02	0.02	0.077	0.02	0.016	0.71	0.02	0.02	0.02	16	0.071
673	0.025	4.9e-05	0.012	0.46	4.8e-05	0.46	4.9e-05	4.9e-05	0.012	0.012	0.012	4.9e-05	4.9e-05	0	4.9e-05	0.0044	0	4.9e-05	4.9e-05	4.9e-05	3	0.16
674	0.033	0.00097	0.015	0.44	0.00096	0.44	0.00097	0.00097	0.015	0.015	0.015	0.00097	0.00097	0	0.00097	0.02	1e-05	0.00097	0.00097	0.00097	3	0.16
675	0.00031	0.04	0.00014	0.2	0.04	0.2	0.04	0.04	0.00014	0.00014	0.00014	0.04	0.04	0.00071	0.04	0.14	0.049	0.04	0.04	0.04	3	0.16
676	0.0063	0.0014	0.003	0.47	0.0014	0.47	0.0014	0.0014	0.003	0.003	0.003	0.0014	0.0014	0	0.0014	0.03	7.7e-06	0.0014	0.0014	0.0014	3	0.16
677	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0	0	0.42	0	0	0	13	0.053
678	0	0.012	0	5.5e-06	0.012	5.5e-06	0.012	0.012	0	0	0	0.012	0.012	0.027	0.012	0.0026	0.85	0.012	0.012	0.012	16	0.071
679	1.2e-05	0.051	5.4e-06	0.14	0.05	0.14	0.051	0.051	5.4e-06	5.4e-06	5.4e-06	0.051	0.051	7.9e-05	0.051	0.18	0.022	0.051	0.051	0.051	15	0.12
680	4.3e-05	0.043	2e-05	0.053	0.042	0.053	0.043	0.043	2e-05	2e-05	2e-05	0.043	0.043	0.024	0.043	0.084	0.36	0.043	0.043	0.043	16	0.071
681	0.027	0.0038	0.012	0.42	0.0037	0.42	0.0038	0.0038	0.012	0.012	0.012	0.0038	0.0038	0	0.0038	0.041	0.00035	0.0038	0.0038	0.0038	3	0.16
682	0	0.081	0	0.0087	0.08	0.0087	0.081	0.081	0	0	0	0.081	0.081	2.3e-06	0.081	0.16	0.0099	0.081	0.081	0.081	15	0.12
683	0	0.069	0	0.0038	0.069	0.0038	0.069	0.069	0	0	0	0.069	0.069	0.0015	0.069	0.074	0.22	0.069	0.069	0.069	16	0.071
684	0.00016	0.035	7.3e-05	0.24	0.035	0.24	0.035	0.035	7.3e-05	7.3e-05	7.3e-05	0.035	0.035	7.9e-05	0.035	0.16	0.015	0.035	0.035	0.035	3	0.16
685	0	0.04	0	0.00082	0.039	0.00082	0.04	0.04	0	0	0	0.04	0.04	0.014	0.04	0.027	0.56	0.04	0.04	0.04	16	0.071
686	2.3e-06	0.058	1.1e-06	0.037	0.057	0.037	0.058	0.058	1.1e-06	1.1e-06	1.1e-06	0.058	0.058	0.0056	0.058	0.11	0.23	0.058	0.058	0.058	16	0.071
687	0.0014	0.0012	0.00064	0.48	0.0011	0.48	0.0012	0.0012	0.00064	0.00064	0.00064	0.0012	0.0012	0	0.0012	0.031	1.5e-06	0.0012	0.0012	0.0012	3	0.16
688	0.00072	0.0017	0.00033	0.47	0.0017	0.47	0.0017	0.0017	0.00033	0.00033	0.00033	0.0017	0.0017	0	0.0017	0.041	3e-06	0.0017	0.0017	0.0017	3	0.16
689	0.0053	0.016	0.0025	0.37	0.015	0.37	0.016	0.016	0.0025	0.0025	0.0025	0.016	0.016	6.1e-05	0.016	0.093	0.007	0.016	0.016	0.016	3	0.16
690	0	0.074	0	0.025	0.073	0.025	0.074	0.074	0	0	0	0.074	0.074	0.00021	0.074	0.15	0.064	0.074	0.074	0.074	15	0.12
691	0	0.023	0	0.0022	0.023	0.0022	0.023	0.023	0	0	0	0.023	0.023	0.066	0.023	0.021	0.68	0.023	0.023	0.023	16	0.071
692	5.7e-05	0.0034	2.6e-05	0.45	0.0033	0.45	0.0034	0.0034	2.6e-05	2.6e-05	2.6e-05	0.0034	0.0034	0	0.0034	0.072	3.4e-06	0.0034	0.0034	0.0034	3	0.16
693	0.026	0.0003	0.012	0.46	0.00029	0.46	0.0003	0.0003	0.012	0.012	0.012	0.0003	0.0003	0	0.0003	0.011	0	0.0003	0.0003	0.0003	3	0.16
694	0.041	0.009	0.019	0.36	0.0089	0.36	0.009	0.009	0.019	0.019	0.019	0.009	0.009	0.00013	0.009	0.057	0.0067	0.009	0.009	0.009	3	0.16
695	0.0004	0.00057	0.00019	0.48	0.00056	0.48	0.00057	0.00057	0.00019	0.00019	0.00019	0.00057	0.00057	0	0.00057	0.025	0	0.00057	0.00057	0.00057	3	0.16
696	0.00094	0.021	0.00044	0.33	0.021	0.33	0.021	0.021	0.00044	0.00044	0.00044	0.021	0.021	2.8e-05	0.021	0.12	0.006	0.021	0.021	0.021	3	0.16
697	0.0006	0.023	0.00028	0.32	0.023	0.32	0.023	0.023	0.00028	0.00028	0.00028	0.023	0.023	2.6e-05	0.023	0.13	0.0063	0.023	0.023	0.023	3	0.16
698	0.0002	0.0026	9.5e-05	0.46	0.0025	0.46	0.0026	0.0026	9.5e-05	9.5e-05	9.5e-05	0.0026	0.0026	0	0.0026	0.056	3.8e-06	0.0026	0.0026	0.0026	3	0.16
699	0	0.00041	0	0	0.0004	0	0.00041	0.00041	0	0	0	0.00041	0.00041	0.16	0.00041	1.8e-05	0.83	0.00041	0.00041	0.00041	16	0.071
700	0	0.043	0	0.0022	0.042	0.0022	0.043	0.043	0	0	0	0.043	0.043	0.015	0.043	0.037	0.52	0.043	0.043	0.043	16	0.071
701	0.0062	0.025	0.0029	0.29	0.025	0.29	0.025	0.025	0.0029	0.0029	0.0029	0.025	0.025	0.0016	0.025	0.1	0.049	0.025	0.025	0.025	3	0.16
702	0.022	0.0038	0.01	0.43	0.0037	0.43	0.0038	0.0038	0.01	0.01	0.01	0.0038	0.0038	0	0.0038	0.042	0.0003	0.0038	0.0038	0.0038	3	0.16
703	0	1.2e-05	0	0	1.1e-05	0	1.2e-05	1.2e-05	0	0	0	1.2e-05	1.2e-05	0.32	1.2e-05	0	0.68	1.2e-05	1.2e-05	1.2e-05	16	0.071
704	0	0.047	0	9e-05	0.047	9e-05	0.047	0.047	0	0	0	0.047	0.047	0.0034	0.047	0.019	0.5	0.047	0.047	0.047	16	0.071
705	6.7e-06	0.06	3.1e-06	0.083	0.059	0.083	0.06	0.06	3.1e-06	3.1e-06	3.1e-06	0.06	0.06	0.00083	0.06	0.15	0.083	0.06	0.06	0.06	15	0.12
706	0.0032	0.0033	0.0015	0.45	0.0032	0.45	0.0033	0.0033	0.0015	0.0015	0.0015	0.0033	0.0033	0	0.0033	0.049	4.8e-05	0.0033	0.0033	0.0033	3	0.16
707	1.7e-06	0.064	0	0.064	0.063	0.064	0.064	0.064	0	0	0	0.064	0.064	0.0005	0.064	0.16	0.072	0.064	0.064	0.064	15	0.12
708	5.5e-06	0.024	2.5e-06	0.28	0.023	0.28	0.024	0.024	2.5e-06	2.5e-06	2.5e-06	0.024	0.024	0	0.024	0.2	0.00036	0.024	0.024	0.024	3	0.16
709	0	2e-05	0	0	2e-05	0	2e-05	2e-05	0	0	0	2e-05	2e-05	0.44	2e-05	0	0.56	2e-05	2e-05	2e-05	16	0.071
710	0	0.015	0	0.00045	0.014	0.00045	0.015	0.015	0	0	0	0.015	0.015	0.09	0.015	0.0091	0.75	0.015	0.015	0.015	16	0.071
711	0	0.057	0	0.0032	0.056	0.0032	0.057	0.057	0	0	0	0.057	0.057	0.0054	0.057	0.056	0.36	0.057	0.057	0.057	16	0.071
712	0	0.063	0	0.019	0.062	0.019	0.063	0.063	0	0	0	0.063	0.063	0.0038	0.063	0.099	0.23	0.063	0.063	0.063	16	0.071
713	0.01	0.0056	0.0047	0.43	0.0056	0.43	0.0056	0.0056	0.0047	0.0047	0.0047	0.0056	0.0056	1.2e-06	0.0056	0.056	0.0005	0.0056	0.0056	0.0056	3	0.16
714	0.0048	0.0054	0.0022	0.44	0.0054	0.44	0.0054	0.0054	0.0022	0.0022	0.0022	0.0054	0.0054	0	0.0054	0.06	0.00027	0.0054	0.0054	0.0054	3	0.16
715	0	0.073	0	0.024	0.072	0.024	0.073	0.073	0	0	0	0.073	0.073	0	0.073	0.22	0.0033	0.073	0.073	0.073	15	0.12
716	0	0.029	0	0.0018	0.029	0.0018	0.029	0.029	0	0	0	0.029	0.029	0.039	0.029	0.024	0.64	0.029	0.029	0.029	16	0.071
717	0	0.034	0	0.00015	0.033	0.00015	0.034	0.034	0	0	0	0.034	0.034	0.011	0.034	0.016	0.63	0.034	0.034	0.034	16	0.071
718	0	0.0089	0	0.00025	0.0088	0.00025	0.0089	0.0089	0	0	0	0.0089	0.0089	0.15	0.0089	0.0051	0.76	0.0089	0.0089	0.0089	16	0.071
719	0.0054	0.011	0.0025	0.39	0.011	0.39	0.011	0.011	0.0025	0.0025	0.0025	0.011	0.011	1.3e-05	0.011	0.082	0.0026	0.011	0.011	0.011	3	0.16
720	0.015	0.00011	0.0069	0.47	0.00011	0.47	0.00011	0.00011	0.0069	0.0069	0.0069	0.00011	0.00011	0	0.00011	0.0072	0	0.00011	0.00011	0.00011	3	0.16
721	3.5e-06	0.061	1.6e-06	0.054	0.06	0.054	0.061	0.061	1.6e-06	1.6e-06	1.6e-06	0.061	0.061	0.0024	0.061	0.13	0.15	0.061	0.061	0.061	16	0.071
722	0.0037	0.031	0.0017	0.24	0.03	0.24	0.031	0.031	0.0017	0.0017	0.0017	0.031	0.031	0.0039	0.031	0.11	0.088	0.031	0.031	0.031	3	0.16
723	0.23	3.6e-05	0.11	0.16	3.6e-05	0.16	3.6e-05	3.6e-05	0.11	0.11	0.11	3.6e-05	3.6e-05	0	3.6e-05	0.0017	0	3.6e-05	3.6e-05	3.6e-05	0	0.24
724	0.0006	0.00022	0.00028	0.49	0.00022	0.49	0.00022	0.00022	0.00028	0.00028	0.00028	0.00022	0.00022	0	0.00022	0.014	0	0.00022	0.00022	0.00022	3	0.16
725	0	0.0036	0	4.9e-06	0.0036	4.9e-06	0.0036	0.0036	0	0	0	0.0036	0.0036	0.14	0.0036	0.00088	0.82	0.0036	0.0036	0.0036	16	0.071
726	0	0.083	0	0.0004	0.082	0.0004	0.083	0.083	0	0	0	0.083	0.083	0.00012	0.083	0.056	0.12	0.083	0.083	0.083	16	0.071
727	0.0017	0.027	0.00078	0.29	0.027	0.29	0.027	0.027	0.00078	0.00078	0.00078	0.027	0.027	0.00031	0.027	0.12	0.023	0.027	0.027	0.027	3	0.16
728	6.8e-06	0.05	3.2e-06	0.15	0.049	0.15	0.05	0.05	3.2e-06	3.2e-06	3.2e-06	0.05	0.05	3e-05	0.05	0.2	0.014	0.05	0.05	0.05	15	0.12
729	0	0.0022	0	0	0.0022	0	0.0022	0.0022	0	0	0	0.0022	0.0022	0.13	0.0022	0.00033	0.84	0.0022	0.0022	0.0022	16	0.071
730	0	0.058	0	0.013	0.057	0.013	0.058	0.058	0	0	0	0.058	0.058	0.0065	0.058	0.081	0.31	0.058	0.058	0.058	16	0.071
731	0.0035	0.012	0.0016	0.39	0.011	0.39	0.012	0.012	0.0016	0.0016	0.0016	0.012	0.012	7.2e-06	0.012	0.086	0.002	0.012	0.012	0.012	3	0.16
732	2.1e-06	0.05	0	0.14	0.049	0.14	0.05	0.05	0	0	0	0.05	0.05	7.2e-06	0.05	0.21	0.007	0.05	0.05	0.05	15	0.12
733	0	0.046	0	0.0075	0.045	0.0075	0.046	0.046	0	0	0	0.046	0.046	0.017	0.046	0.054	0.45	0.046	0.046	0.046	16	0.071
