SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
1314	0	0	0	0	0	0	0	0	0	1	9	0.13
1315	8.1e-06	2.1e-06	0.021	0	0.0004	0	0	0.00039	0	0.98	9	0.13
1316	0	0	0	0	0	0	0	1.8e-05	0	1	9	0.13
1317	0	0	0	0	0	0	0	3.9e-05	0	1	9	0.13
1318	1	0	0	0.0018	0	8.4e-06	0	0	0.00011	0	0	0.61
1319	0	0	0	0	0	0	0	0.01	0	0.99	9	0.13
1320	0	0	0.00014	0	0	0	0	0.00088	0	1	9	0.13
1321	0.61	0.012	0.23	0.00071	0.15	2.7e-06	0	0	2.1e-05	3.4e-06	0	0.61
1322	0	0	0	0	0	0	0	0.99	0	0.0066	7	0.043
1323	3e-05	7.9e-05	0.96	0	0.042	0	0	0	0	0	2	0.39
1324	0.78	0.044	0.0013	1.7e-05	0.18	0	0	0	0	0	0	0.61
1325	0.89	0.021	0.0031	0.00018	0.084	2e-06	0	0	0	0	0	0.61
1326	1	0	0	0.00055	0	6.2e-06	0	0	0	0	0	0.61
1327	0.95	0.0045	0.0047	0.0078	0.015	1.1e-05	0	0	0.017	0	0	0.61
1328	0	0	0	0	0	0	0	0.92	0	0.077	7	0.043
1329	0.95	0.014	0.00069	0.0003	0.037	2.7e-06	0	0	0	0	0	0.61
1330	0.89	0.027	0.00096	6.9e-05	0.085	1.3e-06	0	0	0	0	0	0.61
1331	0	0	0	0	0	0	0	0.0043	0	1	9	0.13
1332	1	0	0	0.0023	0	9.9e-06	0	0	4.4e-06	0	0	0.61
1333	0.13	0.011	0.53	1.1e-05	0.33	0	0	0	0	0	2	0.39
1334	0.88	0.048	2.4e-05	5.7e-06	0.069	0	0	0	0	0	0	0.61
1335	0.2	7.6e-06	0	0.078	0	2.2e-05	0	0	0.72	0	8	0.87
1336	0.28	0.017	0.34	3.5e-05	0.36	0	0	0	0	0	4	0.47
1337	0.012	0.023	0.016	0	0.95	0	0	0	0	0	4	0.47
1338	0	0	0	0	0	0	0	6.7e-06	0	1	9	0.13
1339	0.86	4.1e-05	0	0.12	0	6e-05	0	0	0.019	0	0	0.61
1340	0	0	0	0.0031	0	0.00036	0	1	0	2.4e-05	7	0.043
1341	0.9	0.0096	0.028	0.002	0.058	5.6e-06	0	0	0.00016	0	0	0.61
1342	0.013	0.01	0.34	0	0.63	0	0	0	0	0	4	0.47
1343	0	0	0	0	0	0	0	4.9e-06	0	1	9	0.13
1344	0	0	0	0	0	0	0	0	0	1	9	0.13
1345	0.0001	0.00035	0.88	0	0.12	0	0	0	0	0	2	0.39
1346	0	0	0	0	0	0	0.99	0.0082	0	0	6	0
1347	0.063	0.0089	0.61	2.1e-05	0.32	0	0	0	0	3.4e-06	2	0.39
1348	1.6e-05	4.7e-06	0.0081	0	0.00052	0	0	0.021	0	0.97	9	0.13
1349	0.95	0.0079	0.0012	0.013	0.018	2.1e-05	0	0	0.0083	0	0	0.61
1350	0.75	0.045	0.0037	0.00017	0.2	2.6e-06	0	0	0	0	0	0.61
1351	0.00015	0.00096	0.68	0	0.32	0	0	0	0	0	2	0.39
1352	0	0	0	0	0	0	0	0	0	1	9	0.13
1353	0.61	5.1e-06	0	0.39	0	0.00018	0	0	0.00031	0	0	0.61
1354	0.94	0.00042	0	0.061	8.7e-06	5.9e-05	0	0	0.0016	0	0	0.61
1355	0.97	0.014	7.8e-05	0.0015	0.018	8.6e-06	0	0	0	0	0	0.61
1356	0.11	3.6e-06	0	0.053	0	1.3e-05	0	0	0.84	0	8	0.87
1357	0.42	0.042	0.036	7.5e-06	0.51	0	0	0	0	0	4	0.47
1358	0.96	0.0081	0.0026	0.0017	0.026	5.7e-06	0	0	2.2e-05	0	0	0.61
1359	0.96	0.0064	0.0042	0.0035	0.022	7.8e-06	0	0	0.00055	0	0	0.61
1360	0.0052	0.00065	0.85	0	0.053	0	0	0	0	0.095	2	0.39
1361	0.94	0.013	0.0021	0.00049	0.045	3.2e-06	0	0	0	0	0	0.61
1362	0.98	0.0098	4.7e-05	0.00036	0.012	3.1e-06	0	0	0	0	0	0.61
1363	0.97	0.0025	0.00012	0.01	0.0029	1.4e-05	0	0	0.0096	0	0	0.61
1364	0.92	0.025	0.00027	6.2e-05	0.056	1.3e-06	0	0	0	0	0	0.61
1365	0.94	2.8e-05	0	0.063	0	5.4e-05	0	0	7e-05	0	0	0.61
1366	0.86	0.0088	0.065	0.0028	0.066	6.1e-06	0	0	0.0011	7.5e-06	0	0.61
1367	0.5	0.031	0.08	3.4e-05	0.39	0	0	0	0	0	0	0.61
1368	0.99	0.0053	4.8e-05	0.0015	0.0057	5.9e-06	0	0	1.6e-06	0	0	0.61
1369	0.69	0.014	0.14	0.00059	0.16	2.7e-06	0	0	4.8e-06	0	0	0.61
1370	0.98	0.00021	0	0.017	2.2e-06	2.5e-05	0	0	2.6e-05	0	0	0.61
1371	0.94	0.00057	0	0.058	2e-05	5.6e-05	0	0	0.0034	0	0	0.61
1372	0.69	0.032	0.034	0.00058	0.25	4.1e-06	0	0	0	0	0	0.61
1373	0.98	0.0053	1.5e-05	0.0096	0.0037	2e-05	0	0	0.00019	0	0	0.61
1374	0.81	0.029	0.01	0.0008	0.15	5.3e-06	0	0	0	0	0	0.61
1375	0.08	0.021	0.25	4.2e-06	0.65	0	0	0	0	0	4	0.47
1376	0.025	2.3e-06	0	0.024	0	5.6e-06	0	0	0.95	0	8	0.87
1377	0.43	0.093	0.0013	4.2e-06	0.47	0	0	0	0	0	4	0.47
1378	0	0	0	0	0	0	0	0.00041	0	1	9	0.13
1379	0.92	0.024	0.00051	0.00068	0.055	5.7e-06	0	0	0	0	0	0.61
1380	0	0	0	0	0	0	0	0	0	1	9	0.13
1381	0.94	0.00038	0	0.062	6.3e-06	6.1e-05	0	0	0.0012	0	0	0.61
1382	0.94	0.0071	0.001	0.016	0.015	2.3e-05	0	0	0.017	0	0	0.61
1383	0.66	0.03	0.052	0.00065	0.26	4.1e-06	0	0	0	0	0	0.61
1384	0.94	0.013	0.0022	0.005	0.038	1.3e-05	0	0	0.00016	0	0	0.61
1385	0	0	8.5e-05	0	0	0	0	4.1e-05	0	1	9	0.13
1386	0.018	0	0	0.02	0	4.2e-06	0	0	0.96	0	8	0.87
1387	0	0	0	0.00012	0	0	0	0	1	0	8	0.87
1388	0.91	0	0	0	0	0	0.095	7.3e-06	0	0	0	0.61
1389	0.91	0	0	0	0	0	0.095	0	0	0	0	0.61
1390	0	0	0	0.00011	0	0.00018	0	1	0	0	7	0.043
1391	1.1e-05	4.1e-06	0.04	0.0056	0.00085	0	0	0.00033	0.25	0.71	9	0.13
1392	0.91	0.084	0	0	0.0087	0	0	0	0	0	0	0.61
1393	0	0	0	0.0001	0	0.00018	0	1	0	0	7	0.043
1394	0.99	0.003	0	0.0013	0.001	6.3e-06	0	0	0	0	0	0.61
1395	0.33	0.034	0.11	5.5e-06	0.53	0	0	0	0	0	4	0.47
1396	0.97	0.0088	0.00012	0.0056	0.011	1.5e-05	0	0	5.2e-05	0	0	0.61
1397	0	0	0.0025	0.03	4.2e-05	4.1e-06	0	0.023	0.038	0.91	9	0.13
1398	0.9	0	0	0	0	0	0.095	0.00054	0	0	0	0.61
1399	0.91	0	0	0	0	0	0.095	6.2e-06	0	0	0	0.61
1400	0.97	0.0048	0.0019	0.0056	0.013	9.7e-06	0	0	0.0025	0	0	0.61
1401	0.98	0.0026	7e-05	0.0088	0.0026	1.3e-05	0	0	0.0036	0	0	0.61
1402	0.97	0	0	0.0021	0	8.4e-06	0	0	0.028	0	0	0.61
1403	0.99	0	0	0.01	0	2.1e-05	0	0	0.00037	0	0	0.61
1404	0.86	0.028	0.0032	5.4e-05	0.11	1.2e-06	0	0	0	0	0	0.61
1405	0	0	0	0.14	0	0	0	0.0023	0	0.85	9	0.13
1406	0.85	0.028	0.0038	5.3e-05	0.12	1.2e-06	0	0	0	0	0	0.61
1407	0	0	0.00017	0.018	0	0	0	0.0023	0.022	0.96	9	0.13
1408	0	0	0	0.0088	0	0	0	0	0	0.99	9	0.13
1409	0	0	0	0.00011	0	0	0	0	4.2e-06	1	9	0.13
1410	0	0	0	0.18	0	1.8e-06	0	0.0099	0	0.81	9	0.13
1411	0	0	4e-05	0.017	0	0	0	0.0016	0.013	0.97	9	0.13
1412	0	0	0	0.015	0	0	0	0.00036	0.002	0.98	9	0.13
1413	0	0	0	0.011	0	0	0	4.1e-05	0.00028	0.99	9	0.13
1414	0.98	0.0075	0.00012	0.00064	0.01	4.2e-06	0	0	0	0	0	0.61
1415	0	0	0	1.7e-05	0	0	0	0	7.8e-05	1	9	0.13
1416	0.97	0.0028	0.00037	0.01	0.0044	1.3e-05	0	0	0.0091	0	0	0.61
1417	0	0	0	0.00035	0	0	0	0	4.8e-05	1	9	0.13
1418	0.9	0	0	3.6e-06	0	0	0.095	0.0017	0	0	0	0.61
1419	0.71	0.025	0.074	0	0.19	0	0	0	1.9e-05	0	0	0.61
1420	0	0	0	0	0	0.00018	0	1	0	0	7	0.043
1421	0.0012	0.0072	0.1	0	0.89	0	0	0	0	0	4	0.47
1422	0.88	0.013	0.024	0.00077	0.078	3.7e-06	0	0	6.3e-06	0	0	0.61
1423	0	0	0	0.0009	0	0.00018	0	1	0	5.1e-05	7	0.043
1424	0	0	0	0.035	0	0	0	0.0048	0.00073	0.96	9	0.13
1425	0.96	0.0025	2.3e-06	0.028	0.00097	3.4e-05	0	0	0.0081	0	0	0.61
1426	0.97	0.0092	0.00017	0.0055	0.013	1.5e-05	0	0	5.9e-05	0	0	0.61
1427	0.92	0.019	0.0017	0.0019	0.055	8.6e-06	0	0	2e-06	0	0	0.61
1428	0.82	0.018	0.035	0.0036	0.12	1e-05	0	0	0.00025	0	0	0.61
1429	0.83	0.017	0.036	0.0043	0.11	1.1e-05	0	0	0.00055	0	0	0.61
1430	0.94	0.015	0.00096	0.0026	0.037	1e-05	0	0	6.2e-06	0	0	0.61
1431	0.99	0.0052	0	0.0023	0.0011	1.2e-05	0	0	0	0	0	0.61
1432	0.88	0.037	0.00037	0.0002	0.086	3.2e-06	0	0	0	0	0	0.61
1433	0.97	0.0086	0.00028	0.0073	0.014	1.7e-05	0	0	0.00027	0	0	0.61
1434	0.97	0.009	0.00037	0.0072	0.016	1.7e-05	0	0	0.0003	0	0	0.61
1435	0.87	0.012	0.026	0.01	0.068	1.6e-05	0	0	0.015	1.2e-05	0	0.61
1436	0.96	0.0044	4.8e-05	0.02	0.004	2.7e-05	0	0	0.0092	0	0	0.61
1437	0.96	0.0014	0	0.036	0.0002	4.1e-05	0	0	0.0046	0	0	0.61
1438	0.95	0.0072	0.00074	0.014	0.014	2.2e-05	0	0	0.0091	0	0	0.61
1439	0.78	0.0026	4.2e-05	0.033	0.0023	3e-05	0	0	0.18	0	0	0.61
1440	0.96	0.015	0.00023	0.0018	0.026	9.1e-06	0	0	0	0	0	0.61
1441	0.91	0.0094	0.007	0.014	0.035	2e-05	0	0	0.027	0	0	0.61
1442	0.98	0.011	0	0.00069	0.0038	6.9e-06	0	0	0	0	0	0.61
1443	0.41	0.048	0.035	4.6e-05	0.51	0	0	0	0	0	4	0.47
1444	0.87	0.029	0.0016	0.00056	0.094	4.9e-06	0	0	0	0	0	0.61
1445	0.99	0.0018	0	0.0054	9.1e-05	2e-05	0	0	0	0	0	0.61
1446	0.94	0.014	0.0018	0.0037	0.041	1.2e-05	0	0	3.9e-05	0	0	0.61
1447	0.93	0.016	0.0021	0.0029	0.048	1e-05	0	0	1.4e-05	0	0	0.61
1448	0.99	0.002	0	0.0063	0.00013	2.1e-05	0	0	0	0	0	0.61
1449	0.91	0.0049	0.0003	0.023	0.0074	2.7e-05	0	0	0.051	0	0	0.61
1450	0.77	0.0014	1.3e-06	0.049	0.00045	3.9e-05	0	0	0.17	0	0	0.61
1451	0.99	0.002	0	0.0038	8.8e-05	1.7e-05	0	0	0	0	0	0.61
1452	0.67	0.028	0.054	0.0008	0.25	4.6e-06	0	0	1e-06	0	0	0.61
1453	0	0	0	0	0	0	1	0.00028	0	0	6	0
1454	0.98	0.00059	0	0.023	9.8e-06	4.1e-05	0	0	1.2e-05	0	0	0.61
1455	0.77	0.02	0.051	0.0026	0.15	8.3e-06	0	0	9.5e-05	0	0	0.61
1456	0.99	0.0062	1.6e-06	0.0033	0.0025	1.3e-05	0	0	0	0	0	0.61
1457	0.97	0.0043	3e-05	0.018	0.0035	2.6e-05	0	0	0.0045	0	0	0.61
1458	0.98	0.0054	1.3e-05	0.0085	0.0037	2e-05	0	0	0.00011	0	0	0.61
1459	0.97	0.0067	0.00025	0.013	0.01	2.1e-05	0	0	0.0027	0	0	0.61
1460	0.77	0.016	0.075	0.0053	0.13	1.1e-05	0	0	0.0026	0.00011	0	0.61
1461	0.87	0.019	0.01	0.0026	0.093	9.2e-06	0	0	2.5e-05	0	0	0.61
1462	0.99	0.011	0	0.0002	0.0014	4.4e-06	0	0	0	0	0	0.61
1463	0	0	0	0	0	0	1	3.2e-05	0	0	6	0
1464	1	0.0018	0	0.0031	5.5e-05	1.6e-05	0	0	0	0	0	0.61
1465	0.73	0.055	0.0015	7.2e-05	0.21	1.8e-06	0	0	0	0	0	0.61
1466	0.92	0.032	8.2e-05	0.0002	0.048	3.5e-06	0	0	0	0	0	0.61
1467	0.93	4.4e-05	0	0.069	0	9.1e-05	0	0	0	0	0	0.61
1468	0.82	0.0012	0	0.054	0.0003	4.3e-05	0	0	0.12	0	0	0.61
1469	0	0	0	0	0	0	0	0.23	0	0.77	9	0.13
1470	0.99	0.0058	0	0.0026	0.0017	1.3e-05	0	0	0	0	0	0.61
1471	0.97	0.0015	0	0.031	0.0002	3.8e-05	0	0	0.002	0	0	0.61
1472	0.25	4.1e-05	0	0.038	1.4e-06	1.5e-05	0	0	0.71	0	8	0.87
1473	0	0	2.6e-05	0	0	0	0	0	0	1	9	0.13
1474	0.45	3.5e-06	0	0.32	0	7.8e-05	0	0	0.23	0	0	0.61
1475	0	0	0	0	0	0	0	0	1	0	8	0.87
1476	0.96	0.00012	0	0.038	0	3.6e-05	0	0	0.00051	0	0	0.61
1477	0	0	0.00049	0	3.7e-06	0	0	0.0058	0	0.99	9	0.13
1478	0	0	0	0	0	0	0	0.43	0	0.57	9	0.13
1479	0.91	0.031	0.00014	3e-05	0.062	0	0	0	0	0	0	0.61
1480	0.93	4.1e-05	0	0.072	0	5.3e-05	0	0	0.00057	0	0	0.61
1481	0	0	0.00011	0	0	0	0	0	0	1	9	0.13
1482	0.8	0.0001	0	0.085	1.6e-06	4.3e-05	0	0	0.12	0	0	0.61
1483	0.71	5e-05	0	0.12	0	5e-05	0	0	0.17	0	0	0.61
1484	0.95	0.0011	0	0.042	0.00013	4.4e-05	0	0	0.0055	0	0	0.61
1485	0.99	0.0054	4.3e-06	0.0061	0.0028	1.7e-05	0	0	1.4e-05	0	0	0.61
1486	0.81	0.05	0.00058	9.2e-05	0.14	2.2e-06	0	0	0	0	0	0.61
1487	0.96	0.00065	0	0.035	1.9e-05	4.6e-05	0	0	0.00023	0	0	0.61
1488	0.96	2.9e-05	0	0.044	0	8.4e-05	0	0	0	0	0	0.61
1489	0.98	0.013	1.1e-06	0.00047	0.0057	5.8e-06	0	0	0	0	0	0.61
1490	0.028	0.041	0.0083	0	0.92	0	0	0	0	0	4	0.47
1491	0.98	0.0098	2.1e-05	0.0025	0.0083	1.1e-05	0	0	0	0	0	0.61
1492	0.98	0.011	0	0.00073	0.0039	7.1e-06	0	0	0	0	0	0.61
1493	0.99	0.0043	1.8e-06	0.008	0.0017	2e-05	0	0	2.9e-05	0	0	0.61
1494	0	0	0.0009	0	3.3e-05	0	0	0.082	0	0.92	9	0.13
1495	0.96	0.0019	0	0.029	0.00042	3.6e-05	0	0	0.0038	0	0	0.61
1496	0	0	0	0	0	0	0	0.99	0	0.0099	7	0.043
1497	0.97	0.0054	7.4e-05	0.015	0.0056	2.4e-05	0	0	0.0029	0	0	0.61
1498	0.96	0.012	0.00076	0.0046	0.026	1.3e-05	0	0	6.1e-05	0	0	0.61
1499	0	0	0	0	0	0	0	1	0	7.9e-05	7	0.043
1500	0.072	0.042	0.027	0	0.86	0	0	0	0	0	4	0.47
1501	0.27	0.041	0.077	2.5e-05	0.61	0	0	0	0	0	4	0.47
1502	0.98	0.0074	3.1e-05	0.0055	0.0066	1.6e-05	0	0	2.4e-05	0	0	0.61
1503	0	0	0	0	0	0	0	1	0	0	7	0.043
1504	0.97	0.009	0.00044	0.0077	0.016	1.7e-05	0	0	0.00041	0	0	0.61
1505	0.96	0.0063	0.00035	0.016	0.01	2.3e-05	0	0	0.0089	0	0	0.61
1506	0.89	0.014	0.019	0.0071	0.071	1.4e-05	0	0	0.0028	0	0	0.61
1507	0.93	0.0029	1.2e-05	0.031	0.0018	3.3e-05	0	0	0.034	0	0	0.61
1508	0.68	0.018	0.12	0.003	0.18	8.1e-06	0	0	0.00045	4.6e-05	0	0.61
1509	0.98	0.00049	0	0.017	4.2e-06	3.7e-05	0	0	0	0	0	0.61
1510	0	0	0	0	0	0	0	0	1	0	8	0.87
1511	0.9	0.0095	0.0082	0.014	0.037	2e-05	0	0	0.029	0	0	0.61
1512	0.98	0.0067	9.7e-05	0.0096	0.0078	2e-05	0	0	0.00051	0	0	0.61
1513	0.96	0.0061	0.00035	0.017	0.0098	2.4e-05	0	0	0.012	0	0	0.61
1514	0.81	0.038	0.0023	0.00027	0.14	3.4e-06	0	0	0	0	0	0.61
1515	0.96	0.012	0.0003	0.0037	0.02	1.2e-05	0	0	1.5e-05	0	0	0.61
1516	0.81	0.027	0.014	0.0011	0.15	5.9e-06	0	0	0	0	0	0.61
1517	1	0.00075	0	0.0029	3.7e-06	1.8e-05	0	0	0	0	0	0.61
1518	0.98	0.015	0	0.00019	0.0036	4.1e-06	0	0	0	0	0	0.61
1519	0.98	0.01	1.8e-05	0.0021	0.0084	1e-05	0	0	0	0	0	0.61
1520	0.99	0.0034	0	0.0075	0.00076	2e-05	0	0	8e-06	0	0	0.61
1521	0.99	0.0053	0	0.00022	0.00018	5.1e-06	0	0	0	0	0	0.61
1522	0.11	0.024	0.23	8e-06	0.64	0	0	0	0	0	4	0.47
1523	0.97	0.0071	0.00029	0.012	0.011	2.1e-05	0	0	0.0022	0	0	0.61
1524	0	0	0	0	0	0	0.91	0.085	0	0.0013	6	0
1525	0.94	0.018	0.00067	0.0016	0.041	8.4e-06	0	0	0	0	0	0.61
1526	0.54	0.047	0.023	0.0001	0.39	1.7e-06	0	0	0	0	0	0.61
1527	0.075	0.032	0.079	0	0.81	0	0	0	0	0	4	0.47
1528	0	0	0	0	0	0	0	1	0	0.0036	7	0.043
1529	0.44	0.022	0.23	0.00068	0.31	3.2e-06	0	0	5.1e-06	0	0	0.61
1530	0	0	0	0	0	0	1	2e-05	0	0	6	0
1531	0.9	0.0052	0.00046	0.022	0.0089	2.6e-05	0	0	0.061	0	0	0.61
1532	0.93	0.0033	2.3e-05	0.028	0.0024	3.2e-05	0	0	0.033	0	0	0.61
1533	0.0018	0.0031	0.58	0	0.41	0	0	0	0	0	2	0.39
1534	0	0	0	0	0	0	1	0	0	0	6	0
1535	0	0	0	0	0	0	0	1	0	0.00037	7	0.043
1536	0	0	0	0	0	0	0	1	0	0.00014	7	0.043
1537	0.92	0.021	0.0012	0.0013	0.057	7.4e-06	0	0	0	0	0	0.61
1538	0.89	0.00024	0	0.11	2.7e-06	7.6e-05	0	0	0.0075	0	0	0.61
1539	0.47	0.018	0.26	0.0013	0.25	4.4e-06	0	0	7.8e-05	0.00065	0	0.61
1540	0.99	0.0065	0	0.00061	0.00073	7.2e-06	0	0	0	0	0	0.61
1541	0.96	0.019	5.3e-05	0.00071	0.022	6.3e-06	0	0	0	0	0	0.61
1542	0.98	0.0037	1.8e-06	0.011	0.0014	2.3e-05	0	0	0.00014	0	0	0.61
1543	0.95	0.0098	0.0021	0.0098	0.026	1.8e-05	0	0	0.0028	0	0	0.61
1544	0.94	0.017	0.00058	0.0018	0.036	8.9e-06	0	0	1.1e-06	0	0	0.61
1545	1	0	0	9.8e-05	0	2.1e-06	0	0	0	0	0	0.61
1546	0	0	0	0	0	0	0.99	0.0058	0	0	6	0
1547	0.98	0.0064	0.00019	0.0015	0.01	5.7e-06	0	0	3.8e-06	0	0	0.61
1548	0	0	0	0	0	0	0	0	1	0	8	0.87
1549	0.56	0.014	0.24	0.00044	0.18	2.1e-06	0	0	3.8e-06	0	0	0.61
1550	0.9	0	0	0	0	0	0.095	0.00089	0	0	0	0.61
1551	1	0	0	0.0015	0	7.8e-06	0	0	1.1e-06	0	0	0.61
1552	0.94	0.01	0.006	0.0012	0.042	4.8e-06	0	0	8.6e-06	0	0	0.61
1553	0.98	0	0	0.022	0	3e-05	0	0	0.0032	0	0	0.61
1554	0.95	0.032	3.8e-06	0	0.018	0	0	0	0	0	0	0.61
1555	1	0	0	0.00015	0	3.4e-06	0	0	0	0	0	0.61
1556	0.93	0.011	0.014	0	0.04	0	0	0	3.3e-05	0	0	0.61
1557	0.069	0.021	0.3	0	0.61	0	0	0	1.5e-06	0	4	0.47
1558	0.97	0.01	0.00099	0	0.02	0	0	0	0	0	0	0.61
1559	0.95	0.014	0.0027	0	0.036	0	0	0	0	0	0	0.61
1560	0.96	0.01	0.0022	0	0.023	0	0	0	0	0	0	0.61
1561	0.079	0.0067	0.67	0	0.18	0	0	0	0.063	0.00053	2	0.39
1562	0.68	0.031	0.057	0	0.23	0	0	0	1.7e-06	0	0	0.61
1563	0.91	0	0	0	0	0	0.095	0.00022	0	0	0	0.61
1564	1	0.0022	0	0	0.00034	0	0	0	0	0	0	0.61
1565	0.87	0.026	0.0074	0	0.1	0	0	0	0	0	0	0.61
1566	4.1e-05	2.6e-05	0.2	0.00025	0.0049	0	0	0	0.61	0.18	8	0.87
1567	0.00017	0.00052	0.87	0	0.13	0	0	0	0.00018	0	2	0.39
1568	0.27	0.012	0.48	2.8e-06	0.19	0	0	0	0.045	0.0019	2	0.39
1569	0.78	0.017	0.079	0	0.12	0	0	0	0.00036	0	0	0.61
1570	0.46	0.062	0.018	0	0.46	0	0	0	0	0	4	0.47
1571	0.97	0.018	1.4e-05	0	0.012	0	0	0	0	0	0	0.61
1572	0.023	0.0046	0.76	0	0.2	0	0	0	0.0098	0	2	0.39
1573	0.51	0.017	0.27	0	0.2	0	0	0	0.0057	1.2e-05	0	0.61
1574	1	0.0013	0	0	0.00017	0	0	0	0	0	0	0.61
1575	1	0.00013	0	0	0	0	0	0	0	0	0	0.61
1576	0.97	0.013	0.00012	0	0.015	0	0	0	0	0	0	0.61
1577	1	0	0	0.001	0	6.7e-06	0	0	0	0	0	0.61
1578	0.97	0.0071	0.00094	0.0015	0.016	5.6e-06	0	0	1.6e-06	0	0	0.61
1579	0	0	0	0	0	0	1	0	0	0	6	0
1580	0.99	0.0033	5.2e-05	0.0045	0.0033	9.7e-06	0	0	0.00018	0	0	0.61
1581	0.74	0.014	0.11	0.00075	0.14	3.1e-06	0	0	9.6e-06	0	0	0.61
1582	0.94	0.0067	0.016	0.0043	0.033	8.1e-06	0	0	0.0026	0	0	0.61
1583	0.94	9.5e-05	0	0.061	0	4.3e-05	0	0	0.0038	0	0	0.61
1584	0.093	1.2e-05	0	0.02	0	6.4e-06	0	0	0.89	0	8	0.87
1585	0.95	0.0078	0.0054	0.0024	0.029	6.4e-06	0	0	0.00011	0	0	0.61
1586	0.98	0.0043	0.0012	0.0061	0.01	1e-05	0	0	0.003	0	0	0.61
1587	0.18	0.014	0.45	1.6e-05	0.36	0	0	0	0	0	2	0.39
1588	0.99	0.0034	9.7e-05	0.0052	0.004	1e-05	0	0	0.00043	0	0	0.61
1589	0.9	0	0	0.0016	0	6.6e-06	0	0	0.099	0	0	0.61
1590	0.98	0.0016	6.8e-06	0.012	0.00086	1.5e-05	0	0	0.0044	0	0	0.61
1591	0.91	0.0089	0.023	0.0024	0.051	6.1e-06	0	0	0.00027	0	0	0.61
1592	0.84	0.011	0.062	0.0014	0.089	4.5e-06	0	0	7.4e-05	0	0	0.61
1593	0.94	0.014	0.0017	0.00041	0.045	3e-06	0	0	0	0	0	0.61
1594	0.75	0.022	0.042	0.00021	0.18	1.8e-06	0	0	0	0	0	0.61
1595	0.97	0.011	0.0004	0.00053	0.023	3.5e-06	0	0	0	0	0	0.61
1596	0.99	0.0044	5.5e-06	0.0012	0.0027	5.6e-06	0	0	0	0	0	0.61
1597	0.98	0.00094	0	0.016	0.0002	1.9e-05	0	0	0.0038	0	0	0.61
1598	0.39	0.012	0.38	0.00021	0.22	1.2e-06	0	0	0	0	0	0.61
1599	0.19	0.044	0.056	6.5e-06	0.71	0	0	0	0	0	4	0.47
1600	0.025	0.016	0.22	0	0.74	0	0	0	0	0	4	0.47
1601	1	0	0	0.0015	0	7.8e-06	0	0	4.8e-05	0	0	0.61
1602	0.56	0.029	0.096	0.00055	0.31	3.4e-06	0	0	0	0	0	0.61
1603	0.93	0.022	0.00039	0.00079	0.046	6.1e-06	0	0	0	0	0	0.61
1604	0.87	0.014	0.022	0.00068	0.091	3.4e-06	0	0	1.6e-06	0	0	0.61
1605	0.52	0.033	0.083	0.00029	0.37	2.5e-06	0	0	0	0	0	0.61
1606	0.74	0.017	0.077	0.00043	0.16	2.5e-06	0	0	0	0	0	0.61
1607	0.83	0.024	0.0088	0.00014	0.13	1.7e-06	0	0	0	0	0	0.61
1608	0.87	0.011	0.038	0.0015	0.075	4.8e-06	0	0	6e-05	0	0	0.61
1609	0.084	0.048	0.034	0	0.83	0	0	0	0	0	4	0.47
1610	0.12	0.016	0.49	0	0.37	0	0	0	0.00054	0	2	0.39
1611	1	0.0027	2.9e-06	0	0.00092	0	0	0	0	0	0	0.61
1612	0.91	0	0	0	0	0	0.095	1.1e-05	0	0	0	0.61
1613	0.95	0.013	0.0039	0	0.035	0	0	0	0	0	0	0.61
1614	0.58	0.057	0.013	0	0.35	0	0	0	0	0	0	0.61
1615	0.99	0.0045	0	0.00052	0.0014	4.1e-06	0	0	0	0	0	0.61
1616	0.99	0.0035	4.6e-05	0.0038	0.0034	9e-06	0	0	8.2e-05	0	0	0.61
1617	0.39	0.017	0.36	0	0.23	0	0	0	0.0062	4.2e-06	0	0.61
1618	0.73	0.025	0.066	0	0.18	0	0	0	1.6e-05	0	0	0.61
1619	0.99	0.006	0.00015	0	0.0064	0	0	0	0	0	0	0.61
1620	0.99	0.0037	0.00012	0	0.0034	0	0	0	0	0	0	0.61
1621	0.97	0.014	0.00016	0	0.018	0	0	0	0	0	0	0.61
1622	0.91	0.015	0.014	0	0.064	0	0	0	3.3e-06	0	0	0.61
1623	0.99	0.0059	3.5e-05	0	0.0043	0	0	0	0	0	0	0.61
1624	0.99	0.00097	0	0.011	0.00016	1.6e-05	0	0	0.00043	0	0	0.61
1625	0.95	0.035	0	0	0.011	0	0	0	0	0	0	0.61
1626	1	0	0	2.4e-05	0	1.5e-06	0	0	0	0	0	0.61
1627	1	0.0013	0	0	2.9e-05	0	0	0	0	0	0	0.61
1628	1	4.9e-05	0	0	0	0	0	0	0	0	0	0.61
1629	1	0	0	7.8e-05	0	1.9e-06	0	0	0	0	0	0.61
1630	1	0	0	0.00018	0	3.3e-06	0	0	0	0	0	0.61
1631	0.98	0.0042	0.00047	0.0049	0.0077	9.5e-06	0	0	0.00075	0	0	0.61
1632	0.7	0.00049	0	0.031	0.00013	2.1e-05	0	0	0.26	0	0	0.61
1633	0.92	0.013	0.013	0	0.05	0	0	0	7.8e-06	0	0	0.61
1634	0.88	0.017	0.022	0	0.082	0	0	0	6.2e-06	0	0	0.61
