SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
1125	0.00037	0.5	1.3e-05	0	9e-06	0	0.0047	0	0	8.7e-05	0.5	0	1	0.61
1126	0	0.0015	0	0	0	0	1.1e-06	0	0	0.067	0.0015	0.93	11	0.96
1127	0	0.5	7.2e-06	0	0	0	0.0013	0	0	4.3e-05	0.5	0.00058	1	0.61
1128	0.019	0.48	0	0	0.02	8e-06	1.9e-05	0	0	0	0.48	0	1	0.61
1129	0.0028	0.48	9.2e-06	0	0.0056	0.00045	0.0052	0	0	0.016	0.48	0.0015	1	0.61
1130	0.016	0.46	1.6e-06	0	0.055	0.00092	0.00011	0	0	0	0.46	0	1	0.61
1131	1.3e-05	0.1	2.6e-06	0	1.1e-06	0	0.0056	0	0	0.41	0.1	0.38	9	0.83
1132	0	0.5	6e-06	0	0	0	0.00094	0	0	2.4e-05	0.5	0.0019	1	0.61
1133	0.0064	0.18	1.3e-06	0	0.12	0.39	0.00031	0.00049	0.13	0.00015	0.18	5.3e-06	5	0.39
1134	0.0037	0.48	8.3e-06	0	0.012	0.0023	0.0045	0	0	0.017	0.48	0.0029	1	0.61
1135	0	0.5	1.1e-05	0	0	0	0.0021	0	0	8.8e-06	0.5	0	1	0.61
1136	0.0017	0.5	8.8e-06	0	0.00089	3.8e-06	0.0034	0	0	0.00037	0.5	0	1	0.61
1137	9.6e-06	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1138	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1139	0.002	0.5	9.1e-06	0	0.0016	2e-05	0.004	0	0	0.0013	0.5	0	1	0.61
1140	2.2e-06	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1141	0.00016	0.5	0	0	2.8e-06	0	0	0	0	0	0.5	0	1	0.61
1142	0.003	0.5	7.1e-06	0	0.0037	7.9e-05	0.0024	0	0	0.00036	0.5	0	1	0.61
1143	1.1e-05	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1144	0	0	1.6e-05	0	0	0	0.29	0.12	0.59	0	0	0	8	0.13
1145	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1146	0.00056	0.5	0	0	7.4e-05	0	0	0	0	0	0.5	0	1	0.61
1147	0.00068	0.5	0	0	7.1e-05	0	0	0	0	0	0.5	0	1	0.61
1148	0	0.47	2.7e-05	0	0	0	0.021	0	0	0.048	0.47	0.00018	1	0.61
1149	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1150	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1151	0.0038	0.49	0	0	0.0061	0.00054	0	0	0	0	0.49	9.9e-06	1	0.61
1152	0.00051	0.5	0	0	3.1e-05	0	0	0	0	0	0.5	0	1	0.61
1153	0.00017	0.5	0	0	2.3e-06	0	0	0	0	0	0.5	0	1	0.61
1154	0.0047	0.49	0	0	0.0068	0.0003	0	0	0	0	0.49	2.8e-06	1	0.61
1155	0	0	0	0	0	0	2.4e-06	0	0	0.025	0	0.97	11	0.96
1156	0.014	0.4	2.2e-06	0	0.13	0.048	0.00032	0	0	1.2e-05	0.4	0	1	0.61
1157	0.001	0.4	1.3e-05	0	0.00075	1.5e-05	0.012	0	0	0.13	0.4	0.046	1	0.61
1158	0	0.49	1.8e-05	0	0	0	0.0087	0	0	0.0048	0.49	9.9e-06	1	0.61
1159	0.0091	0.48	3.3e-06	0	0.032	0.0019	0.00057	0	0	1.9e-05	0.48	0	1	0.61
1160	0	0.5	6.5e-06	0	0	0	0.001	0	0	1.8e-05	0.5	0	1	0.61
1161	0.001	0.31	9.4e-06	0	0.0013	7.8e-05	0.009	0	0	0.18	0.31	0.19	1	0.61
1162	0.0092	0.034	0	0	0.42	0.51	1.2e-06	0	0	0	0.034	0	5	0.39
1163	0.003	0.011	0	0	0.2	0.78	0	0	0	0	0.011	0	5	0.39
1164	0.0088	0.46	3.9e-06	0	0.052	0.017	0.00091	0	0	0.0001	0.46	0.0005	1	0.61
1165	0.0013	0.5	8.4e-06	0	0.00029	0	0.0026	0	0	4.7e-05	0.5	0	1	0.61
1166	0	0.45	0	0.094	0	0	3.4e-05	0.0073	6.5e-05	0	0.45	0	1	0.61
1167	0.00018	0.5	1.7e-05	0	1.8e-06	0	0.0065	0	0	2e-05	0.5	0	1	0.61
1168	0.0016	0.5	5.1e-06	0	0.00021	0	0.00069	0	0	0	0.5	0	1	0.61
1169	0	0	0	0	0.0044	0.82	0	0	0	3.3e-05	0	0.17	5	0.39
1170	0.015	0.062	0	0	0.5	0.35	1.3e-06	0	0	0	0.062	0.0082	4	0.47
1171	0.00066	0.0014	0	0	0.077	0.78	0	0	5.2e-05	0.014	0.0014	0.13	5	0.39
1172	0.00011	0.5	2e-05	0	0	0	0.0089	0	0	2.1e-05	0.5	0	1	0.61
1173	0.0025	0.49	9.9e-06	0	0.0041	0.00028	0.0058	0	0	0.014	0.49	0.00043	1	0.61
1174	0.014	0.48	1.1e-06	0	0.016	2e-05	3.1e-05	0	0	0	0.48	0	1	0.61
1175	0.00096	0.5	1.1e-05	0	0.00022	0	0.0051	0	0	0.00055	0.5	0	1	0.61
1176	0.011	0.49	1.7e-06	0	0.016	6.7e-05	9.2e-05	0	0	0	0.49	0	1	0.61
1177	0.0072	0.0038	0	0	0.65	0.33	0	0	0	0	0.0038	0.0029	4	0.47
1178	0	0	0	0	0.057	0.94	0	0	0	0	0	0.00035	5	0.39
1179	0.0001	0.00018	0	0	0.019	0.46	2.9e-05	0	0.059	0.32	0.00018	0.14	5	0.39
1180	0.0049	0.48	7e-06	0	0.021	0.0077	0.0033	0	0	0.0068	0.48	0.00075	1	0.61
1181	0.012	0.48	1.8e-06	0	0.027	0.00032	0.00012	0	0	0	0.48	0	1	0.61
1182	0	0.45	0	0.094	0	0	1.6e-05	0.0049	2.1e-05	0	0.45	0	1	0.61
1183	0.018	0.48	0	0	0.023	8.4e-05	0	0	0	0	0.48	0	1	0.61
1184	0.045	0.18	0	0	0.54	0.055	0	0	0	0	0.18	0.0003	4	0.47
1185	0.00075	0.5	0	0	3e-05	0	0	0	0	0	0.5	0	1	0.61
1186	0.00041	6.5e-05	0	0	0.13	0.83	0	0	0	0	6.5e-05	0.041	5	0.39
1187	0.035	0.47	0	0	0.023	2.8e-06	0	0	0	0	0.47	0	1	0.61
1188	0.009	0.49	0	0	0.016	0.0005	0	0	0	0	0.49	2.7e-06	1	0.61
1189	0.00021	0.5	0	0	1.4e-06	0	0	0	0	0	0.5	0	1	0.61
1190	0.014	0.49	0	0	0.0079	3.8e-06	0	0	0	0	0.49	0	1	0.61
1191	0.046	0.2	0	0	0.52	0.044	0	0	0	0	0.2	0.00021	4	0.47
1192	0.017	0.48	0	0	0.02	6.2e-05	0	0	0	0	0.48	0	1	0.61
1193	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1194	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1195	0.025	0.35	0	0	0.21	0.057	0	0	0	0	0.35	0.0011	1	0.61
1196	0	0.5	7.2e-06	0	0	0	0.0015	0	0	0.00014	0.5	0	1	0.61
1197	0	0.5	3.3e-06	0	0	0	0.00021	0	0	0	0.5	0	1	0.61
1198	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1199	0.00071	0.5	0	0	5.9e-05	0	0	0	0	0	0.5	0	1	0.61
1200	0.0032	0.5	0	0	0.0034	0.00012	0	0	0	0	0.5	1.1e-06	1	0.61
1201	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1202	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1203	7e-06	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1204	6.1e-05	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1205	1.8e-06	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1206	0.00052	0.5	0	0	5.7e-05	0	0	0	0	0	0.5	0	1	0.61
1207	0	0.49	2.8e-05	0	0	0	0.014	0	0	0.0005	0.49	0	1	0.61
1208	0	0.45	0	0.095	0	0	6e-06	0.0031	4.6e-06	0	0.45	0	1	0.61
1209	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1210	0	0.45	1.3e-06	0.094	0	0	7e-05	0.01	0.00021	0	0.45	0	1	0.61
1211	0	0.5	6.6e-06	0	0	0	0.0013	0	0	0.00011	0.5	0	1	0.61
1212	0	0.45	0	0.095	0	0	0	0	0	0	0.45	0	1	0.61
1213	5.6e-05	2.8e-06	0	0	0.048	0.88	0	0	0	0	2.8e-06	0.068	5	0.39
1214	0	0.5	2.3e-06	0	0	0	6.7e-05	0	0	0	0.5	0	1	0.61
1215	0	0.5	5.3e-06	0	0	0	0.00047	0	0	0	0.5	0	1	0.61
1216	0	0	2.1e-05	0	0	0	0.085	0.16	0.76	0.00031	0	0	8	0.13
1217	0.015	0.48	1.4e-06	0	0.03	0.0002	6.1e-05	0	0	0	0.48	0	1	0.61
1218	0.0017	0.45	1.2e-05	0	0.0023	0.00014	0.0093	0	0	0.07	0.45	0.011	1	0.61
1219	0	0.49	1.5e-05	0	0	0	0.0072	0	0	0.017	0.49	0.001	1	0.61
1220	0	0.48	4.4e-05	0	0	0	0.036	0	0	0.0098	0.48	0	1	0.61
1221	0	0.5	1.7e-05	0	0	0	0.0056	0	0	9e-05	0.5	0	1	0.61
1222	0	0.45	0	0.094	0	0	1.3e-05	0.0045	1.6e-05	0	0.45	0	1	0.61
1223	0	0.49	2.1e-05	0	0	0	0.011	0	0	0.0026	0.49	0	1	0.61
1224	0.0016	0.00078	0	0	0.22	0.75	0	0	0	0	0.00078	0.034	5	0.39
1225	0	0.47	2e-05	0	0	0	0.013	0	0	0.043	0.47	0.0018	1	0.61
1226	0	0.5	5.2e-06	0	0	0	0.00077	0	0	2.2e-05	0.5	0	1	0.61
1227	0	0.49	1.5e-05	0	0	0	0.0071	0	0	0.0076	0.49	7.2e-05	1	0.61
1228	0.018	0.46	1.3e-06	0	0.069	0.0018	6.6e-05	0	0	0	0.46	5.6e-06	1	0.61
1229	0.0017	0.5	9.4e-06	0	0.00092	5.1e-06	0.004	0	0	0.00077	0.5	0	1	0.61
1230	0.011	0.2	0	0	0.21	0.35	0.00011	0	6.5e-06	0.00091	0.2	0.027	5	0.39
1231	0.0013	0.5	7.2e-06	0	0.00024	0	0.0017	0	0	7.2e-06	0.5	0	1	0.61
1232	0.00084	0.5	7.2e-06	0	5.5e-05	0	0.0014	0	0	0	0.5	0	1	0.61
1233	0.002	0.5	5.9e-06	0	0.00068	0	0.0012	0	0	4.5e-06	0.5	0	1	0.61
1234	0.018	0.086	0	0	0.51	0.3	2.3e-06	0	0	0	0.086	0.0064	4	0.47
1235	0.006	0.48	5.4e-06	0	0.024	0.005	0.0017	0	0	0.00055	0.48	0.00012	1	0.61
1236	0.0023	0.5	5.8e-06	0	0.001	0	0.0012	0	0	7e-06	0.5	0	1	0.61
1237	1.6e-05	0.5	2.5e-05	0	0	0	0.006	0	0	0	0.5	0	1	0.61
1238	0.00079	0.48	3.4e-05	0	5.4e-05	0	0.023	0	0	0.0099	0.48	3.9e-06	1	0.61
1239	0.013	0.47	9.3e-06	0	0.046	0.0028	0.0026	0	0	0.0005	0.47	1.3e-06	1	0.61
1240	0.00043	0.48	2e-05	0	5.2e-05	0	0.017	0	0	0.021	0.48	1.5e-05	1	0.61
1241	0.0027	0.5	3.1e-06	0	0.00045	0	0.00022	0	0	0	0.5	0	1	0.61
1242	0.0095	0.49	2.2e-06	0	0.017	0.00015	0.00017	0	0	0	0.49	0	1	0.61
1243	0	0.45	0	0.095	0	0	0	9.9e-05	0	0	0.45	0	1	0.61
1244	0	0.45	0	0.094	0	0	2.5e-05	0.0062	4e-05	0	0.45	0	1	0.61
1245	0.0042	0.49	6.6e-06	0	0.01	0.00094	0.0024	0	0	0.00095	0.49	1.6e-05	1	0.61
1246	0.0008	0.5	7.1e-06	0	4.5e-05	0	0.0013	0	0	0	0.5	0	1	0.61
1247	0.002	0.5	3.2e-06	0	0.00019	0	0.00021	0	0	0	0.5	0	1	0.61
1248	0.025	0.3	0	0	0.3	0.068	2.9e-05	0	0	0	0.3	0.00091	4	0.47
1249	0.0011	0.5	1.1e-05	0	0.00031	0	0.0048	0	0	0.0006	0.5	0	1	0.61
1250	0.0025	0.5	6.3e-06	0	0.0016	6.6e-06	0.0016	0	0	3.3e-05	0.5	0	1	0.61
1251	4e-05	0.47	4.2e-05	0	0	0	0.047	0	0	0.0048	0.47	0	1	0.61
1252	0.0012	0.49	1.3e-05	0	0.00064	5.8e-06	0.0094	0	0	0.018	0.49	0.00013	1	0.61
1253	0.0019	0.49	9.8e-06	0	0.0016	2.2e-05	0.0048	0	0	0.0026	0.49	3.4e-06	1	0.61
1254	0.004	0.48	8e-06	0	0.014	0.0039	0.0042	0	0	0.013	0.48	0.0013	1	0.61
1255	0	0	0	0	0	5.5e-05	0	2.2e-06	1	0	0	0	8	0.13
1256	0.0059	0.49	1.4e-05	0	0.0069	5.7e-05	0.0051	0	0	0.0013	0.49	2.2e-06	1	0.61
1257	0.049	0.13	0	0	0.68	0.024	4.1e-06	0	0	0	0.13	0	4	0.47
1258	0.035	0.39	2.5e-06	0	0.18	0.0038	0.00016	0	0	0	0.39	0	1	0.61
1259	6e-06	0.045	5.8e-06	0	0	0	0.015	0	0	0.77	0.045	0.12	9	0.83
1260	0	0	0	1	0	0	0	0	0	0	0	0	3	0
1261	0.013	0.49	4.5e-06	0	0.0078	2.7e-06	0.00032	0	0	0	0.49	0	1	0.61
1262	0.031	0.31	2.3e-06	0	0.3	0.038	0.00021	0	0	0	0.31	0	1	0.61
1263	0.03	0.26	1.9e-06	0	0.37	0.079	0.00017	0	0	0	0.26	0	4	0.47
1264	0.0025	0.5	1.5e-05	0	0.00041	0	0.0039	0	0	5.1e-05	0.5	0	1	0.61
1265	0.018	0.49	2.4e-06	0	0.0066	0	6.7e-05	0	0	0	0.49	0	1	0.61
1266	0.017	0.48	4.6e-06	0	0.022	4.3e-05	0.0004	0	0	0	0.48	0	1	0.61
1267	0	0	0	0	0	0	0	0	1	0	0	0	8	0.13
1268	0.011	0.025	0	0	0.48	0.46	2.7e-06	0	0	0	0.025	0	4	0.47
1269	0.014	0.45	9.2e-06	0	0.066	0.008	0.0027	0	0	0.00094	0.45	6.9e-06	1	0.61
1270	0.00022	0.41	5.4e-05	0	4.2e-06	0	0.066	0	0	0.12	0.41	0.00015	1	0.61
1271	0.02	0.38	5.3e-06	0	0.17	0.04	0.0011	0	0	0.0001	0.38	0	1	0.61
1272	0.0032	0.48	2.2e-05	0	0.0025	1.8e-05	0.013	0	0	0.026	0.48	0.00057	1	0.61
1273	0.00089	0.49	3e-05	0	5.7e-05	0	0.017	0	0	0.0027	0.49	0	1	0.61
1274	0.016	0.46	6.9e-06	0	0.061	0.0025	0.0013	0	0	5.2e-05	0.46	0	1	0.61
1275	0.025	0.35	3.7e-06	0	0.23	0.046	0.00052	0	0	1.3e-05	0.35	0	1	0.61
1276	1.8e-05	3.8e-05	0	0	0.002	0.023	0	0.0071	0.97	0	3.8e-05	0	8	0.13
1277	0.00025	0.0009	0	0	0.017	0.11	0	0.0039	0.87	0	0.0009	0	8	0.13
1278	0	0	0	0	1.2e-06	4.8e-05	0	0.46	0.54	0	0	0	8	0.13
1279	0.0057	0.023	0	0	0.3	0.65	1.1e-06	0	0	0	0.023	0	5	0.39
1280	0.033	0.26	0	0	0.41	0.037	1.2e-05	0	0	0	0.26	0	4	0.47
1281	0.0041	0.49	1.7e-05	0	0.0028	9.4e-06	0.0069	0	0	0.002	0.49	2.6e-06	1	0.61
1282	0.044	0.4	1.7e-06	0	0.16	0.00087	5.9e-05	0	0	0	0.4	0	1	0.61
1283	0.023	0.42	4.6e-06	0	0.12	0.0064	0.0006	0	0	6.5e-06	0.42	0	1	0.61
1284	0	0.001	0	0	0	0	0.00089	0	0	0.24	0.001	0.76	11	0.96
1285	0.044	0.34	1.6e-06	0	0.27	0.0057	6.9e-05	0	0	0	0.34	0	1	0.61
1286	0	0	0	0	0	0	0	0.094	0.91	0	0	0	8	0.13
1287	0	0.5	1e-05	0	0	0	0.003	0	0	0.00068	0.5	0.00056	1	0.61
1288	0	0	0	0	0.00065	1	0	0	0	0	0	0	5	0.39
1289	0.029	0.037	0	0	0.83	0.073	0	0	0	0	0.037	0	4	0.47
1290	0.011	0.39	3e-06	0	0.11	0.092	0.00072	0	0	0.0002	0.39	2.1e-06	1	0.61
1291	0.015	0.48	1.5e-06	0	0.033	0.00019	8.7e-05	0	0	0	0.48	0	1	0.61
1292	0.0027	0.48	9.6e-06	0	0.0049	0.00037	0.0057	0	0	0.02	0.48	0.0023	1	0.61
1293	0.0096	0.45	3.6e-06	0	0.062	0.018	0.00083	0	0	0.00013	0.45	0	1	0.61
1294	0.0045	0.48	7.4e-06	0	0.017	0.0045	0.0036	0	0	0.0097	0.48	0.0013	1	0.61
1295	0.0026	0.47	9.8e-06	0	0.0056	0.00067	0.0065	0	0	0.041	0.47	0.012	1	0.61
1296	0.0046	0.033	0	0	0.2	0.73	5.5e-06	0	0	0	0.033	0	5	0.39
1297	0.0032	0.48	8.9e-06	0	0.0074	0.00086	0.005	0	0	0.016	0.48	0.0021	1	0.61
1298	0.011	0.16	0	0	0.24	0.43	7.7e-05	0	0	2.1e-06	0.16	0	5	0.39
1299	0	0	0	0	0	0	0	0.082	0.92	0	0	0	8	0.13
1300	0	0	0	0	0	0	0	1.1e-05	1	0	0	0	8	0.13
1301	0.0065	0.037	0	0	0.28	0.64	3.5e-06	0	0	0	0.037	0	5	0.39
1302	0	0.37	1.7e-05	0	0	0	0.012	0	0	0.14	0.37	0.099	1	0.61
1303	0.0088	0.46	3.9e-06	0	0.051	0.014	0.00097	0	0	0.00019	0.46	0	1	0.61
1304	0.0099	0.48	2.9e-06	0	0.034	0.0016	0.00043	0	0	6.5e-06	0.48	0	1	0.61
1305	0.036	0.37	0	0	0.22	0.0043	1.4e-05	0	0	0	0.37	0	1	0.61
1306	0.013	0.35	2.1e-06	0	0.16	0.12	0.00036	0	0	3e-05	0.35	0	1	0.61
1307	0.0019	0.013	0	0	0.11	0.86	2.7e-06	0	0.0058	0	0.013	0	5	0.39
1308	0.0018	0.5	8.1e-06	0	0.00076	0	0.0029	0	0	0.00038	0.5	0	1	0.61
1309	0.0017	0.5	7.4e-06	0	0.00052	0	0.0022	0	0	0.00011	0.5	0	1	0.61
1310	0	0	0	1	0	0	0	0	0	0	0	0	3	0
1311	0.00037	0.00034	0	0	0.08	0.92	0	0	0	0	0.00034	0	5	0.39
1312	0.021	0.055	0	0	0.69	0.18	0	0	0	0	0.055	0	4	0.47
1313	0.029	0.3	0	0	0.34	0.044	2.5e-05	0	0	0	0.3	0	4	0.47
1314	0	0	0	0	0	0	0	0	1	0	0	0	8	0.13
1315	2e-06	4.1e-06	0	0	0.00042	0.02	0	0.0004	0.98	0	4.1e-06	0	8	0.13
1316	0	0	0	0	0	0	0	1.8e-05	1	0	0	0	8	0.13
1317	0	0	0	0	0	0	0	4e-05	1	0	0	0	8	0.13
1318	0	0.5	6.2e-06	0	0	0	0.00098	0	0	3e-05	0.5	0.0022	1	0.61
1319	0	0	0	0	0	0	0	0.011	0.99	0	0	0	8	0.13
1320	0	0	0	0	0	0.00014	0	0.0009	1	0	0	0	8	0.13
1321	0.011	0.31	2e-06	0	0.16	0.22	0.0004	0	3.4e-06	6.6e-05	0.31	0	1	0.61
1322	0	0	0	0	0	0	0	0.99	0.0064	0	0	0	7	0.043
1323	7.6e-05	1.6e-05	0	0	0.046	0.95	0	0	0	0	1.6e-05	0	5	0.39
1324	0.04	0.39	0	0	0.18	0.0013	9.2e-06	0	0	0	0.39	0	1	0.61
1325	0.019	0.45	1.4e-06	0	0.087	0.0029	9.7e-05	0	0	0	0.45	0	1	0.61
1326	0	0.5	4.6e-06	0	0	0	0.00031	0	0	0	0.5	0	1	0.61
1327	0.0041	0.48	7.9e-06	0	0.015	0.0044	0.0043	0	0	0.017	0.48	0.0038	1	0.61
1328	0	0	0	0	0	0	0	0.92	0.076	0	0	0	7	0.043
1329	0.013	0.47	2e-06	0	0.038	0.00065	0.00017	0	0	0	0.47	0	1	0.61
1330	0.024	0.44	0	0	0.088	0.0009	3.8e-05	0	0	0	0.44	0	1	0.61
1331	0	0	0	0	0	0	0	0.0044	1	0	0	0	8	0.13
1332	0	0.5	7.3e-06	0	0	0	0.0013	0	0	2.7e-05	0.5	0.00018	1	0.61
1333	0.01	0.065	0	0	0.35	0.51	6.2e-06	0	0	0	0.065	0	5	0.39
1334	0.044	0.44	0	0	0.071	2.2e-05	3.2e-06	0	0	0	0.44	0	1	0.61
1335	5.4e-06	0.08	1.2e-05	0	0	0	0.034	0	0	0.79	0.08	0.019	9	0.83
1336	0.016	0.14	0	0	0.38	0.33	2e-05	0	0	0	0.14	0	4	0.47
1337	0.02	0.0057	0	0	0.95	0.014	0	0	0	0	0.0057	0	4	0.47
1338	0	0	0	0	0	0	0	6.9e-06	1	0	0	0	8	0.13
1339	3.6e-05	0.42	4.3e-05	0	0	0	0.065	0	0	0.09	0.42	3.3e-05	1	0.61
1340	0	0	0.00026	0	0	0	0.0017	1	2.3e-05	0	0	0	7	0.043
1341	0.0087	0.45	4.1e-06	0	0.06	0.026	0.0011	0	0	0.00041	0.45	4.9e-06	1	0.61
1342	0.0093	0.0066	0	0	0.66	0.32	0	0	0	0	0.0066	0	4	0.47
1343	0	0	0	0	0	0	0	5.1e-06	1	0	0	0	8	0.13
1344	0	0	0	0	0	0	0	0	1	0	0	0	8	0.13
1345	0.00033	5.3e-05	0	0	0.13	0.87	0	0	0	0	5.3e-05	0	5	0.39
1346	0	0	0	0.99	0	0	0	0.0082	0	0	0	0	3	0
1347	0.0083	0.033	0	0	0.34	0.59	1.2e-05	0	3.5e-06	0	0.033	0	5	0.39
1348	4.4e-06	8.2e-06	0	0	0.00055	0.0077	0	0.021	0.97	0	8.2e-06	0	8	0.13
1349	0.0072	0.48	1.5e-05	0	0.018	0.0011	0.0074	0	0	0.013	0.48	0.0006	1	0.61
1350	0.041	0.37	1.9e-06	0	0.21	0.0034	9.2e-05	0	0	0	0.37	0	1	0.61
1351	0.0009	7.6e-05	0	0	0.34	0.66	0	0	0	0	7.6e-05	0	5	0.39
1352	0	0	0	0	0	0	0	0	1	0	0	0	8	0.13
1353	5.5e-06	0.36	0.00015	0	0	0	0.26	0	0	0.016	0.36	0	1	0.61
1354	0.00039	0.48	4.4e-05	0	9.1e-06	0	0.034	0	0	0.011	0.48	1.4e-06	1	0.61
1355	0.013	0.48	6.3e-06	0	0.019	7.4e-05	0.00082	0	0	3.2e-06	0.48	0	1	0.61
1356	2.7e-06	0.047	8e-06	0	0	0	0.025	0	0	0.85	0.047	0.032	9	0.83
1357	0.038	0.21	0	0	0.52	0.033	4.1e-06	0	0	0	0.21	0	4	0.47
1358	0.0074	0.48	4.2e-06	0	0.027	0.0024	0.00096	0	0	0.0001	0.48	0	1	0.61
1359	0.0058	0.48	5.7e-06	0	0.022	0.0039	0.002	0	0	0.0012	0.48	2.1e-05	1	0.61
1360	0.00063	0.0028	0	0	0.058	0.84	0	0	0.099	0	0.0028	0	5	0.39
1361	0.012	0.47	2.4e-06	0	0.046	0.002	0.00027	0	0	1.6e-06	0.47	0	1	0.61
1362	0.0089	0.49	2.3e-06	0	0.012	4.4e-05	0.0002	0	0	0	0.49	0	1	0.61
1363	0.0023	0.49	9.9e-06	0	0.003	0.00011	0.0057	0	0	0.014	0.49	0.00076	1	0.61
1364	0.022	0.46	0	0	0.058	0.00025	3.5e-05	0	0	0	0.46	0	1	0.61
1365	2.7e-05	0.48	4.1e-05	0	0	0	0.036	0	0	0.0018	0.48	0	1	0.61
1366	0.008	0.43	4.5e-06	0	0.068	0.061	0.0015	0	7.4e-06	0.0016	0.43	0.0001	1	0.61
1367	0.028	0.25	0	0	0.4	0.075	1.9e-05	0	0	0	0.25	0	4	0.47
1368	0.0048	0.49	4.3e-06	0	0.0059	4.5e-05	0.00083	0	0	1.8e-05	0.49	0	1	0.61
1369	0.013	0.35	2e-06	0	0.16	0.13	0.00033	0	0	2.2e-05	0.35	0	1	0.61
1370	0.00019	0.49	1.8e-05	0	2.3e-06	0	0.0094	0	0	0.00043	0.49	0	1	0.61
1371	0.00052	0.47	4.1e-05	0	2.1e-05	0	0.033	0	0	0.018	0.47	6.7e-06	1	0.61
1372	0.029	0.34	3e-06	0	0.25	0.031	0.00032	0	0	2.3e-06	0.34	0	1	0.61
1373	0.0048	0.49	1.5e-05	0	0.0038	1.4e-05	0.0053	0	0	0.00098	0.49	0	1	0.61
1374	0.026	0.4	3.8e-06	0	0.16	0.0094	0.00044	0	0	3e-06	0.4	0	1	0.61
1375	0.019	0.04	0	0	0.67	0.24	2.3e-06	0	0	0	0.04	0	4	0.47
1376	2.1e-06	0.013	4.2e-06	0	0	0	0.014	0	0	0.87	0.013	0.088	9	0.83
1377	0.084	0.22	0	0	0.48	0.0012	2.3e-06	0	0	0	0.22	0	4	0.47
1378	0	0	0	0	0	0	0	0.00041	1	0	0	0	8	0.13
1379	0.022	0.46	4.2e-06	0	0.057	0.00048	0.00038	0	0	0	0.46	0	1	0.61
1380	0	0	0	0	0	0	0	0	1	0	0	0	8	0.13
1381	0.00035	0.48	4.5e-05	0	6.6e-06	0	0.035	0	0	0.0095	0.48	0	1	0.61
1382	0.0065	0.47	1.7e-05	0	0.016	0.00094	0.0089	0	0	0.023	0.47	0.0018	1	0.61
1383	0.027	0.33	3e-06	0	0.27	0.048	0.00036	0	0	4.6e-06	0.33	0	1	0.61
1384	0.012	0.47	9.8e-06	0	0.039	0.0021	0.0028	0	0	0.00058	0.47	1.6e-06	1	0.61
1385	0	0	0	0	0	8.1e-05	0	4.2e-05	1	0	0	0	8	0.13
1386	0	0.0089	3.1e-06	0	0	0	0.011	0	0	0.92	0.0089	0.048	9	0.83
1387	0	0	0	0	0	0	4.6e-05	0	0	1	0	0.001	9	0.83
1388	0	0.45	0	0.095	0	0	0	7.4e-06	0	0	0.45	0	1	0.61
1389	0	0.45	0	0.095	0	0	0	0	0	0	0.45	0	1	0.61
1390	0	0	0.00013	0	0	0	6e-05	1	0	0	0	0	7	0.043
1391	3.5e-06	5.4e-06	0	0	0.00083	0.035	0.003	0.00031	0.67	0.28	5.4e-06	0.016	8	0.13
1392	0.077	0.46	0	0	0.0091	0	0	0	0	0	0.46	0	1	0.61
1393	0	0	0.00013	0	0	0	5.5e-05	1	0	0	0	0	7	0.043
1394	0.0027	0.5	4.6e-06	0	0.0011	0	0.0007	0	0	0	0.5	0	1	0.61
1395	0.031	0.16	0	0	0.54	0.099	3e-06	0	0	0	0.16	0.00084	4	0.47
1396	0.008	0.49	1.1e-05	0	0.012	0.00012	0.0031	0	0	0.00031	0.49	0	1	0.61
1397	0	0	3e-06	0	4.2e-05	0.0023	0.016	0.023	0.88	0.074	0	0.0013	8	0.13
1398	0	0.45	0	0.095	0	0	0	0.00055	0	0	0.45	0	1	0.61
1399	0	0.45	0	0.095	0	0	0	6.3e-06	0	0	0.45	0	1	0.61
1400	0.0043	0.49	7.1e-06	0	0.013	0.0018	0.0031	0	0	0.0042	0.49	0.00018	1	0.61
1401	0.0023	0.49	9.4e-06	0	0.0027	6.6e-05	0.0049	0	0	0.0067	0.49	0.00015	1	0.61
1402	0	0.47	5.9e-06	0	0	0	0.0011	0	0	0.0076	0.47	0.049	1	0.61
