SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
205	0	0	0	0	1	0	0	0	0	0	0	0	0.00027	0	0	0	0	4	0
206	0.32	0.001	0.001	0.0026	0	0.32	4.7e-05	0.0072	5.8e-06	0.001	0	0.0043	0	0.0055	0.00086	0.32	0.0098	0	0.61
207	0.3	0.0023	0.0023	0.00093	0	0.3	0.0049	0.00071	3.3e-06	0.0023	0	0.029	0	0.036	0.031	0.3	0.0017	0	0.61
208	0.33	0.0011	0.0011	0.00031	0	0.33	0	0	2.7e-06	0.0011	0	0.0009	0	0.0011	0	0.33	1.9e-05	0	0.61
209	0.32	0.0024	0.0024	0.00058	0	0.32	0.00022	3.1e-05	2.9e-06	0.0024	0	0.018	0	0.023	0.0046	0.32	0.00036	0	0.61
210	0.32	0.0016	0.0016	0.0011	0	0.32	7e-05	0.00027	4e-06	0.0016	0	0.0088	0	0.011	0.0016	0.32	0.0014	0	0.61
211	0.32	0	0	0.0042	0	0.32	0	0.013	1e-05	0	0	0	0	0	0	0.32	0.016	0	0.61
212	0.33	0.001	0.001	0.00038	0	0.33	0	0	2.9e-06	0.001	0	0.00077	0	0.00097	0	0.33	2.9e-05	0	0.61
213	0.33	0	0	0.0033	0	0.33	0	7.7e-06	1.2e-05	0	0	0	0	0	0	0.33	0.001	0	0.61
214	0.33	0.00064	0.00064	0.0025	0	0.33	0	0.001	6.4e-06	0.00065	0	0.00097	0	0.0012	2e-05	0.33	0.0048	0	0.61
215	0	0	0	0	0	0	0	0	0	0	7.3e-06	0	1	0	0	0	0	12	0.043
216	0.32	0.00097	0.00097	0.0029	0	0.32	5.7e-05	0.013	6.1e-06	0.00098	0	0.0041	0	0.0052	0.00093	0.32	0.014	0	0.61
217	0	0	0	0	0	0	0	0	0	0	0.00025	0	1	0	0	0	0	12	0.043
218	4e-06	6.5e-06	6.5e-06	0	0	4e-06	0.4	0	0	6.6e-06	0	0.0075	0	0.0095	0.59	4e-06	0	14	0.39
219	0	0	0	0	0.8	0	0	0	0	0	0.016	0	0.18	0	0	0	0	4	0
220	0.33	0.0015	0.0015	0.00022	0	0.33	0	0	2.3e-06	0.0015	0	0.0017	0	0.0021	3.4e-06	0.33	9.8e-06	0	0.61
221	0.21	0.0044	0.0044	0.00012	0	0.21	0.013	0	1e-06	0.0044	0	0.099	0	0.12	0.12	0.21	2.4e-05	0	0.61
222	0.33	0.0014	0.0014	0.00018	0	0.33	0	0	2.1e-06	0.0014	0	0.0012	0	0.0015	0	0.33	4.7e-06	0	0.61
223	0.32	0.0018	0.0018	0.0012	0	0.32	0.00072	0.00097	4e-06	0.0019	0	0.015	0	0.019	0.0077	0.32	0.0025	0	0.61
224	0.33	0.00074	0.00074	0.0026	0	0.33	0	0.0022	6.3e-06	0.00075	0	0.0016	0	0.002	6.8e-05	0.33	0.0066	0	0.61
225	0.33	0	0	0.0016	0	0.33	0	9e-05	7e-06	0	0	0	0	0	0	0.33	0.0011	0	0.61
226	0.3	0.0019	0.0019	0.0014	0	0.3	0.004	0.0028	4e-06	0.002	3.4e-06	0.022	0	0.027	0.024	0.3	0.0039	0	0.61
227	0.33	0.00045	0.00045	0.0025	0	0.33	0	0.0003	6.8e-06	0.00046	0	0.00033	0	0.00041	0	0.33	0.0031	0	0.61
228	0.3	0	0	0.0067	0	0.3	0	0.041	1.3e-05	0	0	0	0	0	0	0.3	0.038	0	0.61
229	0.33	0	0	0.0022	0	0.33	0	2e-05	9e-06	0	0	0	0	0	0	0.33	0.00094	0	0.61
230	0.32	0.00099	0.00099	0.0027	0	0.32	4.1e-05	0.0082	6e-06	0.001	0	0.004	0	0.0051	0.00078	0.32	0.011	0	0.61
231	0.26	0.0028	0.0028	0.00055	0	0.26	0.016	0.00019	2.4e-06	0.0028	7.6e-06	0.048	0	0.061	0.08	0.26	0.00068	0	0.61
232	0.31	0.0034	0.0034	0.00019	0	0.31	3e-05	0	1.8e-06	0.0035	0	0.022	0	0.028	0.0019	0.31	2.1e-05	0	0.61
233	0.23	7.2e-05	7.2e-05	0.013	0	0.23	0	0.15	1.3e-05	7.3e-05	0	1.3e-05	0	1.6e-05	0	0.23	0.15	0	0.61
234	0.33	0.00056	0.00056	0.0021	0	0.33	0	0.00022	6.1e-06	0.00057	0	0.00053	0	0.00067	3.6e-06	0.33	0.0024	0	0.61
235	0.33	0.0011	0.0011	0.0015	0	0.33	6.4e-06	0.00044	4.8e-06	0.0011	0	0.0036	0	0.0046	0.00027	0.33	0.0023	0	0.61
236	0.023	0.0073	0.0073	0	0	0.023	0.00027	0	0	0.0074	0	0.38	0	0.48	0.047	0.023	0	13	0.47
237	0.32	0.003	0.003	0.00022	0	0.32	1.2e-05	0	2e-06	0.003	0	0.016	0	0.02	0.00094	0.32	2.6e-05	0	0.61
238	0.33	0.0013	0.0013	0.00012	0	0.33	0	0	1.8e-06	0.0013	0	0.00066	0	0.00084	0	0.33	1.3e-06	0	0.61
239	0	0	0	0	0.99	0	0	0	0	0	0	0	0.0053	0	0	0	0	4	0
240	0.31	0.0084	0.0084	5.9e-06	0	0.31	0	0	0	0.0085	0	0.021	0	0.026	1.9e-05	0.31	0	0	0.61
241	0	0	0	0	0.85	0	0	0	0	0	0.0069	0	0.14	0	0	0	0	4	0
242	0	0	0	0	0	0	0	0	0	0	4.7e-05	0	1	0	0	0	0	12	0.043
243	0.33	0.0011	0.0011	3.7e-05	0	0.33	0	0	1.2e-06	0.0011	0	0.00015	0	0.00019	0	0.33	0	0	0.61
244	0.31	0.0033	0.0033	0.00023	0	0.31	4.9e-05	0	1.9e-06	0.0033	0	0.023	0	0.029	0.0024	0.31	3.4e-05	0	0.61
245	0.33	0.0011	0.0011	0.0021	0	0.33	2.7e-05	0.0025	5.4e-06	0.0011	0	0.0044	0	0.0055	0.00066	0.33	0.0055	0	0.61
246	0.3	0.0028	0.0028	0.00051	0	0.3	0.0013	3.7e-05	2.6e-06	0.0029	0	0.031	0	0.039	0.016	0.3	0.00034	0	0.61
247	0	3.7e-05	3.7e-05	0	0	0	0.028	0	0	3.7e-05	0	0.093	0	0.12	0.76	0	0	14	0.39
248	0.3	0.00032	0.00032	0.0064	0	0.3	0	0.039	9.5e-06	0.00032	0	0.00031	0	0.00039	4.9e-06	0.3	0.043	0	0.61
249	0.33	0.00068	0.00068	0.0027	0	0.33	0	0.0021	6.5e-06	0.00069	0	0.0012	0	0.0016	4.1e-05	0.33	0.0067	0	0.61
250	0.33	0	0	0.0035	0	0.33	0	2.1e-05	1.2e-05	0	0	0	0	0	0	0.33	0.0016	0	0.61
251	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.043
252	0.31	0.0031	0.0031	0.00026	0	0.31	5e-05	0	2e-06	0.0031	0	0.021	0	0.026	0.0023	0.31	4.6e-05	0	0.61
253	0.032	0	0	0.02	0	0.032	0	0.38	8.9e-06	0	0	0	0	0	0	0.032	0.5	16	0.78
254	0.28	0.0031	0.0031	0.00045	0	0.28	0.0062	4.9e-05	2.3e-06	0.0031	0	0.046	0	0.059	0.048	0.28	0.00034	0	0.61
255	2.2e-05	9.1e-06	9.1e-06	0	0	2.2e-05	0.49	0	0	9.2e-06	0.1	0.0048	0	0.0061	0.4	2.2e-05	0	6	0.35
256	0	0	0	0	0	0	0.82	0	0	0	0	2e-05	0	2.5e-05	0.18	0	0	6	0.35
257	0	0	0	0	0	0	0	0	0	0	0.00031	0	1	0	0	0	0	12	0.043
258	0.33	0.0025	0.0025	0.00067	0	0.33	0	0	5.4e-06	0.0025	0	0.0029	0	0.0037	4.9e-06	0.33	4.9e-05	0	0.61
259	0.22	0.0043	0.0043	0.0013	0	0.22	0.027	0.0014	4.7e-06	0.0044	0.003	0.08	2.4e-06	0.1	0.096	0.22	0.0026	0	0.61
260	0.061	0.0058	0.0058	1.7e-05	0	0.061	0.027	0	0	0.0059	0	0.24	0	0.31	0.22	0.061	0	13	0.47
261	1.4e-06	0	0	0	0.65	1.4e-06	0.00012	0	0	0	0.08	1.1e-05	0.27	1.4e-05	0.00012	1.4e-06	0	4	0
262	0	0	0	0	0	0	0	0	0	0	3.8e-05	0	1	0	0	0	0	12	0.043
263	0.32	0.0034	0.0034	0.00012	0	0.32	0	0	1.5e-06	0.0035	0	0.014	0	0.018	0.00032	0.32	4.9e-06	0	0.61
264	0	0	0	0	0.96	0	0	0	0	0	0.00014	0	0.043	0	0	0	0	4	0
265	0	0	0	0	0	0	0	0	0	0	0.016	0	0.98	0	0	0	0	12	0.043
266	0.33	0.0015	0.0015	0.0026	0	0.33	0	6.4e-05	9.8e-06	0.0015	0	0.0019	0	0.0024	9e-06	0.33	0.0016	0	0.61
267	0.13	0.01	0.01	3e-05	0	0.13	0.0018	0	0	0.01	0	0.23	0	0.29	0.047	0.13	0	13	0.47
268	0.3	0.0034	0.0034	0.0026	0	0.3	0.0009	0.0024	7.9e-06	0.0035	0	0.029	0	0.036	0.0084	0.3	0.0056	0	0.61
269	0	0	0	0	0.94	0	0	0	0	0	0.00038	0	0.06	0	0	0	0	4	0
270	0.31	0.0032	0.0032	0.0024	0	0.31	0.00023	0.001	7.9e-06	0.0033	0	0.021	0	0.027	0.0034	0.31	0.0039	0	0.61
271	0	0	0	0	1	0	0	0	0	0	0	0	9.4e-05	0	0	0	0	4	0
272	0.3	0.0081	0.0081	0.0001	0	0.3	0	0	2.1e-06	0.0082	0	0.03	0	0.038	0.00017	0.3	1e-06	0	0.61
273	0.32	0.0027	0.0027	0.00018	0	0.32	0	0	1.9e-06	0.0027	0	0.0094	0	0.012	0.00019	0.32	1.2e-05	0	0.61
274	0.33	0.00016	0.00016	0.0033	0	0.33	0	3.2e-05	8.9e-06	0.00016	0	1.5e-05	0	1.9e-05	0	0.33	0.0019	0	0.61
275	0.31	0.0036	0.0036	0.0019	0	0.31	0.00019	0.00035	7.1e-06	0.0036	0	0.024	0	0.03	0.0033	0.31	0.0021	0	0.61
276	0.01	0.0015	0.0015	2.4e-06	0	0.01	0.17	0	0	0.0015	1.8e-05	0.13	0	0.16	0.5	0.01	0	14	0.39
277	0.25	0.0068	0.0068	3.8e-05	0	0.25	0.00035	0	0	0.0069	0	0.098	0	0.12	0.017	0.25	0	0	0.61
278	0.26	0.0043	0.0043	0.00016	0	0.26	0.0035	0	1.4e-06	0.0044	0	0.072	0	0.09	0.046	0.26	3.4e-05	0	0.61
279	0.32	0.0015	0.0015	0.0017	0	0.32	0.00054	0.0031	4.6e-06	0.0016	0	0.011	0	0.014	0.0056	0.32	0.005	0	0.61
280	0.25	0.0052	0.0052	9.4e-05	0	0.25	0.0018	0	1.1e-06	0.0053	0	0.084	0	0.11	0.036	0.25	8.7e-06	0	0.61
281	0.32	0.0016	0.0016	0.0014	0	0.32	0.00034	0.0013	4.3e-06	0.0016	0	0.011	0	0.014	0.0043	0.32	0.0031	0	0.61
282	0.26	0.0084	0.0084	1.8e-05	0	0.26	3.2e-05	0	0	0.0086	0	0.089	0	0.11	0.0046	0.26	0	0	0.61
283	0.28	0.0055	0.0055	6.8e-05	0	0.28	9.6e-05	0	1e-06	0.0056	0	0.055	0	0.07	0.006	0.28	2.4e-06	0	0.61
284	0.33	0.00061	0.00061	0.0034	0	0.33	0	0.0054	7.1e-06	0.00062	0	0.0011	0	0.0014	4.2e-05	0.33	0.011	0	0.61
285	0.33	0	0	0.001	0	0.33	0	0.0026	5.4e-06	0	0	0	0	0	0	0.33	0.00074	0	0.61
286	0.33	0.0024	0.0024	9.8e-05	0	0.33	0	0	1.5e-06	0.0025	0	0.0039	0	0.005	9.8e-06	0.33	1.7e-06	0	0.61
287	0.25	0.003	0.003	0.00045	0	0.25	0.017	9.3e-05	2.1e-06	0.003	2.9e-06	0.055	0	0.069	0.09	0.25	0.00044	0	0.61
288	0.33	0	0	0.0063	0	0.33	0	0.0011	1.5e-05	0	0	0	0	0	0	0.33	0.01	0	0.61
289	0	0	0	0	0.97	0	0	0	0	0	3.2e-05	0	0.027	0	0	0	0	4	0
290	0.32	0.00093	0.00093	0.0027	0	0.32	1.9e-05	0.0064	6.1e-06	0.00094	0	0.0033	0	0.0041	0.00046	0.32	0.0098	0	0.61
291	0.32	0.0014	0.0014	0.0019	0	0.32	0.00035	0.0039	4.9e-06	0.0014	0	0.0094	0	0.012	0.004	0.32	0.0059	0	0.61
292	0.12	0.0028	0.0028	8.3e-05	0	0.12	0.088	2.2e-06	0	0.0028	5e-05	0.096	0	0.12	0.33	0.12	3e-05	14	0.39
293	0.33	0	0	0.00067	0	0.33	0	3.2e-05	4.7e-06	0	0	0	0	0	0	0.33	0.00015	0	0.61
294	0.021	0.0015	0.0015	2.3e-06	0	0.021	0.13	0	0	0.0015	0	0.11	0	0.14	0.55	0.021	0	14	0.39
295	0.00019	0	0	0	0	0.00019	0	1	0	0	0	0	0	0	0	0.00019	0	7	0.87
296	0.33	0	0	0.00022	0	0.33	0	0.013	2.6e-06	0	0	0	0	0	0	0.33	0.00018	0	0.61
297	0.32	0.0015	0.0015	0.0016	0	0.32	0.00015	0.0015	4.6e-06	0.0015	0	0.0084	0	0.011	0.0024	0.32	0.0035	0	0.61
298	0.33	0	0	0.0027	0	0.33	0	0.00027	9.2e-06	0	0	0	0	0	0	0.33	0.0028	0	0.61
299	0.32	0	0	0.0036	0	0.32	0	0.017	9.3e-06	0	0	0	0	0	0	0.32	0.014	0	0.61
300	0.33	0.00039	0.00039	0.0034	0	0.33	0	0.0011	7.7e-06	0.0004	0	0.00027	0	0.00034	0	0.33	0.0066	0	0.61
301	0.33	0.00037	0.00037	0.00056	0	0.33	0	0	4e-06	0.00037	0	4.8e-05	0	6.1e-05	0	0.33	2.7e-05	0	0.61
302	0.33	0.0017	0.0017	0.00066	0	0.33	6.5e-06	1.5e-05	3.3e-06	0.0017	0	0.0065	0	0.0082	0.0004	0.33	0.00031	0	0.61
303	0.32	0.002	0.002	0	0	0.32	7.1e-05	0	0	0.002	0	0.008	0	0.01	0.0014	0.32	0	0	0.61
304	0.33	0.0011	0.0011	0	0	0.33	0	0	0	0.0011	0	4e-05	0	5.1e-05	0	0.33	0	0	0.61
305	0	0	0	0	0	0	0	0.78	0	0	1.2e-06	0	0	0	0	0	0.22	7	0.87
306	0	0	0	1.3e-05	0	0	0.052	0.76	0	0	0.046	0	0	0	0.018	0	0.13	7	0.87
307	0	0	0	0	0	0	0.068	0.93	0	0	0	0	0	0	0.0032	0	0.00017	7	0.87
308	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0005	7	0.87
309	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0016	7	0.87
310	0	0	0	0	0	0	0.00035	0	0	0	0	0	0	0	1	0	0	14	0.39
311	0	0	0	0	0	0	0	0.87	0	0	0	0	0	0	0	0	0.13	7	0.87
312	0	0	0	0	0	0	0	0.056	0	0	0.021	0	0	0	0	0	0.92	16	0.78
313	0	0	0	0	0	0	0	0.044	0	0	0.027	0	0	0	0	0	0.93	16	0.78
314	0	0	0	0	0	0	0	0.33	0	0	0.013	0	0	0	0	0	0.66	16	0.78
315	0.28	0.0068	0.0068	0	0	0.28	0.0002	0	0	0.0069	0	0.055	0	0.07	0.008	0.28	0	0	0.61
316	0.00038	0.0012	0.0012	0	0	0.00038	0.0062	0	0	0.0012	0	0.33	0	0.42	0.24	0.00038	0	13	0.47
317	0.3	0.0079	0.0079	0	0	0.3	3.8e-06	0	0	0.008	0	0.035	0	0.045	0.00076	0.3	0	0	0.61
318	0.33	0.0014	0.0014	0	0	0.33	0	0	0	0.0014	0	0.00054	0	0.00069	0	0.33	0	0	0.61
319	0.33	0.0014	0.0014	0	0	0.33	3.7e-06	0	0	0.0014	0	0.0031	0	0.0039	0.00017	0.33	0	0	0.61
320	0.33	0.00058	0.00058	0	0	0.33	0	0	0	0.00059	0	8.8e-05	0	0.00011	0	0.33	0	0	0.61
321	0.33	0.00089	0.00089	0	0	0.33	0	0	0	0.0009	0	9.5e-05	0	0.00012	0	0.33	0	0	0.61
322	0.27	0.01	0.01	7.6e-05	0	0.27	8.9e-06	0	1.6e-06	0.011	0	0.07	0	0.088	0.0013	0.27	0	0	0.61
323	0.32	0.003	0.003	0	0	0.32	7.2e-05	0	0	0.003	0	0.014	0	0.018	0.002	0.32	0	0	0.61
324	0.33	0.00011	0.00011	0	0	0.33	0	0	0	0.00011	0	1.8e-06	0	2.3e-06	0	0.33	0	0	0.61
325	0.31	0.012	0.012	0	0	0.31	0	0	0	0.012	0	0.02	0	0.026	1.1e-05	0.31	0	0	0.61
326	0.33	0.00064	0.00064	0	0	0.33	0	0	0	0.00065	0	0.00016	0	0.0002	0	0.33	0	0	0.61
327	0.32	0.0027	0.0027	0	0	0.32	4.1e-05	0	0	0.0027	0	0.011	0	0.014	0.0013	0.32	0	0	0.61
328	0.33	0.0016	0.0016	0	0	0.33	0	0	0	0.0016	0	0.0011	0	0.0014	0	0.33	0	0	0.61
329	0.33	0.0013	0.0013	0	0	0.33	1.6e-05	0	0	0.0013	0	0.0034	0	0.0043	0.00038	0.33	0	0	0.61
330	0.33	0.0039	0.0039	0	0	0.33	0	0	0	0.004	0	0.00083	0	0.001	0	0.33	0	0	0.61
331	0.32	0.0035	0.0035	0	0	0.32	0	0	0	0.0036	0	0.0081	0	0.01	0.00011	0.32	0	0	0.61
332	0.33	0.00021	0.00021	0	0	0.33	0	0	0	0.00021	0	1.5e-05	0	1.9e-05	0	0.33	0	0	0.61
333	0.3	0.0059	0.0059	0	0	0.3	2.4e-05	0	0	0.006	0	0.031	0	0.039	0.0019	0.3	0	0	0.61
334	0.33	0	0	0.0015	0	0.33	0	0.00075	6.4e-06	0	0	0	0	0	0	0.33	0.0013	0	0.61
335	0.33	0	0	2.5e-05	0	0.33	0	0	1.7e-06	0	0	0	0	0	0	0.33	0	0	0.61
336	0.3	0.0044	0.0044	0	0	0.3	0.0004	0	0	0.0045	0	0.033	0	0.041	0.0083	0.3	0	0	0.61
337	0.32	0.0085	0.0085	0	0	0.32	0	0	0	0.0086	0	0.0034	0	0.0043	0	0.32	0	0	0.61
338	0.32	0.0024	0.0024	0	0	0.32	4.9e-05	0	0	0.0025	0	0.0099	0	0.012	0.0013	0.32	0	0	0.61
339	0.3	0	0	7.7e-05	0.093	0.3	0	0	1.3e-06	0	0.00052	0	0.014	0	0	0.3	7.3e-06	0	0.61
340	0.33	0	0	0.00011	0	0.33	0	0	2.1e-06	0	0	0	0	0	0	0.33	1.5e-06	0	0.61
341	0.33	0.0017	0.0017	0	0	0.33	0	0	0	0.0018	0	0.0031	0	0.0039	6.2e-05	0.33	0	0	0.61
342	0.33	0	0	0.00069	0	0.33	0	0	6.3e-06	0	0	0	0	0	0	0.33	1.2e-05	0	0.61
343	0	0	0	0	1	0	0	0	0	0	0	0	6.6e-06	0	0	0	0	4	0
344	0.17	0.019	0.019	5e-06	0	0.17	4.9e-06	0	0	0.019	0	0.19	0	0.24	0.0019	0.17	0	13	0.47
345	0.31	0.0039	0.0039	0	0	0.31	7e-05	0	0	0.004	0	0.021	0	0.026	0.0025	0.31	0	0	0.61
346	0.33	0.0027	0.0027	0	0	0.33	0	0	0	0.0028	0	0.0052	0	0.0066	6.4e-05	0.33	0	0	0.61
347	0.29	0.005	0.005	0	0	0.29	0.00066	1.6e-06	0	0.005	0	0.042	0	0.053	0.013	0.29	0	0	0.61
348	0.3	0.0047	0.0047	0	0	0.3	0.00058	1.5e-06	0	0.0048	0	0.038	0	0.048	0.011	0.3	0	0	0.61
349	0.33	0.00034	0.00034	0	0	0.33	0	0	0	0.00035	0	2.4e-05	0	3e-05	0	0.33	0	0	0.61
350	0.28	0.0096	0.0096	0	0	0.28	1e-05	0	0	0.0098	0	0.057	0	0.072	0.0017	0.28	0	0	0.61
351	0.33	0.0021	0.0021	0	0	0.33	0	0	0	0.0021	0	0.001	0	0.0013	0	0.33	0	0	0.61
352	0.052	0.012	0.012	0	0	0.052	0.0003	0	0	0.013	0	0.34	0	0.43	0.037	0.052	0	13	0.47
353	0.33	0.00036	0.00036	0	0	0.33	0	0	0	0.00037	0	5.6e-05	0	7.1e-05	0	0.33	0	0	0.61
354	0.33	0.00023	0.00023	0	0	0.33	0	0	0	0.00024	0	3.3e-06	0	4.1e-06	0	0.33	0	0	0.61
355	0.33	0.00012	0.00012	0	0	0.33	0	0	0	0.00012	0	0	0	1e-06	0	0.33	0	0	0.61
356	0.33	0.00078	0.00078	0	0	0.33	0	0	0	0.00079	0	0.0002	0	0.00025	0	0.33	0	0	0.61
357	0.33	0.0014	0.0014	2.3e-06	0	0.33	3.6e-05	0	0	0.0015	0	0.0045	0	0.0057	0.0007	0.33	0	0	0.61
358	0.32	0.0033	0.0033	0	0	0.32	0	0	0	0.0033	0	0.0075	0	0.0095	0.00011	0.32	0	0	0.61
359	0.16	0.018	0.018	0	0	0.16	1.9e-05	0	0	0.019	0	0.21	0	0.26	0.0056	0.16	0	13	0.47
360	0.3	0.0096	0.0096	0	0	0.3	0	0	0	0.0098	0	0.026	0	0.033	9.3e-05	0.3	0	0	0.61
361	0.23	0.013	0.013	0	0	0.23	3.8e-05	0	0	0.013	0	0.11	0	0.14	0.0053	0.23	0	0	0.61
362	0	0	0	0.026	0	0	0	1.1e-06	0	0	0.96	0	0.0032	0	0	0	0.0068	10	0.13
363	0.33	0.0011	0.0011	0	0	0.33	0	0	0	0.0011	0	0.0014	0	0.0017	2.3e-05	0.33	0	0	0.61
364	0.32	0	0	0.0048	0	0.32	0	0.013	1.1e-05	0	0	0	0	0	0	0.32	0.019	0	0.61
365	0.33	0.00097	0.00097	0	0	0.33	0	0	0	0.00098	0	0.00068	0	0.00086	2.6e-06	0.33	0	0	0.61
366	0.043	0.0063	0.0063	0	0	0.043	0.013	9.2e-06	0	0.0064	0	0.27	0	0.34	0.23	0.043	0	13	0.47
367	0.33	0.0029	0.0029	0	0	0.33	0	0	0	0.0029	0	0.0036	0	0.0045	1.1e-05	0.33	0	0	0.61
368	0.33	0.0013	0.0013	0	0	0.33	0	0	0	0.0013	0	0.0017	0	0.0021	2.6e-05	0.33	0	0	0.61
369	0.31	0.007	0.007	0	0	0.31	0	0	0	0.0071	0	0.022	0	0.027	0.0002	0.31	0	0	0.61
370	0.00084	0.0002	0.0002	0	0	0.00084	0.27	0.17	0	0.0002	0.0015	0.029	0	0.037	0.49	0.00084	0.0047	14	0.39
371	0.12	0.0076	0.0076	0	0	0.12	0.013	4e-05	0	0.0077	0	0.19	0	0.25	0.17	0.12	0	13	0.47
372	0.11	0.0048	0.0048	0	0	0.11	0.054	0.0038	0	0.0049	0	0.13	0	0.17	0.28	0.11	1.1e-05	14	0.39
373	0.27	2e-05	2e-05	0.026	0	0.27	0	0.026	2.3e-05	2.1e-05	0	0	0	0	0	0.27	0.15	0	0.61
374	0.32	0.0047	0.0047	0	0	0.32	0	0	0	0.0048	0	0.0097	0	0.012	5.4e-05	0.32	0	0	0.61
375	0.33	0.0014	0.0014	0	0	0.33	0	0	0	0.0014	0	0.00046	0	0.00059	0	0.33	0	0	0.61
376	0.068	0.007	0.007	0	0	0.068	0.014	2.1e-05	0	0.0071	0	0.24	0	0.3	0.22	0.068	0	13	0.47
377	0.0086	0.019	0.019	0	0	0.0086	0	0	0	0.02	0	0.4	0	0.51	0.00043	0.0086	0	13	0.47
378	0.15	0.0061	0.0061	0	0	0.15	0.025	0.00057	0	0.0062	0	0.14	0	0.18	0.19	0.15	0	14	0.39
379	0.3	0.0073	0.0073	0	0	0.3	5.6e-06	0	0	0.0075	0	0.034	0	0.043	0.00091	0.3	0	0	0.61
380	0.059	0.0036	0.0036	0	0	0.059	0.086	0.0067	0	0.0037	0	0.14	0	0.18	0.41	0.059	1.6e-05	14	0.39
381	0.33	0.0035	0.0035	0	0	0.33	0	0	0	0.0036	0	0.0018	0	0.0023	0	0.33	0	0	0.61
382	0.33	0	0	0.00023	0	0.33	0	0	2.9e-06	0	0	0	0	0	0	0.33	8.9e-06	0	0.61
383	0.16	0.016	0.016	0	0	0.16	6e-05	0	0	0.016	0	0.2	0	0.25	0.0099	0.16	0	13	0.47
384	0.33	0.0018	0.0018	0	0	0.33	0	0	0	0.0019	0	0.00049	0	0.00062	0	0.33	0	0	0.61
385	0.33	0	0	0.0006	0	0.33	0	0	5.6e-06	0	0	0	0	0	0	0.33	1.5e-05	0	0.61
386	0.33	0.0009	0.0009	0	0	0.33	0	0	0	0.00091	0	0.00097	0	0.0012	1.5e-05	0.33	0	0	0.61
387	0.33	0.00088	0.00088	0	0	0.33	0	0	0	0.0009	0	0.0012	0	0.0015	3.4e-05	0.33	0	0	0.61
388	0.33	0.00045	0.00045	0	0	0.33	0	0	0	0.00046	0	0.00016	0	0.0002	0	0.33	0	0	0.61
389	0.3	0	0	0	0.095	0.3	0	0	0	0	0	0	0.00057	0	0	0.3	0	0	0.61
390	0.33	0	0	0.00097	0	0.33	0	0	7.3e-06	0	0	0	0	0	0	0.33	3.3e-05	0	0.61
391	0.3	0.0023	0.0023	0.00087	0	0.3	0.0029	0.00042	3.2e-06	0.0024	0	0.027	0	0.034	0.023	0.3	0.0013	0	0.61
392	0.21	0	0	0.011	0	0.21	0	0.22	1.4e-05	0	0	0	0	0	0	0.21	0.13	7	0.87
393	0.33	0.0022	0.0022	0.00025	0	0.33	0	0	2.2e-06	0.0022	0	0.006	0	0.0075	9.2e-05	0.33	2.3e-05	0	0.61
394	0.33	0.00021	0.00021	0.0029	0	0.33	0	3.9e-05	8.1e-06	0.00021	0	3.2e-05	0	4e-05	0	0.33	0.0018	0	0.61
395	0.33	0.0014	0.0014	0.0013	0	0.33	3.3e-05	0.00037	4.3e-06	0.0014	0	0.0065	0	0.0082	0.00092	0.33	0.0018	0	0.61
396	0.31	7.9e-05	7.9e-05	0.012	0	0.31	0	0.0073	1.5e-05	8e-05	0	6.3e-06	0	8e-06	0	0.31	0.042	0	0.61
397	0.33	0.0015	0.0015	0.00043	0	0.33	0	0	2.9e-06	0.0015	0	0.0027	0	0.0035	2.6e-05	0.33	6.8e-05	0	0.61
398	0.28	0.0039	0.0039	0.00022	0	0.28	0.0017	1.9e-06	1.7e-06	0.004	0	0.053	0	0.067	0.026	0.28	5.6e-05	0	0.61
399	0.055	0.0097	0.0097	0	0	0.055	0.002	0	0	0.0098	0	0.31	0	0.4	0.095	0.055	0	13	0.47
400	0.33	0.0032	0.0032	0	0	0.33	0	0	0	0.0032	0	0.0049	0	0.0062	2.4e-05	0.33	0	0	0.61
401	0.31	0.013	0.013	0	0	0.31	0	0	0	0.013	0	0.015	0	0.019	2.7e-06	0.31	0	0	0.61
402	0.32	0.0027	0.0027	0	0	0.32	0.00015	0	0	0.0027	0	0.014	0	0.017	0.0028	0.32	0	0	0.61
403	0.31	0.0029	0.0029	0	0	0.31	0.00072	1.2e-05	0	0.003	0	0.02	0	0.025	0.0083	0.31	0	0	0.61
404	0.24	0.0078	0.0078	0	0	0.24	0.0011	0	0	0.008	0	0.094	0	0.12	0.027	0.24	0	0	0.61
405	0.33	0.0032	0.0032	0	0	0.33	0	0	0	0.0033	0	0.0065	0	0.0083	7.1e-05	0.33	0	0	0.61
406	0	0	0	0.0038	0	0	0	0	9.1e-05	0	0.00025	0	1	0	0	0	0	12	0.043
407	0	0	0	2.1e-05	0	0	0	0	9.2e-05	0	0	0	1	0	0	0	0	12	0.043
408	0	0	0	0.0044	0	0	0	0	9e-05	0	0.018	0	0.98	0	0	0	0.00013	12	0.043
409	0.3	0	0	0	0.095	0.3	0	0	0	0	0	0	0.00025	0	0	0.3	0	0	0.61
