SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
186	0.5	0.00016	0.001	0	0	8.9e-06	7.1e-06	2.3e-06	1.8e-05	0.0028	0.00016	0.00017	0	0	0.0028	0.00016	0.5	0	0	0	0.61
187	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.13
188	0.33	0.013	0	0	0	0.16	0.13	0	0	8.4e-06	0.013	0.013	0	0	8.4e-06	0.013	0.33	5.2e-06	0.0015	0	0.61
189	0	0	0	1	0.00062	0	0	0	0	0	0	0	0	0	0	0	0	1.8e-06	0	3	0.13
190	0	0	0	1	2.4e-05	1.7e-06	1.3e-06	0	0	0	0	0	0	0	0	0	0	0.0025	0.00072	3	0.13
191	0.49	0.00058	0.011	0	0	0.0021	0.0017	0.0056	6.8e-06	0.0016	0.00058	0.0006	0	0	0.0016	0.00058	0.49	2.3e-06	0.0001	0	0.61
192	0.43	0.00035	0.048	0	0	0.00098	0.00079	0.075	8.3e-06	0.0029	0.00035	0.00036	0	0	0.0029	0.00035	0.43	0	4.9e-05	0	0.61
193	0.41	0.0023	0.00067	0	0	0.054	0.043	0.00017	2.6e-06	0.0003	0.0023	0.0023	0	0	0.0003	0.0023	0.41	0.0093	0.057	0	0.61
194	0.46	0.0018	0.0011	0	0	0.028	0.022	0.00028	3.4e-06	0.00044	0.0018	0.0019	0	0	0.00044	0.0018	0.46	0.0013	0.013	0	0.61
195	0.18	0	0.19	0	0	0	0	0.43	1.1e-05	0.0058	0	0	0	0	0.0058	0	0.18	0	0	7	0.87
196	0.0037	0.00076	0	0	0	0.21	0.16	0	0	0	0.00076	0.00079	0	0	0	0.00076	0.0037	0.05	0.57	18	0.39
197	0.19	0.009	0	0	0	0.31	0.25	0	0	0	0.009	0.0093	0	0	0	0.009	0.19	0.00017	0.023	5	0.47
198	0.49	0	0.007	0	0	0	0	0.00078	1.3e-05	0.0024	0	0	0	0	0.0024	0	0.49	0	0	0	0.61
199	0.42	0.0047	1.8e-06	0	0	0.074	0.06	0	0	3e-05	0.0047	0.0049	0	0	3e-05	0.0047	0.42	9.3e-05	0.0062	0	0.61
200	0.5	0.00054	0.002	0	0	0.001	0.0008	0.00018	5.8e-06	0.00095	0.00054	0.00055	0	0	0.00095	0.00054	0.5	0	8.3e-06	0	0.61
201	0.48	0.00078	0.015	0	0	0.0054	0.0043	0.017	6.3e-06	0.0016	0.00078	0.00081	0	0	0.0016	0.00078	0.48	7.3e-05	0.0011	0	0.61
202	0.39	0.0023	0.00061	3.8e-06	0	0.061	0.049	0.00016	2.4e-06	0.00027	0.0023	0.0024	0	0	0.00027	0.0023	0.39	0.015	0.078	0	0.61
203	0.45	0.0025	0.00017	0	0	0.039	0.031	1.1e-05	2.4e-06	0.0002	0.0025	0.0026	0	0	0.0002	0.0025	0.45	0.00068	0.012	0	0.61
204	0.33	0	0.12	0	0	0	0	0.22	1.4e-05	0.0054	0	0	0	0	0.0054	0	0.33	0	0	0	0.61
205	0	0	0	0	0.00027	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	12	0
206	0.48	0.00083	0.0098	0	0	0.0054	0.0043	0.0072	6e-06	0.0013	0.00083	0.00086	0	0	0.0013	0.00083	0.48	4.6e-05	0.00087	0	0.61
207	0.44	0.0019	0.0017	0	0	0.036	0.029	0.00071	3.3e-06	0.00048	0.0019	0.0019	0	0	0.00048	0.0019	0.44	0.0048	0.031	0	0.61
208	0.5	0.0009	1.9e-05	0	0	0.0011	0.0009	0	2.8e-06	0.00016	0.0009	0.00093	0	0	0.00016	0.0009	0.5	0	0	0	0.61
209	0.47	0.0019	0.00036	0	0	0.023	0.018	3.1e-05	2.9e-06	0.0003	0.0019	0.002	0	0	0.0003	0.0019	0.47	0.00022	0.0046	0	0.61
210	0.49	0.0013	0.0014	0	0	0.011	0.0088	0.00027	4.1e-06	0.00057	0.0013	0.0014	0	0	0.00057	0.0013	0.49	7e-05	0.0017	0	0.61
211	0.48	0	0.016	0	0	0	0	0.013	1e-05	0.0022	0	0	0	0	0.0022	0	0.48	0	0	0	0.61
212	0.5	0.00082	2.9e-05	0	0	0.00096	0.00077	0	3e-06	0.00019	0.00082	0.00084	0	0	0.00019	0.00082	0.5	0	0	0	0.61
213	0.5	0	0.001	0	0	0	0	7.8e-06	1.2e-05	0.0017	0	0	0	0	0.0017	0	0.5	0	0	0	0.61
214	0.49	0.00052	0.0048	0	0	0.0012	0.00097	0.001	6.5e-06	0.0013	0.00052	0.00054	0	0	0.0013	0.00052	0.49	0	2e-05	0	0.61
215	0	0	0	7.3e-06	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.043
216	0.48	0.00078	0.014	0	0	0.0052	0.0042	0.013	6.2e-06	0.0015	0.00078	0.00081	0	0	0.0015	0.00078	0.48	5.7e-05	0.00094	0	0.61
217	0	0	0	0.00025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.043
218	6e-06	5.3e-06	0	0	0	0.0094	0.0075	0	0	0	5.3e-06	5.5e-06	0	0	0	5.3e-06	6e-06	0.4	0.59	18	0.39
219	0	0	0	0.016	0.18	0	0	0	0	0	0	0	0.4	0.4	0	0	0	0	0	12	0
220	0.5	0.0012	9.7e-06	0	0	0.0021	0.0017	0	2.3e-06	0.00011	0.0012	0.0013	0	0	0.00011	0.0012	0.5	0	3.4e-06	0	0.61
221	0.32	0.0036	2.4e-05	0	0	0.12	0.099	0	1.1e-06	6.1e-05	0.0036	0.0037	0	0	6.1e-05	0.0036	0.32	0.013	0.12	0	0.61
222	0.5	0.0011	4.7e-06	0	0	0.0014	0.0012	0	2.1e-06	9.1e-05	0.0011	0.0012	0	0	9.1e-05	0.0011	0.5	0	0	0	0.61
223	0.47	0.0015	0.0024	0	0	0.019	0.015	0.00097	4.1e-06	0.00064	0.0015	0.0015	0	0	0.00064	0.0015	0.47	0.00072	0.0077	0	0.61
224	0.49	0.0006	0.0066	0	0	0.0019	0.0016	0.0022	6.4e-06	0.0013	0.0006	0.00062	0	0	0.0013	0.0006	0.49	0	6.9e-05	0	0.61
225	0.5	0	0.0011	0	0	0	0	9e-05	7.2e-06	0.00083	0	0	0	0	0.00083	0	0.5	0	0	0	0.61
226	0.45	0.0016	0.0039	3.4e-06	0	0.027	0.022	0.0028	4e-06	0.0007	0.0016	0.0016	0	0	0.0007	0.0016	0.45	0.004	0.024	0	0.61
227	0.5	0.00037	0.0031	0	0	0.00041	0.00033	0.0003	6.9e-06	0.0013	0.00037	0.00038	0	0	0.0013	0.00037	0.5	0	0	0	0.61
228	0.46	0	0.038	0	0	0	0	0.041	1.3e-05	0.0035	0	0	0	0	0.0035	0	0.46	0	0	0	0.61
229	0.5	0	0.00094	0	0	0	0	2e-05	9.2e-06	0.0011	0	0	0	0	0.0011	0	0.5	0	0	0	0.61
230	0.48	0.0008	0.011	0	0	0.0051	0.0041	0.0082	6.1e-06	0.0014	0.0008	0.00083	0	0	0.0014	0.0008	0.48	4.1e-05	0.00078	0	0.61
231	0.39	0.0023	0.00068	7.6e-06	0	0.06	0.048	0.00019	2.4e-06	0.00028	0.0023	0.0023	0	0	0.00028	0.0023	0.39	0.016	0.081	0	0.61
232	0.47	0.0028	2.1e-05	0	0	0.028	0.022	0	1.8e-06	9.8e-05	0.0028	0.0029	0	0	9.8e-05	0.0028	0.47	3e-05	0.0019	0	0.61
233	0.34	5.8e-05	0.15	0	0	1.6e-05	1.3e-05	0.15	1.3e-05	0.0069	5.8e-05	6e-05	0	0	0.0069	5.8e-05	0.34	0	0	0	0.61
234	0.5	0.00045	0.0024	0	0	0.00066	0.00053	0.00022	6.3e-06	0.0011	0.00045	0.00047	0	0	0.0011	0.00045	0.5	0	3.6e-06	0	0.61
235	0.49	0.00092	0.0023	0	0	0.0045	0.0036	0.00044	4.9e-06	0.00079	0.00092	0.00095	0	0	0.00079	0.00092	0.49	6.3e-06	0.00028	0	0.61
236	0.034	0.0059	0	0	0	0.48	0.38	0	0	0	0.0059	0.0061	0	0	0	0.0059	0.034	0.00027	0.047	5	0.47
237	0.48	0.0024	2.6e-05	0	0	0.02	0.016	0	2e-06	0.00011	0.0024	0.0025	0	0	0.00011	0.0024	0.48	1.2e-05	0.00095	0	0.61
238	0.5	0.0011	1.3e-06	0	0	0.00083	0.00066	0	1.9e-06	6.1e-05	0.0011	0.0011	0	0	6.1e-05	0.0011	0.5	0	0	0	0.61
239	0	0	0	0	0.0053	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	12	0
240	0.46	0.0068	0	0	0	0.026	0.021	0	0	3e-06	0.0068	0.007	0	0	3e-06	0.0068	0.46	0	1.9e-05	0	0.61
241	0	0	0	0.0069	0.14	0	0	0	0	0	0	0	0.42	0.42	0	0	0	0	0	12	0
242	0	0	0	4.7e-05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.043
243	0.5	0.0009	0	0	0	0.00019	0.00015	0	1.3e-06	1.9e-05	0.0009	0.00093	0	0	1.9e-05	0.0009	0.5	0	0	0	0.61
244	0.47	0.0027	3.4e-05	0	0	0.028	0.023	0	2e-06	0.00012	0.0027	0.0027	0	0	0.00012	0.0027	0.47	4.9e-05	0.0024	0	0.61
245	0.49	0.00089	0.0055	0	0	0.0055	0.0044	0.0025	5.5e-06	0.0011	0.00089	0.00092	0	0	0.0011	0.00089	0.49	2.7e-05	0.00066	0	0.61
246	0.45	0.0023	0.00034	0	0	0.038	0.031	3.7e-05	2.6e-06	0.00026	0.0023	0.0024	0	0	0.00026	0.0023	0.45	0.0012	0.016	0	0.61
247	2.4e-06	3e-05	0	0	0	0.12	0.093	0	0	0	3e-05	3.1e-05	0	0	0	3e-05	2.4e-06	0.028	0.76	18	0.39
248	0.46	0.00026	0.043	0	0	0.00038	0.00031	0.039	9.7e-06	0.0033	0.00026	0.00027	0	0	0.0033	0.00026	0.46	0	4.9e-06	0	0.61
249	0.49	0.00055	0.0067	0	0	0.0015	0.0012	0.0021	6.6e-06	0.0014	0.00055	0.00057	0	0	0.0014	0.00055	0.49	0	4.1e-05	0	0.61
250	0.5	0	0.0016	0	0	0	0	2.1e-05	1.2e-05	0.0018	0	0	0	0	0.0018	0	0.5	0	0	0	0.61
251	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.043
252	0.47	0.0025	4.6e-05	0	0	0.026	0.021	0	2.1e-06	0.00013	0.0025	0.0026	0	0	0.00013	0.0025	0.47	5e-05	0.0024	0	0.61
253	0.048	0	0.5	0	0	0	0	0.38	9.1e-06	0.01	0	0	0	0	0.01	0	0.048	0	0	2	0.78
254	0.42	0.0025	0.00034	0	0	0.058	0.047	4.9e-05	2.3e-06	0.00023	0.0025	0.0026	0	0	0.00023	0.0025	0.42	0.0061	0.048	0	0.61
255	3.3e-05	7.4e-06	0	0.1	0	0.006	0.0048	0	0	0	7.4e-06	7.6e-06	0	0	0	7.4e-06	3.3e-05	0.49	0.4	17	0.35
256	0	0	0	0	0	2.5e-05	2e-05	0	0	0	0	0	0	0	0	0	0	0.82	0.18	17	0.35
257	0	0	0	0.00031	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.043
258	0.49	0.002	4.9e-05	0	0	0.0036	0.0029	0	5.5e-06	0.00034	0.002	0.0021	0	0	0.00034	0.002	0.49	0	4.9e-06	0	0.61
259	0.34	0.0035	0.0026	0.003	2.4e-06	0.1	0.08	0.0014	4.8e-06	0.00067	0.0035	0.0036	0	0	0.00067	0.0035	0.34	0.027	0.097	0	0.61
260	0.092	0.0047	0	0	0	0.3	0.24	0	0	9e-06	0.0047	0.0049	0	0	9e-06	0.0047	0.092	0.027	0.22	5	0.47
261	2.1e-06	0	0	0.08	0.27	1.4e-05	1.1e-05	0	0	0	0	0	0.33	0.33	0	0	2.1e-06	0.00012	0.00012	12	0
262	0	0	0	3.8e-05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.043
263	0.48	0.0028	4.9e-06	0	0	0.018	0.014	0	1.6e-06	6.2e-05	0.0028	0.0029	0	0	6.2e-05	0.0028	0.48	0	0.00032	0	0.61
264	0	0	0	0.00014	0.043	0	0	0	0	0	0	0	0.48	0.48	0	0	0	0	0	12	0
265	0	0	0	0.016	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.043
266	0.49	0.0012	0.0016	0	0	0.0023	0.0019	6.4e-05	1e-05	0.0014	0.0012	0.0013	0	0	0.0014	0.0012	0.49	0	9e-06	0	0.61
267	0.2	0.0083	0	0	0	0.29	0.23	0	0	1.5e-05	0.0083	0.0086	0	0	1.5e-05	0.0083	0.2	0.0018	0.047	5	0.47
268	0.45	0.0028	0.0056	0	0	0.036	0.029	0.0024	8e-06	0.0013	0.0028	0.0029	0	0	0.0013	0.0028	0.45	0.0009	0.0084	0	0.61
269	0	0	0	0.00038	0.06	0	0	0	0	0	0	0	0.47	0.47	0	0	0	0	0	12	0
270	0.47	0.0026	0.0039	0	0	0.026	0.021	0.001	8.1e-06	0.0012	0.0026	0.0027	0	0	0.0012	0.0026	0.47	0.00023	0.0034	0	0.61
271	0	0	0	0	9.4e-05	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	12	0
272	0.45	0.0066	1e-06	0	0	0.037	0.03	0	2.1e-06	5.3e-05	0.0066	0.0068	0	0	5.3e-05	0.0066	0.45	0	0.00017	0	0.61
273	0.48	0.0022	1.2e-05	0	0	0.012	0.0094	0	1.9e-06	9.3e-05	0.0022	0.0023	0	0	9.3e-05	0.0022	0.48	0	0.00019	0	0.61
274	0.5	0.00013	0.0019	0	0	1.9e-05	1.5e-05	3.2e-05	9.1e-06	0.0017	0.00013	0.00013	0	0	0.0017	0.00013	0.5	0	0	0	0.61
275	0.46	0.0029	0.0021	0	0	0.029	0.024	0.00035	7.3e-06	0.00096	0.0029	0.003	0	0	0.00096	0.0029	0.46	0.00019	0.0033	0	0.61
276	0.015	0.0012	0	1.8e-05	0	0.16	0.13	0	0	1.2e-06	0.0012	0.0013	0	0	1.2e-06	0.0012	0.015	0.17	0.5	18	0.39
277	0.37	0.0056	0	0	0	0.12	0.098	0	0	2e-05	0.0056	0.0057	0	0	2e-05	0.0056	0.37	0.00035	0.017	0	0.61
278	0.39	0.0035	3.4e-05	0	0	0.089	0.072	0	1.4e-06	8.5e-05	0.0035	0.0037	0	0	8.5e-05	0.0035	0.39	0.0034	0.046	0	0.61
279	0.48	0.0013	0.005	0	0	0.014	0.011	0.0031	4.7e-06	0.00088	0.0013	0.0013	0	0	0.00088	0.0013	0.48	0.00054	0.0056	0	0.61
280	0.38	0.0042	8.7e-06	0	0	0.11	0.084	0	1.1e-06	4.9e-05	0.0042	0.0044	0	0	4.9e-05	0.0042	0.38	0.0018	0.036	0	0.61
281	0.48	0.0013	0.0031	0	0	0.014	0.011	0.0013	4.4e-06	0.00074	0.0013	0.0014	0	0	0.00074	0.0013	0.48	0.00034	0.0044	0	0.61
282	0.38	0.0068	0	0	0	0.11	0.089	0	0	9.2e-06	0.0068	0.0071	0	0	9.2e-06	0.0068	0.38	3.2e-05	0.0046	0	0.61
283	0.43	0.0045	2.4e-06	0	0	0.069	0.055	0	1.1e-06	3.5e-05	0.0045	0.0046	0	0	3.5e-05	0.0045	0.43	9.5e-05	0.006	0	0.61
284	0.49	0.0005	0.011	0	0	0.0014	0.0011	0.0054	7.2e-06	0.0017	0.0005	0.00052	0	0	0.0017	0.0005	0.49	0	4.2e-05	0	0.61
285	0.5	0	0.00073	0	0	0	0	0.0026	5.6e-06	0.00054	0	0	0	0	0.00054	0	0.5	0	0	0	0.61
286	0.49	0.002	1.7e-06	0	0	0.0049	0.0039	0	1.6e-06	5.1e-05	0.002	0.002	0	0	5.1e-05	0.002	0.49	0	9.9e-06	0	0.61
287	0.38	0.0024	0.00044	2.9e-06	0	0.068	0.055	9.3e-05	2.2e-06	0.00023	0.0024	0.0025	0	0	0.00023	0.0024	0.38	0.017	0.09	0	0.61
288	0.49	0	0.01	0	0	0	0	0.0011	1.5e-05	0.0032	0	0	0	0	0.0032	0	0.49	0	0	0	0.61
289	0	0	0	3.2e-05	0.027	0	0	0	0	0	0	0	0.49	0.49	0	0	0	0	0	12	0
290	0.49	0.00075	0.0098	0	0	0.0041	0.0033	0.0064	6.2e-06	0.0014	0.00075	0.00078	0	0	0.0014	0.00075	0.49	1.9e-05	0.00046	0	0.61
291	0.48	0.0012	0.0059	0	0	0.012	0.0094	0.0039	5e-06	0.00096	0.0012	0.0012	0	0	0.00096	0.0012	0.48	0.00035	0.004	0	0.61
292	0.18	0.0022	3e-05	5e-05	0	0.12	0.096	2.2e-06	0	4.3e-05	0.0022	0.0023	0	0	4.3e-05	0.0022	0.18	0.088	0.33	18	0.39
293	0.5	0	0.00015	0	0	0	0	3.2e-05	4.8e-06	0.00035	0	0	0	0	0.00035	0	0.5	0	0	0	0.61
294	0.032	0.0012	0	0	0	0.14	0.11	0	0	1.2e-06	0.0012	0.0013	0	0	1.2e-06	0.0012	0.032	0.13	0.55	18	0.39
295	0.00028	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.00028	0	0	7	0.87
296	0.49	0	0.00018	0	0	0	0	0.013	2.7e-06	0.00011	0	0	0	0	0.00011	0	0.49	0	0	0	0.61
297	0.48	0.0012	0.0035	0	0	0.011	0.0085	0.0015	4.7e-06	0.00081	0.0012	0.0012	0	0	0.00081	0.0012	0.48	0.00015	0.0024	0	0.61
298	0.5	0	0.0028	0	0	0	0	0.00027	9.4e-06	0.0014	0	0	0	0	0.0014	0	0.5	0	0	0	0.61
299	0.48	0	0.014	0	0	0	0	0.017	9.5e-06	0.0019	0	0	0	0	0.0019	0	0.48	0	0	0	0.61
300	0.49	0.00032	0.0066	0	0	0.00034	0.00027	0.0011	7.9e-06	0.0018	0.00032	0.00033	0	0	0.0018	0.00032	0.49	0	0	0	0.61
301	0.5	0.0003	2.7e-05	0	0	6e-05	4.8e-05	0	4.1e-06	0.00029	0.0003	0.00031	0	0	0.00029	0.0003	0.5	0	0	0	0.61
302	0.49	0.0014	0.00031	0	0	0.0081	0.0065	1.5e-05	3.3e-06	0.00034	0.0014	0.0014	0	0	0.00034	0.0014	0.49	6.5e-06	0.0004	0	0.61
303	0.49	0.0016	0	0	0	0.0099	0.008	0	0	0	0.0016	0.0017	0	0	0	0.0016	0.49	7.1e-05	0.0014	0	0.61
304	0.5	0.00085	0	0	0	5e-05	4e-05	0	0	0	0.00085	0.00088	0	0	0	0.00085	0.5	0	0	0	0.61
305	0	0	0.22	1.2e-06	0	0	0	0.78	0	0	0	0	0	0	0	0	0	0	0	7	0.87
306	0	0	0.13	0.046	0	0	0	0.76	0	6.5e-06	0	0	0	0	6.5e-06	0	0	0.052	0.018	7	0.87
307	0	0	0.00017	0	0	0	0	0.93	0	0	0	0	0	0	0	0	0	0.068	0.0032	7	0.87
308	0	0	0.0005	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.87
309	0	0	0.0016	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.87
310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035	1	18	0.39
311	0	0	0.13	0	0	0	0	0.87	0	0	0	0	0	0	0	0	0	0	0	7	0.87
312	0	0	0.92	0.021	0	0	0	0.056	0	0	0	0	0	0	0	0	0	0	0	2	0.78
313	0	0	0.93	0.027	0	0	0	0.044	0	0	0	0	0	0	0	0	0	0	0	2	0.78
314	0	0	0.66	0.013	0	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0	2	0.78
315	0.42	0.0055	0	0	0	0.069	0.056	0	0	0	0.0055	0.0057	0	0	0	0.0055	0.42	0.0002	0.008	0	0.61
316	0.00057	0.00096	0	0	0	0.42	0.33	0	0	0	0.00096	0.00099	0	0	0	0.00096	0.00057	0.0062	0.24	5	0.47
317	0.45	0.0064	0	0	0	0.044	0.036	0	0	0	0.0064	0.0066	0	0	0	0.0064	0.45	3.8e-06	0.00076	0	0.61
318	0.5	0.0011	0	0	0	0.00068	0.00055	0	0	0	0.0011	0.0011	0	0	0	0.0011	0.5	0	0	0	0.61
319	0.49	0.0011	0	0	0	0.0038	0.0031	0	0	0	0.0011	0.0012	0	0	0	0.0011	0.49	3.7e-06	0.00017	0	0.61
320	0.5	0.00047	0	0	0	0.00011	8.8e-05	0	0	0	0.00047	0.00049	0	0	0	0.00047	0.5	0	0	0	0.61
321	0.5	0.00072	0	0	0	0.00012	9.5e-05	0	0	0	0.00072	0.00075	0	0	0	0.00072	0.5	0	0	0	0.61
322	0.4	0.0084	0	0	0	0.087	0.07	0	1.7e-06	3.9e-05	0.0084	0.0087	0	0	3.9e-05	0.0084	0.4	8.8e-06	0.0013	0	0.61
323	0.48	0.0024	0	0	0	0.018	0.014	0	0	0	0.0024	0.0025	0	0	0	0.0024	0.48	7.2e-05	0.002	0	0.61
324	0.5	8.8e-05	0	0	0	2.3e-06	1.8e-06	0	0	0	8.8e-05	9.1e-05	0	0	0	8.8e-05	0.5	0	0	0	0.61
325	0.46	0.0099	0	0	0	0.025	0.02	0	0	0	0.0099	0.01	0	0	0	0.0099	0.46	0	1.1e-05	0	0.61
326	0.5	0.00052	0	0	0	0.0002	0.00016	0	0	0	0.00052	0.00054	0	0	0	0.00052	0.5	0	0	0	0.61
327	0.48	0.0022	0	0	0	0.014	0.011	0	0	0	0.0022	0.0023	0	0	0	0.0022	0.48	4.1e-05	0.0013	0	0.61
328	0.5	0.0013	0	0	0	0.0014	0.0011	0	0	0	0.0013	0.0013	0	0	0	0.0013	0.5	0	0	0	0.61
329	0.49	0.001	0	0	0	0.0042	0.0034	0	0	0	0.001	0.0011	0	0	0	0.001	0.49	1.6e-05	0.00039	0	0.61
330	0.49	0.0032	0	0	0	0.001	0.00083	0	0	0	0.0032	0.0033	0	0	0	0.0032	0.49	0	0	0	0.61
331	0.49	0.0028	0	0	0	0.01	0.0082	0	0	0	0.0028	0.0029	0	0	0	0.0028	0.49	0	0.00011	0	0.61
332	0.5	0.00017	0	0	0	1.9e-05	1.5e-05	0	0	0	0.00017	0.00017	0	0	0	0.00017	0.5	0	0	0	0.61
333	0.45	0.0048	0	0	0	0.039	0.031	0	0	0	0.0048	0.0049	0	0	0	0.0048	0.45	2.4e-05	0.0019	0	0.61
334	0.5	0	0.0013	0	0	0	0	0.00075	6.6e-06	0.00076	0	0	0	0	0.00076	0	0.5	0	0	0	0.61
335	0.5	0	0	0	0	0	0	0	1.7e-06	1.3e-05	0	0	0	0	1.3e-05	0	0.5	0	0	0	0.61
336	0.45	0.0036	0	0	0	0.041	0.033	0	0	0	0.0036	0.0037	0	0	0	0.0036	0.45	0.0004	0.0083	0	0.61
337	0.48	0.0069	0	0	0	0.0043	0.0034	0	0	0	0.0069	0.0071	0	0	0	0.0069	0.48	0	0	0	0.61
338	0.48	0.002	0	0	0	0.012	0.0099	0	0	0	0.002	0.002	0	0	0	0.002	0.48	4.9e-05	0.0013	0	0.61
339	0.45	0	7.2e-06	0.00052	0.014	0	0	0	1.3e-06	4e-05	0	0	0.047	0.047	4e-05	0	0.45	0	0	0	0.61
340	0.5	0	1.5e-06	0	0	0	0	0	2.2e-06	5.8e-05	0	0	0	0	5.8e-05	0	0.5	0	0	0	0.61
341	0.49	0.0014	0	0	0	0.0038	0.0031	0	0	0	0.0014	0.0015	0	0	0	0.0014	0.49	0	6.2e-05	0	0.61
342	0.5	0	1.2e-05	0	0	0	0	0	6.5e-06	0.00036	0	0	0	0	0.00036	0	0.5	0	0	0	0.61
343	0	0	0	0	6.6e-06	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	12	0
344	0.25	0.016	0	0	0	0.24	0.19	0	0	2.6e-06	0.016	0.016	0	0	2.6e-06	0.016	0.25	4.9e-06	0.0019	0	0.61
345	0.47	0.0032	0	0	0	0.026	0.021	0	0	0	0.0032	0.0033	0	0	0	0.0032	0.47	7e-05	0.0025	0	0.61
346	0.49	0.0022	0	0	0	0.0065	0.0052	0	0	0	0.0022	0.0023	0	0	0	0.0022	0.49	0	6.4e-05	0	0.61
347	0.44	0.004	0	0	0	0.052	0.042	1.6e-06	0	0	0.004	0.0042	0	0	0	0.004	0.44	0.00065	0.013	0	0.61
348	0.44	0.0038	0	0	0	0.047	0.038	1.5e-06	0	0	0.0038	0.0039	0	0	0	0.0038	0.44	0.00058	0.011	0	0.61
349	0.5	0.00028	0	0	0	3e-05	2.4e-05	0	0	0	0.00028	0.00029	0	0	0	0.00028	0.5	0	0	0	0.61
350	0.42	0.0078	0	0	0	0.071	0.057	0	0	0	0.0078	0.0081	0	0	0	0.0078	0.42	1e-05	0.0017	0	0.61
351	0.5	0.0017	0	0	0	0.0013	0.001	0	0	0	0.0017	0.0018	0	0	0	0.0017	0.5	0	0	0	0.61
352	0.077	0.01	0	0	0	0.43	0.34	0	0	0	0.01	0.01	0	0	0	0.01	0.077	0.0003	0.037	5	0.47
353	0.5	0.00029	0	0	0	7e-05	5.6e-05	0	0	0	0.00029	0.0003	0	0	0	0.00029	0.5	0	0	0	0.61
354	0.5	0.00019	0	0	0	4.1e-06	3.3e-06	0	0	0	0.00019	0.0002	0	0	0	0.00019	0.5	0	0	0	0.61
355	0.5	9.3e-05	0	0	0	1e-06	0	0	0	0	9.3e-05	9.7e-05	0	0	0	9.3e-05	0.5	0	0	0	0.61
356	0.5	0.00064	0	0	0	0.00025	0.0002	0	0	0	0.00064	0.00066	0	0	0	0.00064	0.5	0	0	0	0.61
357	0.49	0.0012	0	0	0	0.0056	0.0045	0	0	1.2e-06	0.0012	0.0012	0	0	1.2e-06	0.0012	0.49	3.6e-05	0.0007	0	0.61
358	0.49	0.0026	0	0	0	0.0094	0.0075	0	0	0	0.0026	0.0027	0	0	0	0.0026	0.49	0	0.00011	0	0.61
359	0.23	0.015	0	0	0	0.26	0.21	0	0	0	0.015	0.015	0	0	0	0.015	0.23	1.9e-05	0.0056	5	0.47
360	0.45	0.0078	0	0	0	0.033	0.026	0	0	0	0.0078	0.0081	0	0	0	0.0078	0.45	0	9.3e-05	0	0.61
361	0.35	0.01	0	0	0	0.14	0.11	0	0	0	0.01	0.011	0	0	0	0.01	0.35	3.8e-05	0.0053	0	0.61
362	0	0	0.0068	0.96	0.0032	0	0	1.1e-06	0	0.013	0	0	0	0	0.013	0	0	0	0	3	0.13
363	0.5	0.00088	0	0	0	0.0017	0.0014	0	0	0	0.00088	0.00091	0	0	0	0.00088	0.5	0	2.3e-05	0	0.61
364	0.48	0	0.019	0	0	0	0	0.013	1.1e-05	0.0025	0	0	0	0	0.0025	0	0.48	0	0	0	0.61
365	0.5	0.00079	0	0	0	0.00085	0.00068	0	0	0	0.00079	0.00081	0	0	0	0.00079	0.5	0	2.6e-06	0	0.61
366	0.064	0.0052	0	0	0	0.33	0.27	9.2e-06	0	0	0.0052	0.0053	0	0	0	0.0052	0.064	0.013	0.24	5	0.47
367	0.49	0.0023	0	0	0	0.0044	0.0036	0	0	0	0.0023	0.0024	0	0	0	0.0023	0.49	0	1.1e-05	0	0.61
368	0.5	0.001	0	0	0	0.0021	0.0017	0	0	0	0.001	0.0011	0	0	0	0.001	0.5	0	2.6e-05	0	0.61
369	0.46	0.0057	0	0	0	0.027	0.022	0	0	0	0.0057	0.0059	0	0	0	0.0057	0.46	0	0.0002	0	0.61
370	0.0013	0.00016	0.0047	0.0015	0	0.036	0.029	0.17	0	0	0.00016	0.00017	0	0	0	0.00016	0.0013	0.27	0.49	18	0.39
