SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0
2171	1	0	0	0	0	0	0	0.61
2172	1	0	0.0027	0	0	0	0	0.61
2173	0.97	0	0.035	0	0	0	0	0.61
2174	1	0	6e-05	2.8e-06	0	0	0	0.61
2175	0.9	0	0	0	3.6e-06	0.097	0	0.61
2176	0.94	0	0.057	0	0	0	0	0.61
2177	0.98	0	0.015	3.5e-05	0	0	0	0.61
2178	1	0	4.3e-06	0	0	0	0	0.61
2179	0	0.79	0	0	0.21	0	1	0.17
2180	0.94	2.5e-05	0.057	0.0049	0	0	0	0.61
2181	0	0.087	0	0	0.91	0	4	0.087
2182	1	0	0.0026	0	0	0	0	0.61
2183	0	0.0036	0	0	1	0	4	0.087
2184	0	0.036	0	0	0.96	0	4	0.087
2185	0.026	0.66	0.084	0.12	0.1	0	1	0.17
2186	0	0.68	0	2e-06	0.32	0	1	0.17
2187	1	0	0	0	0	0	0	0.61
2188	0.98	0	0.018	9.2e-06	0	0	0	0.61
2189	0	1	0	0	0.0032	0	1	0.17
2190	1	0	0.00082	0.0003	0	0	0	0.61
2191	0	0.99	0.00047	0	0.0077	0	1	0.17
2192	0.013	0	0.99	0	0	0	2	0.47
2193	0.29	0	0.71	0	0	0	2	0.47
2194	0	0.99	0	0	0.0051	0	1	0.17
2195	0.99	0	0	0.01	0	0	0	0.61
2196	0	0	0	0	6.6e-05	1	5	0
2197	0	5.8e-05	0	0	0.013	0.99	5	0
2198	1	0	3.7e-06	0	0	0	0	0.61
2199	0	0.71	0	0	0.29	0	1	0.17
2200	1	0	0.00055	0	0	0	0	0.61
2201	0.77	0	0	0.23	0	0	0	0.61
2202	0.78	0	0.22	0	0	0	0	0.61
2203	0	0.92	1.1e-06	0	0.081	0	1	0.17
2204	0	2.3e-06	0	0	1	0	4	0.087
2205	0.98	0	0.025	0	0	0	0	0.61
2206	1	0	4e-06	0	0	0	0	0.61
2207	0.64	0	0.36	0	0	0	0	0.61
2208	1	0	0	0.00093	0	0	0	0.61
2209	2.2e-06	0	0	1	0	0	3	0.96
2210	0.69	0	0	0.31	0	0	0	0.61
2211	0	0.68	7.2e-06	0	0.32	0	1	0.17
2212	0.95	0	0.055	0	0	0	0	0.61
2213	0.95	0	0.047	2.4e-06	0	0	0	0.61
2214	0	0	0	1	0	0	3	0.96
2215	0.074	0.056	0.87	0	0	0	2	0.47
2216	1	0	0	0	0	0	0	0.61
2217	0.38	0	0.62	0	0	0	2	0.47
2218	0.54	0	0.46	0	0	0	0	0.61
2219	0	0.84	0	0	0.16	0	1	0.17
2220	0	5.1e-05	0	0	0.012	0.99	5	0
2221	0	0.28	1.2e-05	0	0.72	0	4	0.087
2222	0	1	0	0	0.0029	0	1	0.17
2223	0	0.96	0	0	0.037	0	1	0.17
2224	0	0.98	0	0	0.015	0	1	0.17
2225	0.76	0.00018	0.24	1e-05	0	0	0	0.61
2226	0	1	0.00016	0	0.0014	0	1	0.17
2227	0	0.38	0	0	0.62	0	4	0.087
2228	1	0	0.0016	7.3e-05	0	0	0	0.61
2229	0.97	0	0.00034	0.032	0	0	0	0.61
2230	0.058	0.0014	0.94	0	0	0	2	0.47
2231	0.92	1e-05	0.079	0.00083	0	0	0	0.61
2232	1	0	0.0042	2.3e-05	0	0	0	0.61
2233	0.19	0	0.81	0	0	0	2	0.47
2234	1	0	0	0	0	0	0	0.61
2235	0.94	0	0	0.065	0	0	0	0.61
2236	0.0024	0	0	1	0	0	3	0.96
2237	0.2	0.0032	0.79	0	0	0	2	0.47
2238	0.94	0	0.065	0	0	0	0	0.61
2239	0.43	0	0.57	0.00064	0	0	2	0.47
2240	0	0.52	0	0.00014	0.48	0	1	0.17
2241	0	1	0	0	0.0027	0	1	0.17
2242	0.00085	0	0.81	0.19	0	0	2	0.47
2243	1	0	0	4.5e-05	0	0	0	0.61
2244	0.88	0.00019	0.12	8.8e-06	0	0	0	0.61
2245	1	0	0	0	0	0	0	0.61
2246	0.94	0	0.057	0	0	0	0	0.61
2247	0	0.14	0	0	0.86	0	4	0.087
2248	1	0	0	0	0	0	0	0.61
2249	0.98	0	0.016	0	0	0	0	0.61
2250	1	0	0	0	0	0	0	0.61
2251	1	0	0	0	0	0	0	0.61
2252	1	0	0	0	0	0	0	0.61
2253	1	0	0	1.1e-06	0	0	0	0.61
2254	0.99	0	0.014	0	0	0	0	0.61
2255	1	0	0	0.00025	0	0	0	0.61
2256	0.0041	0.00016	1	0	0	0	2	0.47
2257	1	0	0	0	0	0	0	0.61
2258	1	0	0	0.0034	0	0	0	0.61
2259	1	0	0	0.0008	0	0	0	0.61
2260	1	0	0	0	0	0	0	0.61
2261	0.018	4.6e-06	0.98	0	0	0	2	0.47
2262	1	0	0	0	0	0	0	0.61
2263	1	0	0.0026	0	0	0	0	0.61
2264	0.99	0	0	0.0085	0	0	0	0.61
2265	1	0	0	0	0	0	0	0.61
2266	0.99	0	0	0.0053	0	0	0	0.61
2267	0.93	0	0.068	0	0	0	0	0.61
2268	0.74	0.00015	0.26	0	0	0	0	0.61
2269	1	0	0	0.00017	0	0	0	0.61
2270	0.99	0	0.0064	0	0	0	0	0.61
2271	0.0093	0	0.92	0.073	0	0	2	0.47
2272	0.72	0	0.28	0.0003	0	0	0	0.61
2273	0.99	0	0.015	9.3e-06	0	0	0	0.61
2274	0.99	0	0.012	0	0	0	0	0.61
2275	1	0	0	0	0	0	0	0.61
2276	0.98	0	0.02	1.1e-05	0	0	0	0.61
2277	0.32	6.8e-06	0.63	0.045	0	0	2	0.47
2278	1	0	0.0028	0	0	0	0	0.61
2279	1	0	0	0	0	0	0	0.61
2280	0.84	0	0.16	0.0011	0	0	0	0.61
2281	0.97	0	0.026	0	0	0	0	0.61
2282	0.59	0	0.41	0.0007	0	0	0	0.61
2283	0.88	0.0019	0	5.1e-06	0.022	0.095	0	0.61
2284	0.98	0	0.018	6.8e-06	0	0	0	0.61
2285	1	0	0	0	0	0	0	0.61
2286	0.82	0	0.17	0.0024	0	0	0	0.61
2287	0.99	0	0.0085	0	0	0	0	0.61
2288	1	0	0	0	0	0	0	0.61
2289	1	0	8.4e-05	0	0	0	0	0.61
2290	0.93	0	0.07	0	0	0	0	0.61
2291	0.97	0	0.029	1.1e-06	0	0	0	0.61
2292	1	0	0.00091	2.7e-06	0	0	0	0.61
2293	0.99	0	0.0073	0.0017	0	0	0	0.61
2294	0.9	0	0	0	9.6e-05	0.097	0	0.61
2295	1	0	0	0	0	0	0	0.61
2296	1	0	0	0	0	0	0	0.61
2297	1	0	0	0	0	0	0	0.61
2298	1	0	0	1.1e-06	0	0	0	0.61
2299	1	0	0	0	0	0	0	0.61
2300	1	0	0	0	0	0	0	0.61
2301	1	0	0	0	0	0	0	0.61
2302	1	0	0	0	0	0	0	0.61
2303	1	0	0	0	0	0	0	0.61
2304	1	0	4.2e-05	0	0	0	0	0.61
2305	1	0	4.5e-05	0	0	0	0	0.61
2306	1	0	7.6e-06	0	0	0	0	0.61
2307	1	0	0	0	0	0	0	0.61
2308	1	0	0	4.2e-06	0	0	0	0.61
2309	2.4e-06	0.86	0.00039	0.0095	0.13	0	1	0.17
2310	1	0	0	1.1e-05	0	0	0	0.61
2311	1	0	0	0	0	0	0	0.61
2312	1	0	0	0	0	0	0	0.61
2313	0.9	0	0	0	6.6e-05	0.097	0	0.61
2314	1	0	0	0	0	0	0	0.61
2315	0	0.96	0.00035	0.016	0.028	0	1	0.17
2316	1	0	0	0	0	0	0	0.61
2317	0.9	4.4e-06	0	0	0.0011	0.097	0	0.61
2318	1	0	0.00022	0	0	0	0	0.61
2319	1	0	0	0	0	0	0	0.61
2320	1	0	0	0	0	0	0	0.61
2321	0.9	0	0	0	0.00019	0.097	0	0.61
2322	1	0	0	0	0	0	0	0.61
2323	1	0	0	0.00045	0	0	0	0.61
2324	1	0	0	0	0	0	0	0.61
2325	1	0	0	0	0	0	0	0.61
2326	1	0	1.1e-06	2.2e-05	0	0	0	0.61
2327	1	0	0	0	0	0	0	0.61
2328	1	0	0	0.00048	0	0	0	0.61
2329	1	0	0	0.0043	0	0	0	0.61
2330	1	0	0	0	0	0	0	0.61
2331	1	0	0	0	0	0	0	0.61
2332	1	0	0	0	0	0	0	0.61
2333	1	0	0	0	0	0	0	0.61
2334	1	0	0	0	0	0	0	0.61
2335	1	0	0	0	0	0	0	0.61
2336	1	0	0	0	0	0	0	0.61
2337	1	0	0	1.5e-05	0	0	0	0.61
2338	1	0	0	9.2e-06	0	0	0	0.61
2339	1	0	0	0	0	0	0	0.61
2340	1	0	0	0	0	0	0	0.61
2341	1	0	0	0	0	0	0	0.61
2342	1	0	0	0	0	0	0	0.61
