SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
1866	0.1	0.88	7.3e-05	0	0	0	0.015	1	0.61
1867	0.014	0.94	0.051	0	0	0	2.2e-05	1	0.61
1868	0.77	0.22	0	0	0	0	0.018	0	0.54
1869	0.078	0.92	0	0	0	0	0.00018	1	0.61
1870	0.023	0.93	0.046	0	0	0	0.00031	1	0.61
1871	0.044	0.96	1.5e-05	0	0	0	2.4e-05	1	0.61
1872	0.028	0.97	0.00089	0	0	0	3.7e-05	1	0.61
1873	0.007	0.96	0.031	0	0	0	0	1	0.61
1874	0.015	0.98	0.00044	0	0	0	0	1	0.61
1875	0.00016	1.2e-05	0	0	0	2.5e-05	1	6	0.39
1876	0.014	0.98	0.0012	0	0	0	0	1	0.61
1877	0.11	0.89	0	0	0	0	0.00021	1	0.61
1878	0	0	0	0.99	0.011	0	0	3	0
1879	0.022	0.98	0.00016	0	0	0	2.4e-06	1	0.61
1880	0	0	0	0.97	0.032	5.6e-05	0	3	0
1881	0.036	0.96	8e-05	0	0	0	3e-05	1	0.61
1882	0.11	0.88	2e-05	0	0	0	0.01	1	0.61
1883	0.085	0.9	0.00033	0	0	0	0.018	1	0.61
1884	0	1	0.0019	0	0	0	0	1	0.61
1885	0.049	0.94	0.0073	0	0	0	0.0066	1	0.61
1886	0.13	0.87	0	0	0	0	0.00012	1	0.61
1887	0.26	0.72	0	0	0	0	0.021	1	0.61
1888	0.085	0.9	0.00027	0	0	0	0.016	1	0.61
1889	0.16	0.82	2.3e-06	0	0	0	0.02	1	0.61
1890	0.01	0.89	0.096	0	0	0	6.8e-06	1	0.61
1891	0.2	0.8	0	0	0	0	0.00023	1	0.61
1892	0.0088	0.98	0.0063	0	0	0	0	1	0.61
1893	0.27	0.73	0	0	0	0	0.00042	1	0.61
1894	0.026	0.9	0.071	0	0	0	0.0016	1	0.61
1895	0.042	0.96	9e-05	0	0	0	7.4e-05	1	0.61
1896	0.012	0.97	0.019	0	0	0	3.2e-06	1	0.61
1897	0.019	0.93	0.048	0	0	0	0.00013	1	0.61
1898	0.048	0.95	0.00033	0	0	0	0.00049	1	0.61
1899	0.00016	0.12	0.88	0	0	0	0	2	0.83
1900	0.016	0.98	0.0014	0	0	0	2.2e-06	1	0.61
1901	0	1	0.0012	0	0	0	0	1	0.61
1902	1.9e-05	0.98	0.019	0	0	0	0	1	0.61
1903	0.081	0.92	0	0	0	0	0	1	0.61
1904	0	1	0.002	0	0	0	0	1	0.61
1905	0.056	0.88	0.019	0	0	6.8e-05	0.044	1	0.61
1906	0.049	0.94	0.0085	0	0	0	0.0068	1	0.61
1907	0.053	0.93	0.0088	0	0	0	0.013	1	0.61
1908	0.056	0.94	7.2e-06	0	0	0	6.5e-05	1	0.61
1909	0	0.99	0.0065	0	0	0	0	1	0.61
1910	0.4	0.56	0	0	0	0	0.043	1	0.61
1911	0.039	0.96	0	0	0	0	0	1	0.61
1912	0.029	0.96	0.0098	0	0	0	0.00034	1	0.61
1913	0.0015	0.00019	0	0	0	0	1	6	0.39
1914	0.71	0.17	0	0	0	0	0.12	0	0.54
1915	0.0064	0.99	0.0021	0	0	0	0	1	0.61
1916	0.14	0.74	2e-05	0	0	0	0.11	1	0.61
1917	0.073	0.92	0.00041	0	0	0	0.008	1	0.61
1918	0.012	0.98	0.0044	0	0	0	0	1	0.61
1919	0.24	0.73	0	0	0	0	0.032	1	0.61
1920	0.24	0.75	0	0	0	0	0.0067	1	0.61
1921	0.013	0.99	0.00086	0	0	0	0	1	0.61
1922	0.0078	0.0051	0	0	0	2e-05	0.99	6	0.39
1923	0.034	0.95	0.014	0	0	0	0.0013	1	0.61
1924	0.071	0.92	0.00046	0	0	0	0.0072	1	0.61
1925	0.14	0.71	2.5e-05	0	0	0	0.15	1	0.61
1926	0.018	0.89	0.094	0	0	0	0.0002	1	0.61
1927	0.39	0.54	0	0	0	0	0.068	1	0.61
1928	0.032	0.97	5.9e-06	0	0	0	0	1	0.61
1929	0.071	0.79	0.0065	0	4.7e-06	0.0026	0.13	1	0.61
1930	0.019	0.98	0	0	0	0	0	1	0.61
1931	0.0063	0.99	0	0	0	0	0	1	0.61
1932	0.012	0.99	0	0	0	0	0	1	0.61
1933	0	0	0	0	0	0	1	6	0.39
1934	0	0	0	0	0	0	1	6	0.39
1935	0	0.95	0	0.052	0	0	0	1	0.61
1936	0	0	6.4e-05	0	0	0	1	6	0.39
1937	0	0	0.0011	0	0	0	1	6	0.39
1938	0.06	0.94	0	0	0	0	5.4e-05	1	0.61
1939	0.49	0.4	0	0	0	0	0.11	0	0.54
1940	0.28	0.088	0	0	0	0	0.64	6	0.39
1941	0.096	0.84	0.00045	0	0	0	0.064	1	0.61
1942	0.18	0.81	0	0	0	0	0.0089	1	0.61
1943	0.052	0.95	0	0	0	0	3.8e-06	1	0.61
1944	0.09	0.8	0.0011	0	0	0	0.11	1	0.61
1945	0.087	0.61	0.0007	0	0	0.00099	0.31	1	0.61
1946	0.12	0.83	4e-05	0	0	0	0.044	1	0.61
1947	0	0	0	0.92	0.082	0.0011	0	3	0
1948	0.086	0.68	0.0012	0	0	0.00048	0.23	1	0.61
1949	0.096	0.9	0	0	0	0	4.9e-05	1	0.61
1950	0.16	0.84	0	0	0	0	6.7e-05	1	0.61
1951	0.033	0.97	0.0011	0	0	0	0.00014	1	0.61
1952	0.00064	0.00045	0	0	6.4e-05	0.73	0.27	5	0.13
1953	0	0.0097	0.99	0	0	0	0	2	0.83
1954	0.042	0.094	0	0	0	0.00035	0.86	6	0.39
1955	5.3e-06	0.024	0.98	0	0	0	0	2	0.83
1956	0.024	0.00029	0	0	0	0	0.98	6	0.39
1957	0.76	0.23	0	0	0	0	0.0095	0	0.54
1958	0.00018	2.1e-06	0.00011	0	0	0	1	6	0.39
1959	0	0	0	0	0	0	1	6	0.39
1960	0	1	0	0	0	0	0	1	0.61
1961	0	1	0.00019	0	0	0	0	1	0.61
1962	0.17	0.7	2.5e-05	0	0	0	0.13	1	0.61
1963	0.028	0.0013	0	0	0	0	0.97	6	0.39
1964	0.037	0.95	0.0067	0	0	0	0.0011	1	0.61
1965	0.055	0.94	0.0018	0	0	0	0.0036	1	0.61
1966	0.19	0.59	1.3e-06	0	0	0	0.22	1	0.61
1967	0.09	0.9	0	0	0	0	0.01	1	0.61
1968	0.16	0.17	0	0	0	0	0.67	6	0.39
1969	0.054	0.95	1.4e-05	0	0	0	8.4e-05	1	0.61
1970	0.013	0.99	0.0011	0	0	0	0	1	0.61
1971	0.25	0.65	0	0	0	0	0.097	1	0.61
1972	0.054	0.95	0.00016	0	0	0	0.00054	1	0.61
1973	0.014	0.0099	0	0	0	0	0.98	6	0.39
1974	2e-05	0	0	0	0	0	1	6	0.39
1975	0.19	0.79	0	0	0	0	0.017	1	0.61
1976	0.048	0.082	0	0	0	0	0.87	6	0.39
1977	0	1	0.0043	0	0	0	0	1	0.61
1978	0	0.94	0.058	0	0	0	0	1	0.61
1979	0.083	0.91	0.00026	0	0	0	0.012	1	0.61
1980	0.26	0.74	0	0	0	0	0.0017	1	0.61
1981	0	1	3.7e-05	0	0	0	0	1	0.61
1982	0.062	0.93	0.00019	0	0	0	0.0033	1	0.61
1983	0.18	0.28	5.6e-05	0	0	0	0.53	6	0.39
1984	0.06	0.87	0.015	0	0	0.00011	0.054	1	0.61
1985	0.35	0.65	0	0	0	0	0.00028	1	0.61
1986	0	0.9	0	0.098	6.7e-05	0	0	1	0.61
1987	0.0099	0.99	0	0	0	0	0	1	0.61
1988	0.14	0.85	0	0	0	0	0.0021	1	0.61
1989	0.053	0.93	0.0072	0	0	0	0.011	1	0.61
1990	0.049	0.95	4.2e-05	0	0	0	0.0001	1	0.61
1991	0.29	0.71	0	0	0	0	0.0024	1	0.61
1992	0.062	0.94	0	0	0	0	1.7e-05	1	0.61
1993	0.34	0.65	0	0	0	0	0.0069	1	0.61
1994	0.11	0.89	0	0	0	0	0.00029	1	0.61
1995	0.4	0.59	0	0	0	0	0.01	1	0.61
1996	0.0049	2.3e-05	0	0	0	0	1	6	0.39
1997	0.14	0.85	0	0	0	0	0.0024	1	0.61
1998	0.006	0.99	0	0	0	0	0	1	0.61
1999	0.018	0.98	0	0	0	0	0	1	0.61
2000	0.16	0.84	0	0	0	0	9.6e-05	1	0.61
2001	0.084	0.14	0	0	0	0.00012	0.77	6	0.39
2002	0.08	0.92	0	0	0	0	5.8e-05	1	0.61
2003	0.054	0.95	0	0	0	0	0.00025	1	0.61
2004	0.031	0.017	0	0	0	0	0.95	6	0.39
2005	0.0016	8.9e-05	0.00023	0	0	0	1	6	0.39
2006	0.02	0.98	0	0	0	0	0	1	0.61
2007	0.46	0.26	0	0	0	0	0.28	0	0.54
2008	0	1	0.00012	0	0	0	0	1	0.61
2009	0.092	0.91	0	0	0	0	4.5e-05	1	0.61
2010	0.012	0.99	1.2e-05	0	0	0	0	1	0.61
2011	0	1	0.00019	0	0	0	0	1	0.61
2012	0	0.99	0.012	0	0	0	0	1	0.61
2013	0.041	0.96	6.2e-06	0	0	0	8.5e-06	1	0.61
2014	0.013	0.99	1.9e-05	0	0	0	0	1	0.61
2015	0	0	0	0	2.1e-05	1	0	5	0.13
2016	0.11	0.89	0	0	0	0	0.0068	1	0.61
2017	0.047	0.95	0	0	0	0	0.00038	1	0.61
2018	0	1	3.8e-06	0	0	0	0	1	0.61
2019	0.1	0.89	0	0	0	0	0.0055	1	0.61
2020	0.023	0.019	0	0	0	0.00033	0.96	6	0.39
2021	0	0	0	0.99	0.013	3.5e-06	0	3	0
2022	0	0.76	0.24	0	0	0	0	1	0.61
2023	0.11	0.83	0	0	0	0	0.054	1	0.61
2024	0.07	0.93	0	0	0	0	0.0023	1	0.61
2025	0	1	0.00089	0	0	0	0	1	0.61
2026	0	0	0	1	0.00037	0	0	3	0
2027	0.22	0.74	0	0	0	0	0.042	1	0.61
2028	0.001	2.8e-05	0	0	0	0	1	6	0.39
2029	0	0.6	0.4	0	0	0	0	1	0.61
2030	0.014	0.88	0.1	0	0	0	4e-05	1	0.61
2031	0.093	0.91	0	0	0	0	1.6e-05	1	0.61
2032	0.015	0.98	0	0	0	0	0	1	0.61
2033	0	1	0	0	0	0	0	1	0.61
2034	0.12	0.19	0.0018	0	0	4.6e-06	0.69	6	0.39
2035	0.16	0.67	0.00022	0	0	0	0.18	1	0.61
2036	0	1	8.3e-05	0	0	0	0	1	0.61
2037	0.045	0.95	0	0	0	0	6e-05	1	0.61
2038	0.029	0.97	0	0	0	0	4.2e-05	1	0.61
2039	0.0095	0.77	0.22	0	0	0	1.7e-05	1	0.61
2040	0	0	1	0	0	0	0	2	0.83
2041	0.012	0.79	0.19	0	0	0	6.4e-05	1	0.61
2042	0.14	0.83	8.4e-06	0	0	0	0.026	1	0.61
2043	0	1	0	0	0	0	0	1	0.61
2044	0.079	0.9	0.00069	0	0	0	0.019	1	0.61
2045	0	0	0	0	0.8	0.2	0	4	0.043
2046	0	0	0	0.81	0.18	0.015	0	3	0
2047	0	0	0	0	1	0.0041	0	4	0.043
2048	0	0.9	0	0.098	9.3e-06	0	0	1	0.61
2049	0	0	0.011	0	0	0.99	0	5	0.13
2050	0	0	0	0	1	0	0	4	0.043
2051	0.14	0.31	0.002	0	0	1.2e-05	0.55	6	0.39
2052	0	0.9	0	0.098	0.0073	6.4e-05	0	1	0.61
2053	0.33	0.67	0	0	0	0	0.00029	1	0.61
2054	0.66	0.34	0	0	0	0	0.0016	0	0.54
2055	0	0	0	0	1	0	0	4	0.043
2056	0	0	0	0	1	0.00066	0	4	0.043
2057	0	0	0	0	1	0	0	4	0.043
2058	0	0	0	0	1	0.00023	0	4	0.043
2059	0	0	0	0	1	0	0	4	0.043
2060	0.21	0.7	0	0	0	0	0.085	1	0.61
2061	0	0	0.002	0	0.63	0.37	0	4	0.043
2062	0	0	0	0	1	7.6e-06	0	4	0.043
2063	0	0	0.0082	0	0.21	0.78	0	5	0.13
2064	0	0	0.34	0	0	0.66	5.4e-05	5	0.13
2065	0	0	0	0	1	0.00015	0	4	0.043
2066	0.53	0.47	0	0	0	0	2.2e-06	0	0.54
2067	0.09	0.91	0	0	0	0	0.0008	1	0.61
2068	0	0	0	0	1	4.9e-06	0	4	0.043
2069	0	0	0.74	0	0	0.26	1.1e-05	2	0.83
2070	0	0	6.9e-05	0	0.72	0.28	0	4	0.043
2071	0	0	0.00061	0	0.0022	1	0	5	0.13
2072	0	0	0	0	1	0.00015	0	4	0.043
2073	0	0	1.5e-06	0	0.52	0.48	0	4	0.043
2074	0	0	0.012	0	0.0029	0.98	0	5	0.13
2075	0.036	4e-05	0	0	0	0	0.96	6	0.39
2076	0.077	0.92	0	0	0	0	0.0003	1	0.61
2077	0.14	0.86	0	0	0	0	0.0034	1	0.61
2078	0.041	0.96	0	0	0	0	2.8e-05	1	0.61
2079	0.053	0.95	0	0	0	0	0	1	0.61
2080	0	0.9	0	0.098	0.0014	0	0	1	0.61
2081	0	0	1	0	0	0	0	2	0.83
2082	0	0	0.00082	0	0.89	0.1	0	4	0.043
2083	6.8e-06	0.0075	0.99	0	0	0	0	2	0.83
2084	0	0.89	1.7e-06	0.097	0.014	0.00045	0	1	0.61
2085	0	0	3.8e-05	0	0.98	0.024	0	4	0.043
2086	0.15	0.19	0.00014	0	0	0	0.66	6	0.39
2087	0	0	0	0	1	0	0	4	0.043
2088	0.11	0.87	0	0	0	0	0.018	1	0.61
2089	0.0048	1	0	0	0	0	0	1	0.61
2090	0.4	0.54	0	0	0	0	0.065	1	0.61
2091	0.41	0.59	0	0	0	0	0.00028	1	0.61
2092	0	0	0	0	1	0	0	4	0.043
2093	0.11	0.89	0	0	0	0	1.4e-05	1	0.61
2094	0	1	2.9e-06	0	0	0	0	1	0.61
2095	0.12	0.31	0.0063	0	0	0.00017	0.56	6	0.39
2096	0.0068	0.99	0.00087	0	0	0	0	1	0.61
2097	0.2	0.8	0	0	0	0	0.00054	1	0.61
2098	0.34	0.66	0	0	0	0	0.0021	1	0.61
2099	0.0036	0.88	0.11	0	0	0	0	1	0.61
2100	0	0	0	0.75	0.22	0.032	8.7e-06	3	0
2101	0	0	0	0.95	0.055	0.00028	0	3	0
2102	0.04	0.89	0.058	0	0	0	0.012	1	0.61
2103	0.013	0.97	0.021	0	0	0	3.9e-06	1	0.61
2104	0	0	1	0	0	0	0	2	0.83
2105	0.19	0.81	0	0	0	0	0.0031	1	0.61
2106	0	0.9	0	0.098	0.0022	0	0	1	0.61
2107	0.075	0.24	0.013	0	0	0.00052	0.67	6	0.39
2108	0.084	0.88	0.00033	0	0	0	0.033	1	0.61
2109	0.019	0.98	0.00014	0	0	0	3.8e-06	1	0.61
2110	0.22	0.78	0	0	0	0	0.0023	1	0.61
2111	0	1	0	0	0	0	0	1	0.61
2112	0.1	0.88	0	0	0	0	0.011	1	0.61
2113	0.068	0.93	0	0	0	0	0.00016	1	0.61
2114	0	1	0.00089	0	0	0	0	1	0.61
2115	0.037	0.96	0	0	0	0	0	1	0.61
2116	0.029	0.97	0	0	0	0	6.8e-05	1	0.61
2117	0.065	0.93	0	0	0	0	0.0045	1	0.61
2118	0.18	0.81	0	0	0	0	0.01	1	0.61
2119	0	0.9	0.095	0	0	0	0	1	0.61
2120	0.071	0.92	1.2e-05	0	0	0	0.011	1	0.61
2121	0.26	0.5	1.1e-06	0	0	0	0.24	1	0.61
2122	0.11	0.88	0	0	0	0	0.013	1	0.61
2123	0.029	0.97	0	0	0	0	0	1	0.61
2124	0.47	0.52	0	0	0	0	0.0075	1	0.61
2125	0.02	0.98	0	0	0	0	0	1	0.61
2126	0.11	0.63	0.0009	0	0	9e-06	0.26	1	0.61
2127	0.026	0.91	0.067	0	0	0	0.0014	1	0.61
2128	0	1	5.7e-05	0	0	0	0	1	0.61
2129	0.036	0.96	0	0	0	0	0	1	0.61
2130	0.037	0.96	1.8e-05	0	0	0	1.1e-05	1	0.61
2131	0.14	0.68	1.9e-05	0	0	0	0.18	1	0.61
2132	0.066	0.84	0.0091	0	0	0.00024	0.08	1	0.61
2133	0.091	0.86	0.00049	0	0	0	0.046	1	0.61
2134	0	0	0.00011	0	0	0	1	6	0.39
2135	0	0	0.013	0	5.7e-05	0.99	0	5	0.13
2136	0.028	0.97	0	0	0	0	0	1	0.61
2137	0.0075	0.99	0.00014	0	0	0	0	1	0.61
2138	0.1	0.86	0.0002	0	0	0	0.039	1	0.61
2139	0.058	0.94	1.1e-05	0	0	0	0.0001	1	0.61
2140	0.015	0.99	0	0	0	0	0	1	0.61
2141	0.021	0.98	0.00066	0	0	0	1.9e-05	1	0.61
2142	0	1	0	0	0	0	0	1	0.61
2143	0.12	0.21	0.0021	0	0	7.3e-06	0.67	6	0.39
2144	0	1	0	0	0	0	0	1	0.61
2145	0	0.99	0.0064	0	0	0	0	1	0.61
2146	0.032	0.97	0	0	0	0	7.1e-06	1	0.61
2147	0.048	0.027	0.00032	0	0	0	0.93	6	0.39
2148	0	1	0	0	0	0	0	1	0.61
2149	0.23	0.77	0	0	0	0	0.0016	1	0.61
2150	0	0.9	0	0.098	0	0	0	1	0.61
2151	0.056	0.94	0	0	0	0	6.5e-05	1	0.61
2152	0.056	0.94	0	0	0	0	0.00032	1	0.61
2153	0	0	0.00055	0	0.53	0.47	0	4	0.043
2154	0.36	0.64	0	0	0	0	0.0016	1	0.61
2155	0.00069	4.4e-05	0.017	0	0	3e-06	0.98	6	0.39
2156	0.23	0.19	0	0	0	0	0.57	6	0.39
2157	0	0.93	0.071	0	0	0	0	1	0.61
2158	0.08	0.92	0	0	0	0	2.4e-06	1	0.61
2159	0.19	0.74	0	0	0	0	0.073	1	0.61
2160	0	0	1.1e-05	0	0	0	1	6	0.39
2161	0	0	1	0	0	0	0	2	0.83
2162	0.06	0.94	0	0	0	0	0.0025	1	0.61
2163	0	1	0.0017	0	0	0	0	1	0.61
2164	0	1	0.00012	0	0	0	0	1	0.61
2165	0.029	0.97	0	0	0	0	0	1	0.61
2166	0.13	0.77	0.00031	0	0	7.4e-06	0.1	1	0.61
2167	0	0	0	0	1	0	0	4	0.043
2168	0.0054	0.99	0	0	0	0	0	1	0.61
2169	0	0.99	0.014	0	0	0	0	1	0.61
2170	0.068	0.93	0	0	0	0	1.5e-05	1	0.61
2171	0	1	0	0	0	0	0	1	0.61
2172	0.02	0.98	0.0014	0	0	0	2.1e-05	1	0.61
2173	0.11	0.89	0	0	0	0	0.00014	1	0.61
2174	0.0039	0.98	0.015	0	0	0	0	1	0.61
2175	0	0.9	0	0.098	0.00049	0	0	1	0.61
2176	0.14	0.86	0	0	0	0	0.00025	1	0.61
2177	0.037	0.96	0.0029	0	0	0	0.001	1	0.61
2178	0.0026	1	0	0	0	0	0	1	0.61
2179	0	0	0	0	3.3e-06	1	0	5	0.13
2180	0.054	0.9	0.017	0	0	0	0.027	1	0.61
2181	0	0	0.0041	0	0.057	0.94	0	5	0.13
2182	0.055	0.94	0	0	0	0	0	1	0.61
2183	0	0	5.7e-05	0	0.36	0.64	0	5	0.13
2184	0	0	0.0013	0	0.12	0.88	0	5	0.13
2185	0.0091	0.02	0.25	0	0.0019	0.36	0.36	5	0.13
2186	0	0	0.027	0	0.00021	0.97	0	5	0.13
2187	2.2e-06	1	3.6e-06	0	0	0	0	1	0.61
2188	0.057	0.94	0	0	0	0	0.00071	1	0.61
2189	0	0	0	0	0	1	0	5	0.13
2190	0.011	0.97	0.02	0	0	0	2.2e-06	1	0.61
2191	1.8e-05	3.1e-06	0	0	2.6e-06	0.9	0.1	5	0.13
2192	0.026	0.0064	0	0	0	0	0.97	6	0.39
2193	0.2	0.33	0	0	0	0	0.47	6	0.39
2194	0	0	0	0	0	1	0	5	0.13
2195	0	1	0.00091	0	0	0	0	1	0.61
2196	0	0	0	0.99	0.0064	0	0	3	0
2197	0	0	0	0.92	0.08	0.00098	0	3	0
2198	0.0018	1	0.00014	0	0	0	0	1	0.61
2199	0	0	0	0	0	1	0	5	0.13
2200	0.013	0.99	0.00041	0	0	0	0	1	0.61
2201	2e-05	0.89	0.11	0	0	0	0	1	0.61
2202	0.17	0.8	1.2e-06	0	0	0	0.025	1	0.61
2203	0	0	0	0	7.2e-05	1	0.00047	5	0.13
2204	0	0	0	0	1	0.00095	0	4	0.043
2205	0.12	0.88	0	0	0	0	1.9e-05	1	0.61
2206	0.0025	1	3e-05	0	0	0	0	1	0.61
2207	0.27	0.71	0	0	0	0	0.025	1	0.61
2208	0	1	0	0	0	0	0	1	0.61
2209	0	0.00013	1	0	0	0	0	2	0.83
2210	9.6e-05	0.15	0.85	0	0	0	0	2	0.83
2211	0	0	0	0	0.003	1	0.00072	5	0.13
2212	0.077	0.92	0.00015	0	0	0	0.0042	1	0.61
2213	0.068	0.93	0.00042	0	0	0	0.0043	1	0.61
2214	0	0	1	0	0	0	0	2	0.83
2215	0.012	0.013	0	0	0	0.00026	0.98	6	0.39
2216	0	1	1.7e-06	0	0	0	0	1	0.61
2217	0.23	0.46	0	0	0	0	0.3	1	0.61
2218	0.27	0.66	0	0	0	0	0.073	1	0.61
2219	0	0	0	0	0.00011	1	1.8e-05	5	0.13
2220	0	0	0	0.92	0.077	0.00088	0	3	0
2221	0	0	0	0	0.12	0.88	0.00061	5	0.13
2222	0	0	0	0	0	1	0	5	0.13
2223	0	0	0	0	0	1	0	5	0.13
2224	0	0	0	0	0	1	2.7e-05	5	0.13
2225	0.1	0.68	0.00038	0	0	5.9e-06	0.22	1	0.61
2226	5.2e-06	0	0	0	0	0.88	0.12	5	0.13
2227	0	0	0	0	0.023	0.98	0.00012	5	0.13
2228	0.016	0.98	0.0073	0	0	0	6.7e-06	1	0.61
2229	0.0056	0.8	0.2	0	0	0	0	1	0.61
2230	0.014	0.011	0	0	0	0	0.97	6	0.39
2231	0.065	0.89	0.0061	0	0	0	0.038	1	0.61
2232	0.024	0.97	0.003	0	0	0	4e-05	1	0.61
2233	0.31	0.32	0	0	0	0	0.38	6	0.39
2234	0	1	6.7e-05	0	0	0	0	1	0.61
2235	0	1	0.00028	0	0	0	0	1	0.61
2236	0	0.0023	1	0	0	0	0	2	0.83
2237	0.039	0.071	0	0	0	1.8e-05	0.89	6	0.39
2238	0.32	0.68	0	0	0	0	3.1e-06	1	0.61
2239	0.34	0.57	0	0	0	0	0.084	1	0.61
2240	0	0	0.056	0	0.0076	0.94	6e-05	5	0.13
2241	0	0	0.012	0	0	0.99	0	5	0.13
2242	0.0047	0.00025	0	0	0	0	1	6	0.39
2243	0	1	0.0032	0	0	0	0	1	0.61
2244	0.1	0.83	9e-05	0	0	2.4e-05	0.064	1	0.61
2245	0	1	1.2e-06	0	0	0	0	1	0.61
2246	0.086	0.9	0	0	0	0	0.0092	1	0.61
2247	0	0	0	0	0.00061	1	0	5	0.13
2248	0	1	0	0	0	0	0	1	0.61
2249	0.076	0.92	0	0	0	0	9.3e-05	1	0.61
2250	0	1	0	0	0	0	0	1	0.61
2251	0	1	6.2e-05	0	0	0	0	1	0.61
2252	0	1	7.6e-06	0	0	0	0	1	0.61
2253	0	1	0.00036	0	0	0	0	1	0.61
2254	0.055	0.94	0	0	0	0	0.00027	1	0.61
2255	0	0.99	0.014	0	0	0	0	1	0.61
2256	0.0033	0.00043	0	0	0	0	1	6	0.39
2257	0	1	0	0	0	0	0	1	0.61
2258	0	0.98	0.022	0	0	0	0	1	0.61
2259	0	0.98	0.017	0	0	0	0	1	0.61
2260	0	1	2.5e-06	0	0	0	0	1	0.61
2261	0.017	0.0046	0	0	0	0	0.98	6	0.39
2262	0	1	7.5e-05	0	0	0	0	1	0.61
2263	0.024	0.98	0	0	0	0	2e-05	1	0.61
2264	0	0.94	0.061	0	0	0	0	1	0.61
2265	0	1	0.00011	0	0	0	0	1	0.61
2266	0	0.94	0.062	0	0	0	0	1	0.61
2267	0.12	0.88	0	0	0	0	0.0041	1	0.61
2268	0.14	0.68	0	0	0	6.3e-06	0.18	1	0.61
2269	0	0.98	0.017	0	0	0	0	1	0.61
2270	0.065	0.93	0	0	0	0	5.7e-06	1	0.61
2271	0.036	0.0057	0	0	0	0	0.96	6	0.39
2272	0.26	0.72	0	0	0	0	0.025	1	0.61
2273	0.049	0.95	0	0	0	0	0.00063	1	0.61
2274	0.057	0.94	0	0	0	0	0.00017	1	0.61
2275	0	1	0	0	0	0	0	1	0.61
2276	0.059	0.94	0	0	0	0	0.00082	1	0.61
2277	0.17	0.28	0.00013	0	0	0	0.55	6	0.39
2278	0.035	0.97	0	0	0	0	5.1e-06	1	0.61
2279	0	1	2.4e-05	0	0	0	0	1	0.61
2280	0.16	0.81	0	0	0	0	0.033	1	0.61
2281	0.093	0.91	0	0	0	0	0.00027	1	0.61
2282	0.31	0.64	0	0	0	0	0.054	1	0.61
2283	0	0.86	0.00023	0.094	0.034	0.0078	9.6e-06	1	0.61
2284	0.058	0.94	0	0	0	0	0.0006	1	0.61
2285	0	1	0.003	0	0	0	0	1	0.61
2286	0.15	0.8	2.9e-06	0	0	0	0.053	1	0.61
2287	0.066	0.93	0	0	0	0	1.7e-05	1	0.61
2288	0	1	0	0	0	0	0	1	0.61
2289	0.0074	0.99	0	0	0	0	0	1	0.61
2290	0.22	0.77	0	0	0	0	0.00011	1	0.61
2291	0.098	0.9	0	0	0	0	0.00031	1	0.61
2292	0.012	0.98	0.0045	0	0	0	2.9e-06	1	0.61
2293	0.024	0.95	0.03	0	0	0	0.0004	1	0.61
2294	0	0.9	0	0.098	0.0025	0	0	1	0.61
2295	0	1	0	0	0	0	0	1	0.61
2296	0	1	7.8e-05	0	0	0	0	1	0.61
2297	0	1	1.7e-05	0	0	0	0	1	0.61
2298	0	1	0.00039	0	0	0	0	1	0.61
2299	0	1	0.00024	0	0	0	0	1	0.61
2300	0	1	0	0	0	0	0	1	0.61
2301	0	1	0	0	0	0	0	1	0.61
2302	0	1	0	0	0	0	0	1	0.61
2303	0	1	0.0003	0	0	0	0	1	0.61
2304	0.0032	1	0	0	0	0	0	1	0.61
2305	0.0032	1	0	0	0	0	0	1	0.61
2306	0.00017	1	1.4e-05	0	0	0	0	1	0.61
2307	0	1	0.00029	0	0	0	0	1	0.61
2308	0	1	0.0011	0	0	0	0	1	0.61
2309	1e-05	2.3e-06	0.25	0	0.00074	0.74	0.014	5	0.13
2310	0	1	0.0015	0	0	0	0	1	0.61
2311	0	1	0	0	0	0	0	1	0.61
2312	0	1	3e-06	0	0	0	0	1	0.61
2313	0	0.9	0	0.098	0.002	0	0	1	0.61
2314	0	1	0.00016	0	0	0	0	1	0.61
2315	6.8e-06	0	0.45	0	2e-05	0.53	0.023	5	0.13
2316	0	1	3.4e-05	0	0	0	0	1	0.61
2317	0	0.89	0	0.097	0.0079	8.5e-05	0	1	0.61
2318	0.0043	1	1.9e-06	0	0	0	0	1	0.61
2319	0	1	0	0	0	0	0	1	0.61
2320	0	1	0.00091	0	0	0	0	1	0.61
2321	0	0.9	0	0.098	0.0033	6e-06	0	1	0.61
2322	0	1	1.1e-06	0	0	0	0	1	0.61
2323	0	0.99	0.0099	0	0	0	0	1	0.61
2324	0	1	0	0	0	0	0	1	0.61
2325	0	1	0	0	0	0	0	1	0.61
2326	9.2e-06	1	0.0013	0	0	0	0	1	0.61
2327	0	1	0	0	0	0	0	1	0.61
2328	0	0.99	0.0098	0	0	0	0	1	0.61
2329	0	0.97	0.027	0	0	0	0	1	0.61
2330	0	1	9.1e-06	0	0	0	0	1	0.61
2331	0	1	0	0	0	0	0	1	0.61
2332	0	1	0	0	0	0	0	1	0.61
2333	0	1	1.6e-06	0	0	0	0	1	0.61
2334	9.3e-06	1	0.00012	0	0	0	0	1	0.61
2335	0	1	0	0	0	0	0	1	0.61
