SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0
816	1.2e-05	0.0022	0.33	1.1e-05	0	0.0018	0	0.0018	0.0028	0.0018	1.2e-05	0.33	0.33	0.0028	0.0022	2	0.15
817	0.24	4.2e-05	0.1	0.21	0	3.3e-05	0	3.3e-05	5.3e-05	3.3e-05	0.24	0.1	0.1	5.3e-05	4.2e-05	0	0.083
818	0.0031	0.054	0.21	0.0027	0	0.043	0.0001	0.043	0.068	0.043	0.0031	0.21	0.21	0.068	0.054	2	0.15
819	0.21	1.3e-06	0.13	0.19	0	1.1e-06	0	1.1e-06	1.7e-06	1.1e-06	0.21	0.13	0.13	1.7e-06	1.3e-06	0	0.083
820	0.18	2.7e-05	0.16	0.16	0	2.1e-05	0	2.1e-05	3.4e-05	2.1e-05	0.18	0.16	0.16	3.4e-05	2.7e-05	0	0.083
821	0.0013	0.038	0.25	0.0012	0	0.03	2.4e-06	0.03	0.048	0.03	0.0013	0.25	0.25	0.048	0.038	2	0.15
822	6.1e-05	0.088	0.13	5.4e-05	0	0.07	2.1e-05	0.07	0.11	0.07	6.1e-05	0.13	0.13	0.11	0.088	2	0.15
823	0.33	0	0.014	0.29	0	0	0	0	0	0	0.33	0.014	0.014	0	0	0	0.083
824	0	0.14	0.0037	0	0	0.11	0	0.11	0.18	0.11	0	0.0037	0.0037	0.18	0.14	8	0.23
825	0	0.12	0.066	0	0	0.092	0	0.092	0.15	0.092	0	0.066	0.066	0.15	0.12	8	0.23
826	0.00012	0.01	0.31	0.00011	0	0.0079	0	0.0079	0.013	0.0079	0.00012	0.31	0.31	0.013	0.01	2	0.15
827	0	0.14	0.011	0	0	0.11	0	0.11	0.18	0.11	0	0.011	0.011	0.18	0.14	8	0.23
828	0.04	0.014	0.26	0.035	0	0.011	3.6e-06	0.011	0.017	0.011	0.04	0.26	0.26	0.017	0.014	2	0.15
829	0.31	0	0.035	0.27	0	0	0	0	0	0	0.31	0.035	0.035	0	0	0	0.083
830	0.00055	0.0025	0.33	0.00048	0	0.002	0	0.002	0.0031	0.002	0.00055	0.33	0.33	0.0031	0.0025	2	0.15
831	0.017	0.00016	0.32	0.015	0	0.00012	0	0.00012	0.0002	0.00012	0.017	0.32	0.32	0.0002	0.00016	2	0.15
832	0	0.14	0.0012	0	0	0.11	0	0.11	0.18	0.11	0	0.0012	0.0012	0.18	0.14	8	0.23
833	0.35	0	0.0018	0.3	0	0	0	0	0	0	0.35	0.0018	0.0018	0	0	0	0.083
834	0.0012	0.074	0.16	0.0011	0	0.059	0.00031	0.059	0.093	0.059	0.0012	0.16	0.16	0.093	0.074	2	0.15
835	5e-05	0.0055	0.32	4.4e-05	0	0.0044	0	0.0044	0.0069	0.0044	5e-05	0.32	0.32	0.0069	0.0055	2	0.15
836	0.00023	0.0067	0.32	0.0002	0	0.0053	0	0.0053	0.0085	0.0053	0.00023	0.32	0.32	0.0085	0.0067	2	0.15
837	0	0.059	0.2	0	0	0.046	0	0.046	0.074	0.046	0	0.2	0.2	0.074	0.059	2	0.15
838	0	0.14	0.0031	0	0	0.11	0	0.11	0.18	0.11	0	0.0031	0.0031	0.18	0.14	8	0.23
839	0	0.14	0.018	0	0	0.11	0	0.11	0.17	0.11	0	0.018	0.018	0.17	0.14	8	0.23
840	0	0.14	0.007	0	0	0.11	0	0.11	0.18	0.11	0	0.007	0.007	0.18	0.14	8	0.23
841	0	0.13	0.028	0	0	0.11	5.4e-06	0.11	0.17	0.11	0	0.028	0.028	0.17	0.13	8	0.23
842	0.35	0	0.0017	0.3	0	0	0	0	0	0	0.35	0.0017	0.0017	0	0	0	0.083
843	0.0021	0.042	0.23	0.0018	0	0.033	0.0003	0.033	0.053	0.033	0.0021	0.23	0.23	0.053	0.042	2	0.15
844	0.016	0.00031	0.32	0.014	0	0.00025	0	0.00025	0.00039	0.00025	0.016	0.32	0.32	0.00039	0.00031	2	0.15
845	0.35	0	0.0013	0.3	0	0	0	0	0	0	0.35	0.0013	0.0013	0	0	0	0.083
846	1.4e-05	0.068	0.18	1.2e-05	0	0.054	0.00013	0.054	0.086	0.054	1.4e-05	0.18	0.18	0.086	0.068	2	0.15
847	0.006	0.0015	0.32	0.0052	0	0.0012	0	0.0012	0.0018	0.0012	0.006	0.32	0.32	0.0018	0.0015	2	0.15
848	0.0065	0.011	0.3	0.0057	0	0.009	0	0.009	0.014	0.009	0.0065	0.3	0.3	0.014	0.011	2	0.15
849	0.0006	0.041	0.24	0.00052	0	0.032	1.5e-05	0.032	0.051	0.032	0.0006	0.24	0.24	0.051	0.041	2	0.15
850	0.00012	0.036	0.25	0.00011	0	0.028	0	0.028	0.045	0.028	0.00012	0.25	0.25	0.045	0.036	2	0.15
851	0.24	0	0.099	0.21	0	0	0	0	0	0	0.24	0.099	0.099	0	0	0	0.083
852	0	0.13	0.029	0	0	0.1	0	0.1	0.17	0.1	0	0.029	0.029	0.17	0.13	8	0.23
853	0.35	0	0.00073	0.3	0	0	0	0	0	0	0.35	0.00073	0.00073	0	0	0	0.083
854	0.00035	0.034	0.25	0.00031	0	0.027	3.5e-06	0.027	0.043	0.027	0.00035	0.25	0.25	0.043	0.034	2	0.15
855	1.7e-05	1.1e-05	0.33	1.5e-05	0	9e-06	0	9e-06	1.4e-05	9e-06	1.7e-05	0.33	0.33	1.4e-05	1.1e-05	2	0.15
856	0	0.11	0.071	0	0	0.09	0	0.09	0.14	0.09	0	0.071	0.071	0.14	0.11	8	0.23
857	0	0.14	0.014	0	0	0.11	0	0.11	0.18	0.11	0	0.014	0.014	0.18	0.14	8	0.23
858	0.039	0.0066	0.28	0.034	0	0.0052	0	0.0052	0.0083	0.0052	0.039	0.28	0.28	0.0083	0.0066	2	0.15
859	0	0.09	0.13	0	0	0.071	0	0.071	0.11	0.071	0	0.13	0.13	0.11	0.09	2	0.15
860	0	0.1	0.099	0	0	0.081	0	0.081	0.13	0.081	0	0.099	0.099	0.13	0.1	8	0.23
861	0.036	0.0014	0.3	0.031	0	0.0011	0	0.0011	0.0018	0.0011	0.036	0.3	0.3	0.0018	0.0014	2	0.15
862	0.32	0	0.025	0.28	0	0	0	0	0	0	0.32	0.025	0.025	0	0	0	0.083
863	0.0036	4.6e-05	0.33	0.0031	0	3.7e-05	0	3.7e-05	5.8e-05	3.7e-05	0.0036	0.33	0.33	5.8e-05	4.6e-05	2	0.15
864	0	0.065	0.18	0	0	0.052	0	0.052	0.083	0.052	0	0.18	0.18	0.083	0.065	2	0.15
865	8.7e-05	0.053	0.21	7.7e-05	0	0.042	5.2e-06	0.042	0.067	0.042	8.7e-05	0.21	0.21	0.067	0.053	2	0.15
866	0.021	0.0084	0.29	0.019	0	0.0066	0	0.0066	0.011	0.0066	0.021	0.29	0.29	0.011	0.0084	2	0.15
867	0.0025	0.034	0.25	0.0022	0	0.027	4.9e-05	0.027	0.043	0.027	0.0025	0.25	0.25	0.043	0.034	2	0.15
868	0.15	0.08	0.0005	0.14	0	0.064	0	0.064	0.1	0.064	0.15	0.0005	0.0005	0.1	0.08	0	0.083
869	1.7e-05	0.021	0.29	1.5e-05	0	0.016	0.00027	0.016	0.026	0.016	1.7e-05	0.29	0.29	0.026	0.021	2	0.15
870	0.00027	0.00012	0.33	0.00024	0	9.1e-05	0	9.1e-05	0.00015	9.1e-05	0.00027	0.33	0.33	0.00015	0.00012	2	0.15
871	0.043	0.014	0.26	0.037	0	0.011	1.4e-05	0.011	0.017	0.011	0.043	0.26	0.26	0.017	0.014	2	0.15
872	1.7e-05	1.7e-05	0.33	1.5e-05	0	1.3e-05	0	1.3e-05	2.2e-05	1.3e-05	1.7e-05	0.33	0.33	2.2e-05	1.7e-05	2	0.15
873	0.0017	0.014	0.3	0.0015	0	0.011	0	0.011	0.017	0.011	0.0017	0.3	0.3	0.017	0.014	2	0.15
874	0	0.055	0.21	0	0	0.043	0	0.043	0.069	0.043	0	0.21	0.21	0.069	0.055	2	0.15
875	0.00071	0.012	0.3	0.00062	0	0.0097	0	0.0097	0.015	0.0097	0.00071	0.3	0.3	0.015	0.012	2	0.15
876	0	0.14	0.013	0	1.7e-05	0.11	0.012	0.11	0.17	0.11	0	0.013	0.013	0.17	0.14	8	0.23
877	0	0.00018	0.33	0	0	0.00014	0	0.00014	0.00023	0.00014	0	0.33	0.33	0.00023	0.00018	2	0.15
878	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0.62
879	0	0.083	0.14	0	0	0.065	0	0.065	0.1	0.065	0	0.14	0.14	0.1	0.083	2	0.15
880	0.093	0.013	0.21	0.082	0	0.011	3.4e-05	0.011	0.017	0.011	0.093	0.21	0.21	0.017	0.013	2	0.15
881	0	0.1	0.094	0	0	0.082	0	0.082	0.13	0.082	0	0.094	0.094	0.13	0.1	8	0.23
882	0.00018	0.079	0.15	0.00016	0	0.063	3.3e-05	0.063	0.1	0.063	0.00018	0.15	0.15	0.1	0.079	2	0.15
883	0.00035	0.029	0.27	0.0003	0	0.023	0	0.023	0.037	0.023	0.00035	0.27	0.27	0.037	0.029	2	0.15
884	3e-05	0.093	0.12	2.7e-05	0	0.074	1.5e-05	0.074	0.12	0.074	3e-05	0.12	0.12	0.12	0.093	2	0.15
885	2.9e-05	0.036	0.25	2.5e-05	0	0.029	0	0.029	0.046	0.029	2.9e-05	0.25	0.25	0.046	0.036	2	0.15
886	9e-05	0.091	0.12	7.9e-05	0	0.072	5.3e-05	0.072	0.11	0.072	9e-05	0.12	0.12	0.11	0.091	2	0.15
887	0.12	2.1e-05	0.22	0.1	0	1.7e-05	0	1.7e-05	2.7e-05	1.7e-05	0.12	0.22	0.22	2.7e-05	2.1e-05	2	0.15
888	0.055	0.00023	0.28	0.048	0	0.00018	0	0.00018	0.00029	0.00018	0.055	0.28	0.28	0.00029	0.00023	2	0.15
889	6.1e-05	0.088	0.13	5.4e-05	0	0.07	2.1e-05	0.07	0.11	0.07	6.1e-05	0.13	0.13	0.11	0.088	2	0.15
890	0.0025	0.086	0.13	0.0022	0.0018	0.068	0.0051	0.068	0.11	0.068	0.0025	0.13	0.13	0.11	0.086	2	0.15
891	0.034	0.00083	0.3	0.03	0	0.00066	0	0.00066	0.0011	0.00066	0.034	0.3	0.3	0.0011	0.00083	2	0.15
892	0.0052	0.039	0.24	0.0046	0	0.031	2.7e-05	0.031	0.049	0.031	0.0052	0.24	0.24	0.049	0.039	2	0.15
893	0	0.0046	0.32	0	0	0.0037	0	0.0037	0.0058	0.0037	0	0.32	0.32	0.0058	0.0046	2	0.15
894	0	0.097	0.11	0	0	0.077	0	0.077	0.12	0.077	0	0.11	0.11	0.12	0.097	8	0.23
895	0.0024	0.075	0.16	0.0021	1.4e-05	0.059	0.0011	0.059	0.094	0.059	0.0024	0.16	0.16	0.094	0.075	2	0.15
896	0.044	6.9e-06	0.29	0.039	0	5.4e-06	0	5.4e-06	8.7e-06	5.4e-06	0.044	0.29	0.29	8.7e-06	6.9e-06	2	0.15
897	0.33	0	0.02	0.29	0	0	0	0	0	0	0.33	0.02	0.02	0	0	0	0.083
898	0.13	0.00036	0.21	0.11	0	0.00028	0	0.00028	0.00045	0.00028	0.13	0.21	0.21	0.00045	0.00036	2	0.15
899	0.048	0.0065	0.27	0.042	0	0.0051	0	0.0051	0.0082	0.0051	0.048	0.27	0.27	0.0082	0.0065	2	0.15
900	0.26	3.3e-05	0.083	0.23	0	2.6e-05	0	2.6e-05	4.2e-05	2.6e-05	0.26	0.083	0.083	4.2e-05	3.3e-05	0	0.083
901	0.31	0	0.032	0.28	0	0	0	0	0	0	0.31	0.032	0.032	0	0	0	0.083
902	0.27	1.6e-05	0.07	0.24	0	1.3e-05	0	1.3e-05	2e-05	1.3e-05	0.27	0.07	0.07	2e-05	1.6e-05	0	0.083
903	0.0029	0.0015	0.33	0.0026	0	0.0012	0	0.0012	0.0018	0.0012	0.0029	0.33	0.33	0.0018	0.0015	2	0.15
904	0	0.065	0.18	0	0	0.052	0.00016	0.052	0.082	0.052	0	0.18	0.18	0.082	0.065	2	0.15
905	0	0.093	0.12	0	0	0.074	0.0062	0.074	0.12	0.074	0	0.12	0.12	0.12	0.093	2	0.15
906	0.34	0	0.0071	0.3	0	0	0	0	0	0	0.34	0.0071	0.0071	0	0	0	0.083
907	0.00027	0.055	0.21	0.00023	0	0.044	2.6e-06	0.044	0.07	0.044	0.00027	0.21	0.21	0.07	0.055	2	0.15
908	0.0003	0.00051	0.33	0.00026	0	0.0004	0	0.0004	0.00064	0.0004	0.0003	0.33	0.33	0.00064	0.00051	2	0.15
909	0.076	0.012	0.23	0.067	0	0.0091	8.3e-06	0.0091	0.015	0.0091	0.076	0.23	0.23	0.015	0.012	2	0.15
910	0.0045	0.043	0.23	0.004	0	0.034	4e-05	0.034	0.054	0.034	0.0045	0.23	0.23	0.054	0.043	2	0.15
911	0.0001	0.098	0.11	9.1e-05	0	0.078	0.0002	0.078	0.12	0.078	0.0001	0.11	0.11	0.12	0.098	8	0.23
912	0.0066	0.014	0.29	0.0058	0	0.011	0	0.011	0.018	0.011	0.0066	0.29	0.29	0.018	0.014	2	0.15
913	2.9e-05	0.043	0.24	2.5e-05	0	0.034	0	0.034	0.054	0.034	2.9e-05	0.24	0.24	0.054	0.043	2	0.15
914	0	0.021	0.29	0	0	0.017	0	0.017	0.026	0.017	0	0.29	0.29	0.026	0.021	2	0.15
915	0	0.0023	0.33	0	0	0.0018	0	0.0018	0.0029	0.0018	0	0.33	0.33	0.0029	0.0023	2	0.15
916	0.0027	0.014	0.3	0.0024	0	0.011	0	0.011	0.017	0.011	0.0027	0.3	0.3	0.017	0.014	2	0.15
917	0.34	0	0.012	0.29	0	0	0	0	0	0	0.34	0.012	0.012	0	0	0	0.083
918	0.21	0.00052	0.13	0.18	0	0.00041	0	0.00041	0.00066	0.00041	0.21	0.13	0.13	0.00066	0.00052	0	0.083
919	0.16	1.9e-05	0.18	0.14	0	1.5e-05	0	1.5e-05	2.4e-05	1.5e-05	0.16	0.18	0.18	2.4e-05	1.9e-05	2	0.15
920	0.00053	0.00046	0.33	0.00046	0	0.00036	0	0.00036	0.00058	0.00036	0.00053	0.33	0.33	0.00058	0.00046	2	0.15
921	7.3e-05	0.0047	0.32	6.4e-05	0	0.0037	0	0.0037	0.0059	0.0037	7.3e-05	0.32	0.32	0.0059	0.0047	2	0.15
922	0.16	0.00061	0.18	0.14	0	0.00048	0	0.00048	0.00077	0.00048	0.16	0.18	0.18	0.00077	0.00061	2	0.15
923	0.28	5.2e-05	0.062	0.25	0	4.2e-05	0	4.2e-05	6.6e-05	4.2e-05	0.28	0.062	0.062	6.6e-05	5.2e-05	0	0.083
924	0.0057	0.026	0.27	0.005	0	0.02	2.7e-06	0.02	0.033	0.02	0.0057	0.27	0.27	0.033	0.026	2	0.15
925	0.17	0.0001	0.17	0.15	0	8.2e-05	0	8.2e-05	0.00013	8.2e-05	0.17	0.17	0.17	0.00013	0.0001	0	0.083
926	0.33	0	0.021	0.29	0	0	0	0	0	0	0.33	0.021	0.021	0	0	0	0.083
927	0	0.15	2.2e-06	0	0	0.11	0	0.11	0.18	0.11	0	2.2e-06	2.2e-06	0.18	0.15	8	0.23
928	3.3e-05	0.13	0.037	2.9e-05	0.0016	0.1	0.018	0.1	0.16	0.1	3.3e-05	0.037	0.037	0.16	0.13	8	0.23
929	0.35	0	0.0011	0.3	0	0	0	0	0	0	0.35	0.0011	0.0011	0	0	0	0.083
930	0	0.14	0.0011	0	0	0.11	0	0.11	0.18	0.11	0	0.0011	0.0011	0.18	0.14	8	0.23
931	0.12	0.00031	0.22	0.1	0	0.00025	0	0.00025	0.00039	0.00025	0.12	0.22	0.22	0.00039	0.00031	2	0.15
932	0.011	4.5e-06	0.32	0.0095	0	3.6e-06	0	3.6e-06	5.7e-06	3.6e-06	0.011	0.32	0.32	5.7e-06	4.5e-06	2	0.15
933	0.34	0	0.0061	0.3	0	0	0	0	0	0	0.34	0.0061	0.0061	0	0	0	0.083
934	0	0.079	0.15	0	0	0.063	0	0.063	0.1	0.063	0	0.15	0.15	0.1	0.079	2	0.15
935	0	0.0044	0.32	0	0	0.0035	0	0.0035	0.0055	0.0035	0	0.32	0.32	0.0055	0.0044	2	0.15
936	0.00058	0.00018	0.33	0.00051	0	0.00014	0	0.00014	0.00022	0.00014	0.00058	0.33	0.33	0.00022	0.00018	2	0.15
937	0.00028	0.0018	0.33	0.00024	0	0.0014	0	0.0014	0.0022	0.0014	0.00028	0.33	0.33	0.0022	0.0018	2	0.15
938	0.00064	0.065	0.18	0.00056	0	0.051	3.5e-05	0.051	0.082	0.051	0.00064	0.18	0.18	0.082	0.065	2	0.15
939	0.35	0	0.00058	0.3	0	0	0	0	0	0	0.35	0.00058	0.00058	0	0	0	0.083
940	0.0024	0.00023	0.33	0.0021	0	0.00018	0	0.00018	0.00029	0.00018	0.0024	0.33	0.33	0.00029	0.00023	2	0.15
941	0.022	0.0009	0.31	0.019	0	0.00071	0	0.00071	0.0011	0.00071	0.022	0.31	0.31	0.0011	0.0009	2	0.15
942	0	0.14	7e-05	0	0	0.11	6.7e-06	0.11	0.18	0.11	0	7e-05	7e-05	0.18	0.14	8	0.23
943	0.021	0.00038	0.31	0.019	0	0.0003	0	0.0003	0.00048	0.0003	0.021	0.31	0.31	0.00048	0.00038	2	0.15
944	0.2	0	0.14	0.18	0	0	0	0	0	0	0.2	0.14	0.14	0	0	0	0.083
945	0.35	0	8.5e-05	0.3	0	0	0	0	0	0	0.35	8.5e-05	8.5e-05	0	0	0	0.083
946	1.3e-05	0.014	0.3	1.1e-05	0	0.011	0	0.011	0.018	0.011	1.3e-05	0.3	0.3	0.018	0.014	2	0.15
947	0.33	0	0.02	0.29	0	0	0	0	0	0	0.33	0.02	0.02	0	0	0	0.083
948	0.012	0.0056	0.31	0.011	0	0.0044	0	0.0044	0.0071	0.0044	0.012	0.31	0.31	0.0071	0.0056	2	0.15
949	0.3	0	0.048	0.26	0	0	0	0	0	0	0.3	0.048	0.048	0	0	0	0.083
950	0	0.00075	0.33	0	0	0.00059	0	0.00059	0.00095	0.00059	0	0.33	0.33	0.00095	0.00075	2	0.15
951	0	0.14	0.002	0	0	0.11	0	0.11	0.18	0.11	0	0.002	0.002	0.18	0.14	8	0.23
952	0	0.0063	0.32	0	0	0.005	0	0.005	0.0079	0.005	0	0.32	0.32	0.0079	0.0063	2	0.15
953	0.001	0.021	0.28	0.00089	0	0.017	0	0.017	0.027	0.017	0.001	0.28	0.28	0.027	0.021	2	0.15
954	0.33	0	0.017	0.29	0	0	0	0	0	0	0.33	0.017	0.017	0	0	0	0.083
955	0.065	0.00031	0.27	0.057	0	0.00025	0	0.00025	0.0004	0.00025	0.065	0.27	0.27	0.0004	0.00031	2	0.15
956	0	0.11	0.07	0	0	0.091	0	0.091	0.14	0.091	0	0.07	0.07	0.14	0.11	8	0.23
957	0	0.12	0.057	0	0	0.095	0	0.095	0.15	0.095	0	0.057	0.057	0.15	0.12	8	0.23
958	0.0096	0	0.32	0.0084	0	0	0	0	0	0	0.0096	0.32	0.32	0	0	2	0.15
959	0.35	0	4.2e-05	0.3	0	0	0	0	0	0	0.35	4.2e-05	4.2e-05	0	0	0	0.083
960	0.0003	0.032	0.26	0.00027	0	0.025	0	0.025	0.041	0.025	0.0003	0.26	0.26	0.041	0.032	2	0.15
961	0.033	0.0021	0.3	0.029	0	0.0017	0	0.0017	0.0027	0.0017	0.033	0.3	0.3	0.0027	0.0021	2	0.15
962	0.0033	8.1e-06	0.33	0.0029	0	6.4e-06	0	6.4e-06	1e-05	6.4e-06	0.0033	0.33	0.33	1e-05	8.1e-06	2	0.15
963	0.0034	0.0038	0.32	0.003	0	0.003	0	0.003	0.0048	0.003	0.0034	0.32	0.32	0.0048	0.0038	2	0.15
964	0.011	0.027	0.26	0.0094	0	0.021	1e-05	0.021	0.034	0.021	0.011	0.26	0.26	0.034	0.027	2	0.15
965	0.00022	0.098	0.11	0.00019	0	0.078	0.0006	0.078	0.12	0.078	0.00022	0.11	0.11	0.12	0.098	8	0.23
966	0.024	0.034	0.23	0.021	2.3e-06	0.027	0.00018	0.027	0.043	0.027	0.024	0.23	0.23	0.043	0.034	2	0.15
967	0	0.14	0.0039	0	0	0.11	3.2e-05	0.11	0.18	0.11	0	0.0039	0.0039	0.18	0.14	8	0.23
968	0.33	0	0.02	0.29	0	0	0	0	0	0	0.33	0.02	0.02	0	0	0	0.083
969	0.2	0.0002	0.14	0.18	0	0.00016	0	0.00016	0.00025	0.00016	0.2	0.14	0.14	0.00025	0.0002	0	0.083
970	0.09	0.004	0.24	0.079	0	0.0032	0	0.0032	0.0051	0.0032	0.09	0.24	0.24	0.0051	0.004	2	0.15
971	0.14	3.5e-05	0.2	0.12	0	2.8e-05	0	2.8e-05	4.4e-05	2.8e-05	0.14	0.2	0.2	4.4e-05	3.5e-05	2	0.15
972	0	0.13	0.035	0	0	0.1	0	0.1	0.16	0.1	0	0.035	0.035	0.16	0.13	8	0.23
973	0.0018	0.042	0.23	0.0016	0	0.033	7.9e-06	0.033	0.053	0.033	0.0018	0.23	0.23	0.053	0.042	2	0.15
974	0	0.088	0.13	0	0	0.07	8.8e-06	0.07	0.11	0.07	0	0.13	0.13	0.11	0.088	2	0.15
975	0	0.08	0.15	0	0	0.064	5.4e-05	0.064	0.1	0.064	0	0.15	0.15	0.1	0.08	2	0.15
976	0.35	0	0.00068	0.3	0	0	0	0	0	0	0.35	0.00068	0.00068	0	0	0	0.083
977	0.13	4.4e-05	0.21	0.11	0	3.5e-05	0	3.5e-05	5.5e-05	3.5e-05	0.13	0.21	0.21	5.5e-05	4.4e-05	2	0.15
978	0.12	0.0051	0.21	0.1	0	0.0041	0	0.0041	0.0065	0.0041	0.12	0.21	0.21	0.0065	0.0051	2	0.15
979	0.0011	0.043	0.23	0.00097	0	0.034	4e-06	0.034	0.054	0.034	0.0011	0.23	0.23	0.054	0.043	2	0.15
980	0	0.14	0.022	0	0	0.11	8.6e-05	0.11	0.17	0.11	0	0.022	0.022	0.17	0.14	8	0.23
981	0	0.15	2e-05	0	0	0.11	0	0.11	0.18	0.11	0	2e-05	2e-05	0.18	0.15	8	0.23
982	0.14	0.0035	0.19	0.12	0	0.0028	0	0.0028	0.0044	0.0028	0.14	0.19	0.19	0.0044	0.0035	2	0.15
983	0	0.002	0.33	0	0	0.0016	0	0.0016	0.0025	0.0016	0	0.33	0.33	0.0025	0.002	2	0.15
984	0.11	0.0034	0.22	0.098	0	0.0027	0	0.0027	0.0043	0.0027	0.11	0.22	0.22	0.0043	0.0034	2	0.15
985	0	0.11	0.074	0	0	0.089	0	0.089	0.14	0.089	0	0.074	0.074	0.14	0.11	8	0.23
986	0.0039	0.012	0.3	0.0034	0	0.0096	0	0.0096	0.015	0.0096	0.0039	0.3	0.3	0.015	0.012	2	0.15
987	2.3e-06	0.017	0.29	2.1e-06	0	0.014	0	0.014	0.022	0.014	2.3e-06	0.29	0.29	0.022	0.017	2	0.15
988	0.32	0	0.024	0.28	0	0	0	0	0	0	0.32	0.024	0.024	0	0	0	0.083
989	0.093	0.00069	0.24	0.082	0	0.00055	0	0.00055	0.00087	0.00055	0.093	0.24	0.24	0.00087	0.00069	2	0.15
990	0.29	9.7e-06	0.057	0.25	0	7.7e-06	0	7.7e-06	1.2e-05	7.7e-06	0.29	0.057	0.057	1.2e-05	9.7e-06	0	0.083
991	0.1	0.0031	0.23	0.09	0	0.0025	0	0.0025	0.0039	0.0025	0.1	0.23	0.23	0.0039	0.0031	2	0.15
992	0	0.15	1.4e-05	0	0	0.11	0	0.11	0.18	0.11	0	1.4e-05	1.4e-05	0.18	0.15	8	0.23
993	0.31	2.2e-06	0.035	0.27	0	1.7e-06	0	1.7e-06	2.7e-06	1.7e-06	0.31	0.035	0.035	2.7e-06	2.2e-06	0	0.083
994	0.27	1.4e-06	0.076	0.24	0	1.1e-06	0	1.1e-06	1.7e-06	1.1e-06	0.27	0.076	0.076	1.7e-06	1.4e-06	0	0.083
995	0	0.12	0.061	0	0	0.094	0	0.094	0.15	0.094	0	0.061	0.061	0.15	0.12	8	0.23
996	0.061	0.0024	0.27	0.054	0	0.0019	0	0.0019	0.003	0.0019	0.061	0.27	0.27	0.003	0.0024	2	0.15
997	0	0.004	0.32	0	0	0.0031	5.8e-06	0.0031	0.005	0.0031	0	0.32	0.32	0.005	0.004	2	0.15
998	0.0039	0.00013	0.33	0.0035	0	0.0001	0	0.0001	0.00016	0.0001	0.0039	0.33	0.33	0.00016	0.00013	2	0.15
999	0.003	0.041	0.24	0.0027	0	0.033	1.6e-05	0.033	0.052	0.033	0.003	0.24	0.24	0.052	0.041	2	0.15
1000	0	0.044	0.23	0	0	0.035	0	0.035	0.056	0.035	0	0.23	0.23	0.056	0.044	2	0.15
1001	0.25	1e-06	0.095	0.22	0	0	0	0	1.3e-06	0	0.25	0.095	0.095	1.3e-06	1e-06	0	0.083
1002	9.5e-06	0.028	0.27	8.3e-06	0	0.022	0	0.022	0.035	0.022	9.5e-06	0.27	0.27	0.035	0.028	2	0.15
1003	1.2e-05	0.11	0.086	1e-05	0	0.085	3.1e-05	0.085	0.14	0.085	1.2e-05	0.086	0.086	0.14	0.11	8	0.23
1004	0.019	7.3e-05	0.31	0.017	0	5.8e-05	0	5.8e-05	9.2e-05	5.8e-05	0.019	0.31	0.31	9.2e-05	7.3e-05	2	0.15
1005	0.00078	0.00028	0.33	0.00068	0	0.00023	0	0.00023	0.00036	0.00023	0.00078	0.33	0.33	0.00036	0.00028	2	0.15
1006	0	0.11	0.088	0	0	0.084	0	0.084	0.13	0.084	0	0.088	0.088	0.13	0.11	8	0.23
1007	0.2	1e-05	0.14	0.18	0	8.3e-06	0	8.3e-06	1.3e-05	8.3e-06	0.2	0.14	0.14	1.3e-05	1e-05	0	0.083
1008	0.2	4e-06	0.14	0.18	0	3.2e-06	0	3.2e-06	5e-06	3.2e-06	0.2	0.14	0.14	5e-06	4e-06	0	0.083
1009	0.15	2.1e-05	0.19	0.13	0	1.7e-05	0	1.7e-05	2.7e-05	1.7e-05	0.15	0.19	0.19	2.7e-05	2.1e-05	2	0.15
1010	0.35	0	2.8e-05	0.3	0	0	0	0	0	0	0.35	2.8e-05	2.8e-05	0	0	0	0.083
1011	0.35	0	0.0016	0.3	0	0	0	0	0	0	0.35	0.0016	0.0016	0	0	0	0.083
1012	0	0.1	0.093	0	0	0.083	0	0.083	0.13	0.083	0	0.093	0.093	0.13	0.1	8	0.23
1013	0.0003	0.1	0.099	0.00026	5.6e-06	0.08	0.0017	0.08	0.13	0.08	0.0003	0.099	0.099	0.13	0.1	8	0.23
1014	0.28	7.8e-06	0.067	0.24	0	6.2e-06	0	6.2e-06	9.8e-06	6.2e-06	0.28	0.067	0.067	9.8e-06	7.8e-06	0	0.083
1015	0	0.14	0.017	0	0	0.11	0.0005	0.11	0.17	0.11	0	0.017	0.017	0.17	0.14	8	0.23
1016	0.00011	0.0065	0.32	9.9e-05	0	0.0052	0	0.0052	0.0082	0.0052	0.00011	0.32	0.32	0.0082	0.0065	2	0.15
1017	0.29	5.1e-05	0.055	0.25	0	4e-05	0	4e-05	6.4e-05	4e-05	0.29	0.055	0.055	6.4e-05	5.1e-05	0	0.083
1018	0.0021	0.022	0.28	0.0019	0	0.017	0	0.017	0.027	0.017	0.0021	0.28	0.28	0.027	0.022	2	0.15
1019	0.00074	9.3e-05	0.33	0.00065	0	7.4e-05	0	7.4e-05	0.00012	7.4e-05	0.00074	0.33	0.33	0.00012	9.3e-05	2	0.15
