SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
702	0.12	0.17	0.12	0	3.9e-06	0.14	0.17	0	0.17	0	0	0	0	0	0.12	0	0	0	6	0.15
703	0	0.26	0	0.0012	0	0.21	0.26	0.0012	0.26	0.0009	0.0012	0.0009	0	1.8e-05	0	0.0009	0.0012	0.0012	6	0.15
704	0	0.076	0	0.097	0	0.061	0.076	0.097	0.076	0.075	0.097	0.075	0	0.0037	0	0.075	0.097	0.097	3	0.23
705	2.1e-05	0.18	2.1e-05	0.041	0	0.15	0.18	0.041	0.18	0.032	0.041	0.032	0	0	2.1e-05	0.032	0.041	0.041	6	0.15
706	0	0	0	0.1	0	0	0	0.1	0	0.08	0.1	0.08	0	0.25	0	0.08	0.1	0.1	13	0.38
707	9.3e-06	0.17	9.3e-06	0.049	0	0.13	0.17	0.049	0.17	0.038	0.049	0.038	0	0	9.3e-06	0.038	0.049	0.049	6	0.15
708	0.00012	0.084	0.00012	0.093	0	0.067	0.084	0.093	0.084	0.072	0.093	0.072	0	0.0003	0.00012	0.072	0.093	0.093	3	0.23
709	0	0.16	0	0.051	0	0.13	0.16	0.051	0.16	0.04	0.051	0.04	0.0041	0.0009	0	0.04	0.051	0.051	6	0.15
710	0	0.26	0	0.00081	0	0.21	0.26	0.00081	0.26	0.00063	0.00081	0.00063	0.0018	0.0024	0	0.00063	0.00081	0.00081	6	0.15
711	0.11	0.095	0.11	0.04	0	0.077	0.095	0.04	0.095	0.031	0.04	0.031	0	4.4e-06	0.11	0.031	0.04	0.04	0	0.083
712	0	0.26	0	0.0026	0	0.21	0.26	0.0026	0.26	0.002	0.0026	0.002	0.002	0.003	0	0.002	0.0026	0.0026	6	0.15
713	0	0.077	0	0.094	0	0.062	0.077	0.094	0.077	0.073	0.094	0.073	0.0003	0.022	0	0.073	0.094	0.094	3	0.23
714	0	0.24	0	0.01	0	0.19	0.24	0.01	0.24	0.008	0.01	0.008	0.0023	0.0023	0	0.008	0.01	0.01	6	0.15
715	0	0.26	0	0.0012	0	0.21	0.26	0.0012	0.26	0.00096	0.0012	0.00096	0.0018	0.0038	0	0.00096	0.0012	0.0012	6	0.15
716	0	0.049	0	0.11	0	0.04	0.049	0.11	0.049	0.086	0.11	0.086	0	0.0042	0	0.086	0.11	0.11	3	0.23
717	0	0.056	0	0.11	0	0.045	0.056	0.11	0.056	0.083	0.11	0.083	0	0.004	0	0.083	0.11	0.11	3	0.23
718	0	0.25	0	0.0059	0	0.2	0.25	0.0059	0.25	0.0046	0.0059	0.0046	0.0022	0.0025	0	0.0046	0.0059	0.0059	6	0.15
719	0.014	0.24	0.014	0.0049	0	0.19	0.24	0.0049	0.24	0.0038	0.0049	0.0038	0	4.1e-05	0.014	0.0038	0.0049	0.0049	6	0.15
720	0.11	0.097	0.11	0.043	0	0.078	0.097	0.043	0.097	0.033	0.043	0.033	0	3.4e-05	0.11	0.033	0.043	0.043	0	0.083
721	0.00073	0.26	0.00073	9.8e-05	0	0.21	0.26	9.8e-05	0.26	7.6e-05	9.8e-05	7.6e-05	0	0	0.00073	7.6e-05	9.8e-05	9.8e-05	6	0.15
722	0.0059	0.24	0.0059	0.0093	0	0.19	0.24	0.0093	0.24	0.0072	0.0093	0.0072	0	0.00024	0.0059	0.0072	0.0093	0.0093	6	0.15
723	0	0.13	0	0.071	0	0.1	0.13	0.071	0.13	0.055	0.071	0.055	0	0.0027	0	0.055	0.071	0.071	6	0.15
724	2.3e-05	0.25	2.3e-05	0.0082	0	0.2	0.25	0.0082	0.25	0.0063	0.0082	0.0063	0	0.00021	2.3e-05	0.0063	0.0082	0.0082	6	0.15
725	0.068	0.17	0.068	0.022	0	0.13	0.17	0.022	0.17	0.017	0.022	0.017	0	1.6e-05	0.068	0.017	0.022	0.022	6	0.15
726	0	0.083	0	0.094	0	0.066	0.083	0.094	0.083	0.073	0.094	0.073	0	0	0	0.073	0.094	0.094	3	0.23
727	0.00016	0.26	0.00016	0.00056	0	0.21	0.26	0.00056	0.26	0.00043	0.00056	0.00043	0	0	0.00016	0.00043	0.00056	0.00056	6	0.15
728	3.8e-05	0.26	3.8e-05	0.0017	0	0.21	0.26	0.0017	0.26	0.0014	0.0017	0.0014	0	0	3.8e-05	0.0014	0.0017	0.0017	6	0.15
729	1.9e-05	0.14	1.9e-05	0.066	0	0.11	0.14	0.066	0.14	0.051	0.066	0.051	0	5.1e-05	1.9e-05	0.051	0.066	0.066	6	0.15
730	0.013	0.22	0.013	0.018	0	0.17	0.22	0.018	0.22	0.014	0.018	0.014	0	2.6e-05	0.013	0.014	0.018	0.018	6	0.15
731	0.0027	0.23	0.0027	0.015	0	0.19	0.23	0.015	0.23	0.012	0.015	0.012	0	0	0.0027	0.012	0.015	0.015	6	0.15
732	0.00031	0.23	0.00031	0.019	0	0.18	0.23	0.019	0.23	0.015	0.019	0.015	0	0	0.00031	0.015	0.019	0.019	6	0.15
733	0	0.089	0	0.09	0	0.071	0.089	0.09	0.089	0.07	0.09	0.07	0	6.5e-06	0	0.07	0.09	0.09	3	0.23
734	0	0.13	0	0.067	0	0.11	0.13	0.067	0.13	0.052	0.067	0.052	0	6.9e-05	0	0.052	0.067	0.067	6	0.15
735	0.00023	0.22	0.00023	0.02	0	0.18	0.22	0.02	0.22	0.016	0.02	0.016	0	0	0.00023	0.016	0.02	0.02	6	0.15
736	0	0.16	0	0.054	0	0.13	0.16	0.054	0.16	0.042	0.054	0.042	0	0.00053	0	0.042	0.054	0.054	6	0.15
737	0	0.11	0	0.077	0	0.091	0.11	0.077	0.11	0.06	0.077	0.06	0	0.0026	0	0.06	0.077	0.077	6	0.15
738	0.00053	0.26	0.00053	0.001	0	0.21	0.26	0.001	0.26	0.00079	0.001	0.00079	0	0	0.00053	0.00079	0.001	0.001	6	0.15
739	4.1e-06	0.13	4.1e-06	0.068	0	0.11	0.13	0.068	0.13	0.052	0.068	0.052	0	0	4.1e-06	0.052	0.068	0.068	6	0.15
740	0.057	0.22	0.057	0.0015	0	0.17	0.22	0.0015	0.22	0.0011	0.0015	0.0011	0	0	0.057	0.0011	0.0015	0.0015	6	0.15
741	0.0014	0.25	0.0014	0.004	0	0.2	0.25	0.004	0.25	0.0031	0.004	0.0031	0	0	0.0014	0.0031	0.004	0.004	6	0.15
742	0	0.04	0	0.12	0	0.032	0.04	0.12	0.04	0.09	0.12	0.09	0	0	0	0.09	0.12	0.12	3	0.23
743	9.2e-06	0.23	9.2e-06	0.018	0	0.18	0.23	0.018	0.23	0.014	0.018	0.014	0	0	9.2e-06	0.014	0.018	0.018	6	0.15
744	0	0.12	0	0.072	0	0.1	0.12	0.072	0.12	0.056	0.072	0.056	0	7.5e-05	0	0.056	0.072	0.072	6	0.15
745	0.00013	0.25	0.00013	0.0069	0	0.2	0.25	0.0069	0.25	0.0054	0.0069	0.0054	0	0	0.00013	0.0054	0.0069	0.0069	6	0.15
746	0.0046	0.25	0.0046	0.0042	0	0.2	0.25	0.0042	0.25	0.0032	0.0042	0.0032	0	0	0.0046	0.0032	0.0042	0.0042	6	0.15
747	0	0.25	0	0.0075	0	0.2	0.25	0.0075	0.25	0.0058	0.0075	0.0058	0	0	0	0.0058	0.0075	0.0075	6	0.15
748	0.00013	0.16	0.00013	0.055	0	0.13	0.16	0.055	0.16	0.042	0.055	0.042	0	9e-05	0.00013	0.042	0.055	0.055	6	0.15
749	8.2e-05	0.18	8.2e-05	0.042	0	0.15	0.18	0.042	0.18	0.032	0.042	0.032	0	0	8.2e-05	0.032	0.042	0.042	6	0.15
750	0.0011	0.25	0.0011	0.0057	0	0.2	0.25	0.0057	0.25	0.0044	0.0057	0.0044	0	0	0.0011	0.0044	0.0057	0.0057	6	0.15
751	0	0.1	0	0.084	0	0.081	0.1	0.084	0.1	0.065	0.084	0.065	0	8e-06	0	0.065	0.084	0.084	6	0.15
752	2e-06	0.11	2e-06	0.082	0	0.085	0.11	0.082	0.11	0.063	0.082	0.063	0	6.2e-06	2e-06	0.063	0.082	0.082	6	0.15
753	0	0.18	0	0.043	0	0.14	0.18	0.043	0.18	0.034	0.043	0.034	0	0.0023	0	0.034	0.043	0.043	6	0.15
754	0.21	0.097	0.21	2e-06	2.8e-06	0.078	0.097	2e-06	0.097	1.5e-06	2e-06	1.5e-06	0	0	0.21	1.5e-06	2e-06	2e-06	0	0.083
755	3.3e-06	0.19	3.3e-06	0.038	0	0.15	0.19	0.038	0.19	0.03	0.038	0.03	0	0	3.3e-06	0.03	0.038	0.038	6	0.15
756	0	0.04	0	0.12	0	0.032	0.04	0.12	0.04	0.09	0.12	0.09	0	0	0	0.09	0.12	0.12	3	0.23
757	0.0057	0.21	0.0057	0.023	0	0.17	0.21	0.023	0.21	0.018	0.023	0.018	0	2.4e-06	0.0057	0.018	0.023	0.023	6	0.15
758	0	0.24	0	0.01	0	0.2	0.24	0.01	0.24	0.0081	0.01	0.0081	0	0	0	0.0081	0.01	0.01	6	0.15
759	4.3e-06	0.22	4.3e-06	0.022	0	0.18	0.22	0.022	0.22	0.017	0.022	0.017	0	0	4.3e-06	0.017	0.022	0.022	6	0.15
760	0.29	0.032	0.29	2.9e-06	1.8e-06	0.026	0.032	2.9e-06	0.032	2.3e-06	2.9e-06	2.3e-06	0	0	0.29	2.3e-06	2.9e-06	2.9e-06	0	0.083
761	0.2	0.11	0.2	1.1e-06	3.1e-06	0.087	0.11	1.1e-06	0.11	0	1.1e-06	0	0	0	0.2	0	1.1e-06	1.1e-06	0	0.083
762	0.0014	0.19	0.0014	0.039	0	0.15	0.19	0.039	0.19	0.03	0.039	0.03	0	5.2e-06	0.0014	0.03	0.039	0.039	6	0.15
763	7.3e-05	0.23	7.3e-05	0.019	0	0.18	0.23	0.019	0.23	0.015	0.019	0.015	0	0	7.3e-05	0.015	0.019	0.019	6	0.15
764	0.0089	0.25	0.0089	0.00058	0	0.2	0.25	0.00058	0.25	0.00045	0.00058	0.00045	0	0	0.0089	0.00045	0.00058	0.00058	6	0.15
765	0.0076	0.19	0.0076	0.033	0	0.16	0.19	0.033	0.19	0.025	0.033	0.025	0	2.5e-05	0.0076	0.025	0.033	0.033	6	0.15
766	0.31	0.015	0.31	3.2e-06	1.3e-06	0.012	0.015	3.2e-06	0.015	2.4e-06	3.2e-06	2.4e-06	0	0	0.31	2.4e-06	3.2e-06	3.2e-06	0	0.083
767	0.085	0.19	0.085	0.00029	1.3e-06	0.16	0.19	0.00029	0.19	0.00023	0.00029	0.00023	0	0	0.085	0.00023	0.00029	0.00029	6	0.15
768	0.31	0.015	0.31	0	1.9e-06	0.012	0.015	0	0.015	0	0	0	0	0	0.31	0	0	0	0	0.083
769	0.32	0.0077	0.32	0	2e-06	0.0062	0.0077	0	0.0077	0	0	0	0	0	0.32	0	0	0	0	0.083
770	0	0.033	0	0.12	0	0.026	0.033	0.12	0.033	0.093	0.12	0.093	0	0	0	0.093	0.12	0.12	3	0.23
771	0.24	0.071	0.24	9.6e-05	1.6e-06	0.057	0.071	9.6e-05	0.071	7.4e-05	9.6e-05	7.4e-05	0	0	0.24	7.4e-05	9.6e-05	9.6e-05	0	0.083
772	0	0.0035	0	0.13	0	0.0028	0.0035	0.13	0.0035	0.1	0.13	0.1	0	2.4e-05	0	0.1	0.13	0.13	3	0.23
773	0.0028	0.25	0.0028	0.0042	0	0.2	0.25	0.0042	0.25	0.0033	0.0042	0.0033	0	0	0.0028	0.0033	0.0042	0.0042	6	0.15
774	6.6e-05	0.17	6.6e-05	0.046	0	0.14	0.17	0.046	0.17	0.036	0.046	0.036	5.1e-05	0.0012	6.6e-05	0.036	0.046	0.046	6	0.15
775	0.0018	0.19	0.0018	0.038	0	0.15	0.19	0.038	0.19	0.03	0.038	0.03	0	6.9e-06	0.0018	0.03	0.038	0.038	6	0.15
776	0.095	0.19	0.095	2.2e-05	1.8e-06	0.15	0.19	2.2e-05	0.19	1.7e-05	2.2e-05	1.7e-05	0	0	0.095	1.7e-05	2.2e-05	2.2e-05	6	0.15
777	0.24	0.077	0.24	2.7e-05	1.9e-06	0.062	0.077	2.7e-05	0.077	2.1e-05	2.7e-05	2.1e-05	0	0	0.24	2.1e-05	2.7e-05	2.7e-05	0	0.083
778	0.33	0.0005	0.33	0	0	0.00041	0.0005	0	0.0005	0	0	0	0	0	0.33	0	0	0	0	0.083
779	0.039	0.23	0.039	0.00081	0	0.19	0.23	0.00081	0.23	0.00063	0.00081	0.00063	0	0	0.039	0.00063	0.00081	0.00081	6	0.15
780	0.0033	0.24	0.0033	0.01	0	0.19	0.24	0.01	0.24	0.0078	0.01	0.0078	0	0	0.0033	0.0078	0.01	0.01	6	0.15
781	0.095	0.18	0.095	0.0024	1e-06	0.15	0.18	0.0024	0.18	0.0019	0.0024	0.0019	0	0	0.095	0.0019	0.0024	0.0024	6	0.15
782	0	0.0027	0	0.14	0	0.0022	0.0027	0.14	0.0027	0.1	0.14	0.1	0	0.00085	0	0.1	0.14	0.14	3	0.23
783	0.038	0.22	0.038	0.0061	0	0.18	0.22	0.0061	0.22	0.0047	0.0061	0.0047	0	0	0.038	0.0047	0.0061	0.0061	6	0.15
784	0.3	0.029	0.3	1.4e-05	1.5e-06	0.024	0.029	1.4e-05	0.029	1.1e-05	1.4e-05	1.1e-05	0	0	0.3	1.1e-05	1.4e-05	1.4e-05	0	0.083
785	0.33	0.00047	0.33	0	1.4e-06	0.00037	0.00047	0	0.00047	0	0	0	0	0	0.33	0	0	0	0	0.083
786	0.0023	0.26	0.0023	0.0017	0	0.21	0.26	0.0017	0.26	0.0013	0.0017	0.0013	0	0	0.0023	0.0013	0.0017	0.0017	6	0.15
787	0.017	0.24	0.017	0.0034	0	0.2	0.24	0.0034	0.24	0.0027	0.0034	0.0027	0	0	0.017	0.0027	0.0034	0.0034	6	0.15
788	2.4e-06	0.021	2.4e-06	0.13	0	0.017	0.021	0.13	0.021	0.097	0.13	0.097	0	0.0022	2.4e-06	0.097	0.13	0.13	3	0.23
789	0.04	0.23	0.04	0.00059	0	0.19	0.23	0.00059	0.23	0.00046	0.00059	0.00046	0	0	0.04	0.00046	0.00059	0.00059	6	0.15
790	0.033	0.22	0.033	0.0073	0	0.18	0.22	0.0073	0.22	0.0057	0.0073	0.0057	0	0	0.033	0.0057	0.0073	0.0073	6	0.15
791	0.00042	0.23	0.00042	0.018	0	0.18	0.23	0.018	0.23	0.014	0.018	0.014	0	0	0.00042	0.014	0.018	0.018	6	0.15
792	0.33	0.0027	0.33	0	0	0.0021	0.0027	0	0.0027	0	0	0	0	0	0.33	0	0	0	0	0.083
793	0	0.034	0	0.12	0	0.027	0.034	0.12	0.034	0.092	0.12	0.092	0	0	0	0.092	0.12	0.12	3	0.23
794	0	0.23	0	0.017	0	0.19	0.23	0.017	0.23	0.013	0.017	0.013	0	0.00027	0	0.013	0.017	0.017	6	0.15
795	0	0.14	0	0.066	0	0.11	0.14	0.066	0.14	0.051	0.066	0.051	0	1.5e-06	0	0.051	0.066	0.066	6	0.15
796	0	0.16	0	0.052	0	0.13	0.16	0.052	0.16	0.04	0.052	0.04	0	6e-05	0	0.04	0.052	0.052	6	0.15
797	0	0.21	0	0.027	0	0.17	0.21	0.027	0.21	0.021	0.027	0.021	0	0.00055	0	0.021	0.027	0.027	6	0.15
798	4.5e-06	0.17	4.5e-06	0.047	0	0.14	0.17	0.047	0.17	0.036	0.047	0.036	0	0	4.5e-06	0.036	0.047	0.047	6	0.15
799	0	0.25	0	0.0041	0	0.21	0.25	0.0041	0.25	0.0032	0.0041	0.0032	0	9e-05	0	0.0032	0.0041	0.0041	6	0.15
800	0	0.14	0	0.062	0	0.11	0.14	0.062	0.14	0.048	0.062	0.048	0	0.0021	0	0.048	0.062	0.062	6	0.15
801	1.3e-05	0.16	1.3e-05	0.054	0	0.13	0.16	0.054	0.16	0.041	0.054	0.041	0	3.4e-05	1.3e-05	0.041	0.054	0.054	6	0.15
802	0	0.24	0	0.012	0	0.19	0.24	0.012	0.24	0.0092	0.012	0.0092	0	0	0	0.0092	0.012	0.012	6	0.15
803	0.0075	0.25	0.0075	0.0038	0	0.2	0.25	0.0038	0.25	0.0029	0.0038	0.0029	0	0	0.0075	0.0029	0.0038	0.0038	6	0.15
804	0	0.099	0	0.084	0	0.08	0.099	0.084	0.099	0.065	0.084	0.065	4.5e-05	0.0036	0	0.065	0.084	0.084	6	0.15
805	0	0.11	0	0.079	0	0.09	0.11	0.079	0.11	0.061	0.079	0.061	0	2.6e-06	0	0.061	0.079	0.079	6	0.15
806	0	0.23	0	0.019	0	0.18	0.23	0.019	0.23	0.015	0.019	0.015	0	0.00051	0	0.015	0.019	0.019	6	0.15
807	2e-05	0.16	2e-05	0.055	0	0.13	0.16	0.055	0.16	0.043	0.055	0.043	0	1.2e-05	2e-05	0.043	0.055	0.055	6	0.15
808	0	0.25	0	0.0053	0	0.2	0.25	0.0053	0.25	0.0041	0.0053	0.0041	0	0.00012	0	0.0041	0.0053	0.0053	6	0.15
809	0.00029	0.18	0.00029	0.042	0	0.15	0.18	0.042	0.18	0.033	0.042	0.033	0	0	0.00029	0.033	0.042	0.042	6	0.15
810	0.00056	0.17	0.00056	0.05	0	0.13	0.17	0.05	0.17	0.039	0.05	0.039	0	6.9e-06	0.00056	0.039	0.05	0.05	6	0.15
811	0	0.26	0	0.00064	0	0.21	0.26	0.00064	0.26	0.0005	0.00064	0.0005	0	0	0	0.0005	0.00064	0.00064	6	0.15
812	0.33	0.0019	0.33	0	1.4e-06	0.0016	0.0019	0	0.0019	0	0	0	0	0	0.33	0	0	0	0	0.083
813	0	0.028	0	0.12	0	0.023	0.028	0.12	0.028	0.094	0.12	0.094	0	0	0	0.094	0.12	0.12	3	0.23
814	0.034	0.24	0.034	9.6e-05	0	0.19	0.24	9.6e-05	0.24	7.5e-05	9.6e-05	7.5e-05	0	0	0.034	7.5e-05	9.6e-05	9.6e-05	6	0.15
815	0.33	0.0031	0.33	0	1.9e-06	0.0025	0.0031	0	0.0031	0	0	0	0	0	0.33	0	0	0	0	0.083
816	1.2e-05	0.26	1.2e-05	0.0021	0	0.21	0.26	0.0021	0.26	0.0016	0.0021	0.0016	0	0	1.2e-05	0.0016	0.0021	0.0021	6	0.15
817	0.23	0.08	0.23	4e-05	1.9e-06	0.064	0.08	4e-05	0.08	3.1e-05	4e-05	3.1e-05	0	0	0.23	3.1e-05	4e-05	4e-05	0	0.083
818	0.0029	0.16	0.0029	0.051	0	0.13	0.16	0.051	0.16	0.04	0.051	0.04	0	0.0001	0.0029	0.04	0.051	0.051	6	0.15
819	0.2	0.1	0.2	1.3e-06	3e-06	0.082	0.1	1.3e-06	0.1	0	1.3e-06	0	0	0	0.2	0	1.3e-06	1.3e-06	0	0.083
820	0.17	0.12	0.17	2.6e-05	2.1e-06	0.1	0.12	2.6e-05	0.12	2e-05	2.6e-05	2e-05	0	0	0.17	2e-05	2.6e-05	2.6e-05	0	0.083
821	0.0013	0.19	0.0013	0.035	0	0.16	0.19	0.035	0.19	0.027	0.035	0.027	0	2.4e-06	0.0013	0.027	0.035	0.035	6	0.15
822	5.9e-05	0.1	5.9e-05	0.083	0	0.083	0.1	0.083	0.1	0.064	0.083	0.064	0	2.1e-05	5.9e-05	0.064	0.083	0.083	6	0.15
823	0.32	0.011	0.32	0	3.2e-06	0.0088	0.011	0	0.011	0	0	0	0	0	0.32	0	0	0	0	0.083
824	0	0.0029	0	0.14	0	0.0023	0.0029	0.14	0.0029	0.1	0.14	0.1	0	0	0	0.1	0.14	0.14	3	0.23
825	0	0.052	0	0.11	0	0.042	0.052	0.11	0.052	0.085	0.11	0.085	0	0	0	0.085	0.11	0.11	3	0.23
826	0.00012	0.24	0.00012	0.0094	0	0.2	0.24	0.0094	0.24	0.0073	0.0094	0.0073	0	0	0.00012	0.0073	0.0094	0.0094	6	0.15
827	0	0.0083	0	0.13	0	0.0067	0.0083	0.13	0.0083	0.1	0.13	0.1	0	0	0	0.1	0.13	0.13	3	0.23
828	0.038	0.21	0.038	0.013	0	0.17	0.21	0.013	0.21	0.01	0.013	0.01	0	3.6e-06	0.038	0.01	0.013	0.013	6	0.15
829	0.3	0.028	0.3	0	2.3e-06	0.022	0.028	0	0.028	0	0	0	0	0	0.3	0	0	0	0	0.083
830	0.00053	0.26	0.00053	0.0023	0	0.21	0.26	0.0023	0.26	0.0018	0.0023	0.0018	0	0	0.00053	0.0018	0.0023	0.0023	6	0.15
831	0.016	0.25	0.016	0.00015	0	0.2	0.25	0.00015	0.25	0.00011	0.00015	0.00011	0	0	0.016	0.00011	0.00015	0.00015	6	0.15
832	0	0.00097	0	0.14	0	0.00078	0.00097	0.14	0.00097	0.11	0.14	0.11	0	0	0	0.11	0.14	0.14	3	0.23
833	0.33	0.0014	0.33	0	0	0.0011	0.0014	0	0.0014	0	0	0	0	0	0.33	0	0	0	0	0.083
834	0.0012	0.13	0.0012	0.07	0	0.1	0.13	0.07	0.13	0.054	0.07	0.054	0	0.00031	0.0012	0.054	0.07	0.07	6	0.15
835	4.8e-05	0.25	4.8e-05	0.0052	0	0.2	0.25	0.0052	0.25	0.004	0.0052	0.004	0	0	4.8e-05	0.004	0.0052	0.0052	6	0.15
836	0.00022	0.25	0.00022	0.0063	0	0.2	0.25	0.0063	0.25	0.0049	0.0063	0.0049	0	0	0.00022	0.0049	0.0063	0.0063	6	0.15
837	0	0.16	0	0.055	0	0.13	0.16	0.055	0.16	0.043	0.055	0.043	0	0	0	0.043	0.055	0.055	6	0.15
838	0	0.0024	0	0.14	0	0.0019	0.0024	0.14	0.0024	0.1	0.14	0.1	0	0	0	0.1	0.14	0.14	3	0.23
839	0	0.014	0	0.13	0	0.011	0.014	0.13	0.014	0.1	0.13	0.1	0	0	0	0.1	0.13	0.13	3	0.23
840	0	0.0055	0	0.13	0	0.0044	0.0055	0.13	0.0055	0.1	0.13	0.1	0	0	0	0.1	0.13	0.13	3	0.23
841	0	0.022	0	0.13	0	0.018	0.022	0.13	0.022	0.097	0.13	0.097	0	5.4e-06	0	0.097	0.13	0.13	3	0.23
842	0.33	0.0013	0.33	0	0	0.0011	0.0013	0	0.0013	0	0	0	0	0	0.33	0	0	0	0	0.083
843	0.002	0.18	0.002	0.04	0	0.15	0.18	0.04	0.18	0.031	0.04	0.031	0	0.00029	0.002	0.031	0.04	0.04	6	0.15
844	0.015	0.25	0.015	0.00029	0	0.2	0.25	0.00029	0.25	0.00023	0.00029	0.00023	0	0	0.015	0.00023	0.00029	0.00029	6	0.15
845	0.33	0.0011	0.33	0	0	0.00086	0.0011	0	0.0011	0	0	0	0	0	0.33	0	0	0	0	0.083
846	1.3e-05	0.14	1.3e-05	0.064	0	0.11	0.14	0.064	0.14	0.05	0.064	0.05	0	0.00013	1.3e-05	0.05	0.064	0.064	6	0.15
847	0.0057	0.26	0.0057	0.0014	0	0.21	0.26	0.0014	0.26	0.0011	0.0014	0.0011	0	0	0.0057	0.0011	0.0014	0.0014	6	0.15
848	0.0063	0.24	0.0063	0.011	0	0.19	0.24	0.011	0.24	0.0083	0.011	0.0083	0	0	0.0063	0.0083	0.011	0.011	6	0.15
849	0.00057	0.19	0.00057	0.038	0	0.15	0.19	0.038	0.19	0.03	0.038	0.03	0	1.5e-05	0.00057	0.03	0.038	0.038	6	0.15
850	0.00012	0.2	0.00012	0.034	0	0.16	0.2	0.034	0.2	0.026	0.034	0.026	0	0	0.00012	0.026	0.034	0.034	6	0.15
851	0.23	0.078	0.23	0	2.9e-06	0.063	0.078	0	0.078	0	0	0	0	0	0.23	0	0	0	0	0.083
852	0	0.023	0	0.12	0	0.019	0.023	0.12	0.023	0.096	0.12	0.096	0	0	0	0.096	0.12	0.12	3	0.23
853	0.33	0.00057	0.33	0	0	0.00046	0.00057	0	0.00057	0	0	0	0	0	0.33	0	0	0	0	0.083
854	0.00033	0.2	0.00033	0.032	0	0.16	0.2	0.032	0.2	0.025	0.032	0.025	0	3.5e-06	0.00033	0.025	0.032	0.032	6	0.15
855	1.6e-05	0.26	1.6e-05	1.1e-05	0	0.21	0.26	1.1e-05	0.26	8.3e-06	1.1e-05	8.3e-06	0	0	1.6e-05	8.3e-06	1.1e-05	1.1e-05	6	0.15
856	0	0.056	0	0.11	0	0.045	0.056	0.11	0.056	0.083	0.11	0.083	0	0	0	0.083	0.11	0.11	3	0.23
857	0	0.011	0	0.13	0	0.0089	0.011	0.13	0.011	0.1	0.13	0.1	0	0	0	0.1	0.13	0.13	3	0.23
858	0.037	0.22	0.037	0.0062	0	0.18	0.22	0.0062	0.22	0.0048	0.0062	0.0048	0	0	0.037	0.0048	0.0062	0.0062	6	0.15
859	0	0.1	0	0.084	0	0.081	0.1	0.084	0.1	0.065	0.084	0.065	0	0	0	0.065	0.084	0.084	6	0.15
860	0	0.078	0	0.096	0	0.063	0.078	0.096	0.078	0.074	0.096	0.074	0	0	0	0.074	0.096	0.096	3	0.23
861	0.034	0.23	0.034	0.0013	0	0.19	0.23	0.0013	0.23	0.001	0.0013	0.001	0	0	0.034	0.001	0.0013	0.0013	6	0.15
862	0.31	0.019	0.31	0	0	0.016	0.019	0	0.019	0	0	0	0	0	0.31	0	0	0	0	0.083
863	0.0034	0.26	0.0034	4.3e-05	0	0.21	0.26	4.3e-05	0.26	3.4e-05	4.3e-05	3.4e-05	0	0	0.0034	3.4e-05	4.3e-05	4.3e-05	6	0.15
864	0	0.14	0	0.062	0	0.12	0.14	0.062	0.14	0.048	0.062	0.048	0	0	0	0.048	0.062	0.062	6	0.15
865	8.4e-05	0.17	8.4e-05	0.05	0	0.13	0.17	0.05	0.17	0.039	0.05	0.039	0	5.2e-06	8.4e-05	0.039	0.05	0.05	6	0.15
866	0.02	0.23	0.02	0.0079	0	0.19	0.23	0.0079	0.23	0.0061	0.0079	0.0061	0	0	0.02	0.0061	0.0079	0.0079	6	0.15
867	0.0024	0.2	0.0024	0.032	0	0.16	0.2	0.032	0.2	0.025	0.032	0.025	0	4.9e-05	0.0024	0.025	0.032	0.032	6	0.15
868	0.15	0.00039	0.15	0.076	0	0.00032	0.00039	0.076	0.00039	0.059	0.076	0.059	0	0	0.15	0.059	0.076	0.076	0	0.083
869	1.6e-05	0.23	1.6e-05	0.019	0	0.18	0.23	0.019	0.23	0.015	0.019	0.015	0	0.00027	1.6e-05	0.015	0.019	0.019	6	0.15
870	0.00026	0.26	0.00026	0.00011	0	0.21	0.26	0.00011	0.26	8.4e-05	0.00011	8.4e-05	0	0	0.00026	8.4e-05	0.00011	0.00011	6	0.15
871	0.041	0.21	0.041	0.013	0	0.17	0.21	0.013	0.21	0.01	0.013	0.01	0	1.4e-05	0.041	0.01	0.013	0.013	6	0.15
872	1.6e-05	0.26	1.6e-05	1.6e-05	0	0.21	0.26	1.6e-05	0.26	1.2e-05	1.6e-05	1.2e-05	0	0	1.6e-05	1.2e-05	1.6e-05	1.6e-05	6	0.15
873	0.0016	0.24	0.0016	0.013	0	0.19	0.24	0.013	0.24	0.01	0.013	0.01	0	0	0.0016	0.01	0.013	0.013	6	0.15
874	0	0.16	0	0.051	0	0.13	0.16	0.051	0.16	0.04	0.051	0.04	0	0	0	0.04	0.051	0.051	6	0.15
875	0.00068	0.24	0.00068	0.012	0	0.19	0.24	0.012	0.24	0.0089	0.012	0.0089	0	0	0.00068	0.0089	0.012	0.012	6	0.15
876	0	0.01	0	0.13	0	0.0082	0.01	0.13	0.01	0.1	0.13	0.1	1.7e-05	0.012	0	0.1	0.13	0.13	3	0.23
877	0	0.26	0	0.00017	0	0.21	0.26	0.00017	0.26	0.00013	0.00017	0.00013	0	0	0	0.00013	0.00017	0.00017	6	0.15
