SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
1221	0.00021	0.55	0.002	0.00021	0.45	0.00017	0.002	0	0	0	1	0.15
1222	0.15	0.32	0	0.15	0.27	0.12	0	0	0.0032	3.9e-05	1	0.15
1223	0.31	0.077	0	0.31	0.064	0.24	0	0	0	0	0	0.23
1224	0.041	0.48	0.0031	0.041	0.4	0.033	0.0031	0	0	0	1	0.15
1225	0.35	0.014	0	0.35	0.011	0.28	0	0	0	0	0	0.23
1226	0.22	0.2	0	0.22	0.17	0.18	0	0	0.0061	0	0	0.23
1227	0.13	0.34	0	0.13	0.28	0.11	0	0	0.00023	0	1	0.15
1228	0.051	0.47	0.00029	0.051	0.39	0.041	0.00029	0	0	0	1	0.15
1229	0.12	0.36	0	0.12	0.3	0.096	0	0	0.0014	0	1	0.15
1230	0.12	0.36	0	0.12	0.29	0.1	0	0	0.00028	0	1	0.15
1231	0.17	0.28	0	0.17	0.23	0.14	0	0	0.0044	0	1	0.15
1232	0.014	0.53	0.001	0.014	0.43	0.011	0.001	0	0	0	1	0.15
1233	0.012	0.53	0	0.012	0.44	0.0095	0	0	4.2e-05	0	1	0.15
1234	0.33	0.04	0	0.33	0.033	0.26	0	0	0	0	0	0.23
1235	0.23	0.19	0	0.23	0.16	0.19	0	0	1.1e-05	0	0	0.23
1236	0.35	0.0035	0	0.35	0.0029	0.28	0	0	0.012	0	0	0.23
1237	0.038	0.49	0	0.038	0.4	0.03	0	0	0.00038	0	1	0.15
1238	0.15	0.32	4.4e-06	0.15	0.26	0.12	4.4e-06	0	0	0	1	0.15
1239	0.14	0.33	2.5e-05	0.14	0.27	0.11	2.5e-05	0	2.1e-06	0	1	0.15
1240	0.0049	0.54	4.6e-06	0.0049	0.45	0.0039	4.6e-06	0	0	0	1	0.15
1241	0.057	0.46	0.00037	0.057	0.38	0.046	0.00037	0	0	0	1	0.15
1242	0.11	0.38	0	0.11	0.31	0.088	0	0	0.00015	0	1	0.15
1243	0.09	0.41	0	0.09	0.34	0.071	0	0	0.00035	0	1	0.15
1244	0.12	0.36	0	0.12	0.3	0.095	0	0	0	0	1	0.15
1245	0.29	0.11	0	0.29	0.091	0.23	0	0	0	0	0	0.23
1246	0	0.012	0.49	0	0.0096	0	0.49	2.4e-06	0	0	2	0.083
1247	0.11	0.38	0.0028	0.11	0.32	0.085	0.0028	0	0.00032	0	1	0.15
1248	1.8e-06	0.024	0.48	1.8e-06	0.02	1.5e-06	0.48	2.4e-06	0	0	2	0.083
1249	0.0043	0.47	0.066	0.0043	0.39	0.0034	0.066	0	0	0	1	0.15
1250	0	0.00018	0.5	0	0.00015	0	0.5	0	0	0	2	0.083
1251	0.0011	0.37	0.16	0.0011	0.3	0.0009	0.16	0	0	0	1	0.15
1252	0.039	0.48	0.0068	0.039	0.4	0.031	0.0068	0	0	0	1	0.15
1253	0.0072	0.54	0.0007	0.0072	0.44	0.0057	0.0007	0	0	0	1	0.15
1254	0.25	0.16	0	0.25	0.13	0.2	0	0	0	0	0	0.23
1255	0.3	0.08	0	0.3	0.066	0.24	0	0	0	0	0	0.23
1256	0.012	0.51	0.017	0.012	0.42	0.0092	0.017	0	0	0	1	0.15
1257	0.00029	0.54	0.0031	0.00029	0.45	0.00023	0.0031	0	0	0	1	0.15
1258	0.26	0.14	0	0.26	0.12	0.21	0	0	0	0	0	0.23
1259	0	0.0013	0.5	0	0.001	0	0.5	2.2e-06	0	0	2	0.083
1260	6.6e-06	0.18	0.34	6.6e-06	0.15	5.3e-06	0.34	3.8e-06	0	0	2	0.083
1261	0.026	0.51	5.1e-05	0.026	0.42	0.021	5.1e-05	0	0	0	1	0.15
1262	0.022	0.5	0.015	0.022	0.41	0.017	0.015	0	0	0	1	0.15
1263	0.00044	0.46	0.078	0.00044	0.38	0.00035	0.078	0	0	0	1	0.15
1264	0.033	0.5	3.1e-05	0.033	0.41	0.027	3.1e-05	0	0	0	1	0.15
1265	0.16	0.3	0	0.16	0.25	0.13	0	0	0	0	1	0.15
1266	0.032	0.48	0.013	0.032	0.4	0.025	0.013	0	0	0	1	0.15
1267	0.25	0.17	0	0.25	0.14	0.2	0	0	2.2e-06	0	0	0.23
1268	0.042	0.47	0.016	0.042	0.39	0.033	0.016	0	7.3e-06	0	1	0.15
1269	0.21	0.23	0	0.21	0.19	0.17	0	0	4.8e-06	0	1	0.15
1270	0.071	0.44	3.1e-06	0.071	0.36	0.057	3.1e-06	0	0	0	1	0.15
1271	1.6e-06	0.2	0.31	1.6e-06	0.17	1.3e-06	0.31	5.8e-06	0	0	2	0.083
1272	0.0027	0.54	6.7e-05	0.0027	0.45	0.0021	6.7e-05	0	0	0	1	0.15
1273	0.0011	0.55	0.00083	0.0011	0.45	0.00084	0.00083	0	0	0	1	0.15
1274	0	0.0042	0.5	0	0.0035	0	0.5	2.5e-06	0	0	2	0.083
1275	0.35	0.014	0	0.35	0.012	0.28	0	0	1.8e-06	0	0	0.23
1276	0.24	0.18	0.00012	0.24	0.15	0.19	0.00012	0	0.00013	0	0	0.23
1277	0.1	0.39	2.6e-05	0.1	0.32	0.083	2.6e-05	0	0	0	1	0.15
1278	0.16	0.3	3e-05	0.16	0.25	0.13	3e-05	0	0	0	1	0.15
1279	2.4e-05	0.29	0.23	2.4e-05	0.24	1.9e-05	0.23	3.4e-06	0	0	1	0.15
1280	0.044	0.48	2.7e-06	0.044	0.4	0.035	2.7e-06	0	0	0	1	0.15
1281	0.28	0.001	0	0.28	0.00086	0.22	0	0	0.21	0.002	0	0.23
1282	0.33	0.043	3.3e-06	0.33	0.035	0.26	3.3e-06	0	0.0024	0	0	0.23
1283	0.00012	0.14	0.37	0.00012	0.12	9.8e-05	0.37	3e-06	0	0	2	0.083
1284	0.34	0.024	0	0.34	0.02	0.27	0	0	0	0	0	0.23
1285	0.13	0.35	5.3e-06	0.13	0.29	0.1	5.3e-06	0	0	0	1	0.15
1286	0.0018	0.38	0.15	0.0018	0.31	0.0014	0.15	2.1e-06	0	0	1	0.15
1287	0.022	0.43	0.08	0.022	0.35	0.017	0.08	1.1e-06	0	0	1	0.15
1288	0.36	0.00017	0	0.36	0.00014	0.28	0	0	6.6e-05	0	0	0.23
1289	0.33	0.04	0	0.33	0.033	0.26	0	0	3.2e-05	0	0	0.23
1290	0.26	0.15	3e-05	0.26	0.12	0.21	3e-05	0	5.6e-05	0	0	0.23
1291	0.32	0.062	2e-06	0.32	0.051	0.25	2e-06	0	0.00015	0	0	0.23
1292	1.5e-05	0.079	0.43	1.5e-05	0.065	1.2e-05	0.43	3.2e-06	0	0	2	0.083
1293	0.22	0.21	0.00029	0.22	0.17	0.17	0.00029	0	0.00014	0	0	0.23
1294	0.0058	0.54	0.0017	0.0058	0.44	0.0046	0.0017	0	0	0	1	0.15
1295	0.29	0.1	0.00012	0.29	0.083	0.23	0.00012	0	0.0051	6e-05	0	0.23
1296	0.32	0.053	0	0.32	0.044	0.26	0	0	0	0	0	0.23
1297	2.2e-05	0.16	0.35	2.2e-05	0.13	1.8e-05	0.35	3.9e-06	0	0	2	0.083
1298	0.29	0.11	0	0.29	0.089	0.23	0	0	1.7e-06	0	0	0.23
1299	0.088	0.41	0	0.088	0.34	0.071	0	0	0	0	1	0.15
1300	0.12	0.36	0.00014	0.12	0.3	0.099	0.00014	0	0	0	1	0.15
1301	0.35	0.0073	0	0.35	0.006	0.28	0	0	0.0066	0	0	0.23
1302	0.33	0.036	0	0.33	0.03	0.27	0	0	1.9e-05	0	0	0.23
1303	0.0064	0.53	0.0053	0.0064	0.44	0.0051	0.0053	0	0	0	1	0.15
1304	0.18	0.27	0.00042	0.18	0.22	0.14	0.00042	0	3.1e-05	0	1	0.15
1305	0.086	0.41	0.00063	0.086	0.34	0.069	0.00063	0	0	0	1	0.15
1306	0.16	0.29	0.0029	0.16	0.24	0.13	0.0029	0	0.00027	0	1	0.15
1307	1.3e-05	0.34	0.19	1.3e-05	0.28	1e-05	0.19	4.3e-06	0	0	1	0.15
1308	0	0.0007	0.5	0	0.00058	0	0.5	1.1e-06	0	0	2	0.083
1309	0.022	0.51	0	0.022	0.42	0.017	0	0	0	0	1	0.15
1310	2.8e-06	0.55	0.00081	2.8e-06	0.45	2.3e-06	0.00081	0	0	0	1	0.15
1311	0.0097	0.53	0.00053	0.0097	0.44	0.0077	0.00053	0	0	0	1	0.15
1312	0	4.5e-06	0.5	0	3.7e-06	0	0.5	0	0	0	2	0.083
1313	0.02	0.52	1.5e-05	0.02	0.43	0.016	1.5e-05	0	0	0	1	0.15
1314	0.1	0.39	0.001	0.1	0.32	0.08	0.001	0	1.5e-06	0	1	0.15
1315	4.3e-06	0.44	0.1	4.3e-06	0.36	3.5e-06	0.1	3.9e-06	0	0	1	0.15
1316	0.35	0.015	0	0.35	0.012	0.28	0	0	2.5e-06	0	0	0.23
1317	0.35	0.0095	0	0.35	0.0078	0.28	0	0	1.4e-05	0	0	0.23
1318	0	0.027	0.48	0	0.022	0	0.48	3e-06	0	0	2	0.083
1319	0.23	0.19	2.6e-05	0.23	0.16	0.18	2.6e-05	0	7.2e-06	0	0	0.23
1320	2.7e-05	0.11	0.4	2.7e-05	0.091	2.1e-05	0.4	3.4e-06	0	0	2	0.083
1321	0.09	0.4	0.0052	0.09	0.33	0.072	0.0052	0	9.5e-06	0	1	0.15
1322	0.059	0.46	0	0.059	0.38	0.047	0	0	0	0	1	0.15
1323	3.5e-06	0.36	0.17	3.5e-06	0.29	2.8e-06	0.17	4.9e-06	0	0	1	0.15
1324	0	0.1	0.41	0	0.083	0	0.41	6.8e-06	0	0	2	0.083
1325	0.32	0.053	0	0.32	0.044	0.26	0	0	0	0	0	0.23
1326	0.0018	0.46	0.079	0.0018	0.38	0.0014	0.079	1.6e-06	0	0	1	0.15
1327	0	0.0005	0.5	0	0.00041	0	0.5	0	0	0	2	0.083
1328	0.07	0.44	0.00012	0.07	0.36	0.056	0.00012	0	0	0	1	0.15
1329	0.26	0.15	0	0.26	0.12	0.21	0	0	0	0	0	0.23
1330	0.11	0.38	0	0.11	0.31	0.088	0	0	1.4e-05	9.2e-06	1	0.15
1331	0.01	0.37	0.15	0.01	0.31	0.0082	0.15	0	0	0	1	0.15
1332	0.0021	0.45	0.087	0.0021	0.37	0.0017	0.087	0	0	0	1	0.15
1333	0.0056	0.52	0.019	0.0056	0.43	0.0045	0.019	0	0	0	1	0.15
1334	0	9.9e-05	0.5	0	8.2e-05	0	0.5	0	0	0	2	0.083
1335	6.1e-05	0.11	0.4	6.1e-05	0.089	4.8e-05	0.4	3e-06	0	0	2	0.083
1336	4.9e-06	0.23	0.29	4.9e-06	0.19	3.9e-06	0.29	4.1e-06	0	0	2	0.083
1337	0.023	0.51	0	0.023	0.42	0.019	0	0	0.0057	2.7e-05	1	0.15
1338	0.0063	0.53	0	0.0063	0.44	0.005	0	0	0.0079	0	1	0.15
1339	0.039	0.49	0	0.039	0.4	0.031	0	0	0.0032	9.8e-05	1	0.15
1340	0.22	0.22	2.9e-06	0.22	0.18	0.17	2.9e-06	0	0.0045	9e-06	0	0.23
1341	0	0.11	0.4	0	0.091	0	0.4	4.1e-06	0	0	2	0.083
1342	0.0011	0.39	0.14	0.0011	0.32	0.00089	0.14	2.2e-06	0	0	1	0.15
1343	0.1	0.39	0	0.1	0.32	0.081	0	0	0.0015	0.0016	1	0.15
1344	0.023	0.51	0.0036	0.023	0.42	0.018	0.0036	0	0	0	1	0.15
1345	0.0046	0.52	0.018	0.0046	0.43	0.0036	0.018	0	0	0	1	0.15
1346	0	0.017	0.48	0	0.014	0	0.48	3.4e-06	0	0	2	0.083
1347	3.3e-06	0.21	0.31	3.3e-06	0.17	2.6e-06	0.31	4.3e-06	0	0	2	0.083
1348	8.2e-06	0.085	0.42	8.2e-06	0.07	6.5e-06	0.42	2.9e-06	0	0	2	0.083
1349	0.044	0.48	0	0.044	0.39	0.035	0	0	0.0029	0.00015	1	0.15
1350	0	0.21	0.31	0	0.17	0	0.31	5.2e-06	0	0	2	0.083
1351	0.22	0.21	0	0.22	0.17	0.18	0	0	0.00018	0.0036	0	0.23
1352	0.18	0.27	0.00042	0.18	0.23	0.14	0.00042	0	0.00024	0	1	0.15
1353	6e-05	0.55	0	6e-05	0.45	4.8e-05	0	0	0.0031	0	1	0.15
1354	2.1e-05	0.47	0.071	2.1e-05	0.39	1.7e-05	0.071	2.2e-06	0	0	1	0.15
1355	4.5e-06	0.036	0.47	4.5e-06	0.03	3.6e-06	0.47	2.6e-06	0	0	2	0.083
1356	0.011	0.53	0.0016	0.011	0.44	0.0091	0.0016	0	0	0	1	0.15
1357	0.0003	0.52	0.025	0.0003	0.43	0.00024	0.025	0	0	0	1	0.15
1358	0.0003	0.17	0.34	0.0003	0.14	0.00024	0.34	2.3e-06	0	0	2	0.083
1359	0	0.058	0.45	0	0.048	0	0.45	4.6e-06	0	0	2	0.083
1360	0.0022	0.54	0.0083	0.0022	0.44	0.0017	0.0083	0	0	0	1	0.15
1361	0.063	0.45	0	0.063	0.37	0.05	0	0	0.0025	0.00044	1	0.15
1362	0	0.11	0.4	0	0.093	0	0.4	4.6e-06	0	0	2	0.083
1363	2.8e-06	0.054	0.45	2.8e-06	0.045	2.2e-06	0.45	2.7e-06	0	0	2	0.083
1364	0.00018	0.55	0.0014	0.00018	0.45	0.00014	0.0014	0	0	0	1	0.15
1365	0.00027	0.28	0.25	0.00027	0.23	0.00022	0.25	2.5e-06	0	0	1	0.15
1366	0.00011	0.5	0	0.00011	0.42	8.9e-05	0	0	0.081	0	1	0.15
1367	6e-05	0.2	0.31	6e-05	0.17	4.8e-05	0.31	3e-06	0	0	2	0.083
1368	0	0.011	0.49	0	0.0091	0	0.49	0	0	0	2	0.083
1369	0.1	0.39	0	0.1	0.32	0.079	0	0	0.0018	0.0018	1	0.15
1370	0.17	0.28	1.3e-06	0.17	0.23	0.14	1.3e-06	0	0	0	1	0.15
1371	0.1	0.39	0	0.1	0.32	0.082	0	0	0.00031	0.00029	1	0.15
1372	0.0017	0.33	0.2	0.0017	0.27	0.0014	0.2	0	0	0	1	0.15
1373	0.095	0.39	0.0093	0.095	0.32	0.076	0.0093	0	0.0003	3.8e-06	1	0.15
1374	0.1	0.39	2e-06	0.1	0.32	0.082	2e-06	0	0.0046	0.00018	1	0.15
1375	0.067	0.44	0	0.067	0.36	0.054	0	0	0.0055	0.00012	1	0.15
1376	0	0.0088	0.49	0	0.0073	0	0.49	0	0	0	2	0.083
1377	0.12	0.37	0	0.12	0.3	0.093	0	0	0.00036	0.0006	1	0.15
1378	0.00043	0.53	0.019	0.00043	0.43	0.00034	0.019	0	0	0	1	0.15
1379	0.055	0.46	0	0.055	0.38	0.044	0	0	0.0012	0.00012	1	0.15
1380	0.024	0.51	0	0.024	0.42	0.019	0	0	0.0069	2.2e-05	1	0.15
1381	6.2e-06	0.54	0.0026	6.2e-06	0.45	4.9e-06	0.0026	0	0	0	1	0.15
1382	0.29	0.098	9.2e-05	0.29	0.081	0.23	9.2e-05	0	0.0038	1.8e-05	0	0.23
1383	0	0.018	0.48	0	0.015	0	0.48	2.3e-06	0	0	2	0.083
1384	0	0.47	0.071	0	0.39	0	0.071	3.5e-06	0	0	1	0.15
1385	4.3e-05	0.082	0.43	4.3e-05	0.068	3.4e-05	0.43	2.3e-06	0	0	2	0.083
1386	0.083	0.42	0	0.083	0.34	0.066	0	0	0.0087	1.4e-05	1	0.15
1387	0.0012	0.43	0.1	0.0012	0.36	0.00092	0.1	1.9e-06	0	0	1	0.15
1388	0	0.0087	0.49	0	0.0072	0	0.49	2.5e-06	0	0	2	0.083
1389	0.0013	0.45	0.084	0.0013	0.37	0.001	0.084	0	0	0	1	0.15
1390	0.079	0.42	0.003	0.079	0.35	0.063	0.003	0	1.9e-06	0	1	0.15
1391	0	0.055	0.45	0	0.045	0	0.45	3.8e-06	0	0	2	0.083
1392	0.016	0.52	0	0.016	0.43	0.013	0	0	0.0042	7.1e-06	1	0.15
1393	0.098	0.39	0.0057	0.098	0.32	0.078	0.0057	0	0.00016	0	1	0.15
1394	0.0076	0.52	0.015	0.0076	0.43	0.006	0.015	0	0	0	1	0.15
1395	0.018	0.52	0	0.018	0.43	0.014	0	0	0.00046	0	1	0.15
1396	0.037	0.49	0	0.037	0.4	0.029	0	0	0.002	4.7e-05	1	0.15
1397	0.0041	0.54	0.0023	0.0041	0.45	0.0033	0.0023	0	0	0	1	0.15
1398	0.12	0.35	0.011	0.12	0.29	0.097	0.011	0	0.00022	0	1	0.15
1399	9.7e-06	0.072	0.43	9.7e-06	0.059	7.7e-06	0.43	2.6e-06	0	0	2	0.083
1400	0.17	0.28	0.00022	0.17	0.23	0.14	0.00022	0	8.3e-06	0	1	0.15
1401	0.00047	0.45	0.088	0.00047	0.37	0.00037	0.088	2e-06	0	0	1	0.15
1402	0	0.0043	0.5	0	0.0035	0	0.5	2.3e-06	0	0	2	0.083
1403	0.1	0.39	0	0.1	0.32	0.08	0	0	0.00077	0.00077	1	0.15
1404	0.23	0.19	0	0.23	0.16	0.19	0	0	1.7e-05	0.00094	0	0.23
1405	0.064	0.45	0.0031	0.064	0.37	0.051	0.0031	0	0	0	1	0.15
1406	0.00083	0.48	0	0.00083	0.4	0.00066	0	0	0.11	0	1	0.15
1407	4e-06	0.41	0.13	4e-06	0.34	3.2e-06	0.13	4.3e-06	0	0	1	0.15
1408	0.0055	0.54	0	0.0055	0.44	0.0044	0	0	0.0032	0	1	0.15
1409	0.0064	0.44	0.088	0.0064	0.36	0.0051	0.088	1.4e-06	0	0	1	0.15
1410	0	0.01	0.49	0	0.0087	0	0.49	2.8e-06	0	0	2	0.083
1411	0.061	0.45	2.1e-05	0.061	0.37	0.049	2.1e-05	0	0	0	1	0.15
1412	0.16	0.3	4e-06	0.16	0.25	0.13	4e-06	0	0.00021	0	1	0.15
1413	0.16	0.3	2.6e-06	0.16	0.25	0.13	2.6e-06	0	0	0	1	0.15
1414	0.0028	0.53	0.01	0.0028	0.44	0.0023	0.01	0	0	0	1	0.15
1415	0.018	0.52	0.0011	0.018	0.43	0.014	0.0011	0	0	0	1	0.15
1416	0.13	0.35	0.0011	0.13	0.29	0.1	0.0011	0	0.00094	1.9e-06	1	0.15
1417	0.066	0.45	0.00021	0.066	0.37	0.053	0.00021	0	0	0	1	0.15
1418	0.32	0.057	0	0.32	0.047	0.26	0	0	0	0	0	0.23
1419	0.16	0.3	7.7e-05	0.16	0.25	0.13	7.7e-05	0	4.9e-05	0	1	0.15
1420	0.066	0.44	0.0044	0.066	0.37	0.052	0.0044	0	1.2e-05	0	1	0.15
1421	0.0068	0.54	0	0.0068	0.44	0.0054	0	0	0	0	1	0.15
1422	0.0053	0.54	0.00092	0.0053	0.44	0.0042	0.00092	0	0	0	1	0.15
1423	2.5e-05	0.5	0.041	2.5e-05	0.41	2e-05	0.041	0	0	0	1	0.15
1424	0.014	0.52	0.0017	0.014	0.43	0.011	0.0017	0	0	0	1	0.15
1425	0.087	0.24	0.16	0.087	0.2	0.07	0.16	2e-06	0	0	1	0.15
1426	0.096	0.4	0.0048	0.096	0.33	0.076	0.0048	0	0.00027	2e-06	1	0.15
1427	0.0005	0.44	0.1	0.0005	0.36	0.0004	0.1	0	0	0	1	0.15
1428	0.11	0.38	0.0033	0.11	0.31	0.085	0.0033	0	0.00047	8.2e-06	1	0.15
1429	0.026	0.47	0.038	0.026	0.38	0.021	0.038	0	3.5e-06	0	1	0.15
1430	0.0014	0.55	7.5e-05	0.0014	0.45	0.0011	7.5e-05	0	0	0	1	0.15
1431	0.045	0.48	8.8e-06	0.045	0.4	0.036	8.8e-06	0	0	0	1	0.15
1432	0.013	0.51	0.012	0.013	0.42	0.011	0.012	0	0	0	1	0.15
1433	0	0.021	0.48	0	0.017	0	0.48	2.5e-06	0	0	2	0.083
1434	0.075	0.43	3.3e-05	0.075	0.36	0.06	3.3e-05	0	0	0	1	0.15
1435	0.026	0.51	0.00036	0.026	0.42	0.021	0.00036	0	0	0	1	0.15
1436	0.00034	0.55	0.0017	0.00034	0.45	0.00027	0.0017	0	0	0	1	0.15
1437	0.012	0.52	0.012	0.012	0.43	0.0098	0.012	0	0	0	1	0.15
1438	0	0.00013	0.5	0	0.00011	0	0.5	0	0	0	2	0.083
1439	0.18	0.26	0	0.18	0.22	0.15	0	0	0	0	1	0.15
1440	6.3e-05	0.52	0.021	6.3e-05	0.43	5e-05	0.021	0	0	0	1	0.15
1441	0.33	0.043	0	0.33	0.035	0.26	0	0	0	0	0	0.23
1442	0.0022	0.52	0.02	0.0022	0.43	0.0017	0.02	0	0	0	1	0.15
1443	0.093	0.4	0.00065	0.093	0.33	0.074	0.00065	0	4.8e-06	0	1	0.15
1444	0.00014	0.52	0.027	0.00014	0.43	0.00011	0.027	0	0	0	1	0.15
1445	0.0013	0.48	0.057	0.0013	0.4	0.001	0.057	0	0	0	1	0.15
1446	0.023	0.51	0.00051	0.023	0.42	0.018	0.00051	0	0	0	1	0.15
1447	0.12	0.36	8.2e-05	0.12	0.3	0.095	8.2e-05	0	0	0	1	0.15
1448	0.19	0.25	8e-06	0.19	0.21	0.15	8e-06	0	3e-06	0	1	0.15
1449	0.13	0.34	0	0.13	0.28	0.11	0	0	0	0	1	0.15
1450	0.015	0.51	0.014	0.015	0.42	0.012	0.014	0	0	0	1	0.15
1451	0.19	0.25	0	0.19	0.21	0.15	0	0	0	0	1	0.15
1452	0.0014	0.54	0.009	0.0014	0.44	0.0011	0.009	0	0	0	1	0.15
1453	0.016	0.5	0.024	0.016	0.41	0.013	0.024	0	0	0	1	0.15
1454	0.33	0.048	0	0.33	0.04	0.26	0	0	0	0	0	0.23
1455	0.078	0.43	0	0.078	0.35	0.062	0	0	0	0	1	0.15
1456	0.0062	0.53	0.0087	0.0062	0.44	0.005	0.0087	0	0	0	1	0.15
1457	0.16	0.3	0	0.16	0.25	0.13	0	0	5.8e-05	0	1	0.15
1458	0.24	0.18	0	0.24	0.15	0.19	0	0	7e-06	0	0	0.23
1459	0.14	0.33	0	0.14	0.27	0.12	0	0	0.00034	0	1	0.15
1460	0.23	0.19	0	0.23	0.16	0.18	0	0	1.5e-05	0	0	0.23
1461	0.052	0.47	5.8e-06	0.052	0.39	0.042	5.8e-06	0	0	0	1	0.15
1462	0.02	0.52	4.1e-05	0.02	0.43	0.016	4.1e-05	0	0	0	1	0.15
1463	0.12	0.36	7.8e-05	0.12	0.3	0.097	7.8e-05	0	0	0	1	0.15
1464	0.051	0.47	4.6e-06	0.051	0.39	0.041	4.6e-06	0	0	0	1	0.15
1465	0.00017	0.55	1.5e-05	0.00017	0.45	0.00013	1.5e-05	0	0	0	1	0.15
1466	0.13	0.34	3.2e-05	0.13	0.28	0.11	3.2e-05	0	0	0	1	0.15
1467	0.013	0.53	0	0.013	0.44	0.01	0	0	0	0	1	0.15
1468	0.13	0.34	0	0.13	0.28	0.11	0	0	0.00067	0	1	0.15
1469	0.34	0.022	0	0.34	0.018	0.27	0	0	0	0	0	0.23
1470	0.04	0.48	0.002	0.04	0.4	0.032	0.002	0	0	0	1	0.15
1471	0.075	0.43	0.0029	0.075	0.35	0.06	0.0029	0	1.4e-05	0	1	0.15
1472	0.36	0.0027	0	0.36	0.0022	0.28	0	0	0	0	0	0.23
1473	0.15	0.00033	0	0.15	0.00027	0.12	0	0	0.49	0.092	8	0.38
1474	0.25	0.17	0	0.25	0.14	0.2	0	0	0	0	0	0.23
1475	0.086	0.4	0.018	0.086	0.33	0.068	0.018	0	5.5e-05	0	1	0.15
1476	0.07	0.44	1.8e-05	0.07	0.36	0.055	1.8e-05	0	0	0	1	0.15
1477	0.25	0.16	0	0.25	0.13	0.2	0	0	0	0	0	0.23
1478	0.025	0.51	5.9e-06	0.025	0.42	0.02	5.9e-06	0	0	0	1	0.15
1479	0.017	0.52	0.00083	0.017	0.43	0.014	0.00083	0	0	0	1	0.15
1480	0.32	0.059	1.8e-06	0.32	0.049	0.25	1.8e-06	0	0.00017	0	0	0.23
1481	0.00077	0.2	0.32	0.00077	0.17	0.00062	0.32	2.6e-06	0	0	2	0.083
1482	0.035	0.49	8.6e-06	0.035	0.41	0.028	8.6e-06	0	0	0	1	0.15
1483	2.4e-05	0.031	0.47	2.4e-05	0.025	1.9e-05	0.47	1.9e-06	0	0	2	0.083
1484	0.15	0.32	8.2e-05	0.15	0.26	0.12	8.2e-05	0	0.00025	0	1	0.15
1485	0.0011	0.41	0.12	0.0011	0.34	0.00089	0.12	0	0	0	1	0.15
1486	0.29	0.11	0	0.29	0.09	0.23	0	0	0.0038	0	0	0.23
1487	0.029	0.5	0	0.029	0.42	0.023	0	0	0	0	1	0.15
1488	0.31	0.072	0	0.31	0.059	0.25	0	0	0.0039	0	0	0.23
1489	0.036	0.47	0.025	0.036	0.38	0.029	0.025	0	1.3e-05	0	1	0.15
1490	0.065	0.45	5.4e-06	0.065	0.37	0.052	5.4e-06	0	0	0	1	0.15
1491	0.0062	0.54	0.00098	0.0062	0.44	0.0049	0.00098	0	0	0	1	0.15
1492	0.046	0.48	0	0.046	0.39	0.037	0	0	0.00048	0	1	0.15
1493	0.35	0.0069	0	0.35	0.0057	0.28	0	0	0.0078	2.3e-05	0	0.23
1494	0.21	0.23	0	0.21	0.19	0.17	0	0	5.5e-06	0	1	0.15
1495	0.00041	0.29	0.23	0.00041	0.24	0.00032	0.23	2.7e-06	0	0	1	0.15
1496	0	0.0023	0.5	0	0.0019	0	0.5	0	0	0	2	0.083
1497	0.0023	0.47	0.065	0.0023	0.39	0.0018	0.065	0	0	0	1	0.15
1498	0.33	0.04	0	0.33	0.033	0.26	0	0	0	0	0	0.23
1499	0.073	0.44	0	0.073	0.36	0.058	0	0	0.00079	0	1	0.15
1500	0.12	0.36	0.00015	0.12	0.29	0.099	0.00015	0	0.0013	9.6e-05	1	0.15
1501	0.18	0.27	0	0.18	0.23	0.14	0	0	0.00012	0	1	0.15
1502	0.11	0.38	0.0016	0.11	0.31	0.087	0.0016	0	0.00094	9e-05	1	0.15
1503	0.26	0.15	0	0.26	0.12	0.21	0	0	0	0	0	0.23
1504	0.12	0.36	0	0.12	0.3	0.098	0	0	0.0015	0	1	0.15
1505	0.084	0.42	0	0.084	0.35	0.067	0	0	0	0	1	0.15
1506	0.015	0.52	2.9e-06	0.015	0.43	0.012	2.9e-06	0	0	0	1	0.15
1507	0.12	0.36	0	0.12	0.3	0.096	0	0	0.0017	0.00052	1	0.15
1508	0.15	0.32	0	0.15	0.26	0.12	0	0	0.002	8.5e-06	1	0.15
1509	0.12	0.36	2.6e-06	0.12	0.3	0.099	2.6e-06	0	0.0014	2.2e-05	1	0.15
1510	0.26	0.15	0	0.26	0.13	0.21	0	0	0.0035	0	0	0.23
1511	0.023	0.51	0.0045	0.023	0.42	0.018	0.0045	0	0	0	1	0.15
1512	0.07	0.44	0.00045	0.07	0.36	0.056	0.00045	0	0	0	1	0.15
1513	9.1e-05	0.55	0.0018	9.1e-05	0.45	7.2e-05	0.0018	0	0	0	1	0.15
1514	0.018	0.52	0.00049	0.018	0.43	0.014	0.00049	0	0	0	1	0.15
1515	0.28	0.12	0	0.28	0.1	0.22	0	0	0.0061	0.00032	0	0.23
1516	0.046	0.48	0	0.046	0.39	0.036	0	0	0.00039	0	1	0.15
1517	0.07	0.43	0.0067	0.07	0.36	0.056	0.0067	0	0.00011	0	1	0.15
1518	0.0021	0.48	0.058	0.0021	0.4	0.0016	0.058	0	0	0	1	0.15
1519	0.3	0.061	0	0.3	0.05	0.24	0	0	0.025	0.015	0	0.23
1520	0.33	0.043	0	0.33	0.035	0.26	0	0	0.0046	0	0	0.23
