SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
1620	2.6e-05	0.44	0.56	0	3.2e-05	2.1e-05	6.6e-06	2	0.15
1621	0.11	1e-05	0.68	6.1e-06	0.13	0.085	0	2	0.15
1622	0.14	1.7e-05	0.56	0	0.18	0.12	0	2	0.15
1623	0.07	0	0.78	0	0.088	0.057	0	2	0.15
1624	0.15	0	0.53	0	0.19	0.12	0	2	0.15
1625	0.2	0	0.4	0.0029	0.25	0.16	0	2	0.15
1626	0.078	0	0.76	4.4e-06	0.098	0.063	0	2	0.15
1627	0.019	0	0.94	0	0.023	0.015	0	2	0.15
1628	0.31	0	0.067	0	0.38	0.25	0	4	0.23
1629	0.12	3.2e-05	0.62	0	0.16	0.1	0	2	0.15
1630	0.023	0.0011	0.93	0	0.028	0.018	0	2	0.15
1631	0.1	0.0022	0.68	0	0.13	0.083	0	2	0.15
1632	0.078	0.0006	0.76	0	0.098	0.063	0	2	0.15
1633	0.18	1.8e-05	0.45	0	0.22	0.14	0	2	0.15
1634	0.31	0	0.061	0	0.38	0.25	0	4	0.23
1635	0.14	5.1e-06	0.57	0	0.18	0.11	0	2	0.15
1636	0.0017	0.00081	0.99	0	0.0022	0.0014	0	2	0.15
1637	0.21	0	0.36	0	0.26	0.17	0	2	0.15
1638	0.13	0	0.61	0	0.16	0.1	0	2	0.15
1639	0.056	0.0015	0.83	0	0.07	0.045	0	2	0.15
1640	0.18	4.3e-06	0.45	0	0.23	0.15	0	2	0.15
1641	0.089	0.00038	0.73	0	0.11	0.071	0	2	0.15
1642	0.32	0	0.012	0	0.4	0.26	0	4	0.23
1643	0.11	4e-05	0.67	0	0.14	0.088	0	2	0.15
1644	0.052	0.00019	0.84	0	0.065	0.042	0	2	0.15
1645	0.034	0.0034	0.89	0	0.043	0.027	0	2	0.15
1646	0.11	0	0.65	0	0.14	0.092	0	2	0.15
1647	0.014	1.5e-05	0.96	0	0.018	0.011	0	2	0.15
1648	0.1	0	0.69	0	0.13	0.082	0	2	0.15
1649	0.24	0	0.26	0	0.3	0.2	0	4	0.23
1650	0.0055	6.3e-06	0.98	0	0.0069	0.0044	0	2	0.15
1651	0.013	2.5e-05	0.96	0	0.017	0.011	0	2	0.15
1652	0.035	0	0.89	0	0.044	0.028	0	2	0.15
1653	0.069	0.00071	0.79	0	0.087	0.056	0	2	0.15
1654	0.15	7.5e-05	0.54	0	0.19	0.12	0	2	0.15
1655	0.12	0.00061	0.63	0	0.15	0.098	0	2	0.15
1656	0.026	8.6e-06	0.92	0	0.032	0.021	0	2	0.15
1657	0.037	0.0065	0.88	0	0.046	0.03	0	2	0.15
1658	0.28	0	0.16	0	0.34	0.22	0	4	0.23
1659	0.21	0	0.36	0	0.26	0.17	0	2	0.15
1660	0.0091	0.0036	0.97	0	0.011	0.0074	0	2	0.15
1661	0.067	0.006	0.79	0	0.084	0.054	0	2	0.15
1662	0.0016	0.0036	0.99	0	0.0021	0.0013	0	2	0.15
1663	0.25	0	0.24	0	0.31	0.2	0	4	0.23
