SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
877	0.00026	0	0.00031	0.00021	0	0	0	0.00026	0.25	0.25	0.25	0	0.25	0.00021	8	0.15
878	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.62
879	0.12	0	0.14	0.095	0	0	0	0.12	0.11	0.11	0.11	0	0.11	0.095	2	0.23
880	0.019	0.093	0.023	0.015	0.081	3.4e-05	0.093	0.019	0.16	0.16	0.16	0	0.16	0.015	8	0.15
881	0.15	0	0.18	0.12	0	0	0	0.15	0.07	0.07	0.07	0	0.07	0.12	2	0.23
882	0.11	0.00018	0.14	0.091	0.00016	3.3e-05	0.00018	0.11	0.11	0.11	0.11	0	0.11	0.091	2	0.23
883	0.042	0.00035	0.05	0.033	0.0003	0	0.00035	0.042	0.2	0.2	0.2	0	0.2	0.033	8	0.15
884	0.13	3e-05	0.16	0.11	2.6e-05	1.5e-05	3e-05	0.13	0.089	0.089	0.089	0	0.089	0.11	2	0.23
885	0.052	2.9e-05	0.062	0.042	2.5e-05	0	2.9e-05	0.052	0.19	0.19	0.19	0	0.19	0.042	8	0.15
886	0.13	9.1e-05	0.16	0.1	7.9e-05	5.3e-05	9.1e-05	0.13	0.094	0.094	0.094	0	0.094	0.1	2	0.23
887	3e-05	0.12	3.6e-05	2.4e-05	0.1	0	0.12	3e-05	0.16	0.16	0.16	0	0.16	2.4e-05	8	0.15
888	0.00033	0.055	0.00039	0.00026	0.048	0	0.055	0.00033	0.21	0.21	0.21	0	0.21	0.00026	8	0.15
889	0.13	6.1e-05	0.15	0.1	5.3e-05	2.1e-05	6.1e-05	0.13	0.098	0.098	0.098	0	0.098	0.1	2	0.23
890	0.12	0.0025	0.15	0.099	0.0021	0.0051	0.0025	0.12	0.098	0.098	0.098	0.0018	0.098	0.099	2	0.23
891	0.0012	0.034	0.0014	0.00096	0.03	0	0.034	0.0012	0.22	0.22	0.22	0	0.22	0.00096	8	0.15
892	0.057	0.0053	0.067	0.045	0.0046	2.7e-05	0.0053	0.057	0.18	0.18	0.18	0	0.18	0.045	8	0.15
893	0.0067	0	0.0079	0.0053	0	0	0	0.0067	0.24	0.24	0.24	0	0.24	0.0053	8	0.15
894	0.14	0	0.17	0.11	0	0	0	0.14	0.083	0.083	0.083	0	0.083	0.11	2	0.23
895	0.11	0.0024	0.13	0.086	0.0021	0.0011	0.0024	0.11	0.12	0.12	0.12	1.4e-05	0.12	0.086	2	0.23
896	9.9e-06	0.045	1.2e-05	7.9e-06	0.039	0	0.045	9.9e-06	0.22	0.22	0.22	0	0.22	7.9e-06	8	0.15
897	0	0.33	0	0	0.28	0	0.33	0	0.015	0.015	0.015	0	0.015	0	1	0.083
898	0.00051	0.13	0.00061	0.00041	0.11	0	0.13	0.00051	0.16	0.16	0.16	0	0.16	0.00041	8	0.15
899	0.0094	0.048	0.011	0.0075	0.042	0	0.048	0.0094	0.2	0.2	0.2	0	0.2	0.0075	8	0.15
900	4.8e-05	0.26	5.7e-05	3.8e-05	0.23	0	0.26	4.8e-05	0.062	0.062	0.062	0	0.062	3.8e-05	1	0.083
901	0	0.32	0	0	0.27	0	0.32	0	0.024	0.024	0.024	0	0.024	0	1	0.083
902	2.3e-05	0.28	2.7e-05	1.8e-05	0.24	0	0.28	2.3e-05	0.053	0.053	0.053	0	0.053	1.8e-05	1	0.083
903	0.0021	0.003	0.0025	0.0017	0.0026	0	0.003	0.0021	0.25	0.25	0.25	0	0.25	0.0017	8	0.15
904	0.094	0	0.11	0.075	0	0.00016	0	0.094	0.14	0.14	0.14	0	0.14	0.075	8	0.15
905	0.13	0	0.16	0.11	0	0.0062	0	0.13	0.088	0.088	0.088	0	0.088	0.11	2	0.23
906	0	0.34	0	0	0.3	0	0.34	0	0.0053	0.0053	0.0053	0	0.0053	0	1	0.083
907	0.079	0.00027	0.095	0.063	0.00023	2.6e-06	0.00027	0.079	0.15	0.15	0.15	0	0.15	0.063	8	0.15
908	0.00073	0.0003	0.00087	0.00058	0.00026	0	0.0003	0.00073	0.25	0.25	0.25	0	0.25	0.00058	8	0.15
909	0.017	0.077	0.02	0.013	0.067	8.3e-06	0.077	0.017	0.18	0.18	0.18	0	0.18	0.013	8	0.15
910	0.062	0.0046	0.074	0.05	0.004	4e-05	0.0046	0.062	0.17	0.17	0.17	0	0.17	0.05	8	0.15
911	0.14	0.0001	0.17	0.11	9e-05	0.0002	0.0001	0.14	0.08	0.08	0.08	0	0.08	0.11	2	0.23
912	0.021	0.0066	0.025	0.017	0.0058	0	0.0066	0.021	0.22	0.22	0.22	0	0.22	0.017	8	0.15
913	0.062	2.9e-05	0.073	0.049	2.5e-05	0	2.9e-05	0.062	0.18	0.18	0.18	0	0.18	0.049	8	0.15
914	0.03	0	0.036	0.024	0	0	0	0.03	0.21	0.21	0.21	0	0.21	0.024	8	0.15
915	0.0034	0	0.004	0.0027	0	0	0	0.0034	0.25	0.25	0.25	0	0.25	0.0027	8	0.15
916	0.019	0.0027	0.023	0.016	0.0024	0	0.0027	0.019	0.22	0.22	0.22	0	0.22	0.016	8	0.15
917	0	0.34	0	0	0.29	0	0.34	0	0.0087	0.0087	0.0087	0	0.0087	0	1	0.083
918	0.00075	0.21	0.0009	0.0006	0.18	0	0.21	0.00075	0.098	0.098	0.098	0	0.098	0.0006	1	0.083
919	2.7e-05	0.16	3.3e-05	2.2e-05	0.14	0	0.16	2.7e-05	0.14	0.14	0.14	0	0.14	2.2e-05	1	0.083
920	0.00066	0.00053	0.00078	0.00052	0.00046	0	0.00053	0.00066	0.25	0.25	0.25	0	0.25	0.00052	8	0.15
921	0.0068	7.3e-05	0.0081	0.0054	6.4e-05	0	7.3e-05	0.0068	0.24	0.24	0.24	0	0.24	0.0054	8	0.15
922	0.00088	0.16	0.001	0.0007	0.14	0	0.16	0.00088	0.13	0.13	0.13	0	0.13	0.0007	1	0.083
923	7.6e-05	0.28	9e-05	6e-05	0.25	0	0.28	7.6e-05	0.047	0.047	0.047	0	0.047	6e-05	1	0.083
924	0.037	0.0057	0.044	0.03	0.0049	2.7e-06	0.0057	0.037	0.2	0.2	0.2	0	0.2	0.03	8	0.15
925	0.00015	0.17	0.00018	0.00012	0.15	0	0.17	0.00015	0.12	0.12	0.12	0	0.12	0.00012	1	0.083
926	0	0.33	0	0	0.28	0	0.33	0	0.016	0.016	0.016	0	0.016	0	1	0.083
927	0.21	0	0.25	0.17	0	0	0	0.21	1.6e-06	1.6e-06	1.6e-06	0	1.6e-06	0.17	2	0.23
928	0.18	3.3e-05	0.22	0.14	2.9e-05	0.018	3.3e-05	0.18	0.028	0.028	0.028	0.0016	0.028	0.14	2	0.23
929	0	0.35	0	0	0.3	0	0.35	0	0.00082	0.00082	0.00082	0	0.00082	0	1	0.083
930	0.21	0	0.25	0.17	0	0	0	0.21	0.00085	0.00085	0.00085	0	0.00085	0.17	2	0.23
931	0.00045	0.12	0.00053	0.00036	0.1	0	0.12	0.00045	0.16	0.16	0.16	0	0.16	0.00036	8	0.15
932	6.5e-06	0.011	7.8e-06	5.2e-06	0.0094	0	0.011	6.5e-06	0.24	0.24	0.24	0	0.24	5.2e-06	8	0.15
933	0	0.34	0	0	0.3	0	0.34	0	0.0046	0.0046	0.0046	0	0.0046	0	1	0.083
934	0.11	0	0.14	0.091	0	0	0	0.11	0.11	0.11	0.11	0	0.11	0.091	2	0.23
935	0.0063	0	0.0075	0.005	0	0	0	0.0063	0.24	0.24	0.24	0	0.24	0.005	8	0.15
936	0.00025	0.00058	0.0003	0.0002	0.00051	0	0.00058	0.00025	0.25	0.25	0.25	0	0.25	0.0002	8	0.15
937	0.0025	0.00028	0.003	0.002	0.00024	0	0.00028	0.0025	0.25	0.25	0.25	0	0.25	0.002	8	0.15
938	0.093	0.00064	0.11	0.074	0.00056	3.5e-05	0.00064	0.093	0.14	0.14	0.14	0	0.14	0.074	8	0.15
939	0	0.35	0	0	0.3	0	0.35	0	0.00043	0.00043	0.00043	0	0.00043	0	1	0.083
940	0.00033	0.0024	0.00039	0.00026	0.0021	0	0.0024	0.00033	0.25	0.25	0.25	0	0.25	0.00026	8	0.15
941	0.0013	0.022	0.0015	0.001	0.019	0	0.022	0.0013	0.23	0.23	0.23	0	0.23	0.001	8	0.15
942	0.21	0	0.25	0.17	0	6.7e-06	0	0.21	5.2e-05	5.2e-05	5.2e-05	0	5.2e-05	0.17	2	0.23
943	0.00055	0.021	0.00065	0.00044	0.018	0	0.021	0.00055	0.23	0.23	0.23	0	0.23	0.00044	8	0.15
944	0	0.2	0	0	0.18	0	0.2	0	0.1	0.1	0.1	0	0.1	0	1	0.083
945	0	0.35	0	0	0.3	0	0.35	0	6.3e-05	6.3e-05	6.3e-05	0	6.3e-05	0	1	0.083
946	0.02	1.3e-05	0.024	0.016	1.1e-05	0	1.3e-05	0.02	0.23	0.23	0.23	0	0.23	0.016	8	0.15
947	0	0.33	0	0	0.28	0	0.33	0	0.015	0.015	0.015	0	0.015	0	1	0.083
948	0.0081	0.012	0.0096	0.0064	0.011	0	0.012	0.0081	0.23	0.23	0.23	0	0.23	0.0064	8	0.15
949	0	0.3	0	0	0.26	0	0.3	0	0.036	0.036	0.036	0	0.036	0	1	0.083
950	0.0011	0	0.0013	0.00086	0	0	0	0.0011	0.25	0.25	0.25	0	0.25	0.00086	8	0.15
951	0.21	0	0.25	0.17	0	0	0	0.21	0.0015	0.0015	0.0015	0	0.0015	0.17	2	0.23
952	0.0091	0	0.011	0.0072	0	0	0	0.0091	0.24	0.24	0.24	0	0.24	0.0072	8	0.15
953	0.031	0.001	0.037	0.025	0.00089	0	0.001	0.031	0.21	0.21	0.21	0	0.21	0.025	8	0.15
954	0	0.33	0	0	0.29	0	0.33	0	0.013	0.013	0.013	0	0.013	0	1	0.083
955	0.00045	0.065	0.00054	0.00036	0.057	0	0.065	0.00045	0.2	0.2	0.2	0	0.2	0.00036	8	0.15
956	0.16	0	0.2	0.13	0	0	0	0.16	0.053	0.053	0.053	0	0.053	0.13	2	0.23
957	0.17	0	0.21	0.14	0	0	0	0.17	0.043	0.043	0.043	0	0.043	0.14	2	0.23
958	0	0.0096	0	0	0.0083	0	0.0096	0	0.24	0.24	0.24	0	0.24	0	8	0.15
959	0	0.35	0	0	0.3	0	0.35	0	3.2e-05	3.2e-05	3.2e-05	0	3.2e-05	0	1	0.083
960	0.046	0.0003	0.055	0.037	0.00026	0	0.0003	0.046	0.19	0.19	0.19	0	0.19	0.037	8	0.15
961	0.0031	0.033	0.0036	0.0024	0.029	0	0.033	0.0031	0.22	0.22	0.22	0	0.22	0.0024	8	0.15
962	1.2e-05	0.0034	1.4e-05	9.4e-06	0.0029	0	0.0034	1.2e-05	0.25	0.25	0.25	0	0.25	9.4e-06	8	0.15
963	0.0055	0.0034	0.0066	0.0044	0.0029	0	0.0034	0.0055	0.24	0.24	0.24	0	0.24	0.0044	8	0.15
964	0.039	0.011	0.047	0.031	0.0093	1e-05	0.011	0.039	0.2	0.2	0.2	0	0.2	0.031	8	0.15
965	0.14	0.00022	0.17	0.11	0.00019	0.0006	0.00022	0.14	0.08	0.08	0.08	0	0.08	0.11	2	0.23
966	0.05	0.024	0.059	0.04	0.021	0.00018	0.024	0.05	0.17	0.17	0.17	2.3e-06	0.17	0.04	8	0.15
967	0.21	0	0.25	0.16	0	3.2e-05	0	0.21	0.003	0.003	0.003	0	0.003	0.16	2	0.23
968	0	0.33	0	0	0.28	0	0.33	0	0.015	0.015	0.015	0	0.015	0	1	0.083
969	0.00029	0.2	0.00034	0.00023	0.17	0	0.2	0.00029	0.11	0.11	0.11	0	0.11	0.00023	1	0.083
970	0.0058	0.09	0.0069	0.0046	0.079	0	0.09	0.0058	0.18	0.18	0.18	0	0.18	0.0046	8	0.15
971	5e-05	0.14	6e-05	4e-05	0.12	0	0.14	5e-05	0.15	0.15	0.15	0	0.15	4e-05	8	0.15
972	0.19	0	0.22	0.15	0	0	0	0.19	0.026	0.026	0.026	0	0.026	0.15	2	0.23
973	0.061	0.0018	0.072	0.048	0.0016	7.9e-06	0.0018	0.061	0.18	0.18	0.18	0	0.18	0.048	8	0.15
974	0.13	0	0.15	0.1	0	8.8e-06	0	0.13	0.098	0.098	0.098	0	0.098	0.1	2	0.23
975	0.12	0	0.14	0.092	0	5.4e-05	0	0.12	0.11	0.11	0.11	0	0.11	0.092	2	0.23
976	0	0.35	0	0	0.3	0	0.35	0	0.00051	0.00051	0.00051	0	0.00051	0	1	0.083
977	6.3e-05	0.13	7.5e-05	5e-05	0.11	0	0.13	6.3e-05	0.16	0.16	0.16	0	0.16	5e-05	8	0.15
978	0.0074	0.12	0.0088	0.0059	0.1	0	0.12	0.0074	0.16	0.16	0.16	0	0.16	0.0059	8	0.15
979	0.062	0.0011	0.073	0.049	0.00096	4e-06	0.0011	0.062	0.18	0.18	0.18	0	0.18	0.049	8	0.15
980	0.2	0	0.23	0.16	0	8.6e-05	0	0.2	0.017	0.017	0.017	0	0.017	0.16	2	0.23
981	0.21	0	0.25	0.17	0	0	0	0.21	1.5e-05	1.5e-05	1.5e-05	0	1.5e-05	0.17	2	0.23
982	0.005	0.14	0.006	0.004	0.12	0	0.14	0.005	0.14	0.14	0.14	0	0.14	0.004	8	0.15
983	0.0028	0	0.0034	0.0023	0	0	0	0.0028	0.25	0.25	0.25	0	0.25	0.0023	8	0.15
984	0.005	0.11	0.0059	0.0039	0.098	0	0.11	0.005	0.16	0.16	0.16	0	0.16	0.0039	8	0.15
985	0.16	0	0.19	0.13	0	0	0	0.16	0.056	0.056	0.056	0	0.056	0.13	2	0.23
986	0.017	0.0039	0.021	0.014	0.0034	0	0.0039	0.017	0.23	0.23	0.23	0	0.23	0.014	8	0.15
987	0.025	2.4e-06	0.03	0.02	2e-06	0	2.4e-06	0.025	0.22	0.22	0.22	0	0.22	0.02	8	0.15
988	0	0.32	0	0	0.28	0	0.32	0	0.018	0.018	0.018	0	0.018	0	1	0.083
989	0.00099	0.093	0.0012	0.00079	0.081	0	0.093	0.00099	0.18	0.18	0.18	0	0.18	0.00079	8	0.15
990	1.4e-05	0.29	1.7e-05	1.1e-05	0.25	0	0.29	1.4e-05	0.043	0.043	0.043	0	0.043	1.1e-05	1	0.083
991	0.0045	0.1	0.0054	0.0036	0.09	0	0.1	0.0045	0.17	0.17	0.17	0	0.17	0.0036	8	0.15
992	0.21	0	0.25	0.17	0	0	0	0.21	1.1e-05	1.1e-05	1.1e-05	0	1.1e-05	0.17	2	0.23
993	3.1e-06	0.31	3.7e-06	2.5e-06	0.27	0	0.31	3.1e-06	0.026	0.026	0.026	0	0.026	2.5e-06	1	0.083
994	2e-06	0.27	2.3e-06	1.6e-06	0.23	0	0.27	2e-06	0.057	0.057	0.057	0	0.057	1.6e-06	1	0.083
995	0.17	0	0.2	0.14	0	0	0	0.17	0.046	0.046	0.046	0	0.046	0.14	2	0.23
996	0.0035	0.062	0.0041	0.0028	0.054	0	0.062	0.0035	0.2	0.2	0.2	0	0.2	0.0028	8	0.15
997	0.0057	0	0.0068	0.0046	0	5.8e-06	0	0.0057	0.24	0.24	0.24	0	0.24	0.0046	8	0.15
998	0.00018	0.0039	0.00022	0.00015	0.0034	0	0.0039	0.00018	0.25	0.25	0.25	0	0.25	0.00015	8	0.15
999	0.06	0.003	0.071	0.047	0.0026	1.6e-05	0.003	0.06	0.18	0.18	0.18	0	0.18	0.047	8	0.15
1000	0.064	0	0.076	0.051	0	0	0	0.064	0.17	0.17	0.17	0	0.17	0.051	8	0.15
1001	1.5e-06	0.25	1.7e-06	1.2e-06	0.22	0	0.25	1.5e-06	0.071	0.071	0.071	0	0.071	1.2e-06	1	0.083
1002	0.04	9.5e-06	0.048	0.032	8.2e-06	0	9.5e-06	0.04	0.2	0.2	0.2	0	0.2	0.032	8	0.15
1003	0.15	1.2e-05	0.18	0.12	1e-05	3.1e-05	1.2e-05	0.15	0.065	0.065	0.065	0	0.065	0.12	2	0.23
1004	0.0001	0.019	0.00012	8.4e-05	0.017	0	0.019	0.0001	0.24	0.24	0.24	0	0.24	8.4e-05	8	0.15
1005	0.00041	0.00078	0.00049	0.00033	0.00068	0	0.00078	0.00041	0.25	0.25	0.25	0	0.25	0.00033	8	0.15
1006	0.15	0	0.18	0.12	0	0	0	0.15	0.066	0.066	0.066	0	0.066	0.12	2	0.23
1007	1.5e-05	0.2	1.8e-05	1.2e-05	0.17	0	0.2	1.5e-05	0.11	0.11	0.11	0	0.11	1.2e-05	1	0.083
1008	5.8e-06	0.2	6.9e-06	4.6e-06	0.18	0	0.2	5.8e-06	0.1	0.1	0.1	0	0.1	4.6e-06	1	0.083
1009	3.1e-05	0.15	3.7e-05	2.5e-05	0.13	0	0.15	3.1e-05	0.14	0.14	0.14	0	0.14	2.5e-05	1	0.083
1010	0	0.35	0	0	0.3	0	0.35	0	2.1e-05	2.1e-05	2.1e-05	0	2.1e-05	0	1	0.083
1011	0	0.35	0	0	0.3	0	0.35	0	0.0012	0.0012	0.0012	0	0.0012	0	1	0.083
1012	0.15	0	0.18	0.12	0	0	0	0.15	0.069	0.069	0.069	0	0.069	0.12	2	0.23
1013	0.15	0.0003	0.17	0.12	0.00026	0.0017	0.0003	0.15	0.075	0.075	0.075	5.6e-06	0.075	0.12	2	0.23
1014	1.1e-05	0.28	1.3e-05	8.9e-06	0.24	0	0.28	1.1e-05	0.05	0.05	0.05	0	0.05	8.9e-06	1	0.083
1015	0.2	0	0.24	0.16	0	0.0005	0	0.2	0.013	0.013	0.013	0	0.013	0.16	2	0.23
1016	0.0094	0.00011	0.011	0.0075	9.9e-05	0	0.00011	0.0094	0.24	0.24	0.24	0	0.24	0.0075	8	0.15
1017	7.3e-05	0.29	8.7e-05	5.8e-05	0.25	0	0.29	7.3e-05	0.041	0.041	0.041	0	0.041	5.8e-05	1	0.083
1018	0.031	0.0021	0.037	0.025	0.0019	0	0.0021	0.031	0.21	0.21	0.21	0	0.21	0.025	8	0.15
1019	0.00013	0.00074	0.00016	0.00011	0.00065	0	0.00074	0.00013	0.25	0.25	0.25	0	0.25	0.00011	8	0.15
1020	0.037	0.0045	0.044	0.029	0.0039	1.8e-06	0.0045	0.037	0.2	0.2	0.2	0	0.2	0.029	8	0.15
1021	0.084	0	0.1	0.067	0	0	0	0.084	0.15	0.15	0.15	0	0.15	0.067	8	0.15
1022	0.066	1.3e-05	0.078	0.052	1.1e-05	0	1.3e-05	0.066	0.17	0.17	0.17	0	0.17	0.052	8	0.15
1023	8.4e-05	0.099	0.0001	6.7e-05	0.086	0	0.099	8.4e-05	0.18	0.18	0.18	0	0.18	6.7e-05	8	0.15
1024	8.2e-05	0.25	9.8e-05	6.6e-05	0.22	0	0.25	8.2e-05	0.068	0.068	0.068	0	0.068	6.6e-05	1	0.083
1025	0.13	0	0.16	0.11	0	0	0	0.13	0.092	0.092	0.092	0	0.092	0.11	2	0.23
1026	0.056	0.001	0.066	0.044	0.00088	1.8e-06	0.001	0.056	0.18	0.18	0.18	0	0.18	0.044	8	0.15
1027	0	0.34	0	0	0.29	0	0.34	0	0.009	0.009	0.009	0	0.009	0	1	0.083
1028	4.4e-05	0.18	5.3e-05	3.5e-05	0.15	0	0.18	4.4e-05	0.12	0.12	0.12	0	0.12	3.5e-05	1	0.083
1029	0.042	0.012	0.05	0.034	0.011	2e-05	0.012	0.042	0.19	0.19	0.19	0	0.19	0.034	8	0.15
1030	0	0.0058	0	0	0.0051	0	0.0058	0	0.25	0.25	0.25	0	0.25	0	8	0.15
1031	0	0.34	0	0	0.3	0	0.34	0	0.0028	0.0028	0.0028	0	0.0028	0	1	0.083
1032	0.055	0	0.066	0.044	0	0.00043	0	0.055	0.18	0.18	0.18	0	0.18	0.044	8	0.15
1033	0.16	2.1e-05	0.2	0.13	1.8e-05	0.00026	2.1e-05	0.16	0.053	0.053	0.053	0	0.053	0.13	2	0.23
1034	0.12	1.7e-06	0.14	0.092	1.5e-06	0	1.7e-06	0.12	0.11	0.11	0.11	0	0.11	0.092	2	0.23
1035	0.028	1.9e-05	0.034	0.023	1.6e-05	0	1.9e-05	0.028	0.22	0.22	0.22	0	0.22	0.023	8	0.15
1036	0.2	0	0.24	0.16	0	0.0058	0	0.2	0.0061	0.0061	0.0061	0	0.0061	0.16	2	0.23
1037	2.4e-05	0.00022	2.9e-05	1.9e-05	0.00019	0	0.00022	2.4e-05	0.25	0.25	0.25	0	0.25	1.9e-05	8	0.15
1038	0.044	0	0.052	0.035	0	0.00075	0	0.044	0.2	0.2	0.2	0	0.2	0.035	8	0.15
1039	0.058	0	0.069	0.046	0	0.001	0	0.058	0.18	0.18	0.18	0	0.18	0.046	8	0.15
1040	0.053	0.00082	0.063	0.042	0.00071	6.4e-05	0.00082	0.053	0.19	0.19	0.19	0	0.19	0.042	8	0.15
1041	0.086	0	0.1	0.068	0	3.8e-05	0	0.086	0.15	0.15	0.15	0	0.15	0.068	8	0.15
1042	1.3e-05	0.12	1.5e-05	1e-05	0.1	0	0.12	1.3e-05	0.16	0.16	0.16	0	0.16	1e-05	8	0.15
1043	0.0085	0	0.01	0.0068	0	0	0	0.0085	0.24	0.24	0.24	0	0.24	0.0068	8	0.15
1044	0	0.23	0	0	0.2	0	0.23	0	0.083	0.083	0.083	0	0.083	0	1	0.083
1045	0.13	0	0.15	0.1	0	0.0028	0	0.13	0.098	0.098	0.098	0	0.098	0.1	2	0.23
1046	0	0.35	0	0	0.3	0	0.35	0	5.1e-06	5.1e-06	5.1e-06	0	5.1e-06	0	1	0.083
1047	0.004	0	0.0048	0.0032	0	0	0	0.004	0.25	0.25	0.25	0	0.25	0.0032	8	0.15
1048	0.048	0.0053	0.057	0.038	0.0046	9.8e-06	0.0053	0.048	0.19	0.19	0.19	0	0.19	0.038	8	0.15
1049	0.013	0.064	0.016	0.011	0.055	1.8e-06	0.064	0.013	0.19	0.19	0.19	0	0.19	0.011	8	0.15
1050	0.0074	0.12	0.0088	0.0059	0.1	0	0.12	0.0074	0.16	0.16	0.16	0	0.16	0.0059	8	0.15
1051	1.1e-05	0.29	1.3e-05	8.9e-06	0.26	0	0.29	1.1e-05	0.039	0.039	0.039	0	0.039	8.9e-06	1	0.083
1052	0	0.35	0	0	0.3	0	0.35	0	0.00053	0.00053	0.00053	0	0.00053	0	1	0.083
1053	0.13	0	0.16	0.11	0	0	0	0.13	0.092	0.092	0.092	0	0.092	0.11	2	0.23
1054	0	0.001	0	0	0.00087	0	0.001	0	0.25	0.25	0.25	0	0.25	0	8	0.15
1055	0.017	0.037	0.02	0.013	0.033	1.4e-06	0.037	0.017	0.2	0.2	0.2	0	0.2	0.013	8	0.15
1056	0.08	0.0019	0.095	0.063	0.0016	5.2e-05	0.0019	0.08	0.15	0.15	0.15	0	0.15	0.063	8	0.15
1057	1.9e-06	0.14	2.3e-06	1.5e-06	0.12	0	0.14	1.9e-06	0.15	0.15	0.15	0	0.15	1.5e-06	8	0.15
1058	2.2e-05	0.25	2.6e-05	1.7e-05	0.22	0	0.25	2.2e-05	0.072	0.072	0.072	0	0.072	1.7e-05	1	0.083
1059	5.1e-05	0.021	6.1e-05	4.1e-05	0.019	0	0.021	5.1e-05	0.23	0.23	0.23	0	0.23	4.1e-05	8	0.15
1060	0.00051	0.2	0.00061	0.00041	0.17	0	0.2	0.00051	0.11	0.11	0.11	0	0.11	0.00041	1	0.083
1061	0.057	2.5e-05	0.068	0.046	2.2e-05	0	2.5e-05	0.057	0.18	0.18	0.18	0	0.18	0.046	8	0.15
1062	6.9e-05	0.24	8.3e-05	5.5e-05	0.21	0	0.24	6.9e-05	0.08	0.08	0.08	0	0.08	5.5e-05	1	0.083
1063	0	0.28	0	0	0.24	0	0.28	0	0.051	0.051	0.051	0	0.051	0	1	0.083
1064	0.042	8e-05	0.051	0.034	6.9e-05	0	8e-05	0.042	0.2	0.2	0.2	0	0.2	0.034	8	0.15
1065	0.0067	8.3e-06	0.0079	0.0053	7.2e-06	0	8.3e-06	0.0067	0.24	0.24	0.24	0	0.24	0.0053	8	0.15
1066	0.065	2.1e-05	0.077	0.052	1.8e-05	0	2.1e-05	0.065	0.17	0.17	0.17	0	0.17	0.052	8	0.15
1067	0.11	0	0.13	0.084	0	0	0	0.11	0.12	0.12	0.12	0	0.12	0.084	2	0.23
1068	0.21	0	0.25	0.16	0	1.2e-05	0	0.21	0.0028	0.0028	0.0028	0	0.0028	0.16	2	0.23
1069	0.027	0.016	0.032	0.021	0.014	2.8e-06	0.016	0.027	0.21	0.21	0.21	0	0.21	0.021	8	0.15
1070	9.1e-05	0.23	0.00011	7.2e-05	0.2	0	0.23	9.1e-05	0.088	0.088	0.088	0	0.088	7.2e-05	1	0.083
1071	9.1e-06	0.092	1.1e-05	7.3e-06	0.08	0	0.092	9.1e-06	0.18	0.18	0.18	0	0.18	7.3e-06	8	0.15
1072	0.002	0.015	0.0024	0.0016	0.013	0	0.015	0.002	0.24	0.24	0.24	0	0.24	0.0016	8	0.15
1073	0	0.34	0	0	0.3	0	0.34	0	0.0033	0.0033	0.0033	0	0.0033	0	1	0.083
1074	0.0015	0.088	0.0018	0.0012	0.076	0	0.088	0.0015	0.19	0.19	0.19	0	0.19	0.0012	8	0.15
1075	0.023	8.5e-06	0.028	0.019	7.4e-06	0	8.5e-06	0.023	0.22	0.22	0.22	0	0.22	0.019	8	0.15
1076	0.011	0.023	0.014	0.009	0.02	0	0.023	0.011	0.22	0.22	0.22	0	0.22	0.009	8	0.15
1077	0	0.35	0	0	0.3	0	0.35	0	0.00035	0.00035	0.00035	0	0.00035	0	1	0.083
1078	0.2	0	0.24	0.16	0	0	0	0.2	0.014	0.014	0.014	0	0.014	0.16	2	0.23
1079	0.00062	0.19	0.00074	0.00049	0.17	0	0.19	0.00062	0.11	0.11	0.11	0	0.11	0.00049	1	0.083
1080	0.1	0	0.12	0.08	0	0.0021	0	0.1	0.13	0.13	0.13	0	0.13	0.08	8	0.15
1081	0	0.35	0	0	0.3	0	0.35	0	0.00031	0.00031	0.00031	0	0.00031	0	1	0.083
1082	0.18	1.6e-05	0.22	0.14	1.4e-05	0.041	1.6e-05	0.18	0.019	0.019	0.019	0.015	0.019	0.14	2	0.23
1083	2.3e-06	0.3	2.7e-06	1.8e-06	0.26	0	0.3	2.3e-06	0.033	0.033	0.033	0	0.033	1.8e-06	1	0.083
1084	4.3e-05	0.024	5.1e-05	3.4e-05	0.021	0	0.024	4.3e-05	0.23	0.23	0.23	0	0.23	3.4e-05	8	0.15
1085	0.00066	0.0002	0.00078	0.00052	0.00017	0	0.0002	0.00066	0.25	0.25	0.25	0	0.25	0.00052	8	0.15
1086	0.058	0	0.069	0.046	0	0.0012	0	0.058	0.18	0.18	0.18	0	0.18	0.046	8	0.15
1087	0.0057	0.0032	0.0068	0.0046	0.0028	0	0.0032	0.0057	0.24	0.24	0.24	0	0.24	0.0046	8	0.15
1088	0.18	1e-05	0.22	0.15	8.9e-06	0.0028	1e-05	0.18	0.029	0.029	0.029	1.3e-06	0.029	0.15	2	0.23
1089	0.02	0	0.024	0.016	0	0	0	0.02	0.23	0.23	0.23	0	0.23	0.016	8	0.15
1090	0.022	0.00028	0.026	0.017	0.00024	0	0.00028	0.022	0.22	0.22	0.22	0	0.22	0.017	8	0.15
1091	0	0.34	0	0	0.3	0	0.34	0	0.0053	0.0053	0.0053	0	0.0053	0	1	0.083
1092	0.17	5.5e-06	0.2	0.14	4.8e-06	9.4e-05	5.5e-06	0.17	0.045	0.045	0.045	0	0.045	0.14	2	0.23
1093	0.074	0.00031	0.088	0.059	0.00027	0.0015	0.00031	0.074	0.16	0.16	0.16	0.00025	0.16	0.059	8	0.15
