SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster	dcf0
1348	0.078	2.7e-06	0.42	0.42	0.078	1.1e-05	1.1e-05	0	0	2	0.083
1349	0.44	0	0	0	0.44	0.062	0.062	0.0029	0.00015	4	0.15
1350	0.19	4.8e-06	0.31	0.31	0.19	0	0	0	0	2	0.083
1351	0.19	0	0	0	0.19	0.31	0.31	0.00018	0.0036	5	0.23
1352	0.25	0	0.00042	0.00042	0.25	0.25	0.25	0.00024	0	5	0.23
1353	0.5	0	0	0	0.5	8.4e-05	8.3e-05	0.0031	0	4	0.15
1354	0.43	0	0.071	0.071	0.43	3e-05	3e-05	0	0	4	0.15
1355	0.033	2.4e-06	0.47	0.47	0.033	6.4e-06	6.3e-06	0	0	2	0.083
1356	0.48	0	0.0016	0.0016	0.48	0.016	0.016	0	0	4	0.15
1357	0.47	0	0.025	0.025	0.47	0.00041	0.00041	0	0	4	0.15
1358	0.16	2.2e-06	0.34	0.34	0.16	0.00041	0.00041	0	0	2	0.083
1359	0.053	4.2e-06	0.45	0.45	0.053	0	0	0	0	2	0.083
1360	0.49	0	0.0083	0.0083	0.49	0.003	0.003	0	0	4	0.15
1361	0.41	0	0	0	0.41	0.088	0.088	0.0025	0.00044	4	0.15
1362	0.1	4.2e-06	0.4	0.4	0.1	0	0	0	0	2	0.083
1363	0.049	2.5e-06	0.45	0.45	0.049	3.9e-06	3.9e-06	0	0	2	0.083
1364	0.5	0	0.0014	0.0014	0.5	0.00025	0.00025	0	0	4	0.15
1365	0.25	2.3e-06	0.25	0.25	0.25	0.00039	0.00038	0	0	4	0.15
1366	0.46	0	0	0	0.46	0.00016	0.00016	0.081	0	4	0.15
1367	0.19	2.7e-06	0.31	0.31	0.19	8.4e-05	8.3e-05	0	0	2	0.083
1368	0.01	0	0.49	0.49	0.01	0	0	0	0	2	0.083
1369	0.36	0	0	0	0.36	0.14	0.14	0.0018	0.0018	4	0.15
1370	0.26	0	1.3e-06	1.3e-06	0.26	0.24	0.24	0	0	4	0.15
1371	0.36	0	0	0	0.36	0.14	0.14	0.00031	0.00029	4	0.15
1372	0.3	0	0.2	0.2	0.3	0.0024	0.0024	0	0	4	0.15
1373	0.36	0	0.0093	0.0093	0.36	0.13	0.13	0.0003	3.8e-06	4	0.15
1374	0.35	0	2e-06	2e-06	0.35	0.14	0.14	0.0046	0.00018	4	0.15
1375	0.4	0	0	0	0.4	0.095	0.094	0.0055	0.00012	4	0.15
1376	0.0081	0	0.49	0.49	0.0081	0	0	0	0	2	0.083
1377	0.34	0	0	0	0.34	0.16	0.16	0.00036	0.0006	4	0.15
1378	0.48	0	0.019	0.019	0.48	0.00061	0.0006	0	0	4	0.15
1379	0.42	0	0	0	0.42	0.077	0.077	0.0012	0.00012	4	0.15
1380	0.46	0	0	0	0.46	0.034	0.034	0.0069	2.2e-05	4	0.15
1381	0.5	0	0.0026	0.0026	0.5	8.7e-06	8.6e-06	0	0	4	0.15
1382	0.09	0	9.2e-05	9.2e-05	0.09	0.41	0.41	0.0038	1.8e-05	5	0.23
1383	0.016	2.2e-06	0.48	0.48	0.016	0	0	0	0	2	0.083
1384	0.43	3.2e-06	0.071	0.071	0.43	0	0	0	0	4	0.15
1385	0.075	2.1e-06	0.43	0.43	0.075	6e-05	6e-05	0	0	2	0.083
1386	0.38	0	0	0	0.38	0.12	0.12	0.0087	1.4e-05	4	0.15
1387	0.4	1.8e-06	0.1	0.1	0.4	0.0016	0.0016	0	0	4	0.15
1388	0.008	2.3e-06	0.49	0.49	0.008	0	0	0	0	2	0.083
1389	0.41	0	0.084	0.084	0.41	0.0018	0.0018	0	0	4	0.15
1390	0.39	0	0.003	0.003	0.39	0.11	0.11	1.9e-06	0	4	0.15
1391	0.05	3.5e-06	0.45	0.45	0.05	0	0	0	0	2	0.083
1392	0.47	0	0	0	0.47	0.023	0.023	0.0042	7.1e-06	4	0.15
1393	0.36	0	0.0057	0.0057	0.36	0.14	0.14	0.00016	0	4	0.15
1394	0.47	0	0.015	0.015	0.47	0.011	0.011	0	0	4	0.15
1395	0.48	0	0	0	0.48	0.025	0.025	0.00046	0	4	0.15
1396	0.45	0	0	0	0.45	0.052	0.052	0.002	4.7e-05	4	0.15
1397	0.49	0	0.0023	0.0023	0.49	0.0058	0.0058	0	0	4	0.15
1398	0.32	0	0.011	0.011	0.32	0.17	0.17	0.00022	0	4	0.15
1399	0.066	2.4e-06	0.43	0.43	0.066	1.4e-05	1.4e-05	0	0	2	0.083
1400	0.26	0	0.00022	0.00022	0.26	0.24	0.24	8.3e-06	0	4	0.15
1401	0.41	1.8e-06	0.088	0.088	0.41	0.00065	0.00065	0	0	4	0.15
1402	0.0039	2.2e-06	0.5	0.5	0.0039	0	0	0	0	2	0.083
1403	0.36	0	0	0	0.36	0.14	0.14	0.00077	0.00077	4	0.15
1404	0.17	0	0	0	0.17	0.33	0.33	1.7e-05	0.00094	5	0.23
1405	0.41	0	0.0031	0.0031	0.41	0.09	0.089	0	0	4	0.15
1406	0.44	0	0	0	0.44	0.0012	0.0012	0.11	0	4	0.15
1407	0.37	4e-06	0.13	0.13	0.37	5.6e-06	5.5e-06	0	0	4	0.15
1408	0.49	0	0	0	0.49	0.0077	0.0077	0.0032	0	4	0.15
1409	0.4	1.3e-06	0.088	0.088	0.4	0.009	0.0089	0	0	4	0.15
1410	0.0096	2.6e-06	0.49	0.49	0.0096	0	0	0	0	2	0.083
1411	0.41	0	2.1e-05	2.1e-05	0.41	0.086	0.085	0	0	4	0.15
1412	0.27	0	4e-06	4e-06	0.27	0.23	0.23	0.00021	0	4	0.15
1413	0.28	0	2.6e-06	2.6e-06	0.28	0.22	0.22	0	0	4	0.15
1414	0.49	0	0.01	0.01	0.49	0.004	0.004	0	0	4	0.15
1415	0.47	0	0.0011	0.0011	0.47	0.025	0.025	0	0	4	0.15
1416	0.32	0	0.0011	0.0011	0.32	0.18	0.18	0.00094	1.9e-06	4	0.15
1417	0.41	0	0.00021	0.00021	0.41	0.093	0.092	0	0	4	0.15
1418	0.052	0	0	0	0.052	0.45	0.45	0	0	5	0.23
1419	0.28	0	7.7e-05	7.7e-05	0.28	0.22	0.22	4.9e-05	0	4	0.15
1420	0.4	0	0.0044	0.0044	0.4	0.092	0.092	1.2e-05	0	4	0.15
1421	0.49	0	0	0	0.49	0.0095	0.0095	0	0	4	0.15
1422	0.49	0	0.00092	0.00092	0.49	0.0074	0.0073	0	0	4	0.15
1423	0.46	0	0.041	0.041	0.46	3.5e-05	3.5e-05	0	0	4	0.15
1424	0.48	0	0.0017	0.0017	0.48	0.019	0.019	0	0	4	0.15
1425	0.22	0	0.16	0.16	0.22	0.12	0.12	0	0	4	0.15
1426	0.36	0	0.0048	0.0048	0.36	0.13	0.13	0.00027	2e-06	4	0.15
1427	0.4	0	0.1	0.1	0.4	0.0007	0.0007	0	0	4	0.15
1428	0.35	0	0.0033	0.0033	0.35	0.15	0.15	0.00047	8.2e-06	4	0.15
1429	0.43	0	0.038	0.038	0.43	0.037	0.036	3.5e-06	0	4	0.15
1430	0.5	0	7.5e-05	7.5e-05	0.5	0.0019	0.0019	0	0	4	0.15
1431	0.44	0	8.8e-06	8.8e-06	0.44	0.063	0.062	0	0	4	0.15
1432	0.47	0	0.012	0.012	0.47	0.019	0.019	0	0	4	0.15
1433	0.019	2.3e-06	0.48	0.48	0.019	0	0	0	0	2	0.083
1434	0.4	0	3.3e-05	3.3e-05	0.4	0.1	0.1	0	0	4	0.15
1435	0.46	0	0.00036	0.00036	0.46	0.037	0.036	0	0	4	0.15
1436	0.5	0	0.0017	0.0017	0.5	0.00048	0.00048	0	0	4	0.15
1437	0.47	0	0.012	0.012	0.47	0.017	0.017	0	0	4	0.15
1438	0.00012	0	0.5	0.5	0.00012	0	0	0	0	2	0.083
1439	0.24	0	0	0	0.24	0.26	0.26	0	0	5	0.23
1440	0.48	0	0.021	0.021	0.48	8.8e-05	8.8e-05	0	0	4	0.15
1441	0.039	0	0	0	0.039	0.46	0.46	0	0	5	0.23
1442	0.48	0	0.02	0.02	0.48	0.0031	0.0031	0	0	4	0.15
1443	0.37	0	0.00065	0.00065	0.37	0.13	0.13	4.8e-06	0	4	0.15
1444	0.47	0	0.027	0.027	0.47	0.0002	0.0002	0	0	4	0.15
1445	0.44	0	0.057	0.057	0.44	0.0018	0.0018	0	0	4	0.15
1446	0.47	0	0.00051	0.00051	0.47	0.032	0.032	0	0	4	0.15
1447	0.33	0	8.2e-05	8.2e-05	0.33	0.17	0.17	0	0	4	0.15
1448	0.23	0	8e-06	8e-06	0.23	0.27	0.27	3e-06	0	5	0.23
1449	0.31	0	0	0	0.31	0.19	0.19	0	0	4	0.15
1450	0.47	0	0.014	0.014	0.47	0.02	0.02	0	0	4	0.15
1451	0.23	0	0	0	0.23	0.27	0.27	0	0	5	0.23
1452	0.49	0	0.009	0.009	0.49	0.002	0.002	0	0	4	0.15
1453	0.45	0	0.024	0.024	0.45	0.023	0.023	0	0	4	0.15
1454	0.044	0	0	0	0.044	0.46	0.46	0	0	5	0.23
1455	0.39	0	0	0	0.39	0.11	0.11	0	0	4	0.15
1456	0.48	0	0.0087	0.0087	0.48	0.0087	0.0087	0	0	4	0.15
1457	0.27	0	0	0	0.27	0.23	0.22	5.8e-05	0	4	0.15
1458	0.17	0	0	0	0.17	0.33	0.33	7e-06	0	5	0.23
1459	0.3	0	0	0	0.3	0.2	0.2	0.00034	0	4	0.15
1460	0.18	0	0	0	0.18	0.32	0.32	1.5e-05	0	5	0.23
1461	0.43	0	5.8e-06	5.8e-06	0.43	0.073	0.073	0	0	4	0.15
1462	0.47	0	4.1e-05	4.1e-05	0.47	0.028	0.027	0	0	4	0.15
1463	0.33	0	7.8e-05	7.8e-05	0.33	0.17	0.17	0	0	4	0.15
1464	0.43	0	4.6e-06	4.6e-06	0.43	0.072	0.072	0	0	4	0.15
1465	0.5	0	1.5e-05	1.5e-05	0.5	0.00023	0.00023	0	0	4	0.15
1466	0.31	0	3.2e-05	3.2e-05	0.31	0.19	0.19	0	0	4	0.15
1467	0.48	0	0	0	0.48	0.018	0.018	0	0	4	0.15
1468	0.31	0	0	0	0.31	0.19	0.19	0.00067	0	4	0.15
1469	0.02	0	0	0	0.02	0.48	0.48	0	0	5	0.23
1470	0.44	0	0.002	0.002	0.44	0.056	0.056	0	0	4	0.15
1471	0.39	0	0.0029	0.0029	0.39	0.11	0.1	1.4e-05	0	4	0.15
1472	0.0024	0	0	0	0.0024	0.5	0.5	0	0	5	0.23
1473	0.0003	0	0	0	0.0003	0.21	0.21	0.49	0.092	7	0.38
1474	0.16	0	0	0	0.16	0.35	0.34	0	0	5	0.23
1475	0.36	0	0.018	0.018	0.36	0.12	0.12	5.5e-05	0	4	0.15
1476	0.4	0	1.8e-05	1.8e-05	0.4	0.097	0.097	0	0	4	0.15
1477	0.15	0	0	0	0.15	0.35	0.35	0	0	5	0.23
1478	0.47	0	5.9e-06	5.9e-06	0.47	0.035	0.035	0	0	4	0.15
1479	0.47	0	0.00083	0.00083	0.47	0.024	0.024	0	0	4	0.15
1480	0.054	0	1.8e-06	1.8e-06	0.054	0.45	0.44	0.00017	0	5	0.23
1481	0.18	2.4e-06	0.32	0.32	0.18	0.0011	0.0011	0	0	2	0.083
1482	0.45	0	8.6e-06	8.6e-06	0.45	0.049	0.049	0	0	4	0.15
1483	0.028	1.8e-06	0.47	0.47	0.028	3.4e-05	3.4e-05	0	0	2	0.083
1484	0.29	0	8.2e-05	8.2e-05	0.29	0.21	0.21	0.00025	0	4	0.15
1485	0.38	0	0.12	0.12	0.38	0.0016	0.0016	0	0	4	0.15
1486	0.099	0	0	0	0.099	0.4	0.4	0.0038	0	5	0.23
1487	0.46	0	0	0	0.46	0.041	0.04	0	0	4	0.15
1488	0.066	0	0	0	0.066	0.43	0.43	0.0039	0	5	0.23
1489	0.42	0	0.025	0.025	0.42	0.05	0.05	1.3e-05	0	4	0.15
1490	0.41	0	5.4e-06	5.4e-06	0.41	0.091	0.091	0	0	4	0.15
1491	0.49	0	0.00098	0.00098	0.49	0.0086	0.0086	0	0	4	0.15
1492	0.43	0	0	0	0.43	0.065	0.065	0.00048	0	4	0.15
1493	0.0063	0	0	0	0.0063	0.49	0.49	0.0078	2.3e-05	5	0.23
1494	0.21	0	0	0	0.21	0.29	0.29	5.5e-06	0	5	0.23
1495	0.27	2.5e-06	0.23	0.23	0.27	0.00057	0.00057	0	0	4	0.15
1496	0.0021	0	0.5	0.5	0.0021	0	0	0	0	2	0.083
1497	0.43	0	0.065	0.065	0.43	0.0032	0.0032	0	0	4	0.15
1498	0.037	0	0	0	0.037	0.46	0.46	0	0	5	0.23
1499	0.4	0	0	0	0.4	0.1	0.1	0.00079	0	4	0.15
1500	0.33	0	0.00015	0.00015	0.33	0.17	0.17	0.0013	9.6e-05	4	0.15
1501	0.25	0	0	0	0.25	0.25	0.25	0.00012	0	5	0.23
1502	0.35	0	0.0016	0.0016	0.35	0.15	0.15	0.00094	9e-05	4	0.15
1503	0.13	0	0	0	0.13	0.37	0.36	0	0	5	0.23
1504	0.33	0	0	0	0.33	0.17	0.17	0.0015	0	4	0.15
1505	0.38	0	0	0	0.38	0.12	0.12	0	0	4	0.15
1506	0.48	0	2.9e-06	2.9e-06	0.48	0.021	0.021	0	0	4	0.15
1507	0.33	0	0	0	0.33	0.17	0.17	0.0017	0.00052	4	0.15
1508	0.29	0	0	0	0.29	0.21	0.21	0.002	8.5e-06	4	0.15
1509	0.33	0	2.6e-06	2.6e-06	0.33	0.17	0.17	0.0014	2.2e-05	4	0.15
1510	0.14	0	0	0	0.14	0.36	0.36	0.0035	0	5	0.23
1511	0.46	0	0.0045	0.0045	0.46	0.032	0.032	0	0	4	0.15
1512	0.4	0	0.00045	0.00045	0.4	0.098	0.097	0	0	4	0.15
1513	0.5	0	0.0018	0.0018	0.5	0.00013	0.00013	0	0	4	0.15
1514	0.47	0	0.00049	0.00049	0.47	0.025	0.025	0	0	4	0.15
1515	0.11	0	0	0	0.11	0.39	0.39	0.0061	0.00032	5	0.23
1516	0.44	0	0	0	0.44	0.064	0.064	0.00039	0	4	0.15
1517	0.4	0	0.0067	0.0067	0.4	0.098	0.098	0.00011	0	4	0.15
1518	0.44	0	0.058	0.058	0.44	0.0029	0.0029	0	0	4	0.15
1519	0.055	0	0	0	0.055	0.43	0.42	0.025	0.015	5	0.23
1520	0.039	0	0	0	0.039	0.46	0.46	0.0046	0	5	0.23
1521	0.37	0	0.12	0.12	0.37	0.0046	0.0045	0	0	4	0.15
1522	0.44	0	0.024	0.024	0.44	0.035	0.035	1.9e-06	0	4	0.15
1523	0.3	0	0	0	0.3	0.2	0.2	0.0019	6.1e-05	4	0.15
1524	0.048	0	0	0	0.048	0.45	0.45	0.0043	0	5	0.23
1525	0.35	0	0	0	0.35	0.15	0.15	0	0	4	0.15
1526	0.37	0	0.12	0.12	0.37	0.011	0.011	0	0	4	0.15
1527	0.043	0	0	0	0.043	0.46	0.45	0.0045	0	5	0.23
1528	0.5	0	0.00054	0.00054	0.5	0.0013	0.0013	0	0	4	0.15
1529	0.14	0	0	0	0.14	0.36	0.36	0.0038	3.9e-06	5	0.23
1530	0.5	0	0	0	0.5	0.0014	0.0013	0	0	4	0.15
1531	0.43	0	9.4e-06	9.4e-06	0.43	0.071	0.07	0	0	4	0.15
1532	0.074	0	0	0	0.074	0.42	0.42	0.0039	0	5	0.23
1533	0.42	0	0.00046	0.00046	0.42	0.081	0.081	0	0	4	0.15
1534	0.44	0	0.00017	0.00017	0.44	0.057	0.057	0	0	4	0.15
1535	0.31	0	0	0	0.31	0.19	0.19	0.0015	0	4	0.15
1536	0.35	0	0.00029	0.00029	0.35	0.15	0.15	0.00063	6.9e-06	4	0.15
1537	0.077	0	0	0	0.077	0.42	0.42	0.0039	0	5	0.23
1538	0.29	0	0	0	0.29	0.21	0.21	0.0021	4e-05	4	0.15
1539	0.3	0	3e-05	3e-05	0.3	0.2	0.2	6e-06	0	4	0.15
1540	0.46	0	0.04	0.04	0.46	0.00049	0.00049	0	0	4	0.15
1541	0.47	0	0.0079	0.0079	0.47	0.021	0.021	0	0	4	0.15
1542	0.49	0	0.0063	0.0063	0.49	0.00016	0.00016	0	0	4	0.15
1543	0.49	0	0.0072	0.0072	0.49	0.0011	0.0011	0	0	4	0.15
1544	0.31	0	0.00011	0.00011	0.31	0.19	0.19	0.0011	9e-06	4	0.15
1545	0.48	0	0.0077	0.0077	0.48	0.012	0.012	0	0	4	0.15
1546	0.37	0	0.00079	0.00079	0.37	0.13	0.13	3.2e-05	0	4	0.15
1547	0.49	0	1.5e-05	1.5e-05	0.49	0.0053	0.0053	0	0	4	0.15
1548	0.28	0	0	0	0.28	0.22	0.22	0.0018	0	4	0.15
1549	0.079	0	0	0	0.079	0.42	0.42	0	0	5	0.23
1550	0.45	0	0.0005	0.0005	0.45	0.051	0.051	0	0	4	0.15
1551	0.5	0	8e-05	8e-05	0.5	1.1e-05	1.1e-05	0	0	4	0.15
1552	0.017	3.3e-06	0.48	0.48	0.017	0	0	0	0	2	0.083
1553	0.23	0	5.1e-06	5.1e-06	0.23	0.27	0.27	3.7e-05	0	5	0.23
1554	0.089	0	0	0	0.089	0.41	0.41	0	0	5	0.23
1555	0.053	0	0	0	0.053	0.45	0.45	0	0	5	0.23
1556	0.35	0	0	0	0.35	0.15	0.14	0	0	4	0.15
1557	0.31	0	0	0	0.31	0.19	0.19	0.00027	0	4	0.15
1558	0.21	0	0	0	0.21	0.29	0.29	0	0	5	0.23
1559	0.46	0	1.1e-05	1.1e-05	0.46	0.04	0.04	0	0	4	0.15
1560	0.053	0	0	0	0.053	0.45	0.45	0	0	5	0.23
1561	0.12	0	0.00034	0.00034	0.12	0.38	0.38	0.0051	0.00015	5	0.23
1562	0.18	3.4e-06	0.32	0.32	0.18	7.3e-05	7.3e-05	0	0	2	0.083
1563	0.43	1.2e-06	0.068	0.068	0.43	0.0057	0.0057	0	0	4	0.15
1564	0.003	1.7e-06	0.5	0.5	0.003	0	0	0	0	2	0.083
1565	0.16	0	1.7e-05	1.7e-05	0.16	0.34	0.34	6.6e-06	0	5	0.23
1566	0.4	1.1e-06	0.08	0.08	0.4	0.018	0.018	0	0	4	0.15
1567	0.44	0	1.8e-06	1.8e-06	0.44	0.056	0.056	0	0	4	0.15
1568	0.0051	2.4e-06	0.49	0.49	0.0051	0	0	0	0	2	0.083
1569	0.024	0	0	0	0.024	0.48	0.48	0	0	5	0.23
1570	0.14	3.1e-06	0.36	0.36	0.14	8e-05	8e-05	0	0	2	0.083
1571	0.47	0	0.0039	0.0039	0.47	0.022	0.022	0	0	4	0.15
1572	0.41	1.7e-06	0.086	0.086	0.41	0.0012	0.0012	0	0	4	0.15
1573	0.0071	2.5e-06	0.49	0.49	0.0071	0	0	0	0	2	0.083
1574	0.46	0	0.0076	0.0076	0.46	0.03	0.03	0	0	4	0.15
1575	0.00021	1.9e-06	0.5	0.5	0.00021	0	0	0	0	2	0.083
1576	0.3	4.5e-06	0.2	0.2	0.3	6.7e-06	6.6e-06	0	0	4	0.15
1577	0.083	0	0.00017	0.00017	0.083	0.41	0.41	0.014	0.0019	5	0.23
1578	0.46	1.3e-06	0.035	0.035	0.46	0.00018	0.00018	0	0	4	0.15
1579	0.35	0	0	0	0.35	0.16	0.15	0	0	4	0.15
1580	0.048	2.5e-06	0.45	0.45	0.048	2e-05	2e-05	0	0	2	0.083
1581	0.036	2.1e-06	0.46	0.46	0.036	2.5e-05	2.5e-05	0	0	2	0.083
1582	0.13	2.9e-06	0.37	0.37	0.13	0.00013	0.00013	0	0	2	0.083
1583	0.077	0	4.1e-05	4.1e-05	0.077	0.42	0.42	0.0028	3.3e-06	5	0.23
1584	0.27	0	0.0011	0.0011	0.27	0.23	0.23	5.9e-05	0	4	0.15
1585	0.36	2e-06	0.14	0.14	0.36	0.0021	0.0021	0	0	4	0.15
1586	0.42	1.3e-06	0.072	0.072	0.42	0.0052	0.0052	0	0	4	0.15
1587	0.13	5.1e-06	0.37	0.37	0.13	1.6e-06	1.6e-06	0	0	2	0.083
1588	0.35	0	0.0086	0.0086	0.35	0.15	0.14	5.2e-05	0	4	0.15
1589	0.38	0	0.073	0.073	0.38	0.044	0.044	4.6e-06	0	4	0.15
1590	0.29	2.1e-06	0.21	0.21	0.29	0.0028	0.0028	0	0	4	0.15
1591	0.22	0	0.001	0.001	0.22	0.28	0.28	0.00037	0	5	0.23
1592	0.48	1.4e-06	0.022	0.022	0.48	1.3e-05	1.3e-05	0	0	4	0.15
1593	0.072	0	0	0	0.072	0.43	0.43	2.8e-06	0	5	0.23
1594	0.33	1.9e-06	0.17	0.17	0.33	0.0047	0.0046	0	0	4	0.15
1595	0.088	0	0	0	0.088	0.41	0.41	0	0	5	0.23
1596	0.093	8.5e-06	0.41	0.41	0.093	0	0	0	0	2	0.083
1597	0.37	0	0.0014	0.0014	0.37	0.13	0.13	1.8e-06	0	4	0.15
1598	0.35	2.4e-06	0.15	0.15	0.35	0.00047	0.00046	0	0	4	0.15
1599	0.17	3e-06	0.33	0.33	0.17	0.00019	0.00019	0	0	2	0.083
1600	0.48	0	0.00025	0.00025	0.48	0.024	0.024	0	0	4	0.15
1601	0.032	5.4e-06	0.47	0.47	0.032	0	0	0	0	2	0.083
1602	0.0035	1.7e-06	0.5	0.5	0.0035	0	0	0	0	2	0.083
1603	0.46	3.2e-06	0.037	0.037	0.46	0	0	0	0	4	0.15
1604	0.29	2.3e-06	0.21	0.21	0.29	0.0015	0.0015	0	0	4	0.15
1605	0.49	0	0	0	0.49	0.013	0.013	0	0	4	0.15
1606	1.8e-06	0	0.5	0.5	1.8e-06	0	0	0	0	2	0.083
1607	0.25	0	0.0019	0.0019	0.25	0.24	0.24	0.00025	0	4	0.15
1608	0.49	0	0.00051	0.00051	0.49	0.0061	0.0061	0	0	4	0.15
1609	0.5	0	7.1e-05	7.1e-05	0.5	1.8e-05	1.7e-05	0	0	4	0.15
1610	0.0081	1.3e-06	0.49	0.49	0.0081	3.7e-06	3.7e-06	0	0	2	0.083
1611	0.5	0	0	0	0.5	0.0016	0.0016	0	0	4	0.15
1612	0.29	0	0.0022	0.0022	0.29	0.21	0.21	8.4e-05	0	4	0.15
1613	0.1	4.5e-06	0.4	0.4	0.1	1.9e-06	1.9e-06	0	0	2	0.083
1614	0.27	0	0	0	0.27	0.23	0.22	0	0	4	0.15
1615	0.27	0	3.9e-06	3.9e-06	0.27	0.23	0.23	0	0	4	0.15
1616	0.49	0	3.4e-05	3.4e-05	0.49	0.015	0.015	0	0	4	0.15
1617	0.17	3.1e-06	0.33	0.33	0.17	0.00014	0.00014	0	0	2	0.083
1618	0.48	0	0.016	0.016	0.48	0.0042	0.0041	0	0	4	0.15
1619	0.49	0	0.008	0.008	0.49	0.00021	0.00021	0	0	4	0.15
1620	0.28	3.7e-06	0.22	0.22	0.28	3.9e-05	3.9e-05	0	0	4	0.15
1621	0.34	0	5e-06	5e-06	0.34	0.16	0.16	0.0016	5.8e-06	4	0.15
1622	0.28	0	8.5e-06	8.5e-06	0.28	0.22	0.22	0.002	0	4	0.15
1623	0.39	0	0	0	0.39	0.11	0.11	0.0014	0	4	0.15
1624	0.27	0	0	0	0.27	0.23	0.23	0.0016	0	4	0.15
1625	0.2	0	0	0	0.2	0.3	0.3	0.0035	0.0028	5	0.23
1626	0.38	0	0	0	0.38	0.12	0.12	0.0013	4.3e-06	4	0.15
1627	0.47	0	0	0	0.47	0.028	0.028	0.00019	0	4	0.15
1628	0.034	0	0	0	0.034	0.47	0.46	0.0041	0	5	0.23
1629	0.31	0	1.6e-05	1.6e-05	0.31	0.19	0.19	0.0017	0	4	0.15
1630	0.47	0	0.00056	0.00056	0.47	0.034	0.034	0.00027	0	4	0.15
1631	0.34	0	0.0011	0.0011	0.34	0.16	0.16	9.3e-05	0	4	0.15
1632	0.38	0	0.0003	0.0003	0.38	0.12	0.12	0	0	4	0.15
1633	0.23	0	9.2e-06	9.2e-06	0.23	0.27	0.27	1.9e-05	0	5	0.23
1634	0.031	0	0	0	0.031	0.47	0.47	0	0	5	0.23
1635	0.28	0	2.5e-06	2.5e-06	0.28	0.22	0.22	0.0003	0	4	0.15
1636	0.5	0	0.0004	0.0004	0.5	0.0026	0.0026	0	0	4	0.15
1637	0.18	0	0	0	0.18	0.32	0.32	0	0	5	0.23
1638	0.31	0	0	0	0.31	0.2	0.19	4.1e-05	0	4	0.15
1639	0.41	0	0.00077	0.00077	0.41	0.085	0.084	0	0	4	0.15
1640	0.22	0	2.2e-06	2.2e-06	0.22	0.28	0.27	5.2e-05	0	5	0.23
1641	0.36	0	0.00019	0.00019	0.36	0.14	0.13	0	0	4	0.15
1642	0.006	0	0	0	0.006	0.5	0.49	0	0	5	0.23
1643	0.33	0	2e-05	2e-05	0.33	0.17	0.17	0	0	4	0.15
1644	0.42	0	9.6e-05	9.6e-05	0.42	0.08	0.079	0	0	4	0.15
1645	0.45	0	0.0017	0.0017	0.45	0.052	0.052	0	0	4	0.15
1646	0.33	0	0	0	0.33	0.17	0.17	0.00034	0	4	0.15
1647	0.48	0	7.5e-06	7.5e-06	0.48	0.021	0.021	0	0	4	0.15
1648	0.35	0	0	0	0.35	0.16	0.15	0	0	4	0.15
1649	0.13	0	0	0	0.13	0.37	0.37	0	0	5	0.23
1650	0.49	0	3.1e-06	3.1e-06	0.49	0.0084	0.0083	0	0	4	0.15
1651	0.48	0	1.3e-05	1.3e-05	0.48	0.021	0.02	0	0	4	0.15
1652	0.45	0	0	0	0.45	0.053	0.053	0	0	4	0.15
1653	0.39	0	0.00036	0.00036	0.39	0.11	0.11	0	0	4	0.15
1654	0.27	0	3.8e-05	3.8e-05	0.27	0.23	0.23	0.00012	0	4	0.15
1655	0.31	0	0.00031	0.00031	0.31	0.19	0.19	4.7e-05	0	4	0.15
1656	0.46	0	4.3e-06	4.3e-06	0.46	0.039	0.039	0	0	4	0.15
1657	0.44	0	0.0032	0.0032	0.44	0.056	0.056	0	0	4	0.15
1658	0.079	0	0	0	0.079	0.42	0.42	0	0	5	0.23
1659	0.18	0	0	0	0.18	0.32	0.32	0	0	5	0.23
1660	0.48	0	0.0018	0.0018	0.48	0.014	0.014	0	0	4	0.15
1661	0.39	0	0.003	0.003	0.39	0.1	0.1	1.2e-05	0	4	0.15
1662	0.5	0	0.0018	0.0018	0.5	0.0025	0.0025	0	0	4	0.15
1663	0.12	0	0	0	0.12	0.38	0.38	0	0	5	0.23
