SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
805	0.21	0	0	0	0	0	0	0	5.5e-05	0	0.78	0.00024	0	0	0	0	0.0083	0	0	0	10	0.41	0.44	1	0.4	0.31
806	0.5	0	0	0	0	0	0	0	0.0049	0	0.17	0.13	0	0	0	0	0.2	0	0	0.0038	0	0.43	0.4	0.81	0.37	0.35
807	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
808	0.068	0	0	0	0	0	0	0	0.00052	0	0	0	0	0	0	0	0.93	0	0	0.0025	16	0.41	0.32	0.72	0.4	0.31
809	0.62	0	0	0	0	0	0	0	1.1e-05	0	0.15	0.05	0	0	0	0	0.17	0	0	0.0078	0	0.43	0.4	0.81	0.37	0.35
810	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
811	0.058	0	0	0	0	0	0	0	0.051	0	5.2e-05	1.9e-05	0	0	0	0	0.89	0	0	0	16	0.41	0.32	0.72	0.4	0.31
812	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
813	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
814	0.048	0	0	0	0	0	0	0	0	0	6.6e-06	0	0	0	0	0	0.9	0	0	0.049	16	0.41	0.32	0.72	0.4	0.31
815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
816	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.41	0.25	0.72	0.37	0.31
818	0.058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0.022	16	0.41	0.32	0.72	0.4	0.31
819	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
820	0.013	0	0	0	0	0	0	0	2.8e-05	0	0.0041	0.00063	0	0	0	0	0.086	0	0	0.9	19	0.41	0.25	0.72	0.37	0.31
821	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0.19	0	0.034
822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
823	0.071	0	0	0	0	0	0	0	0	0	1.5e-06	0	0	0	0	0	0.93	0	0	7e-06	16	0.41	0.32	0.72	0.4	0.31
824	0.67	0	0	0	0	0	0	0	0	0	0.023	0.0018	0	0	0	0	0.31	0	0	0.0016	0	0.43	0.4	0.81	0.37	0.35
825	0.1	0	0	0	0	0	0	0	0	0	0.88	0.0026	0	0	0	0	0.012	0	0	2.8e-06	10	0.41	0.44	1	0.4	0.31
826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0.14
828	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079	0	0	0.92	19	0.41	0.25	0.72	0.37	0.31
829	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
830	0.051	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0.95	0	0	0	16	0.41	0.32	0.72	0.4	0.31
831	0.46	0	2.9e-06	0	0	0	0	0	0.0047	0	0.00095	0.0016	0	0	0	0	0.53	0	0	0	16	0.41	0.32	0.72	0.4	0.31
832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
833	0	0.95	0	0	0	0	0	0	0	0	0.041	0.01	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
834	0.5	0	0	0	0	0	0	0	0	0	0.11	0.00011	0	0	0	0	0.39	0	0	0	0	0.43	0.4	0.81	0.37	0.35
835	9.9e-05	0	0	0	0.99	0	0	5.7e-05	0	0.012	0	0	0	0	0	0	0	0	0	0	4	0	0	0.093	0	0
836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
837	0.23	0	7.1e-05	0	0	0	0	0	0.017	0	0.011	0.0041	0	0	0	0	0.74	0	0	0	16	0.41	0.32	0.72	0.4	0.31
838	0.61	0	0	0	0	0	0	0	0	0	6.8e-05	2.1e-06	0	0	0	0	0.39	0	0	0	0	0.43	0.4	0.81	0.37	0.35
839	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049	0.0016	2	0.8	0.44	0.88	0.72	0.62
840	0.00058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
841	0	0.98	0	0	0	0	0	0	0	0	0.013	0.0054	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
842	7.9e-06	0	0	0	1	0	0	0.00012	0	0.003	0	0	0	0	0	0	0	0	0	0	4	0	0	0.093	0	0
843	0.78	0	0	0	0	0	0	0	0.0017	0	0.013	0.017	0	0	0	0	0.19	0	0	0.00093	0	0.43	0.4	0.81	0.37	0.35
844	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0.4	0.81	0.37	0.35
845	0.011	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
846	0.092	0	0	0	0	0	0	0	0.00058	0	0.033	0.0059	0	0	0	0	0.78	0	0	0.088	16	0.41	0.32	0.72	0.4	0.31
847	0.005	0	0	0	0	0	0	0	0	0	0.00054	1.1e-05	0	0	0	0	0.41	0	0	0.58	19	0.41	0.25	0.72	0.37	0.31
848	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0.82	0.031	18	0.41	0.071	0.16	0.16	0.31
849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
850	0.00033	0	0	0	0	0	0	0	0	0	0.95	0.041	0	0	0	0	0.0053	0	0	3.7e-06	10	0.41	0.44	1	0.4	0.31
851	0.097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.00017	16	0.41	0.32	0.72	0.4	0.31
852	0.38	0	0	0	0	0	0	0	2.4e-06	0	0.0023	3.3e-05	0	0	0	0	0.61	0	0	0.0067	16	0.41	0.32	0.72	0.4	0.31
853	0.071	0	0	0	0	0	0	0	1.8e-05	0	4.9e-06	0	0	0	0	0	0.93	0	0	1.3e-05	16	0.41	0.32	0.72	0.4	0.31
854	0	0.00034	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
855	0.37	0	0.00041	0	0	0	0	0	0.11	0	0.066	0.04	0	0	0	0	0.39	0	0	0.02	16	0.41	0.32	0.72	0.4	0.31
856	0.43	0	0	0	0	0	0	0	0.014	0	0.00085	0.0001	0	0	0	0	0.55	0	0	0.0079	16	0.41	0.32	0.72	0.4	0.31
857	0.0092	0	0	0	0	0	0	0	0.92	0	8.2e-05	0	0	0	0	0	0.064	0	0	0.0036	8	0.41	0.44	0.72	0.6	0.61
858	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
860	0.015	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0	0	0.97	0	0	0.00043	16	0.41	0.32	0.72	0.4	0.31
861	0.68	0	0	0	0	0	0	0	0	0	0.00051	0.00026	0	0	0	0	0.32	0	0	0.0015	0	0.43	0.4	0.81	0.37	0.35
862	0.045	0	0	0	0	0	0	0	0.016	0	0.093	0.00012	0	0	0	0	0.85	0	0	0.001	16	0.41	0.32	0.72	0.4	0.31
863	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
864	0.07	0	0.00019	0	0	0	0	0	0.056	0	0.0046	0.00089	0	0	0	0	0.82	0	0	0.052	16	0.41	0.32	0.72	0.4	0.31
865	0.54	0	1.9e-06	0	0	0	0	0	0.0001	0	0.053	0.01	0	0	0	0	0.39	0	0	0.0059	0	0.43	0.4	0.81	0.37	0.35
866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
867	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-06	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
868	0.2	0	0	0	0	0	0	0	2e-05	0	0.35	0.087	0	0	0	0	0.34	0	0	0.033	10	0.41	0.44	1	0.4	0.31
869	0.051	0	0	0	0	0	0	0	4.3e-06	0	0	0	0	0	0	0	0.94	0	0	0.0054	16	0.41	0.32	0.72	0.4	0.31
870	0.33	0	0	0	0	0	0	0	0.27	0	0.00041	9.2e-05	0	0	0	0	0.39	0	0	0.0017	16	0.41	0.32	0.72	0.4	0.31
871	0.9	0	0	0	0	0	0	0	1.1e-05	0	0.039	0.0072	0	0	0	0	0.056	0	0	1.3e-05	0	0.43	0.4	0.81	0.37	0.35
872	0.00041	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0.033	0	0	0.00045	8	0.41	0.44	0.72	0.6	0.61
873	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
875	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
876	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
877	0.01	0	0	0	0	0	0	0	0	0	1.6e-06	0	0	0	0	0	0.99	0	0	0	16	0.41	0.32	0.72	0.4	0.31
878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
879	0.89	0	0	0	0	0	0	0	0	0	0.00095	7.7e-05	0	0	0	0	0.11	0	0	0.00012	0	0.43	0.4	0.81	0.37	0.35
880	0.00085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
881	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	16	0.41	0.32	0.72	0.4	0.31
882	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
883	3.8e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
884	0.79	0	0	0	0	0	0	0	2.4e-05	0	0.00057	0.00019	0	0	0	0	0.21	0	0	0	0	0.43	0.4	0.81	0.37	0.35
885	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
886	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	6e-06	0	0.43	0.4	0.81	0.37	0.35
887	5.5e-06	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0025	0	0	0	8	0.41	0.44	0.72	0.6	0.61
888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
889	0.33	0	0	0	0	0	0	0	0.00014	0	0.05	0.019	0	0	0	0	0.6	0	0	0	16	0.41	0.32	0.72	0.4	0.31
890	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
891	0.00048	0	0	0	0	0	0	0	1.1e-06	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
892	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
893	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
894	0.0028	0	0	0	0	0	0	0	1	0	0.00025	0.0002	0	0	0	0	0.00033	0	0	0	8	0.41	0.44	0.72	0.6	0.61
895	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0.4	0.81	0.37	0.35
896	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.41	0.44	0.72	0.6	0.61
