SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0
1415	0.053	0.84	0.00024	0.1	0	0.00013	0.00013	0.00044	1	0.14
1416	0.039	0.86	0.00012	0.1	0	6.8e-05	6.8e-05	0.00079	1	0.14
1417	0.19	0.72	0.0043	0.086	0	0.0023	0.0023	8.2e-05	1	0.14
1418	0.13	0.75	0.011	0.09	0	0.006	0.006	0	1	0.14
1419	0	0.0002	0	2.4e-05	0	0	0	1	7	0.078
1420	0	0	0	0	0	0	0	1	7	0.078
1421	0.36	0.57	2.7e-06	0.069	0	1.4e-06	1.4e-06	0	1	0.14
1422	0.22	0.62	0.037	0.075	0	0.02	0.02	0	1	0.14
1423	0.17	0.74	0.0014	0.089	0	0.00075	0.00075	2.3e-05	1	0.14
1424	0.25	0.67	0.00014	0.08	0	7.6e-05	7.6e-05	0	1	0.14
1425	0.058	0.84	2.6e-05	0.1	0	1.4e-05	1.4e-05	1e-05	1	0.14
1426	0.033	0.86	2.8e-05	0.1	0	1.5e-05	1.5e-05	0.00012	1	0.14
1427	0.00017	0.89	0	0.11	0	0	0	0	1	0.14
1428	0.3	0.62	0.004	0.074	0	0.0022	0.0022	0	1	0.14
1429	0.8	0.17	0.00022	0.021	0	0.00012	0.00012	0	0	0.22
1430	0.15	0.75	0.00023	0.091	0	0.00013	0.00013	3.7e-06	1	0.14
1431	0.73	0.24	0.0004	0.029	0	0.00022	0.00022	0	0	0.22
1432	0.27	0.65	0.0032	0.078	0	0.0018	0.0018	9.1e-06	1	0.14
1433	0.79	0.15	0.02	0.018	0	0.011	0.011	0	0	0.22
1434	0.21	0.7	0.0008	0.084	0	0.00044	0.00044	6.7e-06	1	0.14
1435	0.01	0.88	0	0.11	0	0	0	1.6e-05	1	0.14
1436	0.0028	0.89	0	0.11	0	0	0	0	1	0.14
1437	0.066	0.83	0.00015	0.1	0	8.2e-05	8.2e-05	8.2e-05	1	0.14
1438	0.00025	0.89	0	0.11	0	0	0	0	1	0.14
1439	0.0066	0.89	0	0.11	0	0	0	2.9e-05	1	0.14
1440	0.051	0.85	2e-05	0.1	0	1.1e-05	1.1e-05	1.2e-05	1	0.14
1441	0.16	0.73	0.009	0.088	0	0.0049	0.0049	0	1	0.14
1442	0.2	0.72	9.3e-06	0.086	0	5.1e-06	5.1e-06	0	1	0.14
1443	0.11	0.79	1.7e-06	0.095	0	0	0	0	1	0.14
1444	0.00085	0.89	0	0.11	0	0	0	0	1	0.14
1445	0.098	0.8	0.00022	0.097	0	0.00012	0.00012	2.7e-05	1	0.14
1446	0.64	0.22	0.056	0.026	0	0.031	0.031	0	0	0.22
1447	0	0	0	0	1	0	0	0	4	0.016
1448	0.52	0.43	0.00072	0.051	0	0.0004	0.0004	0	0	0.22
1449	0.051	0.83	0.0087	0.1	0	0.0047	0.0047	0	1	0.14
1450	0	0.28	0	0.033	0	0	0	0.69	7	0.078
1451	0.14	0.76	0	0.092	0	0	0	0	1	0.14
1452	0.13	0.77	0.0044	0.092	0	0.0024	0.0024	0.00015	1	0.14
1453	0.14	0.74	0.017	0.088	0	0.0095	0.0095	0	1	0.14
1454	0.15	0.74	0.011	0.089	0	0.0059	0.0059	0	1	0.14
1455	0.15	0.75	0.0048	0.091	0	0.0026	0.0026	0	1	0.14
1456	0.28	0.64	0.00031	0.077	0	0.00017	0.00017	0	1	0.14
1457	0.11	0.77	0.015	0.092	0	0.0084	0.0084	0	1	0.14
1458	0.16	0.73	0.007	0.088	0	0.0038	0.0038	1.4e-05	1	0.14
1459	0.69	0.27	0.00062	0.033	0	0.00034	0.00034	0	0	0.22
1460	0.12	0.77	0.0097	0.092	0	0.0053	0.0053	0	1	0.14
1461	0.0061	0.89	0	0.11	0	0	0	0	1	0.14
1462	0.83	0.15	0	0.018	0	0	0	0	0	0.22
1463	0.011	0.88	0	0.11	0	0	0	0	1	0.14
1464	0.41	0.53	9.9e-06	0.064	0	5.4e-06	5.4e-06	0	1	0.14
1465	0.81	0.17	0	0.021	0	0	0	0	0	0.22
1466	0.71	0.26	5.1e-06	0.031	0	2.8e-06	2.8e-06	0	0	0.22
1467	0.07	0.83	3.5e-06	0.1	0	1.9e-06	1.9e-06	0	1	0.14
1468	0.058	0.84	9.4e-05	0.1	0	5.2e-05	5.2e-05	7.3e-05	1	0.14
1469	0.72	0.18	0.039	0.022	0	0.021	0.021	0	0	0.22
1470	0.84	0.14	0.00018	0.017	0	0.0001	0.0001	0	0	0.22
1471	0.23	0.69	6.1e-06	0.083	0	3.3e-06	3.3e-06	0	1	0.14
1472	0.0024	0.89	0	0.11	0	0	0	0	1	0.14
1473	0.16	0.75	4e-05	0.09	0	2.2e-05	2.2e-05	0	1	0.14
1474	0.077	0.78	0.022	0.094	0	0.012	0.012	0	1	0.14
1475	0.095	0.81	8.8e-05	0.097	0	4.8e-05	4.8e-05	8.3e-06	1	0.14
1476	0.15	0.76	0.00044	0.091	0	0.00024	0.00024	9.4e-06	1	0.14
1477	0.0019	0.87	0	0.1	0	0	0	0.021	1	0.14
1478	0.23	0.69	0	0.083	0	0	0	0	1	0.14
1479	0.0093	0.88	0	0.11	0	0	0	0	1	0.14
1480	0.15	0.75	0.0046	0.09	0	0.0025	0.0025	0	1	0.14
1481	0.15	0.76	1.9e-05	0.091	0	1e-05	1e-05	0	1	0.14
1482	0.53	0.42	0.00017	0.051	0	9.2e-05	9.2e-05	0	0	0.22
1483	0.37	0.56	0.00063	0.068	0	0.00034	0.00034	0	1	0.14
1484	0.0027	0.89	0	0.11	0	0	0	9.8e-06	1	0.14
1485	0.046	0.85	0.00025	0.1	0	0.00014	0.00014	0.0008	1	0.14
1486	0.39	0.54	0.0027	0.065	0	0.0015	0.0015	0	1	0.14
1487	0.037	0.86	0.00012	0.1	0	6.3e-05	6.3e-05	0.0006	1	0.14
1488	0.031	0.86	0.00011	0.1	0	6.1e-05	6.1e-05	0.0011	1	0.14
1489	0.21	0.7	0	0.084	0	0	0	0	1	0.14
1490	0.15	0.74	0.011	0.089	0	0.0059	0.0059	0.00026	1	0.14
1491	0.05	0.85	1.7e-05	0.1	0	9e-06	9e-06	9.1e-06	1	0.14
1492	0.17	0.74	0.00035	0.089	0	0.00019	0.00019	4e-06	1	0.14
1493	0.0087	0.88	0	0.11	0	0	0	2.3e-05	1	0.14
1494	0.0089	0.88	0	0.11	0	0	0	6e-05	1	0.14
1495	0.17	0.73	0.0048	0.088	0	0.0026	0.0026	2.1e-05	1	0.14
1496	0.54	0.41	0.0015	0.049	0	0.00083	0.00083	0	0	0.22
1497	0.0038	0.89	0	0.11	0	0	0	0	1	0.14
1498	0.14	0.77	0.0017	0.092	0	0.00095	0.00095	7.2e-05	1	0.14
1499	0	1.9e-05	0	0	1	0	0	0.0026	4	0.016
1500	0.0026	0.89	0	0.11	0	0	0	6.3e-06	1	0.14
1501	0.26	0.66	0.0036	0.079	0	0.002	0.002	0	1	0.14
1502	0.63	0.33	4.5e-05	0.04	0	2.5e-05	2.5e-05	0	0	0.22
1503	0.0044	0.89	0	0.11	0	0	0	1.9e-05	1	0.14
1504	0.0056	0.89	0	0.11	0	0	0	4.2e-05	1	0.14
1505	0.0096	0.88	0	0.11	0	0	0	0.00016	1	0.14
1506	0.02	0.87	1.4e-05	0.11	0	7.8e-06	7.8e-06	0.00039	1	0.14
1507	0.7	0.01	0.14	0.0012	0	0.074	0.074	0	0	0.22
1508	0.19	0.68	0.024	0.082	0	0.013	0.013	0	1	0.14
1509	0.5	0.44	7.1e-05	0.053	0	3.9e-05	3.9e-05	0	0	0.22
1510	0.25	0.66	0.005	0.079	0	0.0027	0.0027	1.7e-05	1	0.14
1511	0.18	0.73	0.0011	0.087	0	0.00059	0.00059	2.1e-05	1	0.14
1512	0.00046	0.89	0	0.11	0	0	0	0	1	0.14
1513	0.15	0.75	0.0039	0.09	0	0.0021	0.0021	0.00025	1	0.14
1514	0.43	0.51	0.001	0.061	0	0.00056	0.00056	0	1	0.14
1515	0.18	0.72	0.0055	0.087	0	0.003	0.003	0.00013	1	0.14
1516	0.52	0.42	0.0037	0.051	0	0.002	0.002	0	0	0.22
1517	0.29	0.62	0.0089	0.075	0	0.0049	0.0049	0	1	0.14
1518	0.5	0.45	0.0014	0.054	0	0.00075	0.00075	0	0	0.22
1519	0.022	0.87	0	0.1	0	0	0	0	1	0.14
1520	0.069	0.83	0.00043	0.1	0	0.00024	0.00024	0.00033	1	0.14
1521	0.011	0.88	0	0.11	0	0	0	0.00014	1	0.14
1522	0.061	0.84	0.00038	0.1	0	0.00021	0.00021	0.00068	1	0.14
1523	0.00079	0.84	0	0.1	2.1e-05	0	0	0.061	1	0.14
1524	0.19	0.71	0.0055	0.086	0	0.003	0.003	9.2e-05	1	0.14
1525	0.022	0.87	0	0.1	0	0	0	0	1	0.14
1526	0.11	0.8	0	0.096	0	0	0	0	1	0.14
1527	0.1	0.79	0.0081	0.095	0	0.0044	0.0044	0	1	0.14
1528	0.0081	0.89	0	0.11	0	0	0	0	1	0.14
1529	0.016	0.88	1.2e-05	0.11	0	6.5e-06	6.5e-06	0.00078	1	0.14
1530	0.97	0.027	1.7e-05	0.0032	0	9.6e-06	9.6e-06	0	0	0.22
1531	0.17	0.73	0.0016	0.088	0	0.00089	0.00089	1.9e-05	1	0.14
1532	0.014	0.88	0	0.11	0	0	0	2.8e-06	1	0.14
1533	0.018	0.85	0.016	0.1	0	0.0087	0.0087	0	1	0.14
1534	0.18	0.72	0.0059	0.086	0	0.0032	0.0032	6.3e-06	1	0.14
1535	0.37	0.56	0.00077	0.068	0	0.00042	0.00042	0	1	0.14
1536	0.078	0.82	0.0016	0.098	0	0.00086	0.00086	0.0011	1	0.14
1537	0.1	0.78	0.012	0.093	0	0.0068	0.0068	0	1	0.14
1538	0.042	0.85	0.00024	0.1	0	0.00013	0.00013	0.0011	1	0.14
1539	0.28	0.64	0.0046	0.077	0	0.0025	0.0025	0	1	0.14
1540	0.048	0.85	9.2e-06	0.1	0	5e-06	5e-06	4.5e-06	1	0.14
1541	0.19	0.71	0.0052	0.085	0	0.0028	0.0028	5.7e-06	1	0.14
1542	0.089	0.81	0.00029	0.098	0	0.00016	0.00016	6e-05	1	0.14
1543	0.12	0.79	0.0013	0.094	0	0.00072	0.00072	0.00012	1	0.14
1544	0.0017	0.89	0	0.11	0	0	0	0	1	0.14
1545	0.034	0.86	2.8e-06	0.1	0	1.5e-06	1.5e-06	2.9e-06	1	0.14
1546	0.98	0.02	8.3e-06	0.0024	0	4.5e-06	4.5e-06	0	0	0.22
1547	0.0017	0.89	0	0.11	0	0	0	0	1	0.14
1548	0.00063	0.89	0	0.11	0	0	0	0	1	0.14
1549	0.55	0.4	0.00026	0.048	0	0.00014	0.00014	0	0	0.22
1550	0.36	0.51	0.031	0.061	0	0.017	0.017	0	1	0.14
1551	0	0.0013	0	0.00016	0.00024	0	0	1	7	0.078
1552	0.91	0.053	0.017	0.0063	0	0.0091	0.0091	0	0	0.22
1553	0.15	0.74	0.011	0.088	0	0.006	0.006	8.4e-06	1	0.14
1554	0.73	0.24	0.0018	0.029	0	0.00096	0.00096	0	0	0.22
1555	0.11	0.77	0.011	0.093	0	0.006	0.006	0.00012	1	0.14
1556	0.51	0.41	0.011	0.05	0	0.006	0.006	0	0	0.22
1557	0.012	0.86	0.013	0.1	0	0.0068	0.0068	2.1e-06	1	0.14
1558	0.15	0.76	8.5e-05	0.092	0	4.6e-05	4.6e-05	0	1	0.14
1559	0.17	0.73	0.006	0.087	0	0.0033	0.0033	0	1	0.14
1560	0.16	0.71	0.025	0.085	0	0.013	0.013	0	1	0.14
1561	0.045	0.84	0.006	0.1	0	0.0033	0.0033	0.006	1	0.14
1562	0.16	0.72	0.014	0.087	0	0.0075	0.0075	9.8e-06	1	0.14
1563	0.042	0.84	0.0088	0.1	0	0.0048	0.0048	0.00071	1	0.14
1564	0.19	0.7	0.011	0.084	0	0.0062	0.0062	1.1e-05	1	0.14
1565	0.00098	0.88	0.0038	0.11	0	0.002	0.002	0.00011	1	0.14
1566	0.012	0.87	0.0075	0.1	0	0.0041	0.0041	0.00039	1	0.14
1567	0.03	0.84	0.012	0.1	0	0.0063	0.0063	0	1	0.14
1568	0.22	0.7	0	0.084	0	0	0	0	1	0.14
1569	0.32	0.59	0.011	0.07	0	0.0059	0.0059	0	1	0.14
1570	0.0016	0.87	0.012	0.1	0	0.0063	0.0063	0	1	0.14
1571	0.14	0.75	0.012	0.09	0	0.0066	0.0066	0	1	0.14
1572	0.013	0.86	0.012	0.1	0	0.0067	0.0067	2.7e-06	1	0.14
1573	0.039	0.84	0.0072	0.1	0	0.0039	0.0039	0.0028	1	0.14
1574	0.03	0.85	0.0076	0.1	0	0.0042	0.0042	0.0015	1	0.14
1575	0.13	0.75	0.015	0.09	0	0.008	0.008	6.8e-06	1	0.14
1576	0.089	0.79	0.0098	0.095	0	0.0054	0.0054	0.00057	1	0.14
1577	0.00017	0.89	0.0031	0.11	0	0.0017	0.0017	1.7e-05	1	0.14
1578	0.011	0.88	0	0.11	0	0	0	0	1	0.14
1579	0.072	0.83	8.9e-05	0.1	0	4.9e-05	4.9e-05	3.9e-05	1	0.14
1580	0.023	0.87	4.3e-05	0.1	0	2.4e-05	2.4e-05	0.0012	1	0.14
1581	0.012	0.88	0	0.11	0	0	0	0.0001	1	0.14
1582	0.29	0.61	0.013	0.074	0	0.007	0.007	0	1	0.14
1583	0.00012	0.81	0	0.097	3.1e-06	0	0	0.091	1	0.14
1584	0.22	0.69	0.0017	0.083	0	0.00095	0.00095	1.5e-05	1	0.14
1585	0.0023	0.89	0	0.11	0	0	0	5e-05	1	0.14
1586	0.017	0.86	0.00011	0.1	0.00049	6.1e-05	6.1e-05	0.018	1	0.14
1587	0.079	0.82	3.6e-05	0.099	0	1.9e-05	1.9e-05	6.4e-06	1	0.14
1588	4.4e-06	0.84	0	0.1	0	0	0	0.059	1	0.14
1589	0.058	0.84	3.7e-06	0.1	0	2e-06	2e-06	0	1	0.14
1590	0.15	0.76	0.00077	0.091	0	0.00042	0.00042	3.7e-05	1	0.14
1591	0.065	0.83	4.4e-05	0.1	0	2.4e-05	2.4e-05	2.1e-05	1	0.14
1592	0.041	0.86	0.00012	0.1	0	6.3e-05	6.3e-05	0.0006	1	0.14
1593	0.2	0.68	0.02	0.082	0	0.011	0.011	0	1	0.14
1594	0.022	0.87	1.1e-05	0.1	0	5.8e-06	5.8e-06	0.00017	1	0.14
1595	8.5e-05	0.87	0	0.1	0	0	0	0.03	1	0.14
1596	0.0046	0.89	0	0.11	0	0	0	0	1	0.14
1597	0	0.00037	0	4.5e-05	1	0	0	0.0039	4	0.016
1598	0.00098	0.89	0	0.11	0	0	0	2.3e-06	1	0.14
1599	0.0055	0.89	0	0.11	0	0	0	0	1	0.14
1600	0.12	0.78	0.00057	0.094	0	0.00031	0.00031	5.9e-05	1	0.14
1601	5e-06	0.62	0	0.075	0	0	0	0.3	1	0.14
1602	0.19	0.63	0.054	0.075	0	0.03	0.03	0	1	0.14
1603	0.29	0.62	0.0076	0.075	0	0.0042	0.0042	4.3e-06	1	0.14
1604	0.033	0.86	1.3e-05	0.1	0	7.1e-06	7.1e-06	4.6e-05	1	0.14
1605	0.0043	0.89	0	0.11	0	0	0	0.00018	1	0.14
1606	0.0021	0.86	0	0.1	2.5e-05	0	0	0.033	1	0.14
1607	0.0076	0.89	0	0.11	0	0	0	0	1	0.14
1608	0.053	0.85	0	0.1	0	0	0	0	1	0.14
1609	0.065	0.83	3.8e-05	0.1	0	2.1e-05	2.1e-05	1.6e-05	1	0.14
1610	3.2e-06	0.89	0	0.11	0	0	0	0	1	0.14
1611	0.036	0.86	0	0.1	0	0	0	0	1	0.14
1612	0.32	0.61	0.00068	0.073	0	0.00037	0.00037	0	1	0.14
1613	0.13	0.78	0.00089	0.093	0	0.00049	0.00049	9e-05	1	0.14
1614	0.21	0.7	2.1e-05	0.084	0	1.1e-05	1.1e-05	0	1	0.14
1615	0.14	0.77	0.00071	0.093	0	0.00039	0.00039	5.3e-05	1	0.14
1616	0.022	0.87	3.7e-05	0.1	0	2e-05	2e-05	0.0013	1	0.14
1617	0.014	0.88	0	0.11	0	0	0	0	1	0.14
1618	0.18	0.73	0.00088	0.088	0	0.00048	0.00048	1.7e-05	1	0.14
1619	0.0091	0.88	0	0.11	0	0	0	1.8e-05	1	0.14
1620	0.13	0.75	0.015	0.09	0	0.0081	0.0081	0	1	0.14
1621	0.0015	0.89	0	0.11	0	0	0	0	1	0.14
1622	0.0003	0.87	0	0.1	0	0	0	0.025	1	0.14
1623	0.0086	0.89	0	0.11	0	0	0	0	1	0.14
1624	0.2	0.7	0.0098	0.084	0	0.0054	0.0054	0	1	0.14
1625	0.36	0.55	0.0098	0.067	0	0.0054	0.0054	0	1	0.14
1626	0.2	0.69	0.01	0.083	0	0.0057	0.0057	0	1	0.14
1627	0.015	0.88	2.1e-06	0.11	0	0	0	6.8e-05	1	0.14
1628	0.17	0.74	0.00076	0.089	0	0.00041	0.00041	1.9e-05	1	0.14
1629	0.0075	0.87	0.0072	0.1	0	0.0039	0.0039	0.00027	1	0.14
1630	0.031	0.86	8.9e-05	0.1	0	4.9e-05	4.9e-05	0.0012	1	0.14
1631	0.02	0.87	2.7e-05	0.11	0	1.5e-05	1.5e-05	0.0011	1	0.14
1632	0.04	0.84	0.0094	0.1	0	0.0052	0.0052	0.00034	1	0.14
1633	0.0034	1.3e-05	0	0	1	0	0	0.00091	4	0.016
1634	0.0085	0.87	0.01	0.1	0	0.0055	0.0055	1.3e-05	1	0.14
1635	0.037	0.84	0.009	0.1	0	0.0049	0.0049	0.00048	1	0.14
1636	0.037	0.83	0.015	0.1	0	0.0082	0.0082	0	1	0.14
1637	0.0072	0.87	0.007	0.1	0	0.0038	0.0038	0.00029	1	0.14
1638	0.00083	0.88	0.0062	0.11	0	0.0034	0.0034	2e-05	1	0.14
1639	0.0028	0.87	0.013	0.1	0	0.0069	0.0069	0	1	0.14
1640	0.033	0.84	0.014	0.1	0	0.0079	0.0079	0	1	0.14
1641	0.19	0.71	0.011	0.085	0	0.006	0.006	7.5e-06	1	0.14
1642	0.13	0.76	0.012	0.091	0	0.0063	0.0063	0.00038	1	0.14
1643	0.19	0.68	0.022	0.082	0	0.012	0.012	0	1	0.14
1644	0.78	0.16	0.019	0.019	0	0.01	0.01	0	0	0.22
1645	0.011	0.88	0	0.11	0	0	0	4.2e-05	1	0.14
1646	0.076	0.82	0.0012	0.099	0	0.00065	0.00065	0.0014	1	0.14
1647	0.045	0.83	0.015	0.099	0	0.008	0.008	3.4e-06	1	0.14
1648	0.059	0.82	0.0091	0.099	0	0.005	0.005	0.00082	1	0.14
1649	0.075	0.82	0.0021	0.099	0	0.0012	0.0012	0	1	0.14
1650	0.19	0.69	0.02	0.083	0	0.011	0.011	0	1	0.14
1651	0.11	0.77	0.011	0.093	0	0.0058	0.0058	0.00022	1	0.14
1652	0.26	0.64	0.0092	0.077	0	0.005	0.005	0	1	0.14
1653	0.00068	0.89	0	0.11	0	0	0	0	1	0.14
1654	0.22	0.68	0.0085	0.082	0	0.0046	0.0046	3.7e-05	1	0.14
1655	0.0054	0.89	0	0.11	0	0	0	4.3e-05	1	0.14
1656	0.029	0.87	2.6e-05	0.1	0	1.4e-05	1.4e-05	0.00023	1	0.14
1657	0.066	0.81	0.01	0.098	0	0.0056	0.0056	0.00026	1	0.14
1658	0.5	0.43	0.0059	0.052	0	0.0032	0.0032	0	0	0.22
1659	1.2e-05	0.89	0.0037	0.11	0	0.002	0.002	0	1	0.14
1660	0.081	0.8	0.0094	0.096	0	0.0051	0.0051	0.0011	1	0.14
1661	0.0014	0.88	0.0076	0.11	0	0.0041	0.0041	9e-06	1	0.14
1662	0.051	0.83	0.0079	0.1	0	0.0043	0.0043	0.0024	1	0.14
1663	0.74	0.089	6.9e-05	0.011	0	3.8e-05	3.8e-05	0.16	0	0.22
1664	0.18	0.73	0.001	0.088	0	0.00055	0.00055	2.2e-05	1	0.14
1665	0.0053	0.87	0.0074	0.11	0	0.004	0.004	0.00012	1	0.14
1666	0.0023	0.88	0.0054	0.11	0	0.0029	0.0029	0.00019	1	0.14
1667	0.7	0.14	0.00016	0.016	1.1e-05	8.6e-05	8.6e-05	0.15	0	0.22
1668	0.21	0.69	0.011	0.082	0	0.0058	0.0058	2.4e-06	1	0.14
1669	0.0016	0.87	0	0.11	0	0	0	0.019	1	0.14
1670	0.00039	0.88	0.0078	0.11	0	0.0042	0.0042	0	1	0.14
1671	0.15	0.73	0.013	0.088	0	0.0071	0.0071	4.4e-06	1	0.14
1672	0.048	0.83	0.01	0.1	0	0.0055	0.0055	0.00022	1	0.14
1673	0.53	0.37	0.026	0.044	0	0.014	0.014	0	0	0.22
1674	0.071	0.00072	0	8.7e-05	0.91	0	0	0.018	4	0.016
1675	0.032	0.86	5.4e-06	0.1	0	3e-06	3e-06	5.7e-05	1	0.14
1676	0.012	0.88	2.5e-06	0.11	0	1.4e-06	1.4e-06	0.00093	1	0.14
1677	0.0013	0.89	0	0.11	0	0	0	9.8e-06	1	0.14
1678	0.012	0.88	0	0.11	0	0	0	0.0001	1	0.14
1679	7.8e-05	0.89	0	0.11	0	0	0	0	1	0.14
1680	0	0.5	0	0.061	0	0	0	0.44	1	0.14
1681	0.02	0.87	1.4e-05	0.1	0	7.6e-06	7.6e-06	0.0017	1	0.14
1682	0	0	0	0	1	0	0	1e-05	4	0.016
1683	0.0053	0.89	0	0.11	0	0	0	0.00049	1	0.14
1684	0.39	0.54	0.00065	0.065	0	0.00035	0.00035	1.1e-06	1	0.14
1685	0.022	0.87	0	0.1	0	0	0	1.4e-05	1	0.14
1686	0.0012	0.89	0	0.11	0	0	0	3.7e-06	1	0.14
1687	0.45	0.45	0.023	0.054	0	0.013	0.013	8.3e-05	0	0.22
1688	0.00012	0.89	0	0.11	0	0	0	0	1	0.14
1689	0.00011	0.77	0	0.092	1.8e-06	0	0	0.14	1	0.14
1690	0	0.89	0	0.11	0	0	0	0	1	0.14
1691	0.14	0.76	0	0.092	0	0	0	0	1	0.14
1692	0.036	0.86	4.9e-06	0.1	0	2.7e-06	2.7e-06	3.2e-05	1	0.14
1693	0.068	0.83	0.0003	0.1	0	0.00016	0.00016	0.0013	1	0.14
1694	0.16	0.75	0.00049	0.09	0	0.00027	0.00027	7.9e-05	1	0.14
1695	0.59	0.36	0.0031	0.044	0	0.0017	0.0017	0	0	0.22
1696	0.26	0.66	0	0.08	0	0	0	0	1	0.14
1697	0.0035	0.89	0	0.11	0	0	0	0	1	0.14
1698	0.37	0.56	0.00092	0.067	0	0.0005	0.0005	2.6e-06	1	0.14
1699	0.0019	0.89	0	0.11	0	0	0	6.8e-05	1	0.14
1700	7.5e-05	0.74	0	0.089	2.7e-06	0	0	0.17	1	0.14
1701	2.9e-06	0.89	0	0.11	0	0	0	0	1	0.14
1702	0.034	0.86	3.1e-05	0.1	0	1.7e-05	1.7e-05	0.00067	1	0.14
1703	0.11	0.79	0.0013	0.095	0	0.00069	0.00069	0.0018	1	0.14
1704	0.035	0.86	6.5e-06	0.1	0	3.5e-06	3.5e-06	5.4e-05	1	0.14
1705	0.43	0.43	0.043	0.052	0	0.023	0.023	0.00022	0	0.22
1706	0.1	0.8	1.2e-06	0.096	0	0	0	0	1	0.14
1707	0.0028	0.85	0	0.1	8.8e-06	0	0	0.04	1	0.14
1708	0.00043	0.89	0	0.11	0	0	0	0	1	0.14
1709	0.0035	0.89	0	0.11	0	0	0	5.5e-05	1	0.14
1710	0.39	0.022	0.28	0.0027	0	0.15	0.15	0	0	0.22
1711	0.5	0.44	0.0019	0.053	0	0.001	0.001	1.1e-06	0	0.22
1712	3.7e-05	0.89	0	0.11	0	0	0	7e-06	1	0.14
1713	0.39	0.53	0.0055	0.064	0	0.003	0.003	2.8e-05	1	0.14
1714	0.51	0.4	0.02	0.049	0	0.011	0.011	3e-05	0	0.22
1715	0.93	0.061	3e-06	0.0074	0	1.6e-06	1.6e-06	0	0	0.22
1716	0.062	0.84	9.1e-05	0.1	0	5e-05	5e-05	0.00032	1	0.14
1717	0.79	0.19	0.0023	0.022	0	0.0012	0.0012	0	0	0.22
1718	0.065	0.83	0.00045	0.1	0	0.00024	0.00024	0.0028	1	0.14
1719	0.9	0.084	0.0019	0.01	0	0.001	0.001	0	0	0.22
1720	0.18	0.73	8.1e-05	0.088	0	4.4e-05	4.4e-05	2.7e-06	1	0.14
1721	0.015	0.88	0	0.11	0	0	0	0	1	0.14
1722	0.00014	0.89	0	0.11	0	0	0	3.1e-05	1	0.14
1723	0.011	0.88	0	0.11	0	0	0	3.9e-05	1	0.14
1724	0.011	0.88	2.6e-06	0.11	0	1.4e-06	1.4e-06	0.0012	1	0.14
1725	0.084	0.82	0.00013	0.098	0	6.9e-05	6.9e-05	0.00015	1	0.14
1726	0.0058	0.89	0	0.11	0	0	0	0	1	0.14
1727	0.17	0.74	0	0.089	0	0	0	0	1	0.14
1728	0.79	0.065	0.067	0.0078	0	0.036	0.036	0	0	0.22
1729	0.22	0.68	0.0057	0.082	0	0.0031	0.0031	0.00063	1	0.14
1730	0.54	0.41	0.0017	0.049	0	0.00093	0.00093	0	0	0.22
1731	0.64	0.3	0.011	0.036	0	0.0058	0.0058	0	0	0.22
1732	0.0035	0.88	0.006	0.11	0	0.0033	0.0033	0.00023	1	0.14
1733	0.038	0.84	0.0083	0.1	0	0.0045	0.0045	0.0011	1	0.14
1734	0.82	0.0026	0	0.00031	0	0	0	0.18	0	0.22
1735	0.0031	0.89	0	0.11	0	0	0	0	1	0.14
1736	0.0013	0.89	0	0.11	0	0	0	0.00032	1	0.14
1737	0.01	0.88	0	0.11	0	0	0	5.2e-05	1	0.14
1738	0.036	0.86	1.4e-06	0.1	0	0	0	4.3e-06	1	0.14
1739	0.057	0.84	6.7e-05	0.1	0	3.6e-05	3.6e-05	0.00026	1	0.14
1740	0.012	0.88	0	0.11	0	0	0	0	1	0.14
1741	0.01	0.88	0	0.11	0	0	0	3.4e-06	1	0.14
1742	0.1	0.78	0.012	0.094	0	0.0063	0.0063	0	1	0.14
1743	0.076	0.82	0.0015	0.099	0	0.00081	0.00081	0.0011	1	0.14
1744	0.33	0.59	0.0026	0.071	0	0.0014	0.0014	0	1	0.14
1745	0.014	0.88	0	0.11	0	0	0	5.4e-06	1	0.14
1746	0.64	0.3	0.0075	0.036	0	0.0041	0.0041	0	0	0.22
1747	0.0095	0.88	1.6e-06	0.11	0	0	0	0.0011	1	0.14
1748	0.0044	0.89	0	0.11	0	0	0	6.3e-06	1	0.14
1749	0.38	0.55	0.0019	0.066	0	0.001	0.001	6.8e-06	1	0.14
1750	0.0015	0.89	0	0.11	0	0	0	1.4e-05	1	0.14
1751	0.0015	0.89	0	0.11	0	0	0	4.9e-05	1	0.14
1752	0.0028	0.89	0	0.11	0	0	0	0.00018	1	0.14
1753	0.13	0.77	4.1e-05	0.093	0	2.3e-05	2.3e-05	3.7e-06	1	0.14
1754	0.021	0.87	1.7e-06	0.1	0	0	0	4.8e-05	1	0.14
1755	0.00051	0.89	0	0.11	0	0	0	8.7e-05	1	0.14
1756	0.062	0.84	0	0.1	0	0	0	0	1	0.14
1757	0.37	0.49	0.037	0.059	0	0.02	0.02	0.00051	1	0.14
1758	0.017	0.88	5.9e-06	0.11	0	3.2e-06	3.2e-06	0.00092	1	0.14
1759	0	0.89	0	0.11	0	0	0	0	1	0.14
1760	0.00036	0.89	0	0.11	0	0	0	7.2e-06	1	0.14
1761	0.039	0.86	0	0.1	0	0	0	0	1	0.14
1762	0.059	0.84	8.4e-05	0.1	0	4.6e-05	4.6e-05	0.00033	1	0.14
