SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
255	0.34	0.042	0.047	0.067	0.038	0.34	0	0	0	0	0.067	0.05	0	0.14
256	0.28	0.08	0.038	0.13	0.071	0.28	0	0	0	0	0.13	0.002	0	0.14
257	0.45	0.0057	0.062	0.0089	0.005	0.45	0	0.00085	0.00085	0	0.0089	0.00018	0	0.14
258	0.39	0.023	0.053	0.037	0.021	0.39	0	0	0	0	0.037	0.044	0	0.14
259	0.44	0.0097	0.06	0.015	0.0086	0.44	0	0.00053	0.00053	0	0.015	0.00056	0	0.14
260	0.41	0.027	0.055	0.042	0.024	0.41	0	0	0	0	0.042	8.5e-05	0	0.14
261	0.44	0.0099	0.06	0.016	0.0088	0.44	0	0.00015	0.00015	0	0.016	0.00026	0	0.14
262	0.43	0.0013	0.059	0.0021	0.0012	0.43	0	0	0	0	0.0021	0.066	0	0.14
263	0.46	0.0044	0.062	0.0069	0.0039	0.46	0	7.3e-06	7.3e-06	0	0.0069	4.2e-06	0	0.14
264	0.47	0.00046	0.063	0.00072	0.0004	0.47	0	0	0	0	0.00072	0	0	0.14
265	0.44	0.013	0.059	0.021	0.012	0.44	0	6e-06	6e-06	0	0.021	7.1e-05	0	0.14
266	0.44	0.011	0.06	0.017	0.0096	0.44	0	6.8e-05	6.8e-05	0	0.017	0.00019	0	0.14
267	0.47	0	0.063	0	0	0.47	0	1e-05	1e-05	0	0	0	0	0.14
268	0.47	0.00031	0.063	0.00048	0.00027	0.47	0	0	0	0	0.00048	0	0	0.14
269	0.47	0.00073	0.063	0.0012	0.00065	0.47	0	0	0	0	0.0012	0	0	0.14
270	0.47	8.6e-06	0.063	1.3e-05	7.6e-06	0.47	0	0	0	0	1.3e-05	0	0	0.14
271	0.45	0.0076	0.061	0.012	0.0068	0.45	0	0	0	0	0.012	0	0	0.14
272	0.43	0.015	0.059	0.024	0.014	0.43	0	1.1e-05	1.1e-05	0	0.024	0.00016	0	0.14
273	0.45	0.0064	0.061	0.01	0.0056	0.45	0	0	0	0	0.01	4.1e-06	0	0.14
274	0.43	0.016	0.058	0.025	0.014	0.43	0	6.8e-06	6.8e-06	0	0.025	0.00011	0	0.14
275	0.3	0.045	0.04	0.072	0.04	0.3	0	0	0	0	0.072	0.14	0	0.14
276	0.41	0.015	0.055	0.023	0.013	0.41	0	0	0	0	0.023	0.057	0	0.14
277	0.44	0.013	0.059	0.021	0.012	0.44	0	7.1e-05	7.1e-05	0	0.021	0.00036	0	0.14
278	0.17	0.11	0.023	0.17	0.094	0.17	0	0	0	0	0.17	0.11	0	0.14
279	0	0	0	0	0	0	0	3.7e-05	3.7e-05	1	0	0	9	0.016
280	0.46	0.0027	0.063	0.0042	0.0023	0.46	0	2.4e-06	2.4e-06	0	0.0042	0	0	0.14
281	0.46	0.0018	0.063	0.0028	0.0016	0.46	0	0.0027	0.0027	0	0.0028	1.9e-05	0	0.14
282	0.42	0.021	0.057	0.034	0.019	0.42	0	0	0	0	0.034	0	0	0.14
283	0.29	0.074	0.04	0.12	0.065	0.29	0	0	0	0	0.12	0.0001	0	0.14
284	0.36	0.034	0.049	0.053	0.03	0.36	0	0	0	0	0.053	0.058	0	0.14
285	0.41	0.025	0.056	0.039	0.022	0.41	0	3e-05	3e-05	0	0.039	0.0012	0	0.14
286	0.38	0.034	0.052	0.054	0.03	0.38	0	7.6e-05	7.6e-05	0	0.054	0.0094	0	0.14
287	0.46	0.0033	0.062	0.0051	0.0029	0.46	0	3.2e-05	3.2e-05	0	0.0051	5.1e-06	0	0.14
288	0.47	5.5e-05	0.063	8.6e-05	4.9e-05	0.47	0	0.00016	0.00016	0	8.6e-05	0	0	0.14
289	0.46	0.0021	0.063	0.0034	0.0019	0.46	0	0.00032	0.00032	0	0.0034	7.7e-06	0	0.14
290	0.46	0.0016	0.063	0.0026	0.0014	0.46	0	4.5e-06	4.5e-06	0	0.0026	0	0	0.14
291	0.42	0	0.057	0	0	0.42	0	0.052	0.052	0	0	0	0	0.14
292	0.38	0.035	0.052	0.056	0.031	0.38	0	3.4e-05	3.4e-05	0	0.056	0.0048	0	0.14
293	0.41	0.024	0.056	0.038	0.021	0.41	0	1.9e-05	1.9e-05	0	0.038	0.00079	0	0.14
294	0.39	0.032	0.053	0.051	0.029	0.39	0	2.1e-05	2.1e-05	0	0.051	0.0022	0	0.14
295	0.43	6.6e-05	0.059	0.0001	5.8e-05	0.43	0	0.037	0.037	1.6e-05	0.0001	0	0	0.14
296	0.47	0.00069	0.063	0.0011	0.00061	0.47	0	0	0	0	0.0011	0	0	0.14
297	0.41	0.027	0.055	0.042	0.024	0.41	0	3.9e-06	3.9e-06	0	0.042	0.00037	0	0.14
298	0.45	0.0071	0.061	0.011	0.0063	0.45	0	0	0	0	0.011	0	0	0.14
299	0.44	0.012	0.06	0.019	0.011	0.44	0	0	0	0	0.019	0	0	0.14
300	0.41	0.025	0.055	0.039	0.022	0.41	0	1.8e-05	1.8e-05	0	0.039	0.00085	0	0.14
301	0.46	0.0024	0.063	0.0038	0.0021	0.46	0	0.00023	0.00023	0	0.0038	8.5e-06	0	0.14
302	0.47	0.00046	0.063	0.00072	0.0004	0.47	0	4.1e-05	4.1e-05	0	0.00072	0	0	0.14
303	0.47	0.00097	0.063	0.0015	0.00086	0.47	0	0.0001	0.0001	0	0.0015	0	0	0.14
304	0.47	0.00065	0.063	0.001	0.00058	0.47	0	6.7e-05	6.7e-05	0	0.001	0	0	0.14
305	0.46	0.0053	0.062	0.0083	0.0047	0.46	0	0.00055	0.00055	0	0.0083	0.00011	0	0.14
306	0.47	0.00016	0.063	0.00025	0.00014	0.47	0	2.2e-06	2.2e-06	0	0.00025	0	0	0.14
307	0.39	0.03	0.053	0.048	0.027	0.39	0	0.00012	0.00012	0	0.048	0.0079	0	0.14
308	0.47	0.00035	0.063	0.00055	0.00031	0.47	0	1.5e-05	1.5e-05	0	0.00055	0	0	0.14
309	0.45	0.0084	0.061	0.013	0.0075	0.45	0	0	0	0	0.013	0	0	0.14
310	0.44	2.1e-05	0.059	3.4e-05	1.9e-05	0.44	0	0.032	0.032	0	3.4e-05	0	0	0.14
311	0.47	0.0012	0.063	0.0019	0.0011	0.47	0	0	0	0	0.0019	0	0	0.14
312	0.46	0.0043	0.062	0.0068	0.0039	0.46	0	1.5e-05	1.5e-05	0	0.0068	6.7e-06	0	0.14
313	0.46	0.0029	0.063	0.0045	0.0025	0.46	0	9.5e-05	9.5e-05	0	0.0045	7.4e-06	0	0.14
314	0.33	0.055	0.045	0.086	0.048	0.33	0	4e-06	4e-06	0	0.086	0.013	0	0.14
315	0.049	0.18	0.0067	0.28	0.16	0.049	0	0	0	0	0.28	0.00015	3	0.22
316	0.26	0.087	0.036	0.14	0.077	0.26	0	0	0	0	0.14	0.0034	0	0.14
317	0.46	0.003	0.063	0.0047	0.0027	0.46	0	5.6e-05	5.6e-05	0	0.0047	5.9e-06	0	0.14
318	0.44	0.012	0.06	0.018	0.01	0.44	0	0.00057	0.00057	0	0.018	0.00096	0	0.14
319	0.39	0.015	0.054	0.024	0.014	0.39	0	0	0	0	0.024	0.079	0	0.14
320	0.46	0.0023	0.063	0.0036	0.002	0.46	0	1.5e-05	1.5e-05	0	0.0036	0	0	0.14
321	0.46	0.0025	0.063	0.004	0.0022	0.46	0	4.1e-06	4.1e-06	0	0.004	0	0	0.14
322	0.44	0.00012	0.06	0.00019	0.00011	0.44	0	0.025	0.025	7e-06	0.00019	0	0	0.14
323	0.42	0	0.058	0	0	0.42	0	0.046	0.046	0	0	0	0	0.14
324	0.46	0.0051	0.062	0.008	0.0045	0.46	0	1.1e-05	1.1e-05	0	0.008	8e-06	0	0.14
325	0.45	0.0063	0.061	0.0099	0.0055	0.45	0	0	0	0	0.0099	0	0	0.14
326	0.42	0.021	0.057	0.033	0.019	0.42	0	3.1e-06	3.1e-06	0	0.033	0.00016	0	0.14
327	0.099	0.16	0.013	0.25	0.14	0.099	0	0	0	0	0.25	0.0021	3	0.22
328	0.45	0.0056	0.061	0.0088	0.0049	0.45	0	0	0	0	0.0088	0.017	0	0.14
329	0.46	0	0.062	0	0	0.46	0	0.014	0.014	0	0	0	0	0.14
330	0.39	0.034	0.052	0.054	0.03	0.39	0	8.6e-06	8.6e-06	0	0.054	0.0012	0	0.14
331	0.44	2.9e-06	0.06	4.5e-06	2.6e-06	0.44	0	0.026	0.026	0	4.5e-06	0	0	0.14
332	0.45	0.0065	0.061	0.01	0.0057	0.45	0	0.00037	0.00037	0	0.01	0.00015	0	0.14
333	0.46	0.00074	0.063	0.0012	0.00066	0.46	0	0.0053	0.0053	0	0.0012	3.3e-06	0	0.14
334	0.23	0.1	0.031	0.16	0.09	0.23	0	0	0	0	0.16	0.004	0	0.14
335	0.44	0.014	0.059	0.022	0.012	0.44	0	7.7e-06	7.7e-06	0	0.022	9.4e-05	0	0.14
336	0.41	0.022	0.056	0.035	0.02	0.41	0	9.7e-05	9.7e-05	0	0.035	0.0017	0	0.14
337	0.39	0.035	0.052	0.055	0.031	0.39	0	2.3e-05	2.3e-05	0	0.055	0.0024	0	0.14
338	0.44	0	0.06	2e-06	0	0.44	0	0.03	0.03	0	2e-06	0	0	0.14
339	0.46	0.0019	0.063	0.0029	0.0017	0.46	0	0	0	0	0.0029	0	0	0.14
340	0.46	0.0029	0.063	0.0045	0.0025	0.46	0	0	0	0	0.0045	0	0	0.14
341	0.45	0.0062	0.062	0.0097	0.0055	0.45	0	0	0	0	0.0097	0	0	0.14
342	0.4	0.03	0.054	0.047	0.026	0.4	0	3.5e-05	3.5e-05	0	0.047	0.002	0	0.14
343	0.45	9.5e-05	0.06	0.00015	8.4e-05	0.45	0	0.023	0.023	2.2e-06	0.00015	0	0	0.14
344	0.41	0.025	0.055	0.04	0.023	0.41	0	5.2e-05	5.2e-05	0	0.04	0.0017	0	0.14
345	0.46	0.0042	0.062	0.0066	0.0037	0.46	0	0.00015	0.00015	0	0.0066	2.7e-05	0	0.14
346	0.46	3.4e-05	0.063	5.3e-05	3e-05	0.46	0	0.0058	0.0058	0	5.3e-05	0	0	0.14
347	0.42	0.021	0.057	0.033	0.018	0.42	0	0	0	0	0.033	0.00012	0	0.14
348	0.45	0.0072	0.061	0.011	0.0064	0.45	0	0.00021	0.00021	0	0.011	0.00013	0	0.14
349	0.47	0.00073	0.063	0.0012	0.00065	0.47	0	0	0	0	0.0012	0	0	0.14
350	0.16	0.12	0.021	0.18	0.1	0.16	0	0	0	0	0.18	0.081	3	0.22
351	0.44	0.01	0.06	0.016	0.0091	0.44	0	0.00068	0.00068	0	0.016	0.00073	0	0.14
352	0.44	0.00011	0.06	0.00017	9.8e-05	0.44	0	0.026	0.026	8.1e-06	0.00017	0	0	0.14
353	0.46	2.9e-05	0.062	4.5e-05	2.6e-05	0.46	0	0.0083	0.0083	0	4.5e-05	0	0	0.14
354	0.31	0.063	0.042	0.1	0.056	0.31	0	1.6e-05	1.6e-05	0	0.1	0.014	0	0.14
355	0.47	0.00084	0.063	0.0013	0.00074	0.47	0	0	0	0	0.0013	0.00033	0	0.14
356	0.46	0.0036	0.062	0.0057	0.0032	0.46	0	0	0	0	0.0057	0	0	0.14
357	0.46	0.0053	0.062	0.0084	0.0047	0.46	0	0	0	0	0.0084	0	0	0.14
358	0.45	0.0074	0.061	0.012	0.0065	0.45	0	0	0	0	0.012	0	0	0.14
359	0.47	2e-05	0.063	3.1e-05	1.8e-05	0.47	0	0	0	0	3.1e-05	0	0	0.14
360	0.47	0.00045	0.063	0.00071	0.0004	0.47	0	0	0	0	0.00071	0	0	0.14
361	0.47	0.0012	0.063	0.0019	0.0011	0.47	0	0	0	0	0.0019	0	0	0.14
362	0.46	0.0045	0.062	0.007	0.004	0.46	0	2.1e-06	2.1e-06	0	0.007	2.1e-06	0	0.14
363	0.46	0.0016	0.063	0.0025	0.0014	0.46	0	0	0	0	0.0025	0	0	0.14
364	0.33	0.058	0.044	0.092	0.052	0.33	0	1.2e-05	1.2e-05	0	0.092	0.0084	0	0.14
365	0.45	0.0063	0.061	0.0099	0.0055	0.45	0	6.7e-05	6.7e-05	0	0.0099	4.5e-05	0	0.14
366	0.46	1.8e-05	0.063	2.9e-05	1.6e-05	0.46	0	0.0072	0.0072	0	2.9e-05	0	0	0.14
367	0.46	0.0015	0.063	0.0024	0.0013	0.46	0	8.1e-06	8.1e-06	0	0.0024	0	0	0.14
368	0	0	0	0	0	0	0	0	0	1	0	0	9	0.016
369	0.24	0.098	0.032	0.15	0.087	0.24	0	0	0	0	0.15	0.001	0	0.14
370	0.35	0.05	0.047	0.079	0.044	0.35	0	0	0	0	0.079	0.0002	0	0.14
371	0.44	0.013	0.059	0.02	0.011	0.44	0	1.8e-05	1.8e-05	0	0.02	0.00012	0	0.14
372	0.43	0.014	0.059	0.022	0.012	0.43	0	0.00032	0.00032	0	0.022	0.001	0	0.14
373	0.35	0	0.048	0	0	0.35	0	0.12	0.12	0	0	0	0	0.14
374	0.4	0.031	0.054	0.048	0.027	0.4	0	0	0	0	0.048	0.00014	0	0.14
375	0.46	0	0.062	0	0	0.46	0	0.01	0.01	0	0	0	0	0.14
376	0.067	0.17	0.0091	0.27	0.15	0.067	0	0	0	0	0.27	0.0017	3	0.22
377	0.46	0.0024	0.063	0.0038	0.0021	0.46	0	7.3e-06	7.3e-06	0	0.0038	0	0	0.14
378	0.44	0.012	0.06	0.019	0.011	0.44	0	0	0	0	0.019	3.6e-05	0	0.14
379	0.46	0.0051	0.062	0.0081	0.0046	0.46	0	6.6e-06	6.6e-06	0	0.0081	6.1e-06	0	0.14
380	0.3	0.044	0.041	0.07	0.039	0.3	0	0	0	0	0.07	0.14	0	0.14
381	0.43	0.015	0.059	0.023	0.013	0.43	0	0.00018	0.00018	0	0.023	0.00085	0	0.14
382	0.47	9.6e-05	0.063	0.00015	8.5e-05	0.47	0	0	0	0	0.00015	0	0	0.14
383	0.46	0.0032	0.062	0.005	0.0028	0.46	0	0	0	0	0.005	1.3e-05	0	0.14
384	0.45	0.0062	0.062	0.0097	0.0055	0.45	0	0	0	0	0.0097	0	0	0.14
385	0.45	0.0087	0.061	0.014	0.0077	0.45	0	7.1e-06	7.1e-06	0	0.014	2.5e-05	0	0.14
386	0.45	0.0061	0.061	0.0096	0.0054	0.45	0	0	0	0	0.0096	0.0018	0	0.14
387	0.23	0.095	0.031	0.15	0.084	0.23	0	4.3e-06	4.3e-06	0	0.15	0.032	0	0.14
388	0.2	0.11	0.027	0.18	0.1	0.2	0	0	0	0	0.18	0.0043	0	0.14
389	0.47	0.0013	0.063	0.002	0.0011	0.47	0	0	0	0	0.002	0	0	0.14
390	0.42	0.021	0.057	0.033	0.018	0.42	0	0	0	0	0.033	9.8e-05	0	0.14
391	0.41	0.024	0.056	0.039	0.022	0.41	0	4.2e-05	4.2e-05	0	0.039	0.0013	0	0.14
392	0.28	0.078	0.038	0.12	0.069	0.28	0	3.4e-06	3.4e-06	0	0.12	0.011	0	0.14
393	0.46	0.00033	0.062	0.00052	0.00029	0.46	0	0.0096	0.0096	0	0.00052	0	0	0.14
394	0.45	0.008	0.061	0.013	0.0071	0.45	0	3.3e-05	3.3e-05	0	0.013	5.5e-05	0	0.14
395	0.46	0.00016	0.063	0.00026	0.00015	0.46	0	0.0061	0.0061	0	0.00026	0	0	0.14
396	0.47	0.0012	0.063	0.002	0.0011	0.47	0	0	0	0	0.002	0	0	0.14
397	0.46	0.0022	0.063	0.0034	0.0019	0.46	0	4.7e-06	4.7e-06	0	0.0034	0	0	0.14
398	0.46	0.0055	0.062	0.0087	0.0049	0.46	0	0	0	0	0.0087	0	0	0.14
399	0.46	3.8e-05	0.062	6e-05	3.4e-05	0.46	0	0.014	0.014	0	6e-05	0	0	0.14
400	0.27	0.079	0.036	0.12	0.07	0.27	0	1.1e-05	1.1e-05	0	0.12	0.026	0	0.14
401	0.44	0.01	0.06	0.016	0.0093	0.44	0	0.0023	0.0023	4.2e-06	0.016	0.0017	0	0.14
402	0.27	0.083	0.037	0.13	0.074	0.27	0	0	0	0	0.13	0.00073	0	0.14
403	0.11	0.15	0.015	0.24	0.13	0.11	0	0	0	0	0.24	0.0076	3	0.22
404	0.45	0.0082	0.061	0.013	0.0073	0.45	0	0.00082	0.00082	0	0.013	0.00047	0	0.14
405	0.34	0.054	0.046	0.085	0.048	0.34	0	1.7e-05	1.7e-05	0	0.085	0.0081	0	0.14
406	0.46	0.0026	0.063	0.0041	0.0023	0.46	0	5e-05	5e-05	0	0.0041	3.9e-06	0	0.14
407	0.44	0.01	0.06	0.016	0.009	0.44	0	7.4e-05	7.4e-05	0	0.016	0.00017	0	0.14
408	0.46	0.0046	0.062	0.0073	0.0041	0.46	0	0	0	0	0.0073	0	0	0.14
409	0.38	0.037	0.052	0.058	0.033	0.38	0	1.7e-05	1.7e-05	0	0.058	0.0024	0	0.14
410	0.41	0.02	0.055	0.032	0.018	0.41	0	0	0	0	0.032	0.026	0	0.14
411	0.0094	0.19	0.0013	0.3	0.17	0.0094	0	0	0	0	0.3	0.0065	3	0.22
412	0.3	0.066	0.041	0.1	0.058	0.3	0	3.1e-05	3.1e-05	0	0.1	0.026	0	0.14
413	0.44	0.013	0.059	0.02	0.011	0.44	0	0	0	0	0.02	8e-06	0	0.14
414	0.46	0.0052	0.062	0.0082	0.0046	0.46	0	0	0	0	0.0082	0	0	0.14
415	0	0	0	0	0	0	0	0	0	1	0	0	9	0.016
416	0.45	0.0085	0.061	0.013	0.0075	0.45	0	0.00049	0.00049	0	0.013	0.00036	0	0.14
417	0.45	1.8e-05	0.061	2.8e-05	1.6e-05	0.45	0	0.019	0.019	0	2.8e-05	0	0	0.14
418	0.41	0.026	0.055	0.041	0.023	0.41	0	0	0	0	0.041	0.0019	0	0.14
419	0.43	0.014	0.059	0.023	0.013	0.43	0	4.6e-06	4.6e-06	0	0.023	7.2e-05	0	0.14
420	0.47	0.00026	0.063	0.0004	0.00023	0.47	0	0	0	0	0.0004	0	0	0.14
421	0.46	0	0.062	0	0	0.46	0	0.0078	0.0078	0	0	0	0	0.14
422	0.0027	0.07	0.00037	0.11	0.062	0.0027	0	0	0	0	0.11	0.64	11	0.3
423	0.34	0.056	0.046	0.087	0.049	0.34	0	0	0	0	0.087	5.1e-05	0	0.14
424	0.47	3.6e-05	0.063	5.6e-05	3.2e-05	0.47	0	0	0	0	5.6e-05	0	0	0.14
425	0.46	0.0038	0.062	0.006	0.0034	0.46	0	0	0	0	0.006	0	0	0.14
426	0.22	0.1	0.03	0.16	0.093	0.22	0	0	0	0	0.16	1.9e-05	0	0.14
427	0.44	0.0099	0.06	0.016	0.0088	0.44	0	0.00012	0.00012	0	0.016	0.00022	0	0.14
428	0.44	0.011	0.06	0.018	0.01	0.44	0	0	0	0	0.018	1.6e-05	0	0.14
429	0.26	0.086	0.035	0.14	0.076	0.26	0	0	0	0	0.14	0.0076	0	0.14
430	0.23	0.1	0.031	0.16	0.09	0.23	0	0	0	0	0.16	0.0013	0	0.14
431	0.45	0.0077	0.061	0.012	0.0068	0.45	0	2.7e-05	2.7e-05	0	0.012	4.3e-05	0	0.14
432	0.44	0.011	0.06	0.018	0.0099	0.44	0	0	0	0	0.018	4.6e-06	0	0.14
433	0.38	0.038	0.051	0.059	0.033	0.38	0	7.8e-06	7.8e-06	0	0.059	0.0015	0	0.14
434	0.45	0.0088	0.061	0.014	0.0078	0.45	0	0	0	0	0.014	4.5e-06	0	0.14
435	0.4	0.028	0.055	0.043	0.024	0.4	0	0	0	0	0.043	3.1e-05	0	0.14
436	0.46	0.0049	0.062	0.0077	0.0043	0.46	0	0	0	0	0.0077	2.7e-06	0	0.14
437	0.44	9.2e-06	0.06	1.5e-05	8.2e-06	0.44	0	0.03	0.03	0	1.5e-05	0	0	0.14
438	0.45	0.0066	0.061	0.01	0.0058	0.45	0	1.9e-05	1.9e-05	0	0.01	2.3e-05	0	0.14
439	0.45	0.0069	0.061	0.011	0.0061	0.45	0	3e-05	3e-05	0	0.011	3.4e-05	0	0.14
440	0.46	0.0047	0.062	0.0075	0.0042	0.46	0	0	0	0	0.0075	0	0	0.14
441	0.35	0.049	0.047	0.077	0.043	0.35	0	6.4e-05	6.4e-05	0	0.077	0.014	0	0.14
442	0.24	0.029	0.033	0.045	0.025	0.24	0	0	0	0	0.045	0.34	11	0.3
443	0.32	0.057	0.043	0.09	0.051	0.32	0	7.6e-05	7.6e-05	0	0.09	0.031	0	0.14
444	0.45	0.0098	0.06	0.015	0.0087	0.45	0	1.3e-05	1.3e-05	0	0.015	5.2e-05	0	0.14
445	0.24	0.079	0.033	0.12	0.07	0.24	0	1.2e-05	1.2e-05	0	0.12	0.082	0	0.14
446	0.44	0.011	0.059	0.017	0.0097	0.44	0	0	0	0	0.017	0.012	0	0.14
447	0.46	0.0019	0.063	0.003	0.0017	0.46	0	8.7e-06	8.7e-06	0	0.003	0	0	0.14
448	0.45	0.0067	0.061	0.011	0.0059	0.45	0	0.00028	0.00028	0	0.011	0.00014	0	0.14
449	0.42	0.02	0.057	0.032	0.018	0.42	0	2.3e-05	2.3e-05	0	0.032	0.00054	0	0.14
450	0.47	0.00049	0.063	0.00078	0.00044	0.47	0	0	0	0	0.00078	0	0	0.14
451	0.32	0.062	0.043	0.098	0.055	0.32	0	0	0	0	0.098	0.0011	0	0.14
452	0.23	0.079	0.031	0.12	0.07	0.23	0	0	0	0	0.12	0.11	0	0.14
453	0.46	0.0038	0.062	0.0059	0.0033	0.46	0	9.8e-05	9.8e-05	0	0.0059	1.5e-05	0	0.14
454	0.11	0.15	0.015	0.24	0.14	0.11	0	0	0	0	0.24	8.6e-06	3	0.22
455	0.45	0.008	0.061	0.013	0.0071	0.45	0	2.1e-06	2.1e-06	0	0.013	9e-06	0	0.14
456	0.26	0.087	0.036	0.14	0.077	0.26	0	0	0	0	0.14	0	0	0.14
457	0.44	0.014	0.059	0.021	0.012	0.44	0	0.00024	0.00024	0	0.021	0.00084	0	0.14
458	0.45	0.0095	0.06	0.015	0.0084	0.45	0	0.00016	0.00016	0	0.015	0.00024	0	0.14
459	0.43	0.0038	0.058	0.006	0.0034	0.43	0	0	0	0	0.006	0.06	0	0.14
460	0.35	0.049	0.047	0.076	0.043	0.35	0	9.8e-06	9.8e-06	0	0.076	0.012	0	0.14
461	0.43	6.3e-05	0.059	9.9e-05	5.6e-05	0.43	0	0.038	0.038	1.7e-05	9.9e-05	0	0	0.14
462	0.46	0.0053	0.062	0.0084	0.0047	0.46	0	0.00026	0.00026	0	0.0084	7e-05	0	0.14
463	0.38	0.035	0.052	0.055	0.031	0.38	0	2.8e-05	2.8e-05	0	0.055	0.0039	0	0.14
464	0.44	0.011	0.06	0.017	0.0098	0.44	0	0.00097	0.00097	0	0.017	0.0012	0	0.14
465	0.47	0.00013	0.063	0.0002	0.00011	0.47	0	0	0	0	0.0002	0	0	0.14
466	0.47	0.00078	0.063	0.0012	0.00069	0.47	0	2.2e-05	2.2e-05	0	0.0012	0	0	0.14
467	0.47	0.00021	0.063	0.00033	0.00018	0.47	0	8e-06	8e-06	0	0.00033	0	0	0.14
468	0.46	0.0011	0.062	0.0017	0.00098	0.46	0	0.008	0.008	5.9e-06	0.0017	1.2e-05	0	0.14
469	0.45	0.0089	0.061	0.014	0.0079	0.45	0	8e-05	8e-05	0	0.014	0.00013	0	0.14
470	0.47	0.00017	0.063	0.00027	0.00015	0.47	0	0	0	0	0.00027	0	0	0.14
471	0.33	0.059	0.045	0.093	0.052	0.33	0	0	0	0	0.093	3.1e-06	0	0.14
472	0.46	0.0023	0.063	0.0036	0.002	0.46	0	2.1e-06	2.1e-06	0	0.0036	0	0	0.14
473	0.44	0.0095	0.06	0.015	0.0084	0.44	0	0.0014	0.0014	0	0.015	0.001	0	0.14
474	0.47	0.00011	0.063	0.00017	9.8e-05	0.47	0	0	0	0	0.00017	0	0	0.14
475	0.37	0.037	0.051	0.058	0.033	0.37	0	6.7e-05	6.7e-05	0	0.058	0.015	0	0.14
476	0.36	0.04	0.049	0.063	0.036	0.36	0	4.2e-05	4.2e-05	0	0.063	0.032	0	0.14
477	0.46	0.0022	0.063	0.0034	0.0019	0.46	0	4.3e-05	4.3e-05	0	0.0034	2.2e-06	0	0.14
478	0.46	0.0036	0.062	0.0057	0.0032	0.46	0	0.00022	0.00022	0	0.0057	2.3e-05	0	0.14
479	0.47	0.00038	0.063	0.0006	0.00034	0.47	0	0	0	0	0.0006	0	0	0.14
480	0.46	0.0034	0.062	0.0054	0.003	0.46	0	0	0	0	0.0054	0	0	0.14
481	0.46	0.0041	0.062	0.0065	0.0037	0.46	0	0	0	0	0.0065	0	0	0.14
482	0.43	0.014	0.059	0.023	0.013	0.43	0	0.00036	0.00036	0	0.023	0.0013	0	0.14
483	0.47	0.00074	0.063	0.0012	0.00065	0.47	0	4.7e-05	4.7e-05	0	0.0012	0	0	0.14
484	0.2	0.11	0.027	0.18	0.099	0.2	0	0	0	0	0.18	0.0071	0	0.14
485	0.4	0.027	0.055	0.042	0.024	0.4	0	2.6e-05	2.6e-05	0	0.042	0.0014	0	0.14
486	0.46	0.0049	0.062	0.0077	0.0043	0.46	0	0	0	0	0.0077	0	0	0.14
487	0.47	0.0004	0.063	0.00063	0.00035	0.47	0	0	0	0	0.00063	0	0	0.14
488	0.44	0.011	0.06	0.017	0.0096	0.44	0	2.7e-06	2.7e-06	0	0.017	2.4e-05	0	0.14
489	0.47	0.00012	0.063	0.00018	0.0001	0.47	0	0	0	0	0.00018	0	0	0.14
490	0.35	0.043	0.047	0.068	0.038	0.35	0	7.4e-06	7.4e-06	0	0.068	0.044	0	0.14
491	0.41	0.0095	0.056	0.015	0.0084	0.41	0	0	0	0	0.015	0.067	0	0.14
492	0.42	0	0.057	0	0	0.42	0	0.052	0.052	0	0	0	0	0.14
493	0.38	0.038	0.051	0.059	0.033	0.38	0	0	0	0	0.059	0.00036	0	0.14
494	0.47	8.1e-05	0.063	0.00013	7.2e-05	0.47	0	0	0	0	0.00013	0	0	0.14
495	0.4	0.027	0.055	0.043	0.024	0.4	0	8e-06	8e-06	0	0.043	0.00063	0	0.14
496	0.43	0.015	0.059	0.023	0.013	0.43	0	0.00045	0.00045	0	0.023	0.0017	0	0.14
497	0.43	0.018	0.058	0.028	0.016	0.43	0	0	0	0	0.028	1.8e-05	0	0.14
498	0.02	0.18	0.0026	0.29	0.16	0.02	0	0	0	0	0.29	0.032	3	0.22
499	0.36	0.038	0.049	0.059	0.033	0.36	0	0	0	0	0.059	0.036	0	0.14
500	0.47	0.00092	0.063	0.0014	0.00081	0.47	0	0	0	0	0.0014	0	0	0.14
501	0.47	0.00017	0.063	0.00026	0.00015	0.47	0	0	0	0	0.00026	0	0	0.14
502	0.45	0.0081	0.061	0.013	0.0072	0.45	0	0.0003	0.0003	0	0.013	0.00023	0	0.14
503	0.36	0.039	0.048	0.061	0.034	0.36	0	0	0	0	0.061	0.043	0	0.14
504	0.47	0.00038	0.063	0.0006	0.00034	0.47	0	0	0	0	0.0006	0	0	0.14
505	0.33	0.055	0.045	0.087	0.049	0.33	0	3.9e-06	3.9e-06	0	0.087	0.01	0	0.14
506	0.47	0.00021	0.063	0.00034	0.00019	0.47	0	1e-05	1e-05	0	0.00034	0	0	0.14
507	0.35	0.043	0.048	0.067	0.038	0.35	0	1.3e-05	1.3e-05	0	0.067	0.031	0	0.14
508	0.38	0.035	0.052	0.055	0.031	0.38	0	1.8e-05	1.8e-05	0	0.055	0.0027	0	0.14
509	0.45	0.00024	0.06	0.00037	0.00021	0.45	0	0.024	0.024	5.4e-05	0.00037	0	0	0.14
