SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0
2067	0.98	0.019	0.00064	1.4e-05	0	0	0.14
2068	0.96	0.043	0.00022	0.00014	0	0	0.14
2069	0.72	3.3e-05	0.27	0	0.00027	0	0.14
2070	0.92	0.073	0	0.0051	0	0	0.14
2071	0.92	0.073	0	0.0047	0	0	0.14
2072	0.99	0.0094	3.7e-05	0	0	0	0.14
2073	0.96	0.031	0.0041	0.00017	0	0	0.14
2074	0.92	0.074	0.0021	0.0027	0	0	0.14
2075	0.92	0.081	0.00056	0.0014	0	0	0.14
2076	0.77	0.22	0.00019	0.013	0	0	0.14
2077	0.18	0.82	0	0.0038	0	1	0.22
2078	0.63	0.37	0	9.2e-05	0	0	0.14
2079	0.94	0.061	1.4e-05	6.1e-05	0	0	0.14
2080	0.79	0.011	0	0.2	0	0	0.14
2081	0.98	0.023	0.00036	3.9e-05	0	0	0.14
2082	0.8	0.18	0.00062	0.017	0	0	0.14
2083	0.93	0.071	3.2e-05	0.00016	0	0	0.14
2084	0.95	0.049	0	0	0	0	0.14
2085	0.99	9.5e-05	0.014	0	0	0	0.14
2086	0.31	0.66	0	0.025	0	1	0.22
2087	0.25	0.75	0	0.00029	0	1	0.22
2088	0.76	0.24	0	0.0049	0	0	0.14
2089	0.98	0.02	0	0	0	0	0.14
2090	0.74	0.26	1e-05	0.0034	0	0	0.14
2091	0.99	0.0054	0	0	0	0	0.14
2092	0.54	0.46	0	0.0035	0	0	0.14
2093	0.99	0.0014	0.013	0	0	0	0.14
2094	0.35	0.65	0	9.4e-05	0	1	0.22
2095	0.98	0.0067	0.00044	0.017	0	0	0.14
2096	0.89	0.1	0	0.0024	0	0	0.14
2097	0.98	0.022	8.5e-05	1.4e-05	0	0	0.14
2098	0.69	0.31	0	1.4e-05	0	0	0.14
2099	0.81	0.19	0.00011	0.0057	0	0	0.14
2100	0.94	0.06	6.1e-05	0.00016	0	0	0.14
2101	0.97	0.012	0	0.015	0	0	0.14
2102	0.98	0.00066	0.023	0	0	0	0.14
2103	0.91	0.066	0.0056	0.017	0	0	0.14
2104	0.82	0.18	9.5e-06	0.00037	0	0	0.14
2105	0.95	0.044	0.0031	0.00034	0	0	0.14
2106	0.96	0.044	7.8e-05	7.7e-05	0	0	0.14
2107	0.48	0.52	0	0.0034	0	1	0.22
2108	0.3	0.7	0	2.8e-05	0	1	0.22
2109	0.92	0.085	7.6e-06	0.0001	0	0	0.14
2110	0.99	0.0085	0	0	0	0	0.14
2111	0	0	0	0	1	4	0.016
2112	0.9	0.052	0	0.052	0	0	0.14
2113	0.8	0.2	0	1.6e-05	0	0	0.14
2114	0.99	0.0074	2.2e-06	0	0	0	0.14
2115	1	3.5e-05	0	0	0	0	0.14
2116	1	0.00012	0	0	0	0	0.14
2117	0.83	0.15	0.00067	0.018	0	0	0.14
2118	0.93	0.074	0	5.7e-06	0	0	0.14
2119	0.91	0.086	0	0	0	0	0.14
2120	0.99	0.0049	9.8e-05	0	0	0	0.14
2121	0.78	0.17	0	0.05	0	0	0.14
2122	0.91	0.034	0	0.06	0	0	0.14
2123	0.82	0.17	0.00016	0.0092	0	0	0.14
2124	0.75	0.21	2.1e-05	0.041	0	0	0.14
2125	0.61	0.39	0	0.00047	0	0	0.14
2126	0.89	0.11	3.4e-05	0.00052	0	0	0.14
2127	0.8	0.19	3.8e-05	0.0043	0	0	0.14
2128	0.55	0.45	0	0.0003	0	0	0.14
2129	0.8	0.13	0	0.072	0	0	0.14
2130	0.74	0.22	0	0.039	0	0	0.14
2131	0.91	0.091	0.0009	0.0031	0	0	0.14
2132	0.99	0.0058	0	0	0	0	0.14
2133	0.98	0.025	1e-05	4.8e-06	0	0	0.14
2134	0.66	0.32	0	0.024	0	0	0.14
2135	1	3.4e-05	0	0	0	0	0.14
2136	0.99	0.011	2.1e-06	0	0	0	0.14
2137	1	0.0012	0	0	0	0	0.14
2138	0.97	0.027	7.5e-06	4.8e-06	0	0	0.14
2139	0.86	0.14	2.3e-06	0.00018	0	0	0.14
2140	0.96	0.042	0	0	0	0	0.14
2141	0.93	0.0018	0	0.064	0	0	0.14
2142	1	0.0011	0	0	0	0	0.14
2143	0.77	3.4e-06	0.23	0	0	0	0.14
2144	0.92	0	0.077	0	0	0	0.14
2145	0.8	0.2	4.4e-05	0.0056	0	0	0.14
2146	0.86	0.075	0	0.065	0	0	0.14
2147	0.68	0.3	0	0.025	0	0	0.14
2148	0.99	0.0094	3.6e-05	0	0	0	0.14
2149	0.84	0.11	0	0.052	0	0	0.14
2150	1	0.0017	3.8e-05	0	0	0	0.14
2151	0.99	0.0089	0.00022	2.4e-06	0	0	0.14
2152	0.81	0.19	0	0	0	0	0.14
2153	0.9	0.028	0	0.07	0	0	0.14
2154	0.67	0.33	0	0.00011	0	0	0.14
2155	0.92	0.00014	0.084	0	2.6e-06	0	0.14
2156	0.81	0.17	0.00025	0.017	0	0	0.14
2157	0.75	0.21	0	0.043	0	0	0.14
2158	0.047	0.87	0	0.085	0	1	0.22
2159	0.77	0.17	0	0.057	0	0	0.14
2160	0.97	0.032	6.1e-05	2.9e-05	0	0	0.14
2161	0.74	0.23	2.2e-06	0.035	0	0	0.14
2162	1	5.7e-05	0	0	0	0	0.14
2163	1	0.00026	3e-06	0	0	0	0.14
2164	0.61	0.38	0	0.013	0	0	0.14
2165	0.72	0.2	0	0.07	0	0	0.14
2166	0.79	0.21	3.3e-05	0.0052	0	0	0.14
2167	0.87	0.066	0	0.063	0	0	0.14
2168	0.89	0.00012	0.11	0	1.3e-05	0	0.14
2169	1	0.0014	0	0	0	0	0.14
2170	0.91	0.025	0	0.066	0	0	0.14
2171	0.18	0.66	3.8e-06	0.16	0	1	0.22
2172	0.85	0.053	0	0.095	0	0	0.14
2173	0.86	0.069	0	0.067	0	0	0.14
2174	0.1	0.53	4.5e-06	0.36	0	1	0.22
2175	0.97	0.031	0	2.1e-06	0	0	0.14
2176	0.62	0.3	0	0.084	0	0	0.14
2177	0.9	0.039	0	0.064	0	0	0.14
2178	0.9	0.034	0	0.064	0	0	0.14
2179	0.62	0.35	0	0.021	0	0	0.14
2180	0.97	0.028	2.7e-06	2.8e-06	0	0	0.14
2181	0.57	0.41	0	0.016	0	0	0.14
2182	0.81	0.11	0	0.083	0	0	0.14
2183	0.78	0.21	0.00041	0.0077	0	0	0.14
2184	0.87	0.075	0	0.05	0	0	0.14
2185	0.79	0.14	0	0.065	0	0	0.14
2186	0	0	1.7e-05	0	1	4	0.016
2187	0.94	0.057	6.2e-05	0.00013	0	0	0.14
2188	0.86	0.13	0.00026	0.0048	0	0	0.14
2189	0.99	0.011	2e-05	0	0	0	0.14
2190	0.0035	0.27	0	0.73	0	3	0.3
2191	0.94	2.2e-05	0.061	0	0	0	0.14
2192	0.66	0.32	0	0.022	0	0	0.14
2193	0.75	0.23	2.2e-05	0.024	0	0	0.14
2194	0.78	0.18	0	0.034	0	0	0.14
2195	0.77	0.23	0	3.9e-06	0	0	0.14
2196	0.74	0.26	0	0.00013	0	0	0.14
2197	0.6	0.4	0	0.00089	0	0	0.14
2198	1	0.0047	0	0	0	0	0.14
2199	0.99	0.011	0	0.0019	0	0	0.14
2200	0.97	0.031	0	0	0	0	0.14
2201	0.15	0.85	0	0.001	0	1	0.22
2202	0.99	0.013	1.1e-05	0	0	0	0.14
2203	1	0.0018	0	0	0	0	0.14
2204	0.73	0.27	0	0.00013	0	0	0.14
2205	0.14	5.7e-06	0.26	0	0.6	4	0.016
2206	0.34	0.52	0	0.13	0	1	0.22
2207	0.057	0.85	0	0.098	0	1	0.22
2208	0.25	0.6	1.5e-05	0.15	0	1	0.22
2209	0.98	0.023	8.9e-06	3.6e-06	0	0	0.14
2210	0.94	0.059	3.2e-06	2.2e-05	0	0	0.14
2211	0.88	0.1	0	0.019	0	0	0.14
2212	0.16	0.03	0	0.81	0	3	0.3
2213	0.94	0.0029	0	0.056	0	0	0.14
2214	0.87	0.13	0	6e-06	0	0	0.14
2215	0.015	0.14	0	0.84	0	3	0.3
2216	0.97	0.014	0	0.012	0	0	0.14
2217	0.42	0.57	0	0.0097	0	1	0.22
2218	0.97	0.02	0	0.0092	0	0	0.14
2219	0.084	0.88	0	0.035	0	1	0.22
2220	0.51	0.48	2.6e-06	0.015	0	0	0.14
2221	0.48	0.21	0	0.31	0	0	0.14
2222	0.0003	0.7	0	0.3	0	1	0.22
2223	0.15	0.84	0	0.018	0	1	0.22
2224	0.25	0.74	0	0.0049	0	1	0.22
2225	0.17	0.57	0	0.26	0	1	0.22
2226	0.99	0.011	0	0	0	0	0.14
2227	0.97	0.031	0	0	0	0	0.14
2228	0.54	0.43	1.8e-05	0.035	0	0	0.14
2229	0.73	0.24	0.00031	0.029	0	0	0.14
2230	0.98	0.019	2.3e-06	0	0	0	0.14
2231	0.00017	0.31	0	0.69	0	3	0.3
2232	0.57	0.26	0	0.17	0	0	0.14
2233	0.88	0.12	0.00018	0.0021	0	0	0.14
2234	0.22	0.31	0	0.47	0	3	0.3
2235	0.98	0.0023	0.015	0	0	0	0.14
2236	0.9	0.097	0	2.4e-05	0	0	0.14
2237	0.99	0.0075	0	0	0	0	0.14
2238	0.41	0.57	0	0.022	0	1	0.22
2239	0.93	0.072	0.00048	0.00097	0	0	0.14
2240	0.041	0.96	0	0.0037	0	1	0.22
2241	0.99	0.0031	0	0.0053	0	0	0.14
2242	0.86	0.14	7.8e-06	0.00046	0	0	0.14
2243	0.0027	0.99	0	0.0051	0	1	0.22
2244	0.96	0.043	0.00017	0.00012	0	0	0.14
2245	0.85	0.045	0	0.11	0	0	0.14
2246	0.042	0.68	0	0.28	0	1	0.22
2247	0.98	0.0022	0.02	0	0	0	0.14
2248	0.97	0.00011	0.025	0	0	0	0.14
2249	0.88	0.12	0	0	0	0	0.14
2250	0.86	0.14	1e-05	0.0005	0	0	0.14
2251	0.0012	0.95	0	0.047	0	1	0.22
2252	0.99	0.0064	0	0	0	0	0.14
2253	0.8	0.14	0	0.057	0	0	0.14
2254	0.97	0.034	0.00056	0.00014	0	0	0.14
2255	0.92	0.076	0.00011	0.00041	0	0	0.14
2256	0.92	0.076	0.00011	0.00041	0	0	0.14
2257	0.98	0.019	6.3e-06	0	0	0	0.14
2258	0.005	0.71	0	0.29	0	1	0.22
2259	0.96	0.025	0.017	0.00063	0.0013	0	0.14
2260	0.82	0.15	0	0.037	0	0	0.14
2261	0.0056	0.14	0	0.86	0	3	0.3
2262	0.15	0.012	0	0.84	0	3	0.3
2263	0.96	0.00044	0.039	0	0	0	0.14
2264	0.96	0.044	0.00058	0.00028	0	0	0.14
2265	0.019	0.85	0	0.13	0	1	0.22
2266	0.64	0.34	3.7e-05	0.021	0	0	0.14
2267	0.72	0.13	0	0.15	0	0	0.14
2268	0.87	0.12	0	0.0043	0	0	0.14
2269	6.3e-06	0.99	0	0.01	0	1	0.22
2270	0.94	0.00064	0.059	0	2.9e-05	0	0.14
2271	0.97	0.00027	0.028	0	0	0	0.14
2272	0.83	0.061	0	0.11	0	0	0.14
2273	0.65	0.35	0	0.00029	0	0	0.14
2274	0.33	0.081	0	0.59	0	3	0.3
2275	0.0098	0.94	0	0.048	0	1	0.22
2276	0.01	0.085	0	0.9	0	3	0.3
2277	0.004	0.2	0	0.79	0	3	0.3
2278	0.72	0.018	0	0.26	0	0	0.14
2279	0.86	0.14	1.7e-05	0.00071	0	0	0.14
2280	0.098	0.74	0	0.16	0	1	0.22
2281	0.2	0.71	0	0.095	0	1	0.22
2282	1	0.0014	0	0	0	0	0.14
2283	0.68	0.29	0	0.027	0	0	0.14
2284	0.94	0.06	0.00044	0.00056	0	0	0.14
2285	0.97	0.025	0	0	0	0	0.14
2286	0.29	0.39	0	0.32	0	1	0.22
2287	0.17	0	0.83	0	5.6e-05	2	0.078
2288	0.16	0.00053	0	0.83	0	3	0.3
2289	0.0024	0.077	0	0.92	0	3	0.3
2290	0.68	0.31	1.7e-05	0.0084	0	0	0.14
2291	0.011	0.0067	0	0.98	0	3	0.3
2292	0.075	0.84	0	0.084	0	1	0.22
2293	0.9	0.1	3.2e-06	9.4e-05	0	0	0.14
2294	0.99	6.1e-05	0.0093	0	0	0	0.14
2295	0.0019	0.21	0	0.78	0	3	0.3
2296	0.67	0.32	4.2e-05	0.017	0	0	0.14
2297	0.64	0.2	0	0.15	0	0	0.14
2298	0.93	0.057	0	0.012	0	0	0.14
2299	0.98	0.021	1.2e-05	3.6e-06	0	0	0.14
2300	0.99	6.8e-06	0.014	0	0	0	0.14
2301	0.87	0.13	0	0.0074	0	0	0.14
2302	0.88	0.12	0.00083	0.005	0	0	0.14
2303	0.48	0.39	2.4e-06	0.13	0	0	0.14
2304	0.81	0.19	0	0.0019	0	0	0.14
2305	0.00018	0.96	0	0.042	0	1	0.22
2306	0.97	0.016	0	0.019	0	0	0.14
2307	0	0	7.2e-06	0	1	4	0.016
2308	0.98	0.015	5.5e-05	3.9e-06	0	0	0.14
2309	0.76	0.22	0.00046	0.026	0	0	0.14
2310	0.85	0.11	0	0.046	0	0	0.14
2311	0.73	0.25	1.1e-05	0.018	0	0	0.14
2312	0.68	0.3	0	0.027	0	0	0.14
2313	0.95	0.014	0	0.039	0	0	0.14
2314	1	0.00067	1.4e-05	0	0	0	0.14
2315	0.86	0.11	0	0.035	0	0	0.14
2316	0.99	0.011	1.2e-05	0	0	0	0.14
2317	0.72	0.22	4e-06	0.056	0	0	0.14
2318	0.99	0.0046	0.0011	0	0	0	0.14
2319	0.73	0.24	3.8e-06	0.03	0	0	0.14
2320	0.72	0.21	0	0.071	0	0	0.14
2321	0	0	0.00011	0	1	4	0.016
2322	0.96	0.044	0.00092	0.00039	0	0	0.14
2323	0.97	0.0015	0.025	0	0	0	0.14
2324	0.91	0.09	0	1.3e-06	0	0	0.14
2325	0.98	0.00069	0.021	0	0	0	0.14
2326	0.99	0.0078	0	0	0	0	0.14
2327	0.84	0.16	0	0	0	0	0.14
2328	0.0038	0.97	0	0.03	0	1	0.22
2329	0.94	0.028	0	0.031	0	0	0.14
2330	0	0	0	0	1	4	0.016
2331	0.83	0.17	3.1e-05	0.0021	0	0	0.14
2332	0.81	0.17	0.00026	0.016	0	0	0.14
2333	0.99	0.015	5.7e-06	0	0	0	0.14
2334	0.49	0.51	0	0.0065	0	1	0.22
2335	0.98	0.0064	0.00075	0.011	0	0	0.14
2336	0.99	3.7e-05	2.6e-06	0.0073	0	0	0.14
2337	0.82	0.18	5.6e-06	0.00075	0	0	0.14
2338	0.84	0.16	4.1e-05	0.0023	0	0	0.14
2339	1	0.0014	0	0	0	0	0.14
2340	0.97	0.033	0.00013	5.1e-05	0	0	0.14
2341	0.91	0.086	2.6e-05	0.00024	0	0	0.14
2342	0.99	0.005	2.8e-05	0	0	0	0.14
2343	0.88	0.12	0.00019	0.0027	0	0	0.14
2344	0.81	0.17	0.00026	0.016	0	0	0.14
2345	0.88	0.12	0.0004	0.0042	0	0	0.14
2346	0.73	0.24	0	0.035	0	0	0.14
2347	0.6	0.4	0	0.0005	0	0	0.14
2348	0.99	0.0061	3.9e-05	0	0	0	0.14
2349	0.8	4.6e-06	0.2	0	0	0	0.14
2350	0.95	0.052	0.0003	0.00029	0	0	0.14
2351	1	0.0023	3.3e-06	0	0	0	0.14
2352	0.99	0.015	3.3e-05	2.6e-06	0	0	0.14
2353	0.15	0.75	0	0.1	0	1	0.22
2354	0.2	0.55	0	0.25	0	1	0.22
2355	0.98	0.017	3.7e-05	4.2e-06	0	0	0.14
2356	0.54	0.37	0	0.097	0	0	0.14
2357	0.99	0.014	0.00042	1.1e-05	0	0	0.14
2358	0.94	0.033	5.4e-05	0.023	0	0	0.14
2359	0.92	0.081	1e-05	0.00011	0	0	0.14
2360	0.7	0.24	2.7e-05	0.063	0	0	0.14
2361	0.96	0.033	0.0019	0.0003	0	0	0.14
2362	0.9	0.095	0.00021	0.0013	0	0	0.14
2363	0.96	0.039	5.6e-06	1e-05	0	0	0.14
2364	0	0	0.00013	0	1	4	0.016
2365	0.98	0.017	0.00027	1.6e-05	0	0	0.14
2366	0.93	0.067	2.6e-05	0.00012	0	0	0.14
2367	0.78	0.21	5.8e-05	0.013	0	0	0.14
2368	0.3	0.7	0	0.0026	0	1	0.22
2369	1	0.0036	4.6e-05	0	0	0	0.14
2370	0.98	0.02	4.6e-06	0	0	0	0.14
2371	0.89	0.11	2e-05	0.00041	0	0	0.14
2372	0.78	0.22	2.1e-06	0.00074	0	0	0.14
2373	0.53	0.4	0.074	0.0012	0	0	0.14
2374	0.93	0	0.066	0	0	0	0.14
2375	0.97	0.027	1.6e-05	7.7e-06	0	0	0.14
2376	1	0.0007	0	0	0	0	0.14
2377	0.96	0.0069	0	0.036	0	0	0.14
2378	0.84	0.16	0	2.8e-05	0	0	0.14
2379	0.87	0	0.13	0	0	0	0.14
2380	0.91	0	0.09	0	0	0	0.14
2381	0.97	0.032	8.5e-06	7.8e-06	0	0	0.14
2382	0.93	0.072	3.9e-05	0.00019	0	0	0.14
2383	0.75	0.25	3.3e-06	0.0017	0	0	0.14
2384	0.41	0.59	0	0.00099	0	1	0.22
2385	0.99	0.013	4.6e-05	2.4e-06	0	0	0.14
2386	0.8	0.2	3.8e-06	0.0008	0	0	0.14
2387	0.7	0.29	0	0.00035	0	0	0.14
2388	0.95	0.043	0.0019	0.00061	0	0	0.14
2389	0.98	0.023	0.00022	2.8e-05	0	0	0.14
2390	0.74	0.19	0	0.076	0	0	0.14
2391	0.84	0.062	0	0.096	0	0	0.14
2392	0.94	0.057	0.00034	0.00043	0	0	0.14
2393	0.6	0.4	0	0.0058	0	0	0.14
2394	1	0.0019	0	0	0	0	0.14
2395	0.97	0.027	1.2e-05	6.6e-06	0	0	0.14
2396	0.99	0.0097	0	0	0	0	0.14
2397	0.87	0.13	0.0012	0.0035	0	0	0.14
2398	1	0.0017	0	0	0	0	0.14
2399	1	0.00022	1.4e-06	0	0	0	0.14
2400	1	3.7e-05	1.5e-05	0	0	0	0.14
2401	0.84	0.16	0.00022	0.002	0	0	0.14
2402	0.98	0.023	0	0	0	0	0.14
2403	0.98	0.023	4.5e-05	4.2e-06	0	0	0.14
2404	0.99	0.013	2.8e-06	0	0	0	0.14
2405	1	0.00019	8.5e-05	0	0	0	0.14
2406	0.95	0.047	0.00011	4.8e-05	0	0	0.14
2407	1	4e-05	3.7e-05	0	0	0	0.14
2408	0.96	0.0027	0.041	1.5e-06	9.4e-06	0	0.14
2409	0.93	0.063	0.0061	0.0014	1.8e-06	0	0.14
2410	1	0.00056	0.00017	0	0	0	0.14
2411	0.99	0.0091	0.0002	0	0	0	0.14
2412	0.43	3.4e-06	0.57	0	5.4e-05	2	0.078
2413	0.77	0.22	7.1e-06	0.00065	0	0	0.14
2414	0	0	0	0	1	4	0.016
2415	0.96	0.04	0.0033	0.00028	0	0	0.14
2416	0.98	0.015	0.00083	2.1e-05	0	0	0.14
2417	0.86	0.14	4e-05	0.0014	0	0	0.14
2418	0.96	0.041	0.00046	0.00021	0	0	0.14
2419	0.77	0.23	0	0.0005	0	0	0.14
2420	0.88	0.12	0.0004	0.0042	0	0	0.14
2421	0.98	0.019	6.1e-06	0	0	0	0.14
2422	0.89	0.11	6e-06	0.00018	0	0	0.14
2423	0.75	0.25	1.3e-05	0.0065	0	0	0.14
2424	0.71	1.1e-05	0.29	0	1.4e-05	0	0.14
2425	1	0.00036	0	0	0	0	0.14
2426	0.79	0.16	0	0.044	0	0	0.14
2427	0.94	0.06	0	1.1e-05	0	0	0.14
2428	0.97	0.031	0.00045	0.0001	0	0	0.14
2429	0.75	0.21	7.7e-05	0.043	0	0	0.14
2430	0.79	0.21	7e-06	0.0016	0	0	0.14
2431	0.95	0.046	0.003	0.00098	0	0	0.14
2432	0.94	0.012	0	0.052	0	0	0.14
2433	0.98	0.022	1.9e-05	5.1e-06	0	0	0.14
2434	0.78	0.2	6.8e-05	0.015	0	0	0.14
2435	0.96	0.035	0	0	0	0	0.14
2436	0.74	0.21	0	0.052	0	0	0.14
2437	0.76	0.22	3.7e-05	0.014	0	0	0.14
2438	0.93	4.9e-05	0.069	0	0	0	0.14
2439	0.8	0.18	0.00039	0.028	0	0	0.14
2440	0.00032	0	0.096	0	0.9	4	0.016
2441	0.92	0.078	0.00012	0.00019	0	0	0.14
2442	0.98	0.022	0.0012	3e-05	0	0	0.14
2443	0.99	0.0054	0.0008	0	0	0	0.14
2444	0.044	0.65	0	0.3	0	1	0.22
2445	0.95	0.049	0	0	0	0	0.14
2446	1	0.0003	3.4e-06	0	0	0	0.14
2447	0.88	0.12	7.1e-06	0.00024	0	0	0.14
2448	0.95	0.046	0.00026	0.00019	0	0	0.14
2449	0.85	0.14	0.0003	0.0063	0	0	0.14
2450	0.75	0.19	0	0.063	0	0	0.14
2451	0.99	0.013	0.00012	4.8e-06	0	0	0.14
2452	0.62	0.36	0	0.018	0	0	0.14
2453	0.96	0.00058	0.04	0	0	0	0.14
2454	0.92	0.076	0.00033	0.00094	0	0	0.14
2455	0.79	0.16	0	0.046	0	0	0.14
2456	0.65	0.34	0	0.0039	0	0	0.14
2457	0.97	0.03	1.1e-05	8.4e-06	0	0	0.14
2458	0.74	0.25	1.5e-05	0.0083	0	0	0.14
2459	0.85	0.15	0	1.7e-05	0	0	0.14
2460	0.98	0.0065	0.00036	0.0085	0	0	0.14
2461	0.81	0.14	0	0.049	0	0	0.14
2462	0.98	0.0098	4.3e-06	0.015	0	0	0.14
2463	0.37	0.61	0	0.023	0	1	0.22
2464	0.99	8.8e-05	0	0.0071	0	0	0.14
2465	0.99	0.0061	0.00089	0.0044	0	0	0.14
2466	0.92	0.062	7e-05	0.015	0	0	0.14
2467	0	0	0	0	1	4	0.016
2468	0.99	0.002	4.6e-05	0.0087	0	0	0.14
2469	0.98	0.0057	1.8e-05	0.012	0	0	0.14
2470	0.85	0.11	0	0.048	0	0	0.14
2471	0.96	0.027	5.1e-05	0.014	0	0	0.14
2472	0.92	0.066	0.0003	0.014	0	0	0.14
2473	0.99	0.0009	0	0.014	0	0	0.14
2474	1	9.7e-05	9.2e-06	0.0019	0	0	0.14
2475	0.98	0.00072	0	0.016	0	0	0.14
2476	0.39	0.58	0	0.029	0	1	0.22
2477	1	2e-05	0	0.0036	0	0	0.14
2478	0.99	0.0022	0.00029	0.0035	0	0	0.14
2479	0.74	0.23	0	0.025	0	0	0.14
2480	0.71	0.26	0	0.025	0	0	0.14
2481	0.96	0.028	6.6e-06	0.017	0	0	0.14
2482	1	0.00073	8.7e-05	0.0033	0	0	0.14
2483	0.34	0.55	0.11	0.00049	0	1	0.22
2484	0.97	0.012	1.3e-05	0.014	0	0	0.14
2485	1	5e-05	4.5e-06	0.0019	0	0	0.14
2486	0.98	0.0017	0	0.022	0	0	0.14
2487	0.99	0.0002	1.3e-05	0.0058	0	0	0.14
2488	0.14	0.66	0	0.2	0	1	0.22
2489	0.99	0.0028	3.2e-06	0.012	0	0	0.14
2490	0.92	0.068	0.00011	0.015	0	0	0.14
2491	0.99	0.0018	0.00018	0.0063	0	0	0.14
2492	0.98	0.0053	3.2e-05	0.011	0	0	0.14
2493	0.99	0.004	0.00012	0.009	0	0	0.14
2494	0.65	0.31	4e-05	0.032	0	0	0.14
2495	0.97	0.016	2.3e-06	0.017	0	0	0.14
2496	0.95	0.037	0.0003	0.012	0	0	0.14
2497	0.99	0.0034	0.00011	0.0087	0	0	0.14
2498	0.97	0.0074	0	0.02	0	0	0.14
2499	0.92	0.062	0.0095	0.0074	6.2e-06	0	0.14
2500	0.94	0.047	0.0032	0.0099	0	0	0.14
2501	0.86	0.11	0	0.027	0	0	0.14
2502	0.94	0.042	0	0.022	0	0	0.14
2503	0.99	0.0038	0.00048	0.0058	0	0	0.14
2504	0.99	2.4e-05	0	0.0096	0	0	0.14
2505	0.44	0.46	0.099	0.0011	0.00016	1	0.22
2506	0.99	0.0052	0.00017	0.0091	0	0	0.14
2507	0.83	0.14	0.027	0.0046	5.3e-05	0	0.14
2508	0.79	0.18	0.035	0.0032	4.2e-06	0	0.14
2509	0.91	0.051	0	0.044	0	0	0.14
2510	0.98	0.0036	0	0.017	0	0	0.14
2511	0.98	0.0076	0.00015	0.01	0	0	0.14
2512	0.98	0.01	0.001	0.0077	0	0	0.14
2513	0.96	0.022	0	0.019	0	0	0.14
2514	0.95	0.029	0	0.023	0	0	0.14
2515	0.72	0.25	0	0.03	0	0	0.14
2516	0.99	0.0036	0.00022	0.0078	0	0	0.14
2517	0.99	0.0035	0.00034	0.0068	0	0	0.14
2518	0.91	0.072	0.00079	0.013	0	0	0.14
2519	0.99	0.0011	8.8e-06	0.0093	0	0	0.14
2520	0.93	0.055	0.00046	0.013	0	0	0.14
2521	0.99	0.0025	5.8e-06	0.011	0	0	0.14
2522	0.87	0.11	0.00087	0.016	0	0	0.14
2523	0.97	0.021	0.00071	0.01	0	0	0.14
2524	0.56	0.42	0	0.024	0	0	0.14
2525	0.99	8.7e-05	5.1e-06	0.0054	0	0	0.14
2526	0.66	0.28	0.056	0.002	0	0	0.14
2527	0.56	0.37	0.073	0.0011	0	0	0.14
2528	0.95	0.038	6.5e-05	0.014	0	0	0.14
